Entity,Year,Mean income or expenditure per day,Median income or expenditure per day,$1 - total number of people below poverty line,$1.90 - total number of people below poverty line,$3.20 - total number of people below poverty line,$5.50 - total number of people below poverty line,$10 - total number of people below poverty line,$20 - total number of people below poverty line,$30 - total number of people below poverty line,$40 - total number of people below poverty line,$1 a day - share of population below poverty line,$1.90 a day - share of population below poverty line,$3.20 a day - share of population below poverty line,$5.50 a day - share of population below poverty line,$10 a day - share of population below poverty line,$20 a day - share of population below poverty line,$30 a day - share of population below poverty line,$40 a day - share of population below poverty line,$1 a day - poverty gap index,$1.90 a day - poverty gap index,$3.20 a day - poverty gap index,$5.50 a day - poverty gap index,$10 a day - poverty gap index,$20 a day - poverty gap index,$30 a day - poverty gap index,$40 a day - poverty gap index,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,P10,P90,Gini coefficient,$1 a day - total shortfall,$1.90 a day - total shortfall,$3.20 a day - total shortfall,$5.50 a day - total shortfall,$10 a day - total shortfall,$20 a day - total shortfall,$30 a day - total shortfall,$40 a day - total shortfall,$1 - total number of people above poverty line,$1.90 - total number of people above poverty line,$3.20 - total number of people above poverty line,$5.50 - total number of people above poverty line,$10 - total number of people above poverty line,$20 - total number of people above poverty line,$30 - total number of people above poverty line,$40 - total number of people above poverty line,$1 - share of population above poverty line,$1.90 - share of population above poverty line,$3.20 - share of population above poverty line,$5.50 - share of population above poverty line,$10 - share of population above poverty line,$20 - share of population above poverty line,$30 - share of population above poverty line,$40 - share of population above poverty line,$1-$1.90 - total number of people between poverty lines,$1.90-$3.20 - total number of people between poverty lines,$3.20-$5.50 - total number of people between poverty lines,$5.50-$10 - total number of people between poverty lines,$10-$20 - total number of people between poverty lines,$20-$30 - total number of people between poverty lines,$30-$40 - total number of people between poverty lines,$1-$1.90 - share of population between poverty lines,$1.90-$3.20 - share of population between poverty lines,$3.20-$5.50 - share of population between poverty lines,$5.50-$10 - share of population between poverty lines,$10-$20 - share of population between poverty lines,$20-$30 - share of population between poverty lines,$30-$40 - share of population between poverty lines,$1.90-$10 - total number of people between poverty lines,$10-$30 - total number of people between poverty lines,$1.90-$10 - share of population between poverty lines,$10-$30 - share of population between poverty lines,Share of the poorest quintile in total income or expenditure,Share of the 2nd quintile in total income or expenditure,Share of the 3rd quintile in total income or expenditure,Share of the 4th quintile in total income or expenditure,Share of the richest quintile in total income or expenditure,Share of the richest decile in total income or expenditure,$21.70 - total number of people below poverty line,$21.70 a day - share of population below poverty line,$21.70 a day - poverty gap index,$21.70 a day - total shortfall,$21.70 - total number of people above poverty line,$21.70 - share of population above poverty line
China - urban,2019,16.556761635165255,13.009149048763504,0.0,343935.0,5939139.0,80697271.0,292096371.0,635242045.0,759361719.0,804082094.0,0.0,0.040511474609375,0.69955932617187,9.5051708984375,34.40544992183753,74.82389562073485,89.44370485133506,94.71122875796127,0.0,0.010444863516947935,0.10427242989192,1.86119606438951,10.775628638366399,34.067852972957894,50.5279695113076,61.01405963143953,67434567.0,128360114.0,191979647.0,7.942983398437491,15.119282226562488,22.612900390625,5.59,30.7,0.3705255716145623,0.0,168482.69092537215,2832816.167277747,86906795.16530935,914832396.5820068,5784604616.140406,12869213943.918865,20719956216.415913,848982855.0,848638920.0,843043716.0,768285584.0,556886484.0,213740810.0,89621136.0,44900761.0,100.0,99.95948858119166,99.30044064317411,90.49482913291577,65.59455008075517,25.176104410259263,10.55629515627851,5.2887712320174005,343935.0,5595204.0,74758132.0,211399100.0,343145674.0,124119674.0,44720375.0,0.040511418808333886,0.6590479380175469,8.805611510258354,24.900279052160602,40.4184456704959,14.619809253980753,5.267523924261109,291752436.0,467265348.0,34.364938447228155,55.038254929497526,6.69561531161021,11.12882383300867,15.77679287817209,22.24740263041516,44.15136534679383,28.46696607804942,667093395.0,78.57560264152018,37.41236350303578,6892452773.86581,181889460.0,21.424397316009404
Colombia,1992,9.512173268509164,5.773671168786133,1484179.0,3082426.0,7934638.0,16227462.0,25334072.0,30975032.0,32637897.0,33379124.0,4.3116453294570904,8.95466725480636,23.05068561122575,47.14192853737329,73.59727384174664,89.98466228324406,94.81540370941424,96.96872184507936,3.34500551523332,4.730485704718291,9.202903444039249,20.355678189380512,39.45160684889799,61.681523961637566,72.01286929286279,78.00958989530228,4546993.0,6844491.0,9151268.0,13.209338153438118,19.8837302427028,26.585080871291527,2.03,20.02,0.5145367251067532,1151436.79808494,3093873.851030172,10137202.227196008,38538209.41630371,135802561.9465457,424647290.58261967,743660367.0326045,1074116165.1292622,32938389.0,31340142.0,26487930.0,18195106.0,9088496.0,3447536.0,1784671.0,1043444.0,95.68835480258184,91.04533397973097,76.94931418248633,52.858072645829324,26.402725095931252,10.01533645020325,5.184595757062635,3.031278781989769,1598247.0,4852212.0,8292824.0,9106610.0,5640960.0,1662865.0,741227.0,4.643020822850869,14.096019797244644,24.091241536656998,26.45534754989808,16.387388645728002,4.8307406931406165,2.153316975072865,22251646.0,7303825.0,64.64260658694027,21.2181298676676,3.67785837967954,7.9984452664036505,12.237211259984289,19.414692800921948,56.67179229301259,40.45835689971433,31388265.0,91.18513449994072,63.94485543052314,477648711.1446954,3034303.0,8.814865294187232
Colombia,1996,8.63234293503786,4.8586565793982,3425675.0,6176451.0,12015588.0,20573021.0,29076251.0,34197860.0,35447211.0,36072955.0,9.23950729251224,16.65871824513189,32.40765654911151,55.48820375558087,78.42255713027735,92.23622490384258,95.60589359845584,97.29360797096889,6.06424242587871,9.234063911519,15.391338654541201,27.661986544800072,46.19226616804761,66.72627916984874,75.88690627861442,81.05012560533365,6366579.0,8450360.0,10651211.0,17.17151954414227,22.79175782429482,28.72774879504478,1.12,16.84,0.5693690822089954,2248401.9904369786,6504948.816158031,18260967.308922525,56408358.50780901,171264233.685354,494793869.91427004,844083691.6255914,1202018329.3367836,33650712.0,30899936.0,25060799.0,16503366.0,8000136.0,2878527.0,1629176.0,1003432.0,90.76049400390605,83.34128133898268,67.59234388183509,44.51179668612262,21.57744226803976,7.763774285773854,4.394106685745836,2.7063909975910003,2750776.0,5839137.0,8557433.0,8503230.0,5121609.0,1249351.0,625744.0,7.419212664923365,15.74893745714759,23.080547195712462,22.93435441808286,13.813667982265908,3.369667600028018,1.6877156881548356,22899800.0,6370960.0,61.76383888514546,17.18333646817848,2.42809311130233,6.98858739607757,11.34228439777155,18.45928138470954,60.78175371014293,45.63734615669899,34518835.0,93.10193779912814,68.75682724059737,553188277.6392031,2557552.0,6.8980615613921605
Colombia,1999,8.256358880783347,4.474990129628323,4337644.0,7941725.0,14183429.0,22960830.0,31160198.0,35954895.0,37342867.0,37986139.0,11.122315326286671,20.36367603863754,36.3682616653833,58.87472512149138,79.89903383373533,92.19329631307184,95.75224737093758,97.40168634247556,7.21616610596517,11.14435996718565,18.14173605237331,30.84205774731202,48.94805554506168,68.27140686773184,76.92526557675622,81.86013941029442,7512768.0,9564401.0,11747585.0,19.263770653826228,24.52444064726681,30.122424099475808,0.88,17.0,0.587396000818899,2814266.3913227324,8257858.088494019,22640577.74844734,66155311.42937459,190894812.58918557,532509709.49061763,900013329.9756616,1277000754.9629264,34661824.0,31057743.0,24816039.0,16038638.0,7839270.0,3044573.0,1656601.0,1013329.0,88.87768417764057,79.63632478268677,63.63173723292841,41.12527381142738,20.10096650549182,7.80670392734588,4.247752815499944,2.5983149308600826,3604081.0,6241704.0,8777401.0,8199368.0,4794697.0,1387972.0,643272.0,9.241359394953799,16.00458754975837,22.50646342150103,21.024307305935558,12.294262578145938,3.5589511118459356,1.649437884639862,23218473.0,6182669.0,59.535357795097795,15.853213537202251,2.03846401204632,6.49508433549002,10.90414973788477,18.172545792452897,62.38975612212613,46.90258742524938,36265198.0,92.98895595474092,70.17628109165037,593893765.4480428,2734270.0,7.011044355784546
Colombia,2000,9.208992888551656,4.916746241203497,4259406.0,6639212.0,12427876.0,21421363.0,30600492.0,36136639.0,37614274.0,38416576.0,10.74794293273147,16.7530099322158,31.3597943306404,54.053450118454194,77.21554178779884,91.18513979089286,94.9137190132056,96.93820203726263,8.82599692113409,11.053906633774071,16.166507874199272,27.61349721343109,45.40033245720225,65.65351379962081,74.86585596988884,80.15384340569072,6925167.0,8996183.0,11060476.0,17.47457158444625,22.70045662782963,27.90937693842624,0.85,18.36,0.5868289301110623,3497739.490746517,8323252.727184949,20501700.51925573,60187706.04527293,179921358.62672895,520369290.80119795,890079375.5345207,1270597603.5132017,35370559.0,32990753.0,27202089.0,18208602.0,9029473.0,3493326.0,2015691.0,1213389.0,89.2520571239465,83.24698999860333,68.64020445135391,45.94655079811451,22.784458679183793,8.814860169571181,5.0862800408731115,3.0617967994672717,2379806.0,5788664.0,8993487.0,9179129.0,5536147.0,1477635.0,802302.0,6.0050671253431585,14.606785547249409,22.693653653239412,23.162092118930712,13.969598509612613,3.7285801286980695,2.0244832414058402,23961280.0,7013782.0,60.46253185558304,17.698177225406752,1.90215103224573,6.742961480325,10.973110300231589,18.1374198710722,62.244357316124685,47.00824127713069,36487130.0,92.06954793097522,67.6885081766136,582101026.5572861,3142835.0,7.930451111930076
Colombia,2001,7.672488051552682,4.216086091162213,4076847.0,8109995.0,15179516.0,24726129.0,32890989.0,37485103.0,38741828.0,39257558.0,10.12731387612285,20.14607379175794,37.70750357823191,61.42228683320704,81.70465180643701,93.11691049404568,96.23874886909044,97.51987388899248,6.06637523917739,10.43287760004488,17.87779913223791,31.65053011484682,50.48313515627414,69.82061474046374,78.19374480730245,82.88754514564272,7272436.0,9121752.0,11225115.0,18.06548961108924,22.659385336058648,27.88435770220421,0.98,15.3,0.5748303957933867,2442077.347078145,7979723.770795054,23030012.647814643,70076729.12239717,203224686.7593025,562139118.9770119,944329185.1313987,1334686948.1324027,36179109.0,32145961.0,25076440.0,15529827.0,7364967.0,2770853.0,1514128.0,998398.0,89.87268616847653,79.85392521792303,62.29249654386546,38.57771257500381,18.295347401512462,6.883088306237219,3.7612521237851118,2.4801249285944174,4033148.0,7069521.0,9546613.0,8164860.0,4594114.0,1256725.0,515730.0,10.018760950553503,17.561428674057574,23.714783968861653,20.282365173491346,11.412259095275243,3.1218361824521073,1.2811271951906944,24780994.0,5850839.0,61.55857801467907,14.53409706265343,2.36940644438287,6.88910878087854,11.084554239566721,18.208285263164388,61.44864527200551,46.322208507886046,37769760.0,93.82402993037292,71.67889347665052,626154016.8776665,2486196.0,6.175970581843839
Colombia,2002,9.678905265441848,5.242734068123259,1630729.0,5379723.0,11661670.0,21370401.0,30558058.0,37010166.0,38757154.0,39556432.0,3.98951563332526,13.161284950374649,28.5298252603037,52.28186158601079,74.75911151368516,90.54394492633988,94.8178822454298,96.7732860548242,1.51796687367333,4.77948908829075,11.2738619328593,23.86319271899765,42.3250871512935,63.48747992086452,73.32178314121605,78.95357908375108,6348675.0,8855218.0,11389430.0,15.53178870658803,21.66395055884125,27.863802612543232,1.59,19.08,0.5601890053647098,620474.469833725,3711903.6773300455,14746342.365360176,53647916.56003922,173005330.13157576,519014757.54410964,899116350.5113459,1290902482.079013,39244634.0,35495640.0,29213693.0,19504962.0,10317305.0,3865197.0,2118209.0,1318931.0,96.01048435949058,86.83871504700765,71.47017385509213,47.718137695804685,25.240888992227422,9.456055472828462,5.182116670132079,3.2267138520580234,3748994.0,6281947.0,9708731.0,9187657.0,6452108.0,1746988.0,799278.0,9.171769312482924,15.36854119191553,23.752036159287442,22.477248703577263,15.784833519398958,4.2739388026963825,1.955402818074056,25178335.0,8199096.0,61.597826563310505,20.058770731744644,3.19021393795123,6.84519370537998,10.943586005565741,18.40140386713889,60.61960248396122,45.18826933589291,37405527.0,91.51117902758146,65.64393270485547,582258648.4387031,3469836.0,8.48882002589188
Colombia,2003,9.18111141186068,5.308505874493838,1775552.0,5033266.0,11477473.0,21396548.0,31531473.0,37738002.0,39438259.0,40255871.0,4.28010231424014,12.13306585753074,27.66731468401955,51.57799219670925,76.00899179049647,90.97029896033729,95.06889628763156,97.03981220739864,1.48831744677462,4.59847241996276,10.76299290927505,23.07309374237391,42.25497365519833,63.76621863039726,73.63719363874115,79.28955944340446,6230016.0,8635504.0,11430818.0,15.01792203661262,20.81653317101717,27.55484773306604,1.66,18.7,0.5358647782928914,617411.7045736515,3624486.384040042,14287699.845928762,52643869.70989521,175289991.84756196,529053930.3174831,916426774.6046256,1315695173.9546328,39708320.0,36450606.0,30006399.0,20087324.0,9952399.0,3745870.0,2045613.0,1228001.0,95.71989808473037,87.86693296132049,72.33268630276363,48.42200843739948,23.99100787891738,9.029701952604617,4.931104309645927,2.9601889621103834,3257714.0,6444207.0,9919075.0,10134925.0,6206529.0,1700257.0,817612.0,7.852965123409889,15.53424665855685,23.910677865364157,24.4310005584821,14.96130592631276,4.098597642958691,1.9709153475355436,26498207.0,7906786.0,63.87592593296573,19.059904497135093,3.47262087485199,7.468434240857619,11.66397758015221,18.80628600376038,58.588681300376194,42.78068423917163,38191614.0,92.06376395342416,65.94527838846321,593639410.8246882,3292258.0,7.936236038911701
Colombia,2004,9.736249421039858,5.321374011718782,1221410.0,4708167.0,11313802.0,21646864.0,31519885.0,38018821.0,39882360.0,40673539.0,2.90286878008887,11.18968627274382,26.88899867478256,51.44711459751581,74.91187537628488,90.35759932349016,94.78658769485816,96.66694739610564,1.00903309521926,3.66024956582396,9.84319652864118,22.47616182058478,41.56001955716898,62.9983706609054,72.9789840100554,78.696862473474,5655903.0,8583798.0,11279575.0,13.44212785446007,20.40072166463767,26.80765155115164,1.81,19.6,0.5498104970345837,424560.2908989011,2926161.2852977077,13253179.984283822,52013826.06108258,174867742.95665228,530143296.60096693,921198090.3584528,1324498194.6725426,40854543.0,37367786.0,30762151.0,20429089.0,10556068.0,4057132.0,2193593.0,1402414.0,97.09713051538013,88.81031405277974,73.11100238181176,48.55288482711253,25.088125752018026,9.642400731838444,5.21341251617046,3.333053442663556,3486757.0,6605635.0,10333062.0,9873021.0,6498936.0,1863539.0,791179.0,8.286816462600385,15.699311670967974,24.558117554699237,23.464759075094506,15.44572502017958,4.428988215667985,1.8803590735069031,26811718.0,8362475.0,63.72218910354106,19.874712318573273,3.54131147886234,7.08479589042601,11.0740150762396,18.2514083701119,60.0484691843595,44.52738101427889,38505958.0,91.51535508902504,65.18665928737785,595185606.291391,3569995.0,8.484644423858919
Colombia,2005,10.264667841306288,5.823241134937019,1214121.0,4181299.0,10178479.0,20240553.0,30918743.0,38074670.0,40255625.0,41184996.0,2.84686014533461,9.804271197497801,23.86640166999485,47.45985970357402,72.49797815720245,89.27712856733044,94.39101238465965,96.57019201645548,1.0394860463912299,3.40629136202666,8.797765802409339,20.18903578933014,38.84912465597881,60.860970716881866,71.31039798346795,77.3826745796447,6022741.0,8754793.0,11534194.0,14.12206658596634,20.52815636413353,27.04527057660389,1.91,20.92,0.5391333932409604,443317.212847467,2760141.3565913956,12006551.978948886,47355911.21209984,165682701.79136518,519116461.506491,912368001.2105651,1320078195.81329,41433610.0,38466432.0,32469252.0,22407178.0,11728988.0,4573061.0,2392106.0,1462735.0,97.15314045664,90.19572928745025,76.1335978225899,52.540140998356975,27.502021150902493,10.722870578976405,5.608987732547835,3.4298073208162,2967178.0,5997180.0,10062074.0,10678190.0,7155927.0,2180955.0,929371.0,6.9574111691897516,14.062131464860347,23.593456824232923,25.03811984745449,16.77915057192609,5.113882846428571,2.1791804117316347,26737444.0,9336882.0,62.693706959704656,21.893034227457193,3.55631900378904,7.34267905629375,11.465730080584759,18.6383734187732,58.99689844055905,43.19103379013614,38617623.0,90.5502405222951,63.13841284958818,584318080.1938311,4030108.0,9.449759472549665
Colombia,2008,11.613752655702765,6.545876266116182,1708421.0,4600740.0,10020573.0,18935759.0,29738133.0,38459508.0,41145902.0,42259401.0,3.86040460007245,10.39598355785219,22.64281955853128,42.78786832639338,67.19726996227114,86.90437809891361,92.97464158330897,95.49074200743664,1.69416086364652,4.14699704674036,9.10888810494868,19.186584696931842,35.91067323612489,57.58157522289126,68.53249157121368,74.99893604677843,7488092.0,10303873.0,13109927.0,16.92034067775542,23.28297353976841,29.62362457879028,1.85,23.84,0.5532324609763352,749750.4158417257,3486979.525563969,12899634.817140382,46700597.269609086,158922583.85658565,509654199.84098923,909871048.6722893,1327630325.911988,42546551.0,39654232.0,34234399.0,25319213.0,14516839.0,5795464.0,3109070.0,1995571.0,96.13959534309501,89.60401556688365,77.35718147104465,57.212132006320104,32.802730052569004,13.09562234046832,7.025357512371717,4.509258304355045,2892319.0,5419833.0,8915186.0,10802374.0,8721375.0,2686394.0,1113499.0,6.53557977621136,12.246834095838995,20.14504946472455,24.409401953751093,19.707107712100687,6.070264828096604,2.516099208016672,25137393.0,11407769.0,56.801286404418946,25.77737162103783,3.0324966833828197,6.87064116573274,11.370212053242941,19.02766883677262,59.69898126086899,43.69644070780309,39136748.0,88.43469051412218,59.94042453953756,575627612.6973804,5118224.0,11.565308413255803
Colombia,2009,11.713196120706602,6.705536890918198,1358329.0,4015773.0,9241918.0,18538769.0,29669041.0,38913866.0,41680848.0,42827582.0,3.0353693646569297,8.97378256549678,20.65230558996075,41.427367331511064,66.29945377118395,86.95825451791895,93.14144729428759,95.70397849155417,1.31567335145249,3.41560963939039,8.02789552651438,17.88050890128419,34.74830139117627,56.82474750312706,68.07411676779587,74.69901000160102,7117297.0,9937680.0,12852486.0,15.904554017919,22.20707969776949,28.72060551503531,2.02,23.62,0.5429641507356222,588764.535238599,2904125.6003071694,11495960.26617206,44008455.63839715,155498836.3663413,508582103.86026025,913896120.4083512,1337113892.5272741,43391725.0,40734281.0,35508136.0,26211285.0,15081013.0,5836188.0,3069206.0,1922472.0,96.96463159575181,91.02621641529193,79.34769419496119,58.57263323078895,33.700547042915304,13.041745156329867,6.858552617612483,4.296021631616355,2657444.0,5226145.0,9296851.0,11130272.0,9244825.0,2766982.0,1146734.0,5.938415180459894,11.678522220330729,20.775060964172244,24.872086187873652,20.658801886585433,6.183192538717384,2.5625309859961285,25653268.0,12011807.0,57.32567120568717,26.84199352310364,3.2728991709099997,7.1253208562282,11.57369882953131,19.23737497297989,58.79070617035234,42.91420793856604,39616575.0,88.5285522815625,59.24742559013462,575337632.3107328,5133479.0,11.471447609873275
Colombia,2010,12.652069395173566,7.1319832662820986,1097161.0,3505587.0,8357817.0,17431574.0,28920472.0,38636196.0,41677722.0,42978827.0,2.42612897944497,7.75183052115153,18.48146479354251,38.54607134176179,63.95122946282743,85.43540574682036,92.16106666461901,95.03817221300932,1.01693756423903,2.83264419679934,6.947870949838459,16.1435244475996,32.63878135478841,54.79031399582458,66.30089295365444,73.1645755388944,7052642.0,9947864.0,12893697.0,15.59535735646958,21.997501044621306,28.511559302632666,2.19,25.6,0.546254766091452,459886.6136937482,2433896.501833113,10054447.25297244,40152956.07911159,147601378.49344084,495553175.5897324,899491597.6423007,1323479830.8232734,44125538.0,41717112.0,36864882.0,27791125.0,16302227.0,6586503.0,3544977.0,2243872.0,97.57387103321719,92.24816944251823,81.51853563627415,61.45392825846153,36.048770552151254,14.564595094158356,7.838932833265878,4.9618268029513235,2408426.0,4852230.0,9073757.0,11488898.0,9715724.0,3041526.0,1301105.0,5.325701590698954,10.729633806244072,20.06460737781263,25.405157706310277,21.484175457992897,6.725662260892477,2.8771060303145553,25414885.0,12757250.0,56.199398941675895,28.209837201791586,3.3101605743812597,7.07049114561275,11.39680731874785,18.97627690534483,59.24626405590902,43.413597428304726,39369807.0,87.05762424548908,57.256399127109056,561875692.0701581,5852892.0,12.942376570668637
Colombia,2011,13.127598954213893,7.591553031784166,892663.0,2896591.0,7553685.0,16282867.0,28137974.0,38627660.0,41888414.0,43313858.0,1.95490525386792,6.3434447854945395,16.542336335801817,35.65897445619661,61.621290226981394,84.593377362437,91.73432806298985,94.85600493884444,0.8355644964280101,2.31861422037722,5.919682757075869,14.391151995604389,30.46369267314779,52.947724788779105,64.88494669712472,72.03372686995058,6851252.0,9822326.0,12812610.0,15.00402850659249,21.51058927358504,28.05921842809146,2.41,26.52,0.534902914485105,381541.7020257463,2011611.5961780576,8649887.233811773,36142674.29376056,139105589.12197012,483547712.25112975,888847471.5417875,1315703138.2118623,44770084.0,42766156.0,38109062.0,29379880.0,17524773.0,7035087.0,3774333.0,2348889.0,98.04509571007631,93.65655552873329,83.45766407789702,64.34102617610806,38.37870945433922,15.406622383011692,8.26567223386714,5.1439940746446995,2003928.0,4657094.0,8729182.0,11855107.0,10489686.0,3260754.0,1425444.0,4.388540181343011,10.19889145083628,19.11663790178896,25.96231672176884,22.972087071327532,7.140950149144554,3.12167815922244,25241383.0,13750440.0,55.27784544148685,30.113037836008452,3.4847330728609,7.336124144785961,11.70357868516622,19.29076585459641,58.184798242588116,42.35840834739439,39430974.0,86.35261004584993,55.49826913850382,549922142.7062415,6231773.0,13.647389632515978
