Entity,Year,welfare,mean,pop,d1avgincome,d2avgincome,d3avgincome,d4avgincome,d5avgincome,d6avgincome,d7avgincome,d8avgincome,d9avgincome,d10avgincome,q1avgincome,q2avgincome,q3avgincome,q4avgincome,q5avgincome,flag
Lesotho,2010,c,75.699997,2.04,6.813,14.6858,21.4988,29.9015,38.9855,50.9461,65.859,87.6606,131.1881,309.4616,10.7494,25.70015,44.9658,76.7598,220.32485,0
Liberia,2007,c,54.419998,3.51,12.89754,22.47546,29.22354,34.8288,40.92384,47.12772,54.47442,65.5761,82.7184,153.95418,17.6865,32.02617,44.02578,60.02526,118.33629,0
Liberia,2014,c,82.360001,4.3899999,26.02576,37.80324,45.54508,54.43996,63.829,72.31208,83.51304,99.98504,125.76372,214.38308,31.9145,49.99252,68.07054,91.74904,170.0734,0
Liberia,2016,c,83.059998,4.6100001,24.41964,35.46662,43.93874,52.3278,61.54746,71.68078,83.8906,101.66544,130.57032,225.0926,29.94313,48.13327,66.61412,92.77802,177.83146,0
Lithuania,1993,I,155.82001,3.6800001,53.44626,72.61212,88.66158,103.6203,118.4232,134.47266,153.17106,178.10226,219.7062,436.14018,63.02919,96.14094,126.44793,165.63666,327.92319,0
Lithuania,1996,C,305.94,3.5999999,96.98298,141.03834,177.13926,209.87484,241.6926,275.65194,315.1182,367.128,452.17932,782.59452,119.01066,193.50705,258.67227,341.1231,617.38692,0
Lithuania,1998,c,325.67999,3.55,102.5892,151.76688,189.22008,224.06784,256.31016,292.46064,337.0788,394.39848,489.17136,820.06224,127.17804,206.64396,274.3854,365.73864,654.6168,0
Lithuania,1999,c,321.59,3.52,100.33608,152.75525,188.77333,219.96756,252.44815,290.39577,333.48883,388.80231,477.23956,812.01475,126.545665,204.370445,271.42196,361.14557,644.627155,0
Lithuania,2000,c,303.04001,3.5,95.76064,142.12576,176.36928,208.49152,241.21984,275.46336,317.28288,370.01184,455.16608,748.5088,118.9432,192.4304,258.3416,343.64736,601.83744,0
Lithuania,2001,c,301.57999,3.47,93.4898,140.83786,174.61482,206.88388,236.43872,272.62832,314.84952,371.24498,454.48106,750.02946,117.16383,190.74935,254.53352,343.04725,602.25526,0
Lithuania,2002,c,301.26001,3.4400001,94.59564,140.98968,175.03206,205.76058,237.39288,272.94156,314.51544,368.74224,453.3963,749.23362,117.79266,190.39632,255.16722,341.62884,601.31496,0
Lithuania,2003,c,414.75,3.4200001,121.52175,178.75725,221.89125,263.781,307.32975,355.8555,413.50575,495.2115,630.83475,1158.8115,150.1395,242.836125,331.592625,454.358625,894.823125,0
Lithuania,2004,i,374.48001,3.3800001,74.14704,144.54928,199.59784,246.78232,286.10272,326.54656,378.59928,453.49528,592.80184,1042.55232,109.34816,223.19008,306.32464,416.04728,817.67708,1
Lithuania,2005,i,433.78,3.3199999,94.99782,183.05516,245.51948,296.27174,336.1795,378.68994,437.68402,517.49954,671.92522,1176.41136,139.02649,270.89561,357.43472,477.59178,924.16829,0
Lithuania,2006,i,540.22998,3.27,126.95405,246.34488,312.25294,364.65525,415.43687,475.94263,548.33345,646.11508,821.1496,1445.11525,186.649465,338.454095,445.68975,597.224265,1133.132425,0
Lithuania,2007,i,641.03998,3.23,151.92648,281.41656,366.67488,429.4968,487.1904,565.39728,660.2712,776.29944,977.586,1714.14096,216.67152,398.08584,526.29384,718.28532,1345.86348,0
Lithuania,2008,i,686.25,3.2,155.77875,298.51875,385.6725,450.86625,518.805,596.35125,692.42625,825.55875,1044.4725,1895.4225,227.14875,418.269375,557.578125,758.9925,1469.9475,1
Lithuania,2009,i,568.69,3.1600001,104.63896,219.51434,299.13094,369.07981,431.63571,501.58458,587.45677,704.03822,899.66758,1569.01571,162.07665,334.105375,466.610145,645.747495,1234.341645,0
Lithuania,2010,i,511.66,3.0999999,115.63516,216.43218,286.5296,351.51042,416.49124,481.47206,546.96454,641.10998,794.09632,1266.87016,166.03367,319.02001,448.98165,594.03726,1030.48324,0
Lithuania,2011,i,559.47998,3.03,147.14324,250.64704,325.61736,389.95756,450.3814,513.60264,591.37036,693.19572,859.92076,1371.84496,198.89514,357.78746,481.99202,642.28304,1115.88286,0
Lithuania,2012,i,602.42999,2.99,142.77591,251.81574,332.54136,404.83296,463.8711,536.76513,622.91262,739.18161,914.48874,1615.11483,197.295825,368.68716,500.318115,681.047115,1264.801785,0
Lithuania,2013,i,629.26001,2.96,154.79796,268.69402,344.83448,412.79456,478.86686,549.34398,641.21594,767.6972,970.94818,1704.03608,211.74599,378.81452,514.10542,704.45657,1337.49213,0
Lithuania,2014,i,687.51001,2.9300001,143.00208,271.56645,360.25524,437.25636,510.13242,589.88358,696.44763,834.63714,1046.39022,1985.52888,207.284265,398.7558,550.008,765.542385,1515.95955,0
Lithuania,2015,i,756.90002,2.9000001,161.9766,302.76,403.4277,476.847,557.0784,649.4202,760.6845,915.849,1176.9795,2163.9771,232.3683,440.13735,603.2493,838.26675,1670.4783,0
Luxembourg,2003,i,2086.3999,.44999999,688.512,1036.9408,1268.5312,1470.912,1675.3792,1911.1424,2190.72,2566.272,3121.2544,4934.336,862.7264,1369.7216,1793.2608,2378.496,4027.7952,0
Luxembourg,2004,i,2142.8101,.46000001,715.69854,1064.97657,1298.54286,1519.25229,1729.24767,1960.67115,2224.23678,2620.65663,3216.35781,5076.31689,890.337555,1408.897575,1844.95941,2422.446705,4146.33735,0
Luxembourg,2005,i,2215.05,.47,724.32135,1087.58955,1337.8902,1546.1049,1774.25505,2009.05035,2270.42625,2669.13525,3346.94055,5387.0016,905.95545,1441.99755,1891.6527,2469.78075,4366.971075,0
Luxembourg,2006,i,2189.3701,.47,731.24958,1061.84445,1296.10704,1523.80152,1749.30663,1992.3267,2265.99795,2636.00148,3312.51681,5320.1691,896.547015,1409.95428,1870.816665,2450.999715,4316.342955,0
Luxembourg,2007,i,2217.99,.47999999,745.24464,1086.8151,1319.70405,1534.84908,1772.17401,1998.40899,2266.78578,2652.71604,3251.57334,5551.62897,916.02987,1427.276565,1885.2915,2459.75091,4401.601155,0
Luxembourg,2008,i,2211.3201,.49000001,698.77712,1021.62984,1275.93164,1514.7542,1731.46356,1961.44084,2246.70112,2653.584,3321.40264,5687.51504,860.20348,1395.34292,1846.4522,2450.14256,4504.45884,0
Luxembourg,2009,i,2203.3101,.5,731.49892,1028.94577,1280.12311,1518.08059,1760.44469,2031.45182,2326.69536,2727.69778,3307.16831,5320.99365,880.222345,1399.10185,1895.948255,2527.19657,4314.08098,0
Luxembourg,2010,i,2161.8301,.50999999,724.21305,1039.84023,1275.4797,1513.281,1748.92047,1995.36909,2278.56882,2661.21273,3255.71598,5123.5371,882.02664,1394.38035,1872.14478,2469.890775,4189.62654,0
Luxembourg,2011,i,2136.6101,.51999998,685.85181,972.15755,1209.32126,1431.5287,1696.46834,1946.45171,2247.71372,2657.94284,3303.19906,5215.46501,829.00468,1320.42498,1821.460025,2452.82828,4259.332035,0
Luxembourg,2012,i,2165.9299,.52999997,649.779,942.17955,1156.60662,1401.35671,1646.1068,1919.01398,2233.07383,2683.58727,3322.53662,5705.05962,795.979275,1278.981665,1782.56039,2458.33055,4513.79812,0
Luxembourg,2013,i,2151.73,.54000002,664.88457,979.03715,1222.18264,1467.47986,1704.17016,1949.46738,2272.22688,2721.93845,3328.72631,5209.33833,821.96086,1344.83125,1826.81877,2497.082665,4269.03232,0
Luxembourg,2014,i,2171.8301,.56,690.64194,1033.79108,1285.72336,1507.25002,1735.29217,1995.91177,2286.93699,2682.21005,3231.68304,5266.68775,862.21651,1396.48669,1865.60197,2484.57352,4249.185395,0
Luxembourg,2015,i,2113.2,.56999999,585.3564,934.0344,1162.26,1386.2592,1627.164,1893.4272,2210.4072,2671.0848,3305.0448,5356.962,759.6954,1274.2596,1760.2956,2440.746,4331.0034,0
Macedonia,1998,C,236.02,2.01,79.53874,120.3702,150.34474,175.8349,199.90894,224.45502,252.30538,288.18042,344.82522,524.20042,99.95447,163.08982,212.18198,270.2429,434.51282,0
Macedonia,2000,c,208.95,2.03,54.7449,82.95315,114.29565,141.04125,164.86155,190.77135,223.9944,260.56065,315.9324,540.55365,68.849025,127.66845,177.81645,242.277525,428.243025,0
Macedonia,2002,c,347.76001,2.05,82.76688,130.41,169.01136,206.56944,250.03944,297.3348,350.19432,428.44032,552.9384,1009.89504,106.58844,187.7904,273.68712,389.31732,781.41672,0
Macedonia,2003,c,339.92999,2.05,81.5832,126.45396,166.22577,201.57849,241.3503,288.60057,342.30951,412.33509,541.16856,998.03448,104.01858,183.90213,264.975435,377.3223,769.60152,0
Macedonia,2004,c,424.67999,2.0599999,101.07384,159.255,205.9698,253.53396,307.04364,364.80012,433.1736,521.93172,668.871,1230.72264,130.16442,229.75188,335.92188,477.55266,949.79682,0
Macedonia,2005,c,366.03,2.0599999,81.25866,130.67271,172.40013,213.76152,256.58703,307.83123,373.3506,464.12604,602.85141,1057.46067,105.965685,193.080825,282.20913,418.73832,830.15604,0
Macedonia,2006,c,377.32999,2.0599999,72.07003,125.27356,170.17583,207.15417,249.79246,297.33604,360.72748,455.05998,621.83984,1214.24794,98.671795,188.665,273.56425,407.89373,918.04389,0
Macedonia,2008,c,505.57999,2.0699999,97.57694,156.22422,202.232,246.21746,299.80894,367.05108,456.53874,589.0007,842.80186,1797.84248,126.90058,224.22473,333.43001,522.76972,1320.32217,0
Macedonia,2009,i,288,2.0699999,33.696,84.384,124.704,167.04,205.056,244.8,293.76,368.64,472.608,885.312,59.04,145.872,224.928,331.2,678.96,0
Macedonia,2010,i,287.82999,2.0699999,23.60206,83.75853,135.56793,177.01545,221.34127,266.24275,317.76432,385.6922,487.00836,780.0193,53.680295,156.29169,243.79201,351.72826,633.51383,0
Macedonia,2011,i,297.54001,2.0699999,35.10972,94.91526,142.22412,181.4994,222.85746,269.2737,328.18662,397.2159,504.62784,799.78752,65.01249,161.86176,246.06558,362.70126,652.20768,0
Macedonia,2012,i,299.25,2.0699999,44.8875,102.3435,147.231,186.1335,225.036,274.7115,329.47425,392.91525,496.45575,793.611,73.6155,166.68225,249.87375,361.19475,645.033375,0
Macedonia,2013,i,299.34,2.0799999,55.3779,113.44986,154.1601,192.17628,227.79774,275.99148,327.17862,395.42814,492.11496,760.02426,84.41388,173.16819,251.89461,361.30338,626.06961,0
Macedonia,2014,i,318.75,2.0799999,58.96875,124.95,168.9375,211.0125,252.13125,297.075,353.49375,418.8375,510.31875,792.09375,91.959375,189.975,274.603125,386.165625,651.20625,0
Macedonia,2015,i,332.60999,2.0799999,55.21326,130.38312,174.28764,216.1965,265.42278,312.6534,368.19927,438.04737,540.49125,825.20541,92.79819,195.24207,289.03809,403.12332,682.84833,0
Madagascar,1993,c,59.540001,12.68,11.96754,20.42222,26.25714,31.91344,37.62928,44.3573,52.57382,64.12458,85.55898,220.53616,16.19488,29.08529,40.99329,58.3492,153.04757,0
Madagascar,1997,c,56.970001,14.35,13.27401,21.42072,27.17469,33.49836,39.93597,47.34207,56.11545,68.64885,90.52533,171.76455,17.347365,30.336525,43.63902,62.38215,131.14494,0
Madagascar,1999,c,58.119999,15.28,14.41376,22.14372,27.83948,33.88396,40.33528,48.8208,58.64308,72.59188,94.50312,168.08304,18.27874,30.86172,44.57804,65.61748,131.29308,0
Madagascar,2001,c,59.049999,16.26,11.2195,17.53785,22.49805,27.57635,33.59945,41.39405,52.25925,68.32085,99.6764,216.3592,14.378675,25.0372,37.49675,60.29005,158.0178,0
Madagascar,2005,c,55.099998,18.34,14.8219,22.2053,27.3296,32.0131,37.1925,42.978,50.6369,62.0426,82.9255,178.7444,18.5136,29.67135,40.08525,56.33975,130.83495,0
Madagascar,2010,c,47.939999,21.15,11.55354,17.78574,22.34004,26.41494,31.11306,36.24264,43.00218,53.4531,73.06056,164.48214,14.66964,24.37749,33.67785,48.22764,118.77135,0
Madagascar,2012,c,46.939999,22.35,10.13904,16.75758,21.40464,25.67618,30.41712,35.9091,43.04398,54.12182,74.77542,157.20206,13.44831,23.54041,33.16311,48.5829,115.98874,0
Malawi,1998,c,113.87,10.7,17.64985,26.1901,31.54199,36.66614,42.70125,49.98893,59.78175,74.0155,99.97786,700.18663,21.919975,34.104065,46.34509,66.898625,400.082245,0
Malawi,2004,c,54,12.68,15.606,21.87,26.514,31.266,36.288,42.174,49.68,60.156,79.164,177.282,18.738,28.89,39.231,54.918,128.223,0
Malawi,2010,c,56.110001,15.17,12.40031,18.62852,23.67842,28.6161,34.28321,41.12863,49.65735,62.33821,83.54779,206.82146,15.514415,26.14726,37.70592,55.99778,145.184625,0
Malawi,2016,c,61.68,18.09,16.3452,23.13,27.87936,32.6904,37.9332,44.03952,52.48968,63.71544,83.76144,234.93912,19.7376,30.28488,40.98636,58.10256,159.35028,0
Malaysia,1984,I,378.67999,15.19,69.29844,103.75832,139.35424,177.60092,220.77044,271.13488,335.51048,426.39368,586.57532,1456.0246,86.52838,158.47758,245.95266,380.95208,1021.29996,0
Malaysia,1987,I,363.20001,16.530001,72.2768,104.9648,139.1056,175.7888,216.8304,265.8624,327.9696,416.2272,571.3136,1341.6608,88.6208,157.4472,241.3464,372.0984,956.4872,0
Malaysia,1989,I,357.26999,17.540001,75.38397,107.53827,141.12165,176.84865,216.86289,264.02253,324.04389,408.71688,556.98393,1300.82007,91.46112,158.98515,240.44271,366.380385,928.902,0
Malaysia,1992,I,396.54001,19.01,74.94606,109.84158,146.7198,187.16688,233.16552,288.28458,358.8687,459.9864,638.82594,1467.99108,92.39382,166.94334,260.72505,409.42755,1053.40851,0
Malaysia,1995,I,412.57001,20.5,74.2626,110.98133,149.35034,191.84505,239.2906,296.63783,369.25015,473.63036,658.46172,1561.99002,92.621965,170.597695,267.964215,421.440255,1110.22587,0
Malaysia,1997,I,514.22998,21.57,89.47602,135.24249,183.06588,235.51734,294.65379,365.61753,457.15047,587.76489,818.65416,1975.67166,112.359255,209.29161,330.13566,522.45768,1397.16291,0
Malaysia,2004,i,639.32001,25.17,114.43828,184.76348,246.77752,313.2668,390.62452,481.40796,601.60012,776.7738,1067.6644,2215.88312,149.60088,280.02216,436.01624,689.18696,1641.77376,0
Malaysia,2007,i,587.39001,26.629999,105.14281,169.75571,226.73254,287.8211,358.89529,442.30467,552.73399,713.67885,980.9413,2035.89374,137.44926,257.27682,400.59998,633.20642,1508.41752,0
Malaysia,2008,i,540.45001,27.110001,99.4428,158.35185,211.8564,267.52275,333.9981,413.44425,516.12975,661.5108,897.147,1845.63675,128.897325,239.689575,373.721175,588.820275,1371.391875,0
Malaysia,2011,i,661.92999,28.639999,133.70986,209.16988,273.37709,342.87974,420.98748,514.31961,634.12894,806.89267,1086.22713,2196.94567,171.43987,308.128415,467.653545,720.510805,1641.5864,0
Malaysia,2013,i,754.65997,29.709999,172.81714,267.9043,343.3703,419.59096,502.60356,602.97334,730.51088,907.10132,1196.89076,2401.32812,220.36072,381.48063,552.78845,818.8061,1799.10944,0
Malaysia,2015,i,850.15997,30.719999,193.83648,300.95664,386.8228,472.68896,571.30752,687.77944,835.70728,1034.64472,1360.256,2657.60016,247.39656,429.75588,629.54348,935.176,2008.92808,0
Maldives,2003,c,160.56,.28999999,43.03008,65.8296,80.44056,91.84032,107.25408,123.14952,142.73784,169.23024,222.85728,559.39104,54.42984,86.14044,115.2018,155.98404,391.12416,0
Maldives,2010,c,198.52,.36000001,50.02704,76.23168,98.2674,120.50164,143.52996,168.54348,199.11556,234.84916,299.7652,594.36888,63.12936,109.38452,156.03672,216.98236,447.06704,0
Mali,1994,c,37.419998,9.3500004,6.5485,10.62728,13.4712,16.42738,19.98228,24.54752,31.17086,41.08716,59.01134,151.32648,8.58789,14.94929,22.2649,36.12901,105.16891,0
Mali,2001,c,68.18,11.29,17.045,25.70386,31.63552,38.65806,45.81696,54.40764,67.02094,84.61138,112.08792,204.94908,21.37443,35.14679,50.1123,75.81616,158.5185,0
Mali,2006,c,76.940002,13.23,19.38888,30.23742,38.16224,45.7793,53.24248,61.62894,74.01628,91.9433,122.3346,232.66656,24.81315,41.97077,57.43571,82.97979,177.50058,0
Mali,2010,c,72.610001,15.08,24.10652,33.76365,40.44377,47.26911,54.31228,63.02548,74.28003,89.09247,113.41682,186.46248,28.935085,43.85644,58.66888,81.68625,149.93965,0
Malta,2006,i,983.17999,.41,336.24756,508.30406,625.30248,730.50274,826.85438,932.05464,1059.86804,1207.34504,1441.34188,2165.94554,422.27581,677.90261,879.45451,1133.60654,1803.64371,0
Malta,2007,i,1072.0601,.41,345.20332,539.24618,663.60514,771.8832,886.59362,1013.0967,1150.32038,1328.28234,1598.44146,2423.92766,442.22475,717.74417,949.84516,1239.30136,2011.18456,0
Malta,2008,i,1100.5601,.41,385.196,548.07888,677.94496,790.20208,903.55976,1026.82248,1168.79472,1374.59944,1658.54392,2471.85776,466.63744,734.07352,965.19112,1271.69708,2065.20084,0
Malta,2009,i,1079.72,.41,350.909,533.38168,656.46976,763.36204,875.65292,997.66128,1128.3074,1322.657,1606.62336,2562.17556,442.14534,709.9159,936.6571,1225.4822,2084.39946,0
Malta,2010,i,1093.2,.41,371.688,549.8796,677.784,790.3836,900.7968,1022.142,1166.4444,1345.7292,1623.402,2482.6572,460.7838,734.0838,961.4694,1256.0868,2053.0296,0
Malta,2011,i,1115.6899,.41999999,384.91305,561.19207,692.84349,809.99094,923.79132,1040.93877,1177.05295,1346.63783,1635.60154,2585.05373,473.05256,751.417215,982.365045,1261.84539,2110.327635,0
Malta,2012,i,1154.46,.41999999,389.05302,577.23,720.38304,842.7558,954.73842,1074.80226,1208.71962,1388.81538,1684.35714,2703.74532,483.14151,781.56942,1014.77034,1298.7675,2194.05123,0
Malta,2013,i,1216.8,.43000001,424.6632,625.4352,766.584,889.4808,1006.2936,1127.9736,1270.3392,1462.5936,1778.9616,2814.4584,525.0492,828.0324,1067.1336,1366.4664,2296.71,0
Malta,2014,i,1288.79,.43000001,447.21013,659.86048,806.78254,934.37275,1063.25175,1206.30744,1358.38466,1545.25921,1868.7455,2999.01433,553.535305,870.577645,1134.779595,1451.821935,2433.879915,0
Malta,2015,i,1294.25,.44999999,447.8105,657.479,799.8465,931.86,1061.285,1197.18125,1355.07975,1559.57125,1877.95675,3054.43,552.64475,865.85325,1129.233125,1457.3255,2466.193375,0
Mauritania,1987,C,95.43,1.87,13.55106,26.81583,39.22173,51.43677,64.41525,78.72975,96.19344,119.76465,159.27267,304.99428,20.183445,45.32925,71.5725,107.979045,232.133475,0
Mauritania,1993,C,110.89,2.2,22.73245,34.48679,43.13621,52.00741,61.87662,73.63096,88.712,110.66822,150.47773,471.17161,28.60962,47.57181,67.75379,99.69011,310.82467,0
Mauritania,1996,c,126.13,2.4000001,29.89281,50.452,62.93887,77.06543,90.68747,107.33663,127.64356,154.25699,199.15927,361.86697,40.172405,70.00215,99.01205,140.950275,280.51312,0
Mauritania,2000,c,138.24001,2.71,33.8688,51.42528,65.80224,80.59392,96.35328,114.32448,139.06944,169.48224,223.2576,408.36096,42.64704,73.19808,105.33888,154.27584,315.80928,0
Mauritania,2004,c,148.59,3.04,38.78199,58.54446,72.66051,86.1822,101.0412,117.08892,138.33729,168.50106,220.06179,484.84917,48.663225,79.421355,109.06506,153.419175,352.45548,0
Mauritania,2008,c,160.32001,3.4100001,42.00384,65.25024,82.08384,98.75712,118.47648,142.84512,169.1376,205.36992,259.55808,419.71776,53.62704,90.42048,130.6608,187.25376,339.63792,0
Mauritania,2014,c,174.63,4.0599999,52.03974,79.45665,98.84058,117.17673,136.73529,158.21478,184.75854,217.23972,266.48538,435.35259,65.748195,108.008655,147.475035,200.99913,350.918985,0
Mauritius,2007,c,335.28,1.23,103.60152,150.54072,181.0512,211.2264,242.07216,279.28824,325.55688,390.26592,504.93168,963.93,127.07112,196.1388,260.6802,357.9114,734.43084,0
Mauritius,2012,c,351.48999,1.26,104.74402,156.06156,189.45311,223.54764,257.64217,294.90011,340.9453,405.26797,521.61116,1020.72696,130.40279,206.500375,276.27114,373.106635,771.16906,0
Mexico,1984,c,298.98999,75.779999,44.8485,78.03639,104.04852,135.44247,172.21824,216.16977,276.56575,354.60214,500.50926,1107.45896,61.442445,119.745495,194.194005,315.583945,803.98411,0
Mexico,1989,i,367.26001,83.699997,46.27476,84.4698,115.6869,148.7403,186.93534,234.31188,294.17526,387.82656,572.9256,1601.62086,65.37228,132.2136,210.62361,341.00091,1087.27323,0
Mexico,1992,i,314.76001,88.830002,38.71548,74.59812,102.297,131.56968,163.6752,201.4464,253.3818,333.33084,492.28464,1356.6156,56.6568,116.93334,182.5608,293.35632,924.45012,1
Mexico,1994,i,323.85999,92.349998,36.27232,72.8685,101.69204,132.13488,166.14018,208.56584,263.29818,348.1495,503.92616,1405.5524,54.57041,116.91346,187.35301,305.72384,954.73928,1
Mexico,1996,i,218.36,95.690002,18.12388,45.20052,66.5998,88.65416,113.11048,142.58908,182.54896,240.63272,345.22716,940.69488,31.6622,77.62698,127.84978,211.59084,642.96102,1
Mexico,1998,i,256.35001,98.82,26.40405,55.3716,81.5193,108.94875,137.65995,172.7799,216.3594,281.985,410.6727,1071.79935,40.887825,95.234025,155.219925,249.1722,741.236025,1
Mexico,2000,i,320.23999,101.72,41.31096,77.81832,107.92088,136.42224,171.00816,212.9596,266.75992,344.57824,497.65296,1346.28896,59.56464,122.17156,191.98388,305.66908,921.97096,1
Mexico,2002,i,319.98999,104.36,47.9985,85.11734,116.15637,146.87541,181.75432,220.15312,271.35152,352.62898,509.42408,1268.76035,66.55792,131.51589,200.95372,311.99025,889.092215,1
Mexico,2004,i,342.64999,107,50.0269,93.8861,126.7805,158.9896,192.91195,234.71525,292.96575,378.62825,539.67375,1358.2646,71.9565,142.88505,213.8136,335.797,948.969175,1
Mexico,2005,i,347.97,108.47,48.01986,92.56002,127.35702,160.76214,199.38681,243.92697,300.64608,386.59467,543.18117,1377.26526,70.28994,144.05958,221.65689,343.620375,960.223215,1
Mexico,2006,i,366.54001,110.09,59.74602,104.09736,138.18558,173.73996,211.86012,258.77724,316.32402,402.09438,574.36818,1426.57368,81.92169,155.96277,235.31868,359.2092,1000.47093,1
