Entity,Year,Energy intensity (World Bank)
Marshall Islands,2000,6.794548823
Marshall Islands,2001,6.690617547
Marshall Islands,2002,7.122899915
Marshall Islands,2003,6.890925734
Marshall Islands,2004,7.249496861
Marshall Islands,2005,6.993927393
Marshall Islands,2006,7.257500845
Marshall Islands,2007,7.462493555
Marshall Islands,2008,7.622867372
Marshall Islands,2009,8.023942624
Marshall Islands,2010,7.913012814
Marshall Islands,2011,7.90094498
Marshall Islands,2012,7.552229453
Marshall Islands,2013,7.512536609
Marshall Islands,2014,7.451780882
Mauritania,1990,4.005027943
Mauritania,1991,4.020678499
Mauritania,1992,4.076621744
Mauritania,1993,3.924013429
Mauritania,1994,4.159758409
Mauritania,1995,3.923498445
Mauritania,1996,3.83023138
Mauritania,1997,4.054047132
Mauritania,1998,3.975000797
Mauritania,1999,3.768642258
Mauritania,2000,3.852009429
Mauritania,2001,3.919554634
Mauritania,2002,4.113287135
Mauritania,2003,4.014518059
Mauritania,2004,4.001943372
Mauritania,2005,3.801568997
Mauritania,2006,3.212152822
Mauritania,2007,3.407829789
Mauritania,2008,3.571403186
Mauritania,2009,3.885639151
Mauritania,2010,3.731219738
Mauritania,2011,3.763475869
Mauritania,2012,3.817941002
Mauritania,2013,3.616923664
Mauritania,2014,3.503129258
Mauritius,1990,3.482108811
Mauritius,1991,3.397395771
Mauritius,1992,3.350935569
Mauritius,1993,3.330193224
Mauritius,1994,3.141647711
Mauritius,1995,3.220450528
Mauritius,1996,3.104497828
Mauritius,1997,3.01822949
Mauritius,1998,3.028394488
Mauritius,1999,3.088403986
Mauritius,2000,3.140512072
Mauritius,2001,3.214855205
Mauritius,2002,3.121747565
Mauritius,2003,3.158093642
Mauritius,2004,3.040771819
Mauritius,2005,3.106483757
Mauritius,2006,3.195436178
Mauritius,2007,3.034689818
Mauritius,2008,2.942751105
Mauritius,2009,2.786095892
Mauritius,2010,2.827583558
Mauritius,2011,2.726222714
Mauritius,2012,2.684336425
Mauritius,2013,2.672904649
Mauritius,2014,2.623511794
Mexico,1990,4.82065733
Mexico,1991,4.856073686
Mexico,1992,4.725116125
Mexico,1993,4.61704763
Mexico,1994,4.507851214
Mexico,1995,4.630414347
Mexico,1996,4.469893428
Mexico,1997,4.397447123
Mexico,1998,4.317102306
Mexico,1999,4.326332251
Mexico,2000,4.111728673
Mexico,2001,4.282897769
Mexico,2002,4.29831398
Mexico,2003,4.489972699
Mexico,2004,4.351927906
Mexico,2005,4.514288612
Mexico,2006,4.399624281
Mexico,2007,4.235196027
Mexico,2008,4.134225589
Mexico,2009,4.343612431
Mexico,2010,4.014699645
Mexico,2011,4.05413062
Mexico,2012,4.069257837
Mexico,2013,4.023403469
Mexico,2014,3.850502581
Micronesia (country),1992,5.045941104
Micronesia (country),1993,4.668920285
Micronesia (country),1994,4.828432609
Micronesia (country),1995,4.763867258
Micronesia (country),1996,4.919599721
Micronesia (country),1997,5.375206364
Micronesia (country),1998,5.50424765
Micronesia (country),1999,5.169054548
Micronesia (country),2000,5.496601537
Micronesia (country),2001,7.236910749
Micronesia (country),2002,6.095034477
Micronesia (country),2003,5.994174045
Micronesia (country),2004,6.202808415
Micronesia (country),2005,5.026736652
Micronesia (country),2006,5.198493318
Micronesia (country),2007,5.908046668
Micronesia (country),2008,5.348517825
Micronesia (country),2009,7.148162551
Micronesia (country),2010,5.009689911
Micronesia (country),2011,5.298164982
Micronesia (country),2012,5.772283719
Micronesia (country),2013,6.241626255
Micronesia (country),2014,6.844246204
Middle East & North Africa,1990,4.301606188
Middle East & North Africa,1991,4.576136961
Middle East & North Africa,1992,4.73872458
Middle East & North Africa,1993,4.972696365
Middle East & North Africa,1994,5.190730685
Middle East & North Africa,1995,5.193773111
Middle East & North Africa,1996,5.024897643
Middle East & North Africa,1997,5.10044556
Middle East & North Africa,1998,4.91580092
Middle East & North Africa,1999,4.966851112
Middle East & North Africa,2000,4.831594401
Middle East & North Africa,2001,5.097215474
Middle East & North Africa,2002,5.174131962
Middle East & North Africa,2003,5.076387783
Middle East & North Africa,2004,5.008934628
Middle East & North Africa,2005,5.071119805
Middle East & North Africa,2006,5.063046348
Middle East & North Africa,2007,5.002361986
Middle East & North Africa,2008,5.127250474
Middle East & North Africa,2009,5.217015238
Middle East & North Africa,2010,5.192584749
Middle East & North Africa,2011,5.082338964
Middle East & North Africa,2012,5.30141436
Middle East & North Africa,2013,5.197894185
Middle East & North Africa,2014,5.320317539
Middle income,1990,9.127810224
Middle income,1991,9.044402304
Middle income,1992,8.825454512
Middle income,1993,8.645438711
Middle income,1994,8.364121135
Middle income,1995,8.31111825
Middle income,1996,8.053353868
Middle income,1997,7.766314778
Middle income,1998,7.629846103
Middle income,1999,7.506282688
Middle income,2000,7.271967107
Middle income,2001,7.179113834
Middle income,2002,7.113168033
Middle income,2003,7.155250827
Middle income,2004,7.093166615
Middle income,2005,6.964145876
Middle income,2006,6.786971809
Middle income,2007,6.542778451
Middle income,2008,6.390560113
Middle income,2009,6.365672837
Middle income,2010,6.335840685
Middle income,2011,6.253866597
Middle income,2012,6.163553707
Middle income,2013,5.988203416
Middle income,2014,5.834561857
Moldova,1990,17.401597
Moldova,1991,17.27831106
Moldova,1992,20.22047313
Moldova,1993,18.22629821
Moldova,1994,22.02025221
Moldova,1995,20.70195673
Moldova,1996,18.76822708
Moldova,1997,17.63327971
Moldova,1998,17.40964762
Moldova,1999,15.71447557
Moldova,2000,14.24177812
Moldova,2001,14.2104482
Moldova,2002,13.3703274
Moldova,2003,13.61405635
Moldova,2004,12.73782682
Moldova,2005,12.2731303
Moldova,2006,11.55442284
Moldova,2007,10.90799714
Moldova,2008,10.08462699
Moldova,2009,10.18896347
Moldova,2010,10.50291246
Moldova,2011,9.714365097
Moldova,2012,9.679293038
Moldova,2013,7.952416183
Moldova,2014,8.160916062
Mongolia,1990,12.75427278
Mongolia,1991,15.63756174
Mongolia,1992,15.08395051
Mongolia,1993,14.56955281
Mongolia,1994,12.33581102
Mongolia,1995,11.56883232
Mongolia,1996,9.531403693
Mongolia,1997,8.985651609
Mongolia,1998,8.76464609
Mongolia,1999,8.515125194
Mongolia,2000,8.990974793
Mongolia,2001,8.799274984
Mongolia,2002,8.99618484
Mongolia,2003,8.211415501
Mongolia,2004,7.643431527
Mongolia,2005,8.209126524
Mongolia,2006,8.603595449
Mongolia,2007,8.175086161
Mongolia,2008,7.535475914
Mongolia,2009,7.929096405
Mongolia,2010,7.893597025
Mongolia,2011,7.363413396
Mongolia,2012,7.253585304
Mongolia,2013,7.159225349
Mongolia,2014,6.781725408
Montenegro,2005,6.529628155
Montenegro,2006,6.599892285
Montenegro,2007,6.017488108
Montenegro,2008,6.04725102
Montenegro,2009,5.113851064
Montenegro,2010,5.765323571
Montenegro,2011,5.347141625
Montenegro,2012,5.187157007
Montenegro,2013,4.62942695
Montenegro,2014,4.431279297
Morocco,1990,3.248922432
Morocco,1991,3.184419235
Morocco,1992,3.445344144
Morocco,1993,3.602135293
Morocco,1994,3.488313933
Morocco,1995,3.653632257
Morocco,1996,3.417069755
Morocco,1997,3.578140591
Morocco,1998,3.400604055
Morocco,1999,3.57684688
Morocco,2000,3.528000122
Morocco,2001,3.484860494
Morocco,2002,3.434905614
Morocco,2003,3.227412382
Morocco,2004,3.653671697
Morocco,2005,3.744183227
Morocco,2006,3.539464883
Morocco,2007,3.525997168
Morocco,2008,3.456451688
Morocco,2009,3.339646431
Morocco,2010,3.374575639
Morocco,2011,3.454894106
Morocco,2012,3.401319094
Morocco,2013,3.261647711
Morocco,2014,3.225049062
Mozambique,1990,49.44345355
Mozambique,1991,46.91400777
Mozambique,1992,50.1347431
Mozambique,1993,46.99645781
Mozambique,1994,44.73609265
Mozambique,1995,44.70876706
Mozambique,1996,35.90422019
Mozambique,1997,33.35585536
Mozambique,1998,30.1155997
Mozambique,1999,28.48138754
Mozambique,2000,29.59538336
Mozambique,2001,27.62439887
Mozambique,2002,25.7230469
Mozambique,2003,25.47133167
Mozambique,2004,24.54058303
Mozambique,2005,22.87961973
Mozambique,2006,21.44989308
Mozambique,2007,20.82487292
Mozambique,2008,19.86292541
Mozambique,2009,19.36636543
Mozambique,2010,18.75935541
Mozambique,2011,18.21704981
Mozambique,2012,17.31163404
Mozambique,2013,16.73498856
Mozambique,2014,16.58079926
Myanmar,1990,14.89409131
Myanmar,1991,14.74183092
Myanmar,1992,13.8602216
Myanmar,1993,12.96598712
Myanmar,1994,12.82394542
Myanmar,1995,12.40212831
Myanmar,1996,11.67368781
Myanmar,1997,11.28139669
Myanmar,1998,10.9453429
Myanmar,1999,9.899931802
Myanmar,2000,8.977116759
Myanmar,2001,7.878850999
Myanmar,2002,7.270639577
Myanmar,2003,6.926902181
Myanmar,2004,6.430811778
Myanmar,2005,5.681673635
Myanmar,2006,5.095789891
Myanmar,2007,4.72105407
Myanmar,2008,4.127916551
Myanmar,2009,3.537592784
Myanmar,2010,3.145272902
Myanmar,2011,3.04307506
Myanmar,2012,3.098959252
Myanmar,2013,3.032456809
Myanmar,2014,3.242693499
Namibia,1991,3.322896936
Namibia,1992,3.299263361
Namibia,1993,3.608738701
Namibia,1994,3.822814863
Namibia,1995,4.029247085
Namibia,1996,4.194671969
Namibia,1997,4.114316726
Namibia,1998,4.156162437
Namibia,1999,4.006933267
Namibia,2000,3.681390969
Namibia,2001,4.314018072
Namibia,2002,3.8112167
Namibia,2003,3.810435338
Namibia,2004,3.558592461
Namibia,2005,3.761931019
Namibia,2006,3.519654335
Namibia,2007,3.397285048
Namibia,2008,3.524764722
Namibia,2009,3.577712102
Namibia,2010,3.503205886
Namibia,2011,3.441585689
Namibia,2012,3.394559963
Namibia,2013,3.390197626
Namibia,2014,3.315009316
Nepal,1990,10.79127995
Nepal,1991,10.47381357
Nepal,1992,10.30579497
Nepal,1993,10.18577078
Nepal,1994,9.746334437
Nepal,1995,9.716169789
Nepal,1996,9.446465111
Nepal,1997,9.283220331
Nepal,1998,9.245502041
Nepal,1999,9.341999226
Nepal,2000,9.286283399
Nepal,2001,9.152637198
Nepal,2002,9.243012618
Nepal,2003,9.143759557
Nepal,2004,8.860626247
Nepal,2005,8.852740494
Nepal,2006,8.563978075
Nepal,2007,8.442045255
Nepal,2008,8.234679016
Nepal,2009,8.110632629
Nepal,2010,7.965681556
Nepal,2011,7.972062153
Nepal,2012,7.272665998
Nepal,2013,7.765712652
Nepal,2014,7.669152136
Netherlands,1990,5.693791074
Netherlands,1991,5.868870388
Netherlands,1992,5.686415581
Netherlands,1993,5.665172992
Netherlands,1994,5.537010165
Netherlands,1995,5.717553509
Netherlands,1996,5.818330985
Netherlands,1997,5.406838759
Netherlands,1998,5.211959567
Netherlands,1999,4.878719039
Netherlands,2000,4.72271011
Netherlands,2001,4.758227764
Netherlands,2002,4.817145816
Netherlands,2003,4.971925059
Netherlands,2004,4.953732889
Netherlands,2005,4.768179223
Netherlands,2006,4.554004701
Netherlands,2007,4.386657031
Netherlands,2008,4.276487633
Netherlands,2009,4.350821203
Netherlands,2010,4.589628585
Netherlands,2011,4.184879854
Netherlands,2012,4.254015822
Netherlands,2013,4.245298958
Netherlands,2014,3.966115532
New Zealand,1990,6.658071919
New Zealand,1991,6.899460169
New Zealand,1992,6.976538448
New Zealand,1993,6.908593775
New Zealand,1994,6.80738246
New Zealand,1995,6.602061348
New Zealand,1996,6.595825523
New Zealand,1997,6.755793975
New Zealand,1998,6.622228554
New Zealand,1999,6.529227422
New Zealand,2000,6.572280068
New Zealand,2001,6.358901583
New Zealand,2002,6.071313192
New Zealand,2003,5.727209561
New Zealand,2004,5.655760862
New Zealand,2005,5.34330434
New Zealand,2006,5.193703491
New Zealand,2007,5.105401788
New Zealand,2008,5.253548488
New Zealand,2009,5.322621074
New Zealand,2010,5.507306318
New Zealand,2011,5.342508053
New Zealand,2012,5.455091058
New Zealand,2013,5.414810989
New Zealand,2014,5.572048289
Nicaragua,1990,6.754105532
Nicaragua,1991,7.180938321
Nicaragua,1992,7.372555706
Nicaragua,1993,7.283202735
Nicaragua,1994,7.12296481
Nicaragua,1995,6.91831627
Nicaragua,1996,6.625226235
Nicaragua,1997,6.669552232
Nicaragua,1998,6.466596397
Nicaragua,1999,6.128117255
Nicaragua,2000,6.032045145
Nicaragua,2001,5.909696363
Nicaragua,2002,6.079153796
Nicaragua,2003,6.068727445
Nicaragua,2004,6.025801781
Nicaragua,2005,5.872108459
Nicaragua,2006,5.58537852
Nicaragua,2007,5.393022806
Nicaragua,2008,5.302046819
Nicaragua,2009,5.484518759
Nicaragua,2010,5.360268437
Nicaragua,2011,5.220408591
Nicaragua,2012,5.313345294
Nicaragua,2013,5.442103222
Nicaragua,2014,5.416582683
Niger,1990,6.579218087
Niger,1991,6.575998672
Niger,1992,7.329814397
Niger,1993,7.571606755
Niger,1994,7.461886244
Niger,1995,7.524370605
Niger,1996,7.595113604
Niger,1997,7.606806218
Niger,1998,7.078961428
Niger,1999,7.269566895
Niger,2000,7.193358111
Niger,2001,6.914981732
Niger,2002,6.970359745
Niger,2003,6.912883212
Niger,2004,7.221663026
Niger,2005,6.984905724
Niger,2006,6.770539959
Niger,2007,6.867589654
Niger,2008,6.561536839
Niger,2009,7.006200142
Niger,2010,6.978533877
Niger,2011,5.924097203
Niger,2012,6.230624379
Niger,2013,7.456991849
Niger,2014,7.011105269
Nigeria,1990,9.597221143
Nigeria,1991,10.11978901
Nigeria,1992,10.4744089
Nigeria,1993,10.42479437
Nigeria,1994,10.07747068
Nigeria,1995,10.38709813
Nigeria,1996,10.31341533
Nigeria,1997,10.37209443
Nigeria,1998,10.16709691
Nigeria,1999,10.48133982
Nigeria,2000,10.33774361
Nigeria,2001,10.3953665
Nigeria,2002,10.33712577
Nigeria,2003,9.89961629
Nigeria,2004,7.611846752
Nigeria,2005,7.648128982
Nigeria,2006,7.126335774
Nigeria,2007,6.906087994
Nigeria,2008,6.691512112
Nigeria,2009,6.158266266
Nigeria,2010,6.145782085
Nigeria,2011,6.197448376
Nigeria,2012,6.259697982
Nigeria,2013,5.959203637
Nigeria,2014,5.635089918
North America,1990,8.794367074
North America,1991,8.878960007
North America,1992,8.767897164
North America,1993,8.697196591
North America,1994,8.52674065
North America,1995,8.407570792
North America,1996,8.292520987
North America,1997,8.017768337
North America,1998,7.734259059
North America,1999,7.586079258
North America,2000,7.487804461
North America,2001,7.274681454
North America,2002,7.214922413
North America,2003,7.075443344
North America,2004,6.963581691
North America,2005,6.771601592
North America,2006,6.532006395
North America,2007,6.521337036
North America,2008,6.389062203
North America,2009,6.256527521
North America,2010,6.23277048
North America,2011,6.082340373
North America,2012,5.863855679
North America,2013,5.843048353
North America,2014,5.802483612
Norway,1990,4.803080186
Norway,1991,4.811885226
Norway,1992,4.722637995
Norway,1993,4.88796137
Norway,1994,4.555568429
Norway,1995,4.459649961
Norway,1996,4.117832346
Norway,1997,4.138884945
Norway,1998,4.212438091
Norway,1999,4.324803014
Norway,2000,4.155558128
Norway,2001,4.181184834
Norway,2002,3.828962464
Norway,2003,4.116148491
Norway,2004,3.872845281
Norway,2005,3.821573586
Norway,2006,3.782501584
Norway,2007,3.731163171
Norway,2008,4.335181654
Norway,2009,4.285106169
Norway,2010,4.612485002
Norway,2011,3.770386679
Norway,2012,3.886798886
Norway,2013,4.231432427
Norway,2014,3.651393661
Oman,1990,2.782276564
Oman,1991,3.630432264
Oman,1992,3.129418927
Oman,1993,3.208349413
Oman,1994,3.143905933
Oman,1995,3.024645107
Oman,1996,3.01735112
Oman,1997,3.060581619
Oman,1998,3.00300964
Oman,1999,3.116299432
Oman,2000,3.178546759
Oman,2001,3.085899913
Oman,2002,3.280900338
Oman,2003,3.59145517
Oman,2004,3.630645605
Oman,2005,3.983995168
Oman,2006,5.889782058
Oman,2007,6.467200897
Oman,2008,5.28671552
Oman,2009,5.034144968
Oman,2010,5.684675392
Oman,2011,6.759226652
Oman,2012,6.788109055
Oman,2013,6.742517869
Oman,2014,6.524089385
Pakistan,1990,5.46012941
Pakistan,1991,5.329130968
Pakistan,1992,5.270224154
Pakistan,1993,5.442344789
Pakistan,1994,5.461819078
Pakistan,1995,5.434871724
Pakistan,1996,5.455327655
Pakistan,1997,5.544132721
Pakistan,1998,5.523275111
Pakistan,1999,5.625939313
Pakistan,2000,5.540251451
Pakistan,2001,5.521178773
Pakistan,2002,5.408805309
Pakistan,2003,5.39291391
Pakistan,2004,5.384772911
Pakistan,2005,5.185951566
Pakistan,2006,5.088104961
Pakistan,2007,5.113627278
Pakistan,2008,4.943676274
Pakistan,2009,4.879831569
Pakistan,2010,4.872116267
Pakistan,2011,4.777466011
Pakistan,2012,4.668987546
Pakistan,2013,4.582161552
Pakistan,2014,4.430746045
Palau,1992,14.18468455
Palau,1993,16.21720374
Palau,1994,15.15451163
Palau,1995,13.52500686
Palau,1996,12.49795691
Palau,1997,12.25038251
Palau,1998,12.04323146
Palau,1999,12.88457593
Palau,2000,13.42125844
Palau,2001,12.86447186
Palau,2002,12.05716102
Palau,2003,12.96241364
Palau,2004,12.20128033
Palau,2005,12.45609504
Palau,2006,12.88166887
Palau,2007,12.73981878
Palau,2008,13.12819827
Palau,2009,14.0538947
Palau,2010,13.87617425
Palau,2011,13.27263555
Palau,2012,12.70491173
Palau,2013,13.26227754
Palau,2014,12.9859978
Palestine,1990,4.68898226
Palestine,1991,5.006622311
Palestine,1992,4.163586762
Palestine,1993,3.860843178
Palestine,1994,3.430424733
Palestine,1995,3.191502369
Palestine,1996,3.129178644
Palestine,1997,2.308957083
Palestine,1998,2.788105526
Palestine,1999,2.236624619
Palestine,2000,3.057624613
Palestine,2001,2.802563242
Palestine,2002,2.864705028
Palestine,2003,2.822862067
Palestine,2004,3.664472315
Palestine,2005,3.864562054
Palestine,2006,3.589805055
Palestine,2007,3.783261767
Palestine,2008,3.966954
Palestine,2009,3.352303805
Palestine,2010,3.375634007
Palestine,2011,3.430629109
Palestine,2012,2.959543954
Palestine,2013,3.245115158
Palestine,2014,3.700452733
Panama,1990,3.283896806
Panama,1991,3.253459674
Panama,1992,3.427618885
Panama,1993,3.297168136
Panama,1994,3.375855104
Panama,1995,3.366335288
Panama,1996,3.499910375
Panama,1997,3.417223223
Panama,1998,3.691872196
Panama,1999,3.501825508
Panama,2000,3.453413381
Panama,2001,3.892759656
Panama,2002,3.459919342
Panama,2003,3.324057973
Panama,2004,3.04942992
Panama,2005,3.172606793
Panama,2006,3.123461778
Panama,2007,2.651243362
Panama,2008,2.447221283
Panama,2009,2.658376928
Panama,2010,2.689571496
Panama,2011,2.610214691
Panama,2012,2.467252484
Panama,2013,2.2733083
Panama,2014,2.273620638
Papua New Guinea,1990,13.18881297
Papua New Guinea,1991,11.92259107
Papua New Guinea,1992,10.44229664
Papua New Guinea,1993,8.757987917
Papua New Guinea,1994,8.674463557
Papua New Guinea,1995,8.835008392
Papua New Guinea,1996,8.451785794
Papua New Guinea,1997,9.199820718
Papua New Guinea,1998,10.04797632
Papua New Guinea,1999,9.41968678
Papua New Guinea,2000,9.897982668
Papua New Guinea,2001,10.62949236
Papua New Guinea,2002,11.04995634
Papua New Guinea,2003,11.39923388
Papua New Guinea,2004,11.74550297
Papua New Guinea,2005,11.36402051
Papua New Guinea,2006,11.27651686
Papua New Guinea,2007,13.17353385
Papua New Guinea,2008,10.98175073
Papua New Guinea,2009,10.65684195
Papua New Guinea,2010,9.495244539
Papua New Guinea,2011,9.06495556
Papua New Guinea,2012,8.15835338
Papua New Guinea,2013,8.523495984
Papua New Guinea,2014,7.942183629
Paraguay,1990,5.057747413
Paraguay,1991,5.045183165
Paraguay,1992,4.940662443
Paraguay,1993,4.888743161
Paraguay,1994,5.073467402
Paraguay,1995,5.200261764
Paraguay,1996,5.239108547
Paraguay,1997,5.464799073
Paraguay,1998,5.390556913
Paraguay,1999,5.21494202
Paraguay,2000,4.997293716
Paraguay,2001,5.128835822
Paraguay,2002,5.085908659
Paraguay,2003,4.975224702
Paraguay,2004,4.826751188
Paraguay,2005,4.674085907
Paraguay,2006,4.595576815
Paraguay,2007,4.517993609
Paraguay,2008,4.45191088
Paraguay,2009,4.696388975
Paraguay,2010,4.446808186
Paraguay,2011,4.322021541
Paraguay,2012,4.485031816
Paraguay,2013,3.888625459
Paraguay,2014,3.884101393
Peru,1990,3.545274997
Peru,1991,3.402228062
Peru,1992,3.326771702
Peru,1993,3.374516582
Peru,1994,3.112574699
Peru,1995,3.095732169
Peru,1996,3.101616195
Peru,1997,2.819679601
Peru,1998,2.977580653
Peru,1999,3.125452837
Peru,2000,3.034658658
Peru,2001,2.910748235
Peru,2002,2.778525985
Peru,2003,2.614532223
Peru,2004,2.755772784
Peru,2005,2.747871861
Peru,2006,2.481283283
Peru,2007,2.474028161
Peru,2008,2.377460739
Peru,2009,2.466501686
Peru,2010,2.693450247
Peru,2011,2.575378852
Peru,2012,2.61583612
Peru,2013,2.461884199
Peru,2014,2.806840377
Philippines,1990,4.838516619
Philippines,1991,4.85965389
Philippines,1992,5.063625818
Philippines,1993,4.954976699
Philippines,1994,5.086594911
Philippines,1995,5.090578117
Philippines,1996,4.973808569
Philippines,1997,4.976475591
Philippines,1998,5.149299189
Philippines,1999,5.127710561
Philippines,2000,5.082190456
Philippines,2001,4.729416972
Philippines,2002,4.625427235
Philippines,2003,4.417670178
Philippines,2004,4.127130576
Philippines,2005,3.94546368
Philippines,2006,3.721485085
Philippines,2007,3.497537436
Philippines,2008,3.484792366
Philippines,2009,3.280424981
Philippines,2010,3.224238439
Philippines,2011,3.13116203
Philippines,2012,3.121773525
Philippines,2013,3.019861074
Philippines,2014,3.028210623
Poland,1990,11.17156929
Poland,1991,11.76935313
Poland,1992,11.20257006
Poland,1993,11.06015027
Poland,1994,10.01110884
Poland,1995,9.678595264
Poland,1996,9.479965128
Poland,1997,8.736214772
Poland,1998,7.747359027
Poland,1999,7.221162709
Poland,2000,6.635917663
Poland,2001,6.600474153
Poland,2002,6.441624547
Poland,2003,6.379152563
Poland,2004,6.084547668
Poland,2005,5.950203906
Poland,2006,5.884537714
Poland,2007,5.465546823
Poland,2008,5.337846448
Poland,2009,5.005002724
Poland,2010,5.151667136
Poland,2011,4.93306577
Poland,2012,4.698252972
Poland,2013,4.6351435
Poland,2014,4.323205911
Portugal,1990,3.470078787
Portugal,1991,3.361301633
Portugal,1992,3.538168345
Portugal,1993,3.561695968
Portugal,1994,3.618829445
Portugal,1995,3.837238768
Portugal,1996,3.671332081
Portugal,1997,3.703239522
Portugal,1998,3.818735996
Portugal,1999,3.944905284
Portugal,2000,3.827118794
Portugal,2001,3.782520915
Portugal,2002,3.91043076
Portugal,2003,3.839451792
Portugal,2004,3.878131314
Portugal,2005,3.943466025
Portugal,2006,3.691442954
Portugal,2007,3.627036528
Portugal,2008,3.526733381
Portugal,2009,3.586701625
Portugal,2010,3.397078909
Portugal,2011,3.364036468
Portugal,2012,3.289445383
Portugal,2013,3.339425067
Portugal,2014,3.254304653
Puerto Rico,1990,0.011275365
Puerto Rico,1991,0.011579202
Puerto Rico,1992,0.011511207
Puerto Rico,1993,0.005135702
Puerto Rico,1994,0.001634483
Puerto Rico,1995,0.003414094
Puerto Rico,1996,0.004678502
Puerto Rico,1997,0.002991426
Puerto Rico,1998,0.003013318
Puerto Rico,1999,0.0047237
Puerto Rico,2000,0.101057041
Puerto Rico,2001,0.166451833
Puerto Rico,2002,0.163811695
Puerto Rico,2003,0.191315853
Puerto Rico,2004,0.170965525
Puerto Rico,2005,0.169998913
Puerto Rico,2006,0.178640384
Puerto Rico,2007,0.192605111
Puerto Rico,2008,0.214153321
Puerto Rico,2009,0.20643076
Puerto Rico,2010,0.214270628
Puerto Rico,2011,0.213593375
Puerto Rico,2012,0.39416522
Puerto Rico,2013,0.457345506
Puerto Rico,2014,0.490594393
Qatar,1990,8.027151038
Qatar,1991,9.032533487
Qatar,1992,8.483509967
Qatar,1993,8.920843882
Qatar,1994,8.82897588
Qatar,1995,8.933646728
Qatar,1996,9.082155554
Qatar,1997,8.219875239
Qatar,1998,7.752096729
Qatar,1999,7.883523836
Qatar,2000,7.041309339
Qatar,2001,7.489185821
Qatar,2002,7.903883065
Qatar,2003,7.889175815
Qatar,2004,7.802981605
Qatar,2005,7.259404548
Qatar,2006,6.763879767
Qatar,2007,6.477608631
Qatar,2008,5.656750005
Qatar,2009,5.383261471
Qatar,2010,5.134314101
Qatar,2011,5.126774281
Qatar,2012,5.950003528
Qatar,2013,6.026019093
Qatar,2014,6.319075686
Romania,1990,10.04712767
Romania,1991,9.513684108
Romania,1992,9.506021831
Romania,1993,9.125849062
Romania,1994,8.28198244
Romania,1995,8.371858987
Romania,1996,8.25522055
Romania,1997,8.157015144
Romania,1998,7.617936399
Romania,1999,6.75852345
Romania,2000,6.593644658
Romania,2001,6.346869065
Romania,2002,6.250037931
Romania,2003,6.138751837
Romania,2004,5.544443478
Romania,2005,5.309763886
Romania,2006,5.085161695
Romania,2007,4.737413918
Romania,2008,4.351854865
Romania,2009,4.122855639
Romania,2010,4.173795061
Romania,2011,4.221597868
Romania,2012,4.09292985
Romania,2013,3.609106831
Romania,2014,3.482818598
Russia,1990,12.02680225
Russia,1991,12.54987036
Russia,1992,13.4115404
Russia,1993,13.86382261
Russia,1994,13.86789521
Russia,1995,14.01992247
Russia,1996,14.39345725
Russia,1997,13.56170884
Russia,1998,13.98721859
Russia,1999,13.61630559
Russia,2000,12.58730947
Russia,2001,12.10772743
Russia,2002,11.50582783
Russia,2003,11.10584789
Russia,2004,10.39552561
Russia,2005,9.837512177
Russia,2006,9.36060693
Russia,2007,8.649154521
Russia,2008,8.411842442
Russia,2009,8.575950454
Russia,2010,8.731413434
Russia,2011,8.781517477
Russia,2012,8.695251466
Russia,2013,8.456537082
Russia,2014,8.190571971
Rwanda,1990,5.727151955
Rwanda,1991,5.758581475
Rwanda,1992,5.445525264
Rwanda,1993,5.942509896
Rwanda,1994,10.39852429
Rwanda,1995,13.7916915
Rwanda,1996,13.05173752
Rwanda,1997,14.29084898
Rwanda,1998,13.29738826
Rwanda,1999,12.8872115
Rwanda,2000,8.370568375
Rwanda,2001,7.710605458
Rwanda,2002,6.788170543
Rwanda,2003,6.676198719
Rwanda,2004,6.237605348
Rwanda,2005,7.690741492
Rwanda,2006,7.238750248
Rwanda,2007,6.982383651
Rwanda,2008,6.510358138
Rwanda,2009,6.342632928
Rwanda,2010,6.142846261
Rwanda,2011,5.936161461
Rwanda,2012,5.691382477
Rwanda,2013,5.632372999
Rwanda,2014,5.337639351
Saint Kitts and Nevis,1990,3.688154378
Saint Kitts and Nevis,1991,3.534800636
Saint Kitts and Nevis,1992,3.448134632
Saint Kitts and Nevis,1993,3.502374282
Saint Kitts and Nevis,1994,3.703198803
Saint Kitts and Nevis,1995,3.395271469
Saint Kitts and Nevis,1996,3.141926705
Saint Kitts and Nevis,1997,3.377474774
Saint Kitts and Nevis,1998,3.390959002
Saint Kitts and Nevis,1999,3.310242634
Saint Kitts and Nevis,2000,3.364910161
Saint Kitts and Nevis,2001,3.296450388
Saint Kitts and Nevis,2002,3.504516449
Saint Kitts and Nevis,2003,3.68328581
Saint Kitts and Nevis,2004,3.712994375
Saint Kitts and Nevis,2005,3.183909726
Saint Kitts and Nevis,2006,2.643232316
Saint Kitts and Nevis,2007,2.723043113
Saint Kitts and Nevis,2008,2.608121676
Saint Kitts and Nevis,2009,2.831239698
Saint Kitts and Nevis,2010,2.958464873
Saint Kitts and Nevis,2011,3.003173683
Saint Kitts and Nevis,2012,2.986229609
Saint Kitts and Nevis,2013,2.830147672
Saint Kitts and Nevis,2014,2.68322602
Saint Lucia,1990,2.237179723
Saint Lucia,1991,2.264995285
Saint Lucia,1992,2.503750171
Saint Lucia,1993,2.697693198
