Entity,Year,Average monthly precipitation,Precipitation weighted by Population,Precipitation weighted by Area
United States,1973,6.393497312,9.041071253,6.804090022
United States,1974,5.742654996,8.089529423,6.084277698
United States,1975,6.093745229,8.776414602,6.45000112
United States,1976,5.172203461,7.167896536,5.404399945
United States,1977,5.819207237,7.936581066,6.094261204
United States,1978,5.732524681,7.984257999,6.015751377
United States,1979,6.159943722,9.062768941,6.519494161
United States,1980,5.510972066,7.304787617,5.727302953
United States,1981,5.833351286,7.465441134,6.05623215
United States,1982,6.422680609,8.459595326,6.739591759
United States,1983,6.315624484,9.523186741,6.723883513
United States,1984,5.851436692,8.118417343,6.17920238
United States,1985,5.861285055,7.650893873,6.115360414
United States,1986,5.983310151,7.825029852,6.270107968
United States,1987,5.614161621,7.564810889,5.8800673
United States,1988,5.13245139,6.782357515,5.328604122
United States,1989,5.638246201,7.987798256,5.878813223
United States,1990,6.216532422,8.47718676,6.491380549
United States,1991,6.123228817,8.226220706,6.469772373
United States,1992,5.891643108,8.313611269,6.221644464
United States,1993,6.242446524,8.395180133,6.52127689
United States,1994,5.887809995,8.165716632,6.176519627
United States,1995,5.944421133,8.208344688,6.321509332
United States,1996,6.085285134,8.933593039,6.47323342
United States,1997,5.841086309,8.019756711,6.214564918
United States,1998,6.241966567,8.581380417,6.590331106
United States,1999,5.383282853,7.313390366,5.653176241
United States,2000,5.384923713,7.423523986,5.650035093
United States,2001,5.418299866,7.578894869,5.743843399
United States,2002,5.53439571,7.797039717,5.833237758
United States,2003,5.712536834,8.547910148,6.025693986
United States,2004,6.058384004,8.675054336,6.476152381
United States,2005,5.670766213,7.924375441,5.971408525
United States,2006,5.551770437,8.092663202,5.86762039
United States,2007,5.397027895,7.51500139,5.739822863
United States,2008,5.829116185,8.283253504,6.175753079
United States,2009,5.938435419,8.584910522,6.329323269
United States,2010,5.78160366,8.085540268,6.109634782
United States,2011,5.754914366,8.547160678,6.016661932
United States,2012,5.300804546,7.31184275,5.524412203
United States,2013,5.871456513,8.134923342,6.194610314
United States,2014,5.762396231,8.06148963,6.079240925
Uruguay,1900,13.90443235,13.81831767,13.89439769
Uruguay,1901,7.194541053,6.588245738,7.192708935
Uruguay,1902,8.448212527,8.052272055,8.452436853
Uruguay,1903,9.604987953,8.716612096,9.611370831
Uruguay,1904,8.772487868,7.155112092,8.789127124
Uruguay,1905,8.264565212,7.049432864,8.273307706
Uruguay,1906,6.026388925,5.700598606,6.020913394
Uruguay,1907,6.294987927,5.267865752,6.300840252
Uruguay,1908,8.065507274,7.770007477,8.067027707
Uruguay,1909,7.484698074,7.403759651,7.481194747
Uruguay,1910,6.918260872,6.117357313,6.925748922
Uruguay,1911,9.547910621,10.25904464,9.535038006
Uruguay,1912,11.93758455,12.35372284,11.92868893
Uruguay,1913,9.352065308,9.235693839,9.345244149
Uruguay,1914,16.5880314,18.80131172,16.56101653
Uruguay,1915,9.814178702,9.398152725,9.816663479
Uruguay,1916,5.55613524,5.124094895,5.557221386
Uruguay,1917,6.281847836,6.142527379,6.276738378
Uruguay,1918,8.887813997,7.727844071,8.900400267
Uruguay,1919,11.21131645,10.57964816,11.21159054
Uruguay,1920,8.762125603,7.907820277,8.76910274
Uruguay,1921,8.627499988,8.653868638,8.622672867
Uruguay,1922,10.33414251,11.11853201,10.32159303
Uruguay,1923,9.516835807,9.077852572,9.519179398
Uruguay,1924,6.625157004,6.921433794,6.619129706
Uruguay,1925,9.380338178,9.178573351,9.37656933
Uruguay,1926,10.15551937,9.898126135,10.15483685
Uruguay,1927,8.725422673,9.033913994,8.718204598
Uruguay,1928,9.031533836,8.931374234,9.030585052
Uruguay,1929,7.274202879,6.827588278,7.276192211
Uruguay,1930,10.9857609,11.10749058,10.97923434
Uruguay,1931,8.152246309,8.175908611,8.14831402
Uruguay,1932,9.658284989,8.903271562,9.666503301
Uruguay,1933,6.856086924,7.921233286,6.840334891
Uruguay,1934,8.970000011,8.680677102,8.971324611
Uruguay,1935,7.778756024,7.050947931,7.788894414
Uruguay,1936,11.24212559,10.64420354,11.24641297
Uruguay,1937,7.480422697,6.883580724,7.480839023
Uruguay,1938,9.7559662,8.711179044,9.764038187
Uruguay,1939,9.052826114,9.130817474,9.052513755
Uruguay,1940,13.34398554,12.39967771,13.35211734
Uruguay,1941,10.44828501,9.241612822,10.46566939
Uruguay,1942,9.016714967,9.123090918,9.015581475
Uruguay,1943,7.228768155,8.913306445,7.213886987
Uruguay,1944,8.411582131,9.178296528,8.403059647
Uruguay,1945,7.952983068,8.408665536,7.948045515
Uruguay,1946,10.0073068,9.992361373,10.00567549
Uruguay,1947,7.25094203,6.945403519,7.255797186
Uruguay,1948,9.400785052,8.216969365,9.412488021
Uruguay,1949,8.830398539,8.651045602,8.834835719
Uruguay,1950,9.254190853,8.733738652,9.255022321
Uruguay,1951,9.303115976,9.772587501,9.29928204
Uruguay,1952,8.991980698,8.99498893,8.994753575
Uruguay,1953,9.510857478,10.34402872,9.501813207
Uruguay,1954,8.622391307,8.415904007,8.633931376
Uruguay,1955,8.702391348,7.885535951,8.705180645
Uruguay,1956,9.517922712,9.712283686,9.520685078
Uruguay,1957,8.814311608,8.087884483,8.819456563
Uruguay,1958,9.688236755,10.83483301,9.685016879
Uruguay,1959,14.94400956,14.76337114,14.96104532
Uruguay,1960,7.937475826,6.879911224,7.951786731
Uruguay,1961,10.0814493,8.975961439,10.08963001
Uruguay,1962,6.99986717,7.144760068,6.999078772
Uruguay,1963,13.4093357,13.29811084,13.4118047
Uruguay,1964,7.729396164,7.917799219,7.72928896
Uruguay,1965,7.718852624,7.819755461,7.73018062
Uruguay,1966,10.01869564,9.013525683,10.04245117
Uruguay,1967,11.53249995,9.644785447,11.53921207
Uruguay,1968,9.097053113,8.428587285,9.09640363
Uruguay,1969,7.124045911,6.325403815,7.135789704
Uruguay,1970,9.83611111,8.591374645,9.843874171
Uruguay,1971,9.742427543,9.53080209,9.737014789
Uruguay,1972,10.42885269,9.891865693,10.43803084
Uruguay,1973,10.21694443,8.627423891,10.23703957
Uruguay,1974,9.825108687,8.866161478,9.832114465
Uruguay,1975,8.400471038,7.387734435,8.40708222
Uruguay,1976,9.552077335,8.476913217,9.548526985
Uruguay,1977,12.53926327,9.997772265,12.54643196
Uruguay,1978,11.23094198,10.34551141,11.22665811
Uruguay,1979,7.327053118,5.682311355,7.336436806
Uruguay,1980,10.19473435,10.92838316,10.19264787
Uruguay,1981,9.464323631,9.998729663,9.458167729
Uruguay,1982,9.252850228,8.799194528,9.25375861
Uruguay,1983,9.670483119,10.02744727,9.669515797
Uruguay,1984,11.82907006,10.69817534,11.83126348
Uruguay,1985,8.745072496,9.888891986,8.751657408
Uruguay,1986,10.72009664,10.57426575,10.73222262
Uruguay,1987,9.015809177,7.957875553,9.022738705
Uruguay,1988,7.982753581,8.168903846,7.97898497
Uruguay,1989,6.299963744,6.172287693,6.29442014
Uruguay,1990,11.07526579,9.63986866,11.08854599
Uruguay,1991,10.00986723,8.991862638,10.01656388
Uruguay,1992,9.344214937,7.149144588,9.357346248
Uruguay,1993,11.08577291,10.26901453,11.0903466
Uruguay,1994,9.064371945,8.486480672,9.062198421
Uruguay,1995,8.200797102,7.794259597,8.205842507
Uruguay,1996,7.666702879,7.014728917,7.67873894
Uruguay,1997,10.1038768,8.945134426,10.12254902
Uruguay,1998,11.52995171,9.651872907,11.56319789
Uruguay,1999,7.83254829,8.95543909,7.829606288
Uruguay,2000,11.74410622,11.47619786,11.74217022
Uruguay,2001,12.45698066,11.9543908,12.46750753
Uruguay,2002,15.85317639,12.53144381,15.87923061
Uruguay,2003,10.82053135,8.887873801,10.83053963
Uruguay,2004,7.715072473,7.572411758,7.710375522
Uruguay,2005,10.51100246,10.89440967,10.51507602
Uruguay,2006,8.801908237,8.86069737,8.795529137
Uruguay,2007,11.25382852,10.25333042,11.25418711
Uruguay,2008,6.18856278,5.922783585,6.191535796
Uruguay,2009,11.38824879,10.48806955,11.39450085
Uruguay,2010,10.76672707,10.44074183,10.76416259
Uruguay,2011,8.785024166,8.550839835,8.783029017
Uruguay,2012,10.29420286,10.42633445,10.29310436
Uruguay,2013,9.034408162,8.47111626,9.037049484
Uruguay,2014,14.09286236,13.11147801,14.09571394
Uzbekistan,1900,1.581649483,2.340150194,1.598701897
Uzbekistan,1901,1.449557558,2.429379152,1.458884722
Uzbekistan,1902,1.676426115,2.798767571,1.690896579
Uzbekistan,1903,1.353934708,2.223827693,1.369744012
Uzbekistan,1904,1.422590203,2.215763873,1.436016161
Uzbekistan,1905,1.452663234,2.110676226,1.460543909
Uzbekistan,1906,1.650713055,2.246353032,1.662765333
Uzbekistan,1907,1.716670968,2.773372006,1.735851547
Uzbekistan,1908,1.641967351,2.712250255,1.661429059
Uzbekistan,1909,1.169879729,1.821231852,1.183730365
Uzbekistan,1910,1.110455323,2.03662184,1.128004632
Uzbekistan,1911,1.541378868,2.402696284,1.558088138
Uzbekistan,1912,1.23193299,2.005927293,1.244756585
Uzbekistan,1913,1.374531788,2.201227883,1.388869985
Uzbekistan,1914,1.589445879,2.383683815,1.600699465
Uzbekistan,1915,1.375807562,1.881096993,1.384241922
Uzbekistan,1916,1.118049831,1.543859307,1.129632073
Uzbekistan,1917,0.57545103,0.825433026,0.578565668
Uzbekistan,1918,1.119153779,1.806161656,1.129931115
Uzbekistan,1919,1.299162369,1.888682179,1.313022829
Uzbekistan,1920,1.891207044,3.094998923,1.910910674
Uzbekistan,1921,1.695167522,3.008396203,1.713425165
Uzbekistan,1922,1.419587624,2.176527267,1.433467577
Uzbekistan,1923,1.813230232,2.839981249,1.835549394
Uzbekistan,1924,1.79725086,2.710458966,1.818103146
Uzbekistan,1925,1.023316149,1.581938408,1.031894265
Uzbekistan,1926,1.67145618,2.3594328,1.687036532
Uzbekistan,1927,1.050373705,1.583190818,1.05982859
Uzbekistan,1928,1.443883162,2.555366673,1.458812492
Uzbekistan,1929,1.123603953,2.130961954,1.138523355
Uzbekistan,1930,1.334037802,2.180194538,1.347291833
Uzbekistan,1931,1.955579898,2.801352266,1.974867572
Uzbekistan,1932,1.451597939,2.242831187,1.464916995
Uzbekistan,1933,1.699888319,2.633299882,1.716714948
Uzbekistan,1934,1.585390883,2.763005781,1.605767696
Uzbekistan,1935,1.297332475,2.296121131,1.3140133
Uzbekistan,1936,1.107951028,1.877251752,1.119207962
Uzbekistan,1937,1.119836771,2.050002165,1.134572208
Uzbekistan,1938,1.347418384,1.975189288,1.36134837
Uzbekistan,1939,1.385695869,2.046445654,1.401633297
Uzbekistan,1940,1.693865978,2.255609102,1.698518595
Uzbekistan,1941,1.470176121,2.586050499,1.489686516
Uzbekistan,1942,1.441516316,2.642925331,1.46108282
Uzbekistan,1943,1.44477663,2.654922574,1.465018591
Uzbekistan,1944,0.883513746,1.475007107,0.893048408
Uzbekistan,1945,1.589884016,2.653973695,1.608092271
Uzbekistan,1946,1.054948451,1.735134308,1.063373219
Uzbekistan,1947,1.161761174,2.061633167,1.173812902
Uzbekistan,1948,1.252044667,2.135099902,1.265397918
Uzbekistan,1949,1.669175263,2.86638502,1.689230529
Uzbekistan,1950,0.952976804,1.723204444,0.96572959
Uzbekistan,1951,1.292946735,2.43720689,1.309100168
Uzbekistan,1952,1.625184711,2.640822676,1.64475609
Uzbekistan,1953,1.896670968,3.481716595,1.922593541
Uzbekistan,1954,1.339819592,2.349781622,1.358396024
Uzbekistan,1955,1.178522334,2.10873012,1.193962954
Uzbekistan,1956,1.515296394,2.283138277,1.531600591
Uzbekistan,1957,1.417276631,2.323291291,1.435518985
Uzbekistan,1958,1.817839345,3.034250166,1.83417798
Uzbekistan,1959,1.509725086,2.571414576,1.523751769
Uzbekistan,1960,1.363513748,2.467943753,1.383221839
Uzbekistan,1961,1.256086766,1.879321953,1.270390469
Uzbekistan,1962,1.535279203,2.267947417,1.549488064
Uzbekistan,1963,1.652521477,2.650756815,1.66702909
Uzbekistan,1964,1.588840201,2.372122323,1.606955206
Uzbekistan,1965,1.298698453,2.044668944,1.30959456
Uzbekistan,1966,1.407736257,2.204734304,1.418340331
Uzbekistan,1967,1.797418375,2.629920158,1.813121694
Uzbekistan,1968,1.533187286,2.575637322,1.55469249
Uzbekistan,1969,2.70136598,4.610071165,2.732413663
Uzbekistan,1970,1.348737114,2.115780494,1.360772236
Uzbekistan,1971,1.048475081,1.559850603,1.05480408
Uzbekistan,1972,1.585738827,2.727819479,1.608823497
Uzbekistan,1973,1.615730242,2.183989208,1.62817169
Uzbekistan,1974,1.28271048,2.00752618,1.297244577
Uzbekistan,1975,1.09664089,1.871340736,1.112770037
Uzbekistan,1976,1.630502576,2.646946116,1.650705485
Uzbekistan,1977,1.486971644,2.523616726,1.501935764
Uzbekistan,1978,1.865193301,2.569958701,1.879214425
Uzbekistan,1979,1.62741409,2.492590046,1.642966507
Uzbekistan,1980,1.84184708,2.471579224,1.855006238
Uzbekistan,1981,2.11345361,2.893878157,2.129697302
Uzbekistan,1982,1.563543815,2.235156367,1.578378
Uzbekistan,1983,1.325605672,2.027128598,1.336271784
Uzbekistan,1984,1.370378007,2.312722038,1.388626907
Uzbekistan,1985,1.300356528,2.135831515,1.314225334
Uzbekistan,1986,1.211022338,1.874897453,1.223316259
Uzbekistan,1987,1.848973376,3.151770036,1.867875986
Uzbekistan,1988,1.640532651,2.374858984,1.655262856
Uzbekistan,1989,1.328578177,2.101014891,1.342852781
Uzbekistan,1990,1.561890031,2.538670122,1.575321547
Uzbekistan,1991,1.915206188,2.916192497,1.936956805
Uzbekistan,1992,1.66895619,2.629121031,1.690047549
Uzbekistan,1993,2.120829034,3.704299155,2.144246457
Uzbekistan,1994,1.909570449,2.861333784,1.925609072
Uzbekistan,1995,1.069342779,1.494730543,1.07773131
Uzbekistan,1996,1.156146905,1.903952859,1.169173569
Uzbekistan,1997,1.674819585,2.442030496,1.695536992
Uzbekistan,1998,1.932972509,3.400531725,1.958947306
Uzbekistan,1999,1.544248283,2.603953674,1.562065623
Uzbekistan,2000,1.109793813,1.898710679,1.121790012
Uzbekistan,2001,1.177955323,1.882087715,1.187799815
Uzbekistan,2002,2.018917527,3.131435707,2.037994689
Uzbekistan,2003,2.025047252,3.056892284,2.040409458
Uzbekistan,2004,1.690150349,2.761961102,1.710889579
Uzbekistan,2005,1.309209621,2.135874282,1.324826129
Uzbekistan,2006,1.33990979,2.216403742,1.355005351
Uzbekistan,2007,1.304871131,2.133638626,1.325834426
Uzbekistan,2008,0.996701033,1.859643355,1.010673531
Uzbekistan,2009,1.443410651,2.429266137,1.466813708
Uzbekistan,2010,1.177203613,2.405173069,1.194112606
Uzbekistan,2011,1.256043812,2.419829216,1.278172478
Uzbekistan,2012,1.242405497,2.085160997,1.261972326
Uzbekistan,2013,1.470884879,2.280903809,1.485971184
Uzbekistan,2014,1.329136597,2.343614256,1.346421138
Vanuatu,1900,16.75694434,17.4559688,16.77150667
Vanuatu,1901,18.9036115,19.9601325,18.92622016
Vanuatu,1902,18.72972171,19.89028596,18.75482771
Vanuatu,1903,16.48722204,17.66013005,16.51295869
Vanuatu,1904,21.50166639,22.23940854,21.51709114
Vanuatu,1905,10.23027786,11.93463211,10.26200122
Vanuatu,1906,13.69638888,15.15484537,13.72747159
Vanuatu,1907,19.38555527,19.91729019,19.39515114
Vanuatu,1908,19.04777749,20.77153956,19.08614891
Vanuatu,1909,21.51861127,22.72181853,21.53820603
Vanuatu,1910,20.68388875,22.07365237,20.71036805
Vanuatu,1911,20.16333326,20.23883283,20.16769997
Vanuatu,1912,24.10166677,23.68353726,24.09774376
Vanuatu,1913,18.74027793,19.30741002,18.75919865
Vanuatu,1914,15.60388915,15.38469008,15.60774823
Vanuatu,1915,16.38027795,17.39261747,16.40038798
Vanuatu,1916,23.20361137,24.52803099,23.22271528
Vanuatu,1917,24.07833354,24.70436085,24.09107538
Vanuatu,1918,18.80805524,20.06269631,18.83443047
Vanuatu,1919,17.24388885,18.95487198,17.27040151
Vanuatu,1920,16.90305583,17.86876788,16.92159797
Vanuatu,1921,23.1158336,25.38506405,23.15275805
Vanuatu,1922,19.44305579,21.40871398,19.48339704
Vanuatu,1923,20.07472165,22.16759212,20.11321296
Vanuatu,1924,16.77027798,18.88619258,16.81501223
Vanuatu,1925,17.70027765,19.04299729,17.7263568
Vanuatu,1926,17.01527754,18.45431318,17.04809969
Vanuatu,1927,20.77416674,22.24687004,20.7996488
Vanuatu,1928,18.85249964,21.02143656,18.8980445
Vanuatu,1929,23.59277852,24.62487353,23.61037292
Vanuatu,1930,12.30527767,13.86642988,12.33575938
Vanuatu,1931,17.26416683,18.65326741,17.28925123
Vanuatu,1932,21.15083345,23.12334215,21.18989389
Vanuatu,1933,21.1066672,22.06554901,21.12347831
Vanuatu,1934,19.12138875,19.59167117,19.12780323
Vanuatu,1935,23.49444389,24.54199359,23.5189506
Vanuatu,1936,16.08027808,17.29653902,16.10583386
Vanuatu,1937,21.90972265,22.8242456,21.92696926
Vanuatu,1938,24.02861087,25.17994351,24.05020497
Vanuatu,1939,17.93138822,19.54952948,17.96318548
Vanuatu,1940,18.77277756,21.15824213,18.81106603
Vanuatu,1941,12.80111154,14.19710273,12.82846915
Vanuatu,1942,15.19722271,16.3498235,15.21813589
Vanuatu,1943,19.44111061,19.95661098,19.44962329
Vanuatu,1944,17.26888879,19.66042117,17.30840932
Vanuatu,1945,17.52083302,18.97916444,17.54668762
Vanuatu,1946,16.68888887,17.77417201,16.71357473
Vanuatu,1947,19.89361127,22.2995863,19.94823604
Vanuatu,1948,18.54749997,21.24936066,18.59984173
Vanuatu,1949,22.76638921,24.33937353,22.79787689
Vanuatu,1950,24.43388875,26.37617614,24.48038162
Vanuatu,1951,20.93388875,22.21642439,20.96234831
Vanuatu,1952,18.14777788,19.61255258,18.1793057
Vanuatu,1953,16.53888893,17.34859909,16.55650127
Vanuatu,1954,19.73722204,20.74493079,19.76376558
Vanuatu,1955,23.89555613,25.49310878,23.92887786
Vanuatu,1956,20.37583351,20.61958126,20.37847948
Vanuatu,1957,16.60472202,18.03865286,16.63376658
Vanuatu,1958,13.92583307,14.20456671,13.93270394
Vanuatu,1959,22.81555557,24.19924093,22.84626385
Vanuatu,1960,18.7391669,19.52765822,18.76299741
Vanuatu,1961,33.62777774,35.24998317,33.65711214
Vanuatu,1962,24.79444504,25.74822857,24.81743984
Vanuatu,1963,22.4530557,23.71126592,22.48101406
Vanuatu,1964,18.17500019,19.27449791,18.20173287
Vanuatu,1965,22.88916651,24.44566087,22.92537921
Vanuatu,1966,14.8799998,15.63570642,14.89652057
Vanuatu,1967,22.08027776,22.82522878,22.09394782
Vanuatu,1968,19.34999975,20.18672213,19.36561184
Vanuatu,1969,18.7319444,20.32845993,18.76483696
Vanuatu,1970,21.5575002,23.15622079,21.59187065
Vanuatu,1971,25.56277847,25.67075538,25.5626103
Vanuatu,1972,24.13638878,25.32435549,24.1597003
Vanuatu,1973,16.62861093,17.0903096,16.6433865
Vanuatu,1974,16.71694469,17.82475082,16.74038652
