Entity,Year,Oil production (Etemad & Luciana)
Hungary,1967,19.60818019
Hungary,1968,21.01541021
Hungary,1969,20.3990202
Hungary,1970,22.52731022
Hungary,1971,22.73665022
Hungary,1972,22.99251023
Hungary,1973,23.13207023
Hungary,1974,23.22511023
Hungary,1975,23.32978023
Hungary,1976,24.91146025
Hungary,1977,25.48133025
Hungary,1978,25.58600025
Hungary,1979,23.57401023
Hungary,1980,34.19543089
Hungary,1981,34.19543089
Hungary,1982,36.55373647
Hungary,1983,35.96416008
Hungary,1984,36.91438035
Hungary,1985,37.26411117
Hungary,1986,37.54166605
Hungary,1987,35.4948042
Hungary,1988,38.28542257
Hungary,1989,31.55257216
Hungary,1990,34.02037387
Hungary,1991,28.97110013
Hungary,1992,28.68687124
Hungary,1993,27.73144501
Hungary,1994,37.10121711
Hungary,1995,35.60895799
Hungary,1996,36.96660503
Hungary,1997,40.14267075
Hungary,1998,31.58367232
Hungary,1999,29.25597754
Hungary,2000,29.13391165
Hungary,2001,28.73641335
Hungary,2002,25.32667491
Hungary,2003,26.84303003
Hungary,2004,28.02524272
Hungary,2005,24.92671808
Hungary,2006,23.39273463
Hungary,2007,19.34808138
Hungary,2008,21.81397286
Hungary,2009,20.85130662
Hungary,2010,20.31590051
Hungary,2011,16.29612148
Hungary,2012,16.41225624
Hungary,2013,16.4220609
Hungary,2014,14.89562403
India,1900,1.674720016
India,1901,2.221330022
India,1902,2.512080025
India,1903,3.896050038
India,1904,5.245130052
India,1905,6.408130063
India,1906,6.233680061
India,1907,6.733770066
India,1908,7.826990077
India,1909,10.3507001
India,1910,9.513340094
India,1911,10.0018001
India,1912,11.03687011
India,1913,12.29291012
India,1914,11.47881011
India,1915,12.72322013
India,1916,13.16516013
India,1917,12.52551012
India,1918,12.40921012
India,1919,13.53732013
India,1920,13.60710013
India,1921,14.74684015
India,1922,14.39794014
India,1923,14.18860014
India,1924,14.21186014
India,1925,13.96763014
India,1926,12.79300013
India,1927,13.00234013
India,1928,2.00036002
India,1929,2.407410024
India,1930,2.488820024
India,1931,2.791200027
India,1932,2.779570027
India,1933,2.605120026
India,1934,3.07032003
India,1935,3.256400032
India,1936,3.07032003
India,1937,3.361070033
India,1938,3.872790038
India,1939,3.616930036
India,1940,4.291470042
India,1941,4.500810044
India,1942,4.337990043
India,1943,4.256580042
India,1944,4.326360043
India,1945,3.675080036
India,1946,3.407590034
India,1947,2.895870028
India,1948,2.919130029
India,1949,2.942390029
India,1950,3.01217003
India,1951,3.128470031
India,1952,3.05869003
India,1953,3.163360031
India,1954,3.570410035
India,1955,4.03561004
India,1956,4.605480045
India,1957,5.11720005
India,1958,5.10557005
India,1959,5.233500051
India,1960,5.280020052
India,1961,5.966190059
India,1962,12.53714012
India,1963,19.21276019
India,1964,25.72556025
India,1965,44.44986044
India,1966,54.04461053
India,1967,65.90721065
India,1968,68.07039067
India,1969,78.18849077
India,1970,79.18867078
India,1971,83.56155082
India,1972,85.74799084
India,1973,83.71274082
India,1974,87.10870086
India,1975,96.33129095
India,1976,100.704171
India,1977,118.4515512
India,1978,131.0817313
India,1979,149.3408315
India,1980,109.3664212
India,1981,194.2064644
India,1982,232.5878877
India,1983,285.9445514
India,1984,309.5276072
India,1985,369.0748231
India,1986,380.7043
India,1987,369.5897355
India,1988,385.886706
India,1989,426.727388
India,1990,401.9807207
India,1991,376.8968805
India,1992,354.9596803
India,1993,340.5194627
India,1994,383.5988961
India,1995,453.8055116
India,1996,442.6913068
India,1997,459.6432436
India,1998,448.8477461
India,1999,450.8989118
India,2000,455.7136285
India,2001,462.5998041
India,2002,481.0148396
India,2003,482.4701146
India,2004,499.1358651
India,2005,485.8471315
India,2006,503.0888451
India,2007,502.6986694
India,2008,515.8609506
India,2009,515.0502712
India,2010,569.1189841
India,2011,587.1033104
India,2012,583.7855046
India,2013,579.0837684
India,2014,576.3246983
Indonesia,1900,3.616930036
Indonesia,1901,6.443020063
Indonesia,1902,3.907680038
Indonesia,1903,9.257480091
Indonesia,1904,10.4437401
Indonesia,1905,12.59529012
Indonesia,1906,13.14190013
Indonesia,1907,16.02614016
Indonesia,1908,16.51460016
Indonesia,1909,17.72412017
Indonesia,1910,17.71249017
Indonesia,1911,19.43373019
Indonesia,1912,17.66597017
Indonesia,1913,17.74738017
Indonesia,1914,18.24747018
Indonesia,1915,18.58474018
Indonesia,1916,20.1199002
Indonesia,1917,20.8293302
Indonesia,1918,20.5153202
Indonesia,1919,25.12080025
Indonesia,1920,27.50495027
Indonesia,1921,27.43517027
Indonesia,1922,27.70266027
Indonesia,1923,32.94779032
Indonesia,1924,34.02938033
Indonesia,1925,35.65758035
Indonesia,1926,35.11097035
Indonesia,1927,42.96122042
Indonesia,1928,50.10204049
Indonesia,1929,60.9295706
Indonesia,1930,58.51053058
Indonesia,1931,53.47474053
Indonesia,1932,58.95247058
Indonesia,1933,64.37205063
Indonesia,1934,70.41965069
Indonesia,1935,70.7336607
Indonesia,1936,74.87394074
Indonesia,1937,84.45706083
Indonesia,1938,86.03874085
Indonesia,1939,92.44687091
Indonesia,1940,92.33057091
Indonesia,1941,80.07255079
Indonesia,1942,35.85529035
Indonesia,1943,72.14089071
Indonesia,1944,33.25017033
Indonesia,1945,11.35088011
Indonesia,1946,3.512260035
Indonesia,1947,12.94419013
Indonesia,1948,50.5556105
Indonesia,1949,72.08274071
Indonesia,1950,82.30551081
Indonesia,1951,97.16865096
Indonesia,1952,102.123031
Indonesia,1953,121.9638112
Indonesia,1954,131.7562713
Indonesia,1955,141.9325214
Indonesia,1956,152.2715915
Indonesia,1957,183.7540018
Indonesia,1958,190.4645119
Indonesia,1959,214.5502421
Indonesia,1960,242.0086724
Indonesia,1961,247.5329224
Indonesia,1962,264.6988026
Indonesia,1963,259.0582525
Indonesia,1964,266.5479726
Indonesia,1965,279.1083727
Indonesia,1966,270.2812027
Indonesia,1967,292.5526529
Indonesia,1968,345.5505634
Indonesia,1969,425.8906042
Indonesia,1970,495.4147449
Indonesia,1971,512.883005
Indonesia,1972,625.1822862
Indonesia,1973,770.0920876
Indonesia,1974,785.0133777
Indonesia,1975,745.9249473
Indonesia,1976,862.8878585
Indonesia,1977,964.4875395
Indonesia,1978,935.5986192
Indonesia,1979,907.9773689
Indonesia,1980,978.1072388
Indonesia,1981,1009.354788
Indonesia,1982,843.6838208
Indonesia,1983,853.7066195
Indonesia,1984,883.1854392
Indonesia,1985,813.6154247
Indonesia,1986,840.4633128
Indonesia,1987,807.4972253
Indonesia,1988,807.029933
Indonesia,1989,872.9235555
Indonesia,1990,906.191288
Indonesia,1991,982.2129309
Indonesia,1992,929.7074622
Indonesia,1993,936.3008955
Indonesia,1994,936.8381057
Indonesia,1995,932.4624819
Indonesia,1996,966.2165559
Indonesia,1997,947.7725841
Indonesia,1998,952.7785829
Indonesia,1999,924.9447049
Indonesia,2000,902.2160337
Indonesia,2001,845.2053937
Indonesia,2002,790.0509582
Indonesia,2003,734.210191
Indonesia,2004,697.6920237
Indonesia,2005,677.7333239
Indonesia,2006,649.8381654
Indonesia,2007,614.0644031
Indonesia,2008,628.1439119
Indonesia,2009,620.9131996
Indonesia,2010,614.3269414
Indonesia,2011,602.7714033
Indonesia,2012,583.241414
Indonesia,2013,553.7848744
Indonesia,2014,537.2767353
Iran,1906,0.01163
Iran,1911,0.511720005
Iran,1912,0.953660009
Iran,1913,3.233140032
Iran,1914,4.442660044
Iran,1915,5.314910052
Iran,1916,7.606020075
Iran,1917,10.6065601
Iran,1918,13.07212013
Iran,1919,16.37504016
Iran,1920,20.6083602
Iran,1921,27.50495027
Iran,1922,34.97141034
Iran,1923,43.89162043
Iran,1924,51.2068905
Iran,1925,53.83527053
Iran,1926,57.09167056
Iran,1927,63.31372062
Iran,1928,67.02369066
Iran,1929,64.53487064
Iran,1930,70.18705069
Iran,1931,67.95409067
Iran,1932,76.16487075
Iran,1933,83.73600082
Iran,1934,89.06254088
Iran,1935,88.48104087
Iran,1936,96.87790095
Iran,1937,120.1379012
Iran,1938,120.4751712
Iran,1939,113.1831611
Iran,1940,101.797391
Iran,1941,77.93263077
Iran,1942,111.0316111
Iran,1943,114.6950611
Iran,1944,156.8538115
Iran,1945,198.989302
Iran,1946,226.7617422
Iran,1947,238.6359723
Iran,1948,293.8901029
Iran,1949,316.7663131
Iran,1950,375.1838037
Iran,1951,196.3841819
Iran,1952,15.81680016
Iran,1953,15.60746015
Iran,1954,40.7282604
Iran,1955,191.0925319
Iran,1956,306.276053
Iran,1957,418.5520741
Iran,1958,480.0282547
Iran,1959,539.3877753
Iran,1960,622.1003361
Iran,1961,689.7171568
Iran,1962,765.3586775
Iran,1963,855.4679184
Iran,1964,984.0375697
Iran,1965,1094.685391
Iran,1966,1226.325362
Iran,1967,1518.622155
Iran,1968,1655.786376
Iran,1969,1957.247609
Iran,1970,2224.772502
Iran,1971,2637.823586
Iran,1972,2930.225049
Iran,1973,3405.659454
Iran,1974,3503.130484
Iran,1975,3112.455521
Iran,1976,3431.826954
Iran,1977,3286.731072
Iran,1978,3056.45707
Iran,1979,1855.775858
Iran,1980,992.2570723
Iran,1981,826.5861054
Iran,1982,1318.292819
Iran,1983,1450.357931
Iran,1984,1294.709763
Iran,1985,1339.517569
Iran,1986,1205.055604
Iran,1987,1363.878358
Iran,1988,1328.459185
Iran,1989,1668.903359
Iran,1990,1835.377258
Iran,1991,1979.559056
Iran,1992,2049.462564
Iran,1993,2117.304666
Iran,1994,2165.203255
Iran,1995,2186.502616
Iran,1996,2209.536146
Iran,1997,2197.888557
Iran,1998,2183.394906
Iran,1999,2134.614641
Iran,2000,2219.982207
Iran,2001,2240.385094
Iran,2002,2077.648685
Iran,2003,2259.86639
Iran,2004,2419.744557
Iran,2005,2498.968826
Iran,2006,2446.353083
Iran,2007,2381.314075
Iran,2008,2462.977409
Iran,2009,2463.424768
Iran,2010,2501.615841
Iran,2011,2484.455878
Iran,2012,2074.022112
Iran,2013,1882.146249
Iran,2014,1989.631679
Iraq,1927,0.523350005
Iraq,1928,1.093220011
Iraq,1929,1.407230014
Iraq,1930,1.407230014
Iraq,1931,1.395600014
Iraq,1932,1.418860014
Iraq,1933,1.337450013
Iraq,1934,10.86242011
Iraq,1935,41.37954041
Iraq,1936,45.28722045
Iraq,1937,47.83419047
Iraq,1938,48.12494047
Iraq,1939,46.08969045
Iraq,1940,29.15641029
Iraq,1941,18.22421018
Iraq,1942,30.1798503
Iraq,1943,41.54236041
Iraq,1944,48.42732048
Iraq,1945,53.57941053
Iraq,1946,54.42840054
Iraq,1947,54.68426054
Iraq,1948,39.84438039
Iraq,1949,47.29921047
Iraq,1950,76.57192075
Iraq,1951,99.92496098
Iraq,1952,215.3992321
Iraq,1953,327.8031832
Iraq,1954,356.1687535
Iraq,1955,386.5928338
Iraq,1956,366.0542536
Iraq,1957,255.8367425
Iraq,1958,416.5517141
Iraq,1959,487.7622048
Iraq,1960,552.0412154
Iraq,1961,569.6257756
Iraq,1962,571.8238456
Iraq,1963,659.0604765
Iraq,1964,716.7220171
Iraq,1965,749.8326274
Iraq,1966,790.3631778
Iraq,1967,696.4509269
Iraq,1968,858.0032584
Iraq,1969,866.2605585
Iraq,1970,889.1949187
Iraq,1971,968.3835895
Iraq,1972,839.0347283
Iraq,1973,1157.673471
Iraq,1974,1126.470181
Iraq,1975,1292.883853
Iraq,1976,1382.865164
Iraq,1977,1339.136363
Iraq,1978,1461.065284
Iraq,1979,1982.83361
Iraq,1980,1489.269973
Iraq,1981,594.8825822
Iraq,1982,601.957499
Iraq,1983,597.8304642
Iraq,1984,718.1040487
Iraq,1985,853.1170431
Iraq,1986,1000.021027
Iraq,1987,1230.14659
Iraq,1988,1591.272225
Iraq,1989,1736.033748
Iraq,1990,1217.149809
Iraq,1991,177.7708492
Iraq,1992,248.4882207
Iraq,1993,308.1097939
Iraq,1994,334.444898
Iraq,1995,341.8975563
Iraq,1996,349.8585592
Iraq,1997,691.1855647
Iraq,1998,1274.74387
Iraq,1999,1485.85316
Iraq,2000,1522.267797
Iraq,2001,1420.184419
Iraq,2002,1202.612824
Iraq,2003,777.0878949
Iraq,2004,1191.278477
Iraq,2005,1113.956919
Iraq,2006,1184.718974
Iraq,2007,1236.126935
Iraq,2008,1405.875966
Iraq,2009,1414.492289
Iraq,2010,1416.679063
Iraq,2011,1549.992144
Iraq,2012,1760.853198
Iraq,2013,1802.742737
Iraq,2014,1987.667818
Ireland,1980,0.361999906
Ireland,1981,0.116618211
Ireland,1982,0.066150471
Ireland,1983,0.080654051
Ireland,1984,0.077841771
Ireland,1985,0.083932096
Ireland,1986,0.135602571
Ireland,1987,0.123946645
Ireland,1988,0.059240636
Ireland,1989,0.043882171
Ireland,1990,0.124477264
Ireland,1991,0.135396219
Ireland,1992,0.135496447
Ireland,1993,0.143732829
Ireland,1994,0.221904763
Ireland,1995,0.148302046
Ireland,1996,0.148980059
Ireland,1997,0.217306068
Ireland,1998,0.245558568
Ireland,1999,0.215448902
Ireland,2000,0.239621534
Ireland,2001,0.132695959
Ireland,2002,0.070413109
Ireland,2003,0.024797583
Ireland,2004,0.090458706
Ireland,2005,0.030162728
Ireland,2006,0.367642152
Ireland,2007,0.328453009
Ireland,2008,0.27088677
Ireland,2009,0.17433774
Ireland,2010,0.633818207
Ireland,2011,0.427802528
Ireland,2012,0.598420041
Ireland,2013,0.544179012
Ireland,2014,0.544179012
Israel,1955,0.01163
Israel,1956,0.244230002
Israel,1957,0.628020006
Israel,1958,1.03507001
Israel,1959,1.488640015
Israel,1960,1.500270015
Israel,1961,1.570050015
Israel,1962,1.570050015
Israel,1963,1.756130017
Israel,1964,2.314370023
Israel,1965,2.372520023
Israel,1966,2.186440022
Israel,1967,1.558420015
Israel,1968,1.372340014
Israel,1969,1.151370011
Israel,1970,0.895510009
Israel,1971,0.732690007
Israel,1972,0.558240005
Israel,1973,0.453570004
Israel,1974,0.465200005
Israel,1975,0.407050004
Israel,1976,0.418680004
Israel,1977,0.279120003
Israel,1978,0.279120003
Israel,1979,0.244230002
Israel,1980,20.63517381
Israel,1981,21.22475021
Israel,1982,0.589576395
Israel,1983,0.589576395
Israel,1984,0.589576395
Israel,1985,0.589576395
Israel,1986,0.945998908
Israel,1987,0.827476366
Israel,1988,0.879447525
Israel,1989,0.496953943
Israel,1990,0.515944199
Israel,1991,0.032255725
Israel,1992,0.06644526
Israel,1993,1.228883558
Israel,1994,1.703227247
Israel,1995,1.81747536
Israel,1996,2.075916173
Israel,1997,1.243292805
Israel,1998,2.024947294
Israel,1999,1.843564116
Israel,2000,2.159759832
Israel,2001,2.307525364
Israel,2002,1.615504175
Israel,2003,1.883177754
Israel,2004,3.50838046
Israel,2005,3.092740894
Israel,2006,2.260235441
Israel,2007,2.375444565
Israel,2008,2.371865836
Israel,2009,3.526368436
Israel,2010,3.581087021
Israel,2011,3.39654961
Israel,2012,3.390064269
Israel,2013,3.394191304
Israel,2014,3.394191304
Italy,1900,0.02326
Italy,1901,0.02326
Italy,1902,0.03489
Italy,1903,0.02326
Italy,1904,0.04652
Italy,1905,0.069780001
Italy,1906,0.081410001
Italy,1907,0.093040001
Italy,1908,0.081410001
Italy,1909,0.069780001
Italy,1910,0.081410001
Italy,1911,0.116300001
Italy,1912,0.081410001
Italy,1913,0.081410001
Italy,1914,0.069780001
Italy,1915,0.069780001
Italy,1916,0.081410001
Italy,1917,0.069780001
Italy,1918,0.058150001
Italy,1919,0.058150001
Italy,1920,0.058150001
Italy,1921,0.04652
Italy,1922,0.04652
Italy,1923,0.058150001
Italy,1924,0.058150001
Italy,1925,0.093040001
Italy,1926,0.058150001
Italy,1927,0.069780001
Italy,1928,0.069780001
Italy,1929,0.069780001
Italy,1930,0.093040001
Italy,1931,0.186080002
Italy,1932,0.314010003
Italy,1933,0.314010003
Italy,1934,0.232600002
Italy,1935,0.186080002
Italy,1936,0.186080002
Italy,1937,0.162820002
Italy,1938,0.151190001
Italy,1939,0.139560001
Italy,1940,0.01163
Italy,1941,0.139560001
Italy,1942,0.151190001
Italy,1943,0.127930001
Italy,1944,0.081410001
Italy,1945,0.081410001
Italy,1946,0.127930001
Italy,1947,0.116300001
Italy,1948,0.104670001
Italy,1949,0.104670001
Italy,1950,0.093040001
Italy,1951,0.209340002
Italy,1952,0.744320007
Italy,1953,0.98855001
Italy,1954,0.837360008
Italy,1955,2.372520023
Italy,1956,6.617470065
Italy,1957,14.67706014
Italy,1958,17.97998018
Italy,1959,19.71285019
Italy,1960,23.23674023
Italy,1961,22.93436023
Italy,1962,21.00378021
Italy,1963,20.7479202
Italy,1964,31.04047031
Italy,1965,25.70230025
Italy,1966,20.4455402
Italy,1967,18.67778018
Italy,1968,17.50315017
Italy,1969,17.17751017
Italy,1970,16.34015016
Italy,1971,14.97944015
Italy,1972,13.39776013
Italy,1973,12.18824012
Italy,1974,11.89749012
Italy,1975,11.83934012
Italy,1976,12.89767013
Italy,1977,12.59529012
Italy,1978,16.88676017
Italy,1979,20.0036002
Italy,1980,40.09119484
Italy,1981,40.09119484
Italy,1982,38.32246565
Italy,1983,45.98695879
Italy,1984,48.34526436
Italy,1985,49.52441715
Italy,1986,39.55286442
Italy,1987,50.12675198
Italy,1988,64.18528955
Italy,1989,59.89754805
Italy,1990,64.48874452
Italy,1991,61.41502926
Italy,1992,66.29103239
Italy,1993,66.56012685
Italy,1994,69.84170317
Italy,1995,74.51857098
Italy,1996,80.29783463
Italy,1997,87.71225304
Italy,1998,84.77335621
Italy,1999,71.9804505
Italy,2000,79.31086016
Italy,2001,72.06986565
Italy,2002,76.54993287
Italy,2003,84.24414654
Italy,2004,90.32939445
Italy,2005,97.1701845
Italy,2006,98.18340691
Italy,2007,99.40818702
Italy,2008,94.79545922
Italy,2009,85.79844679
Italy,2010,92.05811498
Italy,2011,90.0409383
Italy,2012,89.0214428
Italy,2013,94.63251799
Italy,2014,99.89024826
Jamaica,1986,0.386750323
Jamaica,1987,0.241926778
Jamaica,1988,0.220985024
Jamaica,1989,0.274477291
Jamaica,1990,0.344088575
Jamaica,1991,0.222276197
Jamaica,1992,0.336624538
Jamaica,1993,0.116836354
Jamaica,1994,0.193422328
Jamaica,1995,0.290684746
Jamaica,1996,0.252273844
Jamaica,1997,0.247740001
Jamaica,1998,0.244579872
Jamaica,1999,0.132884624
Jamaica,2000,0.328753693
Jamaica,2001,0.242315898
Jamaica,2002,0.770375892
Jamaica,2003,1.20871415
Jamaica,2004,0.888485731
Jamaica,2005,1.086211967
Jamaica,2006,2.703107542
Jamaica,2007,2.562493572
Jamaica,2008,3.363350563
Jamaica,2009,3.524552541
Jamaica,2010,0.660095627
Jamaica,2011,1.249672022
Jamaica,2012,1.249672022
Jamaica,2013,1.249672022
Jamaica,2014,1.249672022
Japan,1900,1.325820013
Japan,1901,1.686350017
Japan,1902,1.825910018
Japan,1903,1.465380014
Japan,1904,2.151550021
Japan,1905,2.04688002
Japan,1906,2.651640026
Japan,1907,3.116840031
Japan,1908,3.209880032
Japan,1909,3.116840031
Japan,1910,2.988910029
Japan,1911,3.256400032
Japan,1912,2.721420027
Japan,1913,3.174990031
Japan,1914,4.314730042
Japan,1915,4.791560047
Japan,1916,4.849710048
Japan,1917,4.686890046
Japan,1918,4.000720039
Japan,1919,3.663450036
Japan,1920,3.640190036
Japan,1921,3.465740034
Japan,1922,3.314550033
Japan,1923,2.919130029
Japan,1924,2.930760029
Japan,1925,3.09358003
Japan,1926,2.884240028
Japan,1927,2.884240028
Japan,1928,3.03543003
Japan,1929,3.233140032
Japan,1930,3.279660032
Japan,1931,3.174990031
Japan,1932,2.628380026
Japan,1933,2.349260023
Japan,1934,2.954020029
Japan,1935,3.651820036
Japan,1936,4.09376004
Japan,1937,4.10539004
Japan,1938,4.09376004
Japan,1939,3.744860037
Japan,1940,3.465740034
Japan,1941,3.00054003
Japan,1942,2.744680027
Japan,1943,2.837720028
Japan,1944,2.663270026
Japan,1945,2.570230025
Japan,1946,2.232960022
Japan,1947,2.105030021
Japan,1948,1.849170018
Japan,1949,2.256220022
Japan,1950,3.407590034
Japan,1951,3.907680038
Japan,1952,3.558780035
Japan,1953,3.442480034
Japan,1954,3.489000034
Japan,1955,3.651820036
Japan,1956,3.605300035
Japan,1957,3.733230037
Japan,1958,4.268210042
Japan,1959,4.721780046
Japan,1960,6.11738006
Japan,1961,7.640910075
Japan,1962,8.420120083
Japan,1963,9.397040092
Japan,1964,8.013070079
Japan,1965,7.861880077
Japan,1966,9.094660089
Japan,1967,9.16444009
Japan,1968,8.652720085
Japan,1969,8.710870086
Japan,1970,8.955100088
Japan,1971,8.745760086
Japan,1972,8.327080082
Japan,1973,8.14100008
Japan,1974,7.815360077
Japan,1975,7.047780069
Japan,1976,6.745400066
Japan,1977,6.896590068
Japan,1978,6.291830062
Japan,1979,5.605660055
Japan,1980,23.28826759
Japan,1981,22.403903
Japan,1982,25.94136137
Japan,1983,22.6986912
Japan,1984,27.35634471
Japan,1985,29.80308675
Japan,1986,30.85303977
Japan,1987,32.36861664
Japan,1988,35.10014766
Japan,1989,36.88818547
Japan,1990,39.25893701
Japan,1991,45.67840988
Japan,1992,48.14383559
Japan,1993,49.84444512
Japan,1994,48.13963781
Japan,1995,53.62202616
Japan,1996,58.94361934
Japan,1997,59.59010755
Japan,1998,61.58012244
Japan,1999,64.5487575
Japan,2000,66.14992907
Japan,2001,71.37370564
Japan,2002,70.8522489
Japan,2003,68.72622463
Japan,2004,72.74883952
Japan,2005,75.7338648
Japan,2006,77.5663213
Japan,2007,78.08594445
Japan,2008,73.85718418
Japan,2009,81.13995018
Japan,2010,84.06245678
Japan,2011,80.49364474
Japan,2012,75.30980019
Japan,2013,81.48638527
Japan,2014,80.89680887
