Entity,Year,GDP per capita PPP 2011 – WDI (2016)
Oman,2001,45837.22959
Oman,2002,44344.30825
Oman,2003,42041.12469
Oman,2004,41486.43968
Oman,2005,41524.07619
Oman,2006,42958.20865
Oman,2007,44172.54969
Oman,2008,46739.8256
Oman,2009,47625.31121
Oman,2010,46832.31204
Oman,2011,42479.20132
Oman,2012,41186.32585
Oman,2013,38835.43368
Oman,2014,36854.53292
Other small states,1990,5163.386258
Other small states,1991,5296.24565
Other small states,1992,5310.374829
Other small states,1993,5329.618541
Other small states,1994,5394.217602
Other small states,1995,5542.117458
Other small states,1996,5712.284334
Other small states,1997,6064.217473
Other small states,1998,6154.381124
Other small states,1999,6121.182305
Other small states,2000,6242.5488
Other small states,2001,6488.405831
Other small states,2002,6642.20723
Other small states,2003,6835.827397
Other small states,2004,7286.51356
Other small states,2005,7539.068013
Other small states,2006,7773.059175
Other small states,2007,8261.571578
Other small states,2008,8502.152817
Other small states,2009,8212.905901
Other small states,2010,8429.751315
Other small states,2011,8644.913329
Other small states,2012,8836.280499
Other small states,2013,8955.283895
Other small states,2014,9100.253705
Pacific island small states,1990,4269.746283
Pacific island small states,1991,4171.169748
Pacific island small states,1992,4310.054258
Pacific island small states,1993,4334.314181
Pacific island small states,1994,4470.306756
Pacific island small states,1995,4566.038281
Pacific island small states,1996,4670.179124
Pacific island small states,1997,4542.696819
Pacific island small states,1998,4567.759681
Pacific island small states,1999,4765.147379
Pacific island small states,2000,4657.888031
Pacific island small states,2001,4676.815862
Pacific island small states,2002,4739.878502
Pacific island small states,2003,4775.50721
Pacific island small states,2004,4937.004525
Pacific island small states,2005,4965.688384
Pacific island small states,2006,5011.320697
Pacific island small states,2007,4986.658883
Pacific island small states,2008,5000.191513
Pacific island small states,2009,4844.994847
Pacific island small states,2010,4921.294977
Pacific island small states,2011,4871.706171
Pacific island small states,2012,4899.657426
Pacific island small states,2013,4996.63999
Pacific island small states,2014,5177.466335
Pakistan,1990,3056.96832
Pakistan,1991,3123.832486
Pakistan,1992,3276.251836
Pakistan,1993,3249.09425
Pakistan,1994,3286.370453
Pakistan,1995,3364.072524
Pakistan,1996,3440.186943
Pakistan,1997,3390.178568
Pakistan,1998,3393.205762
Pakistan,1999,3435.569299
Pakistan,2000,3501.807846
Pakistan,2001,3494.600192
Pakistan,2002,3532.533219
Pakistan,2003,3628.778337
Pakistan,2004,3817.956327
Pakistan,2005,4027.906802
Pakistan,2006,4190.178029
Pakistan,2007,4303.50476
Pakistan,2008,4287.382359
Pakistan,2009,4318.133092
Pakistan,2010,4296.612612
Pakistan,2011,4322.534383
Pakistan,2012,4380.236855
Pakistan,2013,4475.647898
Pakistan,2014,4590.146529
Palau,1991,15886.25467
Palau,1992,14473.79924
Palau,1993,12343.26912
Palau,1994,12881.79274
Palau,1995,13913.34574
Palau,1996,14978.38857
Palau,1997,14961.02023
Palau,1998,14929.88585
Palau,1999,13858.83246
Palau,2000,12893.85504
Palau,2001,13411.56215
Palau,2002,14241.60222
Palau,2003,13488.81449
Palau,2004,14362.53039
Palau,2005,14644.19059
Palau,2006,14298.25592
Palau,2007,14230.92991
Palau,2008,13492.24933
Palau,2009,11973.53914
Palau,2010,12112.7526
Palau,2011,13033.65817
Palau,2012,13530.63775
Palau,2013,13152.1279
Palau,2014,14078.19041
Palestine,1994,2722.380875
Palestine,1995,2788.471831
Palestine,1996,2860.149943
Palestine,1997,3391.637019
Palestine,1998,4163.443211
Palestine,1999,4787.64532
Palestine,2000,4205.705775
Palestine,2001,3836.363717
Palestine,2002,3684.514379
Palestine,2003,3922.164115
Palestine,2004,4162.896016
Palestine,2005,4506.106313
Palestine,2006,4192.888252
Palestine,2007,4014.595683
Palestine,2008,3563.819118
Palestine,2009,4187.253213
Palestine,2010,4162.701637
Palestine,2011,4358.655078
Palestine,2012,4834.404918
Palestine,2013,4497.305573
Palestine,2014,4301.675005
Panama,1990,7510.277377
Panama,1991,8048.649939
Panama,1992,8531.479762
Panama,1993,8814.906097
Panama,1994,8882.946817
Panama,1995,8855.655656
Panama,1996,8919.778927
Panama,1997,9303.369738
Panama,1998,9785.22116
Panama,1999,9967.190997
Panama,2000,10039.89868
Panama,2001,9907.385699
Panama,2002,9941.921925
Panama,2003,10173.12885
Panama,2004,10743.45191
Panama,2005,11312.42336
Panama,2006,12061.63975
Panama,2007,13287.45009
Panama,2008,14252.96164
Panama,2009,14566.58466
Panama,2010,15158.76897
Panama,2011,16511.05477
Panama,2012,17902.56265
Panama,2013,19082.21644
Panama,2014,19934.0278
Papua New Guinea,1990,1606.71967
Papua New Guinea,1991,1717.148796
Papua New Guinea,1992,1906.87222
Papua New Guinea,1993,2197.987243
Papua New Guinea,1994,2270.106252
Papua New Guinea,1995,2139.153187
Papua New Guinea,1996,2245.367519
Papua New Guinea,1997,2101.769654
Papua New Guinea,1998,1970.014971
Papua New Guinea,1999,1954.754591
Papua New Guinea,2000,1857.330807
Papua New Guinea,2001,1808.377029
Papua New Guinea,2002,1760.647961
Papua New Guinea,2003,1754.589092
Papua New Guinea,2004,1758.497202
Papua New Guinea,2005,1824.951618
Papua New Guinea,2006,1822.144896
Papua New Guinea,2007,1906.208774
Papua New Guinea,2008,1984.749525
Papua New Guinea,2009,2058.323659
Papua New Guinea,2010,2166.533451
Papua New Guinea,2011,2345.065877
Papua New Guinea,2012,2480.274182
Papua New Guinea,2013,2562.465336
Papua New Guinea,2014,2723.493095
Paraguay,1990,6036.475477
Paraguay,1991,6088.90588
Paraguay,1992,6039.46566
Paraguay,1993,6185.272144
Paraguay,1994,6361.093458
Paraguay,1995,6638.623853
Paraguay,1996,6591.034031
Paraguay,1997,6719.389841
Paraguay,1998,6580.00407
Paraguay,1999,6355.705619
Paraguay,2000,6084.787735
Paraguay,2001,5918.055448
Paraguay,2002,5807.241676
Paraguay,2003,5950.850542
Paraguay,2004,6088.302166
Paraguay,2005,6119.752265
Paraguay,2006,6318.749714
Paraguay,2007,6568.25213
Paraguay,2008,6892.393397
Paraguay,2009,6531.875752
Paraguay,2010,7289.51391
Paraguay,2011,7504.677492
Paraguay,2012,7312.475169
Paraguay,2013,8227.305057
Paraguay,2014,8501.629171
Peru,1990,5266.493032
Peru,1991,5273.091318
Peru,1992,5139.886
Peru,1993,5305.066006
Peru,1994,5848.256613
Peru,1995,6172.111417
Peru,1996,6240.435548
Peru,1997,6541.221022
Peru,1998,6419.328152
Peru,1999,6423.132513
Peru,2000,6506.194403
Peru,2001,6460.019705
Peru,2002,6725.238208
Peru,2003,6917.88408
Peru,2004,7171.585506
Peru,2005,7529.237112
Peru,2006,7997.743558
Peru,2007,8573.867065
Peru,2008,9243.673402
Peru,2009,9224.870437
Peru,2010,9877.712915
Peru,2011,10378.57187
Peru,2012,10850.69903
Peru,2013,11324.11783
Peru,2014,11437.70538
Philippines,1990,4010.203342
Philippines,1991,3888.914439
Philippines,1992,3807.970737
Philippines,1993,3796.614313
Philippines,1994,3871.132643
Philippines,1995,3959.666782
Philippines,1996,4097.175987
Philippines,1997,4214.918646
Philippines,1998,4100.034239
Philippines,1999,4136.143741
Philippines,2000,4227.328479
Philippines,2001,4258.291326
Philippines,2002,4321.801533
Philippines,2003,4444.898696
Philippines,2004,4651.528926
Philippines,2005,4786.34228
Philippines,2006,4953.813675
Philippines,2007,5200.1038
Philippines,2008,5336.181244
Philippines,2009,5318.255166
Philippines,2010,5638.20762
Philippines,2011,5754.112442
Philippines,2012,6041.777791
Philippines,2013,6365.003292
Philippines,2014,6648.550529
Poland,1990,10139.88049
Poland,1991,9395.12746
Poland,1992,9601.920404
Poland,1993,9935.556678
Poland,1994,10439.3744
Poland,1995,11149.96163
Poland,1996,11836.59044
Poland,1997,12667.07045
Poland,1998,13293.34387
Poland,1999,13895.91485
Poland,2000,14639.94809
Poland,2001,14820.4916
Poland,2002,15041.39068
Poland,2003,15587.76223
Poland,2004,16397.88809
Poland,2005,16986.99462
Poland,2006,18050.38785
Poland,2007,19360.82932
Poland,2008,20117.10522
Poland,2009,20633.04587
Poland,2010,21457.42724
Poland,2011,22520.0128
Poland,2012,22871.76552
Poland,2013,23175.01309
Poland,2014,23975.8319
Portugal,1990,20281.53759
Portugal,1991,21216.32046
Portugal,1992,21464.14902
Portugal,1993,20999.87495
Portugal,1994,21145.51278
Portugal,1995,21974.91879
Portugal,1996,22657.95892
Portugal,1997,23555.44677
Portugal,1998,24559.73351
Portugal,1999,25370.75701
Portugal,2000,26147.24702
Portugal,2001,26468.04748
Portugal,2002,26525.86051
Portugal,2003,26179.58853
Portugal,2004,26590.19257
Portugal,2005,26744.41675
Portugal,2006,27110.83773
Portugal,2007,27731.94798
Portugal,2008,27747.17235
Portugal,2009,26895.181
Portugal,2010,27393.25813
Portugal,2011,26932.40813
Portugal,2012,25952.50569
Portugal,2013,25800.41083
Portugal,2014,26184.09946
Puerto Rico,1990,25275.21562
Puerto Rico,1991,25311.3044
Puerto Rico,1992,26169.31884
Puerto Rico,1993,26949.42199
Puerto Rico,1994,27763.72594
Puerto Rico,1995,28629.46068
Puerto Rico,1996,29129.20966
Puerto Rico,1997,29770.4366
Puerto Rico,1998,31596.51936
Puerto Rico,1999,32088.34447
Puerto Rico,2000,32483.70459
Puerto Rico,2001,35606.83919
Puerto Rico,2002,36191.54924
Puerto Rico,2003,36600.36854
Puerto Rico,2004,37237.25023
Puerto Rico,2005,37503.03718
Puerto Rico,2006,37327.15577
Puerto Rico,2007,36297.71161
Puerto Rico,2008,35854.51987
Puerto Rico,2009,35199.40963
Puerto Rico,2010,34453.74991
Puerto Rico,2011,34121.07729
Puerto Rico,2012,33580.30002
Puerto Rico,2013,33817.62845
Qatar,2000,109415.1221
Qatar,2001,109926.2392
Qatar,2002,113982.7573
Qatar,2003,112246.4799
Qatar,2004,122133.1575
Qatar,2005,114840.4287
Qatar,2006,122682.8761
Qatar,2007,121358.3775
Qatar,2008,121204.4588
Qatar,2009,118453.2866
Qatar,2010,127670.6073
Qatar,2011,134117.4309
Qatar,2012,132972.3057
Qatar,2013,133395.3611
Qatar,2014,134182.4147
Romania,1990,11181.20323
Romania,1991,9821.743193
Romania,1992,9041.971474
Romania,1993,9192.711863
Romania,1994,9568.063886
Romania,1995,10271.81346
Romania,1996,10700.10287
Romania,1997,10214.12977
Romania,1998,10021.65703
Romania,1999,9997.098316
Romania,2000,10249.79703
Romania,2001,10975.05149
Romania,2002,11757.29665
Romania,2003,12496.61146
Romania,2004,13618.53287
Romania,2005,14274.55952
Romania,2006,15516.1013
Romania,2007,16827.8466
Romania,2008,18557.99631
Romania,2009,17390.81371
Romania,2010,17354.72854
Romania,2011,17624.5218
Romania,2012,17816.63357
Romania,2013,18514.46719
Romania,2014,19098.15424
Russia,1990,19349.14657
Russia,1991,18331.56567
Russia,1992,15660.9431
Russia,1993,14319.64365
Russia,1994,12535.22916
Russia,1995,12012.61127
Russia,1996,11597.01508
Russia,1997,11778.8299
Russia,1998,11173.02931
Russia,1999,11924.95109
Russia,2000,13172.73002
Russia,2001,13902.32533
Russia,2002,14628.95333
Russia,2003,15767.63931
Russia,2004,16967.29242
Russia,2005,18118.14301
Russia,2006,19659.63794
Russia,2007,21374.12747
Russia,2008,22505.71909
Russia,2009,20739.32628
Russia,2010,21663.64221
Russia,2011,22569.81427
Russia,2012,23299.19393
Russia,2013,23561.36781
Russia,2014,23292.91145
Rwanda,1990,850.3663264
Rwanda,1991,851.0649535
Rwanda,1992,949.1613448
Rwanda,1993,929.31079
Rwanda,1994,485.8201042
Rwanda,1995,666.1933778
Rwanda,1996,728.3245803
Rwanda,1997,777.1418939
Rwanda,1998,781.032181
Rwanda,1999,780.6519925
Rwanda,2000,799.5558661
Rwanda,2001,836.8188177
Rwanda,2002,926.5265194
Rwanda,2003,924.0188623
Rwanda,2004,972.2565762
Rwanda,2005,1018.772551
Rwanda,2006,1085.997702
Rwanda,2007,1137.852024
Rwanda,2008,1229.938177
Rwanda,2009,1271.269278
Rwanda,2010,1328.572145
Rwanda,2011,1397.224691
Rwanda,2012,1483.353966
Rwanda,2013,1516.292645
Rwanda,2014,1584.205133
Saint Kitts and Nevis,1990,14340.85546
Saint Kitts and Nevis,1991,13972.53732
Saint Kitts and Nevis,1992,14446.53218
Saint Kitts and Nevis,1993,15282.68216
Saint Kitts and Nevis,1994,15894.45472
Saint Kitts and Nevis,1995,16603.07367
Saint Kitts and Nevis,1996,17376.56199
Saint Kitts and Nevis,1997,18365.81505
Saint Kitts and Nevis,1998,18035.30874
Saint Kitts and Nevis,1999,18419.46452
Saint Kitts and Nevis,2000,19086.53748
Saint Kitts and Nevis,2001,19745.35338
Saint Kitts and Nevis,2002,19800.34749
Saint Kitts and Nevis,2003,18993.7807
Saint Kitts and Nevis,2004,19563.61721
Saint Kitts and Nevis,2005,21063.9357
Saint Kitts and Nevis,2006,21999.604
Saint Kitts and Nevis,2007,22332.67602
Saint Kitts and Nevis,2008,22968.89054
Saint Kitts and Nevis,2009,21421.39667
Saint Kitts and Nevis,2010,20478.68121
Saint Kitts and Nevis,2011,20571.9698
Saint Kitts and Nevis,2012,20072.87617
Saint Kitts and Nevis,2013,20986.48571
Saint Kitts and Nevis,2014,22170.98773
Saint Lucia,1990,8012.331442
Saint Lucia,1991,8110.736094
Saint Lucia,1992,8571.695304
Saint Lucia,1993,8690.721239
Saint Lucia,1994,8712.899628
Saint Lucia,1995,8890.546256
Saint Lucia,1996,9251.24255
Saint Lucia,1997,9163.58466
Saint Lucia,1998,9613.836014
Saint Lucia,1999,9713.226944
Saint Lucia,2000,10021.37233
Saint Lucia,2001,9593.828979
Saint Lucia,2002,9504.250845
Saint Lucia,2003,9863.522116
Saint Lucia,2004,10563.15809
Saint Lucia,2005,10356.7915
Saint Lucia,2006,11058.0391
Saint Lucia,2007,10963.92079
Saint Lucia,2008,11101.63859
Saint Lucia,2009,10895.66076
Saint Lucia,2010,10575.74323
Saint Lucia,2011,10538.22527
Saint Lucia,2012,10333.99364
Saint Lucia,2013,10267.99388
Saint Lucia,2014,10239.56104
Saint Vincent and the Grenadines,1990,5576.850865
Saint Vincent and the Grenadines,1991,5624.390092
Saint Vincent and the Grenadines,1992,5972.537479
Saint Vincent and the Grenadines,1993,6220.901954
Saint Vincent and the Grenadines,1994,6141.463656
Saint Vincent and the Grenadines,1995,6618.924684
Saint Vincent and the Grenadines,1996,6706.848185
Saint Vincent and the Grenadines,1997,6946.927529
Saint Vincent and the Grenadines,1998,7236.247268
Saint Vincent and the Grenadines,1999,7435.447503
Saint Vincent and the Grenadines,2000,7555.937219
Saint Vincent and the Grenadines,2001,7678.552744
Saint Vincent and the Grenadines,2002,8151.937901
Saint Vincent and the Grenadines,2003,8762.276648
Saint Vincent and the Grenadines,2004,9108.891826
Saint Vincent and the Grenadines,2005,9319.554587
Saint Vincent and the Grenadines,2006,10018.93372
Saint Vincent and the Grenadines,2007,9844.179598
Saint Vincent and the Grenadines,2008,10495.72188
Saint Vincent and the Grenadines,2009,10266.94559
Saint Vincent and the Grenadines,2010,9915.914616
Saint Vincent and the Grenadines,2011,9871.64874
Saint Vincent and the Grenadines,2012,10008.56728
Saint Vincent and the Grenadines,2013,10176.3629
Saint Vincent and the Grenadines,2014,10234.06873
Samoa,1990,3648.460289
Samoa,1991,3538.301208
Samoa,1992,3499.339671
Samoa,1993,3607.126089
Samoa,1994,3482.52165
Samoa,1995,3684.978821
Samoa,1996,3923.741782
Samoa,1997,3928.003713
Samoa,1998,3995.932291
Samoa,1999,4064.954681
Samoa,2000,4324.894247
Samoa,2001,4599.92652
Samoa,2002,4771.887761
Samoa,2003,4956.905604
Samoa,2004,5153.762484
Samoa,2005,5334.146419
Samoa,2006,5404.801256
Samoa,2007,5709.759893
Samoa,2008,5729.58529
Samoa,2009,5416.884114
Samoa,2010,5403.955682
Samoa,2011,5671.137156
Samoa,2012,5651.817387
Samoa,2013,5499.304676
Samoa,2014,5522.877483
Sao Tome and Principe,2000,2079.98285
Sao Tome and Principe,2001,2102.809283
Sao Tome and Principe,2002,2106.420142
Sao Tome and Principe,2003,2194.697786
Sao Tome and Principe,2004,2227.438736
Sao Tome and Principe,2005,2332.270637
Sao Tome and Principe,2006,2488.996293
Sao Tome and Principe,2007,2514.103719
Sao Tome and Principe,2008,2661.206549
Sao Tome and Principe,2009,2708.458137
Sao Tome and Principe,2010,2768.79053
Sao Tome and Principe,2011,2839.895903
Sao Tome and Principe,2012,2906.353169
Sao Tome and Principe,2013,2963.233354
Sao Tome and Principe,2014,3030.217162
Saudi Arabia,1990,35342.61584
Saudi Arabia,1991,37352.22402
Saudi Arabia,1992,37940.08101
Saudi Arabia,1993,36906.32962
Saudi Arabia,1994,36175.5223
Saudi Arabia,1995,35324.87153
Saudi Arabia,1996,35617.85258
Saudi Arabia,1997,35658.98549
Saudi Arabia,1998,35780.08831
Saudi Arabia,1999,34619.16176
Saudi Arabia,2000,35342.16882
Saudi Arabia,2001,34541.61967
Saudi Arabia,2002,33578.4873
Saudi Arabia,2003,35082.79325
Saudi Arabia,2004,37217.75537
Saudi Arabia,2005,38805.74769
Saudi Arabia,2006,39882.31736
Saudi Arabia,2007,41196.84448
Saudi Arabia,2008,43567.30816
Saudi Arabia,2009,43285.21163
Saudi Arabia,2010,44246.82019
Saudi Arabia,2011,47474.04338
Saudi Arabia,2012,48830.04296
Saudi Arabia,2013,48963.4548
Saudi Arabia,2014,49536.98788
Senegal,1990,1863.586037
Senegal,1991,1853.171451
Senegal,1992,1819.572229
Senegal,1993,1788.752516
Senegal,1994,1737.5885
Senegal,1995,1781.264188
Senegal,1996,1770.61959
Senegal,1997,1781.348796
Senegal,1998,1841.461455
Senegal,1999,1911.591161
Senegal,2000,1923.909637
Senegal,2001,1960.836863
Senegal,2002,1922.122853
Senegal,2003,1996.046298
Senegal,2004,2056.637472
Senegal,2005,2114.063149
Senegal,2006,2108.212755
Senegal,2007,2153.044686
Senegal,2008,2171.643606
Senegal,2009,2162.051327
Senegal,2010,2187.19219
Senegal,2011,2159.022888
Senegal,2012,2184.042268
Senegal,2013,2192.982745
Senegal,2014,2225.833473
Serbia,1995,7167.316094
Serbia,1996,7348.494695
Serbia,1997,7898.549514
Serbia,1998,8121.262782
Serbia,1999,7160.679679
Serbia,2000,7740.986709
Serbia,2001,8141.458975
Serbia,2002,8724.743676
Serbia,2003,9133.651562
Serbia,2004,9983.195024
Serbia,2005,10568.0086
Serbia,2006,11129.97826
Serbia,2007,11833.27788
Serbia,2008,12521.52397
Serbia,2009,12180.10061
Serbia,2010,12300.64067
Serbia,2011,12571.89036
Serbia,2012,12504.79036
Serbia,2013,12888.94447
Serbia,2014,12716.89836
Seychelles,1990,14116.43788
Seychelles,1991,14351.32245
Seychelles,1992,15185.49961
Seychelles,1993,15892.72635
Seychelles,1994,15506.88501
Seychelles,1995,15097.22926
Seychelles,1996,15608.93781
Seychelles,1997,17272.1353
Seychelles,1998,18360.96454
Seychelles,1999,18340.87099
Seychelles,2000,18453.15287
Seychelles,2001,18018.28343
Seychelles,2002,17692.54284
Seychelles,2003,16831.94898
Seychelles,2004,16411.62448
Seychelles,2005,17803.29721
Seychelles,2006,19086.49827
Seychelles,2007,20967.55181
Seychelles,2008,20064.97383
Seychelles,2009,19765.08172
Seychelles,2010,20363.56986
Seychelles,2011,22556.41933
Seychelles,2012,23685.28784
Seychelles,2013,24805.24154
Seychelles,2014,25172.44364
Sierra Leone,1990,1375.230267
Sierra Leone,1991,1402.33459
Sierra Leone,1992,1140.541945
Sierra Leone,1993,1166.69827
Sierra Leone,1994,1154.453335
Sierra Leone,1995,1067.842961
Sierra Leone,1996,1087.918655
Sierra Leone,1997,1021.204945
Sierra Leone,1998,1030.052774
Sierra Leone,1999,991.6837529
Sierra Leone,2000,1028.509804
Sierra Leone,2001,918.9770397
Sierra Leone,2002,1107.385698
Sierra Leone,2003,1152.502777
Sierra Leone,2004,1170.36886
Sierra Leone,2005,1172.724756
Sierra Leone,2006,1196.944789
Sierra Leone,2007,1257.916713
Sierra Leone,2008,1294.450767
Sierra Leone,2009,1306.052573
Sierra Leone,2010,1345.222919
Sierra Leone,2011,1374.579145
Sierra Leone,2012,1549.810665
Sierra Leone,2013,1832.748568
Sierra Leone,2014,1875.721347
Singapore,1990,34316.27648
Singapore,1991,35583.38673
Singapore,1992,36977.81423
Singapore,1993,40213.4525
Singapore,1994,43230.51986
Singapore,1995,44883.80222
Singapore,1996,46342.10102
Singapore,1997,48527.8716
Singapore,1998,45862.87044
Singapore,1999,48271.12437
Singapore,2000,51662.97519
Singapore,2001,49809.48428
Singapore,2002,51434.96706
Singapore,2003,54515.20638
Singapore,2004,58977.08078
Singapore,2005,61921.24414
Singapore,2006,65330.86928
Singapore,2007,68375.37316
Singapore,2008,65990.79356
Singapore,2009,63643.61427
Singapore,2010,72055.91236
Singapore,2011,74949.06837
Singapore,2012,75630.36289
Singapore,2013,77720.88969
Singapore,2014,78958.09344
Sint Maarten (Dutch part),2011,36327.2319
Slovakia,1992,11361.78367
Slovakia,1993,11533.69783
Slovakia,1994,12201.25049
Slovakia,1995,12876.49407
Slovakia,1996,13717.51049
Slovakia,1997,14522.98773
Slovakia,1998,15085.37669
Slovakia,1999,15039.08519
Slovakia,2000,15241.70435
Slovakia,2001,15776.03595
Slovakia,2002,16495.54849
Slovakia,2003,17400.84536
Slovakia,2004,18319.65747
Slovakia,2005,19489.70653
Slovakia,2006,21142.53546
Slovakia,2007,23426.37345
Slovakia,2008,24729.38537
Slovakia,2009,23340.29309
Slovakia,2010,24503.57015
Slovakia,2011,25167.45953
Slovakia,2012,25507.40447
Slovakia,2013,25843.84655
Slovakia,2014,26470.60946
Slovenia,1995,18244.69952
Slovenia,1996,18898.04863
Slovenia,1997,19891.29737
Slovenia,1998,20589.70935
Slovenia,1999,21660.20614
Slovenia,2000,22493.58691
Slovenia,2001,23120.5594
Slovenia,2002,23977.80548
Slovenia,2003,24644.41512
Slovenia,2004,25700.41664
Slovenia,2005,26682.94397
Slovenia,2006,28102.31396
Slovenia,2007,29885.48229
Slovenia,2008,30822.96724
Slovenia,2009,28163.89076
Slovenia,2010,28388.42418
Slovenia,2011,28513.47483
Slovenia,2012,27680.196
Slovenia,2013,27350.26113
Slovenia,2014,28153.03225
Small states,1990,6229.204463
Small states,1991,6330.62005
Small states,1992,6323.678075
Small states,1993,6385.044849
Small states,1994,6475.547129
Small states,1995,6621.13397
Small states,1996,6792.25266
Small states,1997,7057.938019
Small states,1998,7161.429329
Small states,1999,7240.424579
Small states,2000,7390.603763
Small states,2001,7591.876705
Small states,2002,7793.414054
Small states,2003,8105.176758
Small states,2004,8536.330578
Small states,2005,8800.659111
Small states,2006,9176.616222
Small states,2007,9591.008314
Small states,2008,9779.740184
Small states,2009,9410.707154
Small states,2010,9535.804089
Small states,2011,9685.738946
Small states,2012,9828.237523
Small states,2013,9935.976433
Small states,2014,10060.98711
Solomon Islands,1990,1792.577256
Solomon Islands,1991,1847.394314
Solomon Islands,1992,2023.668834
Solomon Islands,1993,2045.221552
Solomon Islands,1994,2170.845876
Solomon Islands,1995,2284.059948
Solomon Islands,1996,2256.636636
Solomon Islands,1997,2163.131449
Solomon Islands,1998,2141.783023
Solomon Islands,1999,2073.927512
Solomon Islands,2000,1730.523952
Solomon Islands,2001,1550.345765
Solomon Islands,2002,1467.579744
Solomon Islands,2003,1522.846945
Solomon Islands,2004,1557.355653
Solomon Islands,2005,1601.674665
Solomon Islands,2006,1672.280096
Solomon Islands,2007,1753.262589
Solomon Islands,2008,1835.36978
Solomon Islands,2009,1710.017601
Solomon Islands,2010,1788.294628
Solomon Islands,2011,1976.4069
Solomon Islands,2012,2025.149958
Solomon Islands,2013,2043.321053
Solomon Islands,2014,2032.485807
South Africa,1990,10363.82077
South Africa,1991,10048.99541
South Africa,1992,9631.175825
South Africa,1993,9546.25038
South Africa,1994,9643.434017
South Africa,1995,9729.712903
South Africa,1996,9924.77128
South Africa,1997,9952.463018
South Africa,1998,9769.804323
South Africa,1999,9765.659639
South Africa,2000,9926.853253
South Africa,2001,9988.360315
South Africa,2002,10213.19243
South Africa,2003,10382.02321
South Africa,2004,10715.3442
South Africa,2005,11132.7706
South Africa,2006,11597.12875
South Africa,2007,12051.8412
South Africa,2008,12263.09145
South Africa,2009,11902.85211
South Africa,2010,12086.92138
South Africa,2011,12290.89436
South Africa,2012,12374.53278
South Africa,2013,12454.19092
South Africa,2014,12446.37393
South Asia,1990,1862.5427
South Asia,1991,1858.968035
South Asia,1992,1924.953081
South Asia,1993,1965.886117
South Asia,1994,2040.698792
South Asia,1995,2137.200818
South Asia,1996,2237.204801
South Asia,1997,2274.703948
South Asia,1998,2354.047111
South Asia,1999,2486.659745
South Asia,2000,2540.822747
South Asia,2001,2602.325079
South Asia,2002,2651.191332
South Asia,2003,2792.536195
South Asia,2004,2952.964294
South Asia,2005,3159.847496
South Asia,2006,3377.651318
South Asia,2007,3622.559995
South Asia,2008,3704.991362
South Asia,2009,3925.410123
South Asia,2010,4213.497934
South Asia,2011,4413.090944
South Asia,2012,4578.688893
South Asia,2013,4807.284827
South Asia,2014,5067.16111
South Korea,1990,12086.76238
South Korea,1991,13130.13067
South Korea,1992,13743.55156
South Korea,1993,14465.74014
South Korea,1994,15577.13775
South Korea,1995,16798.39457
South Korea,1996,17834.77504
South Korea,1997,18687.20362
South Korea,1998,17492.70534
South Korea,1999,19232.5846
South Korea,2000,20756.77579
South Korea,2001,21536.08194
South Korea,2002,23008.07837
South Korea,2003,23565.6093
South Korea,2004,24627.61063
South Korea,2005,25541.46475
South Korea,2006,26733.64524
South Korea,2007,28063.26818
South Korea,2008,28650.2824
South Korea,2009,28716.09789
South Korea,2010,30440.40127
South Korea,2011,31327.1269
South Korea,2012,31901.07293
South Korea,2013,32684.31908
South Korea,2014,33629.4189
South Sudan,2008,3739.025402
South Sudan,2009,3758.330797
South Sudan,2010,3793.962293
South Sudan,2011,3461.751039
South Sudan,2012,1786.526227
South Sudan,2013,1937.59568
South Sudan,2014,1926.052152
Spain,1990,24112.2037
Spain,1991,24669.8311
Spain,1992,24817.04508
Spain,1993,24484.81482
Spain,1994,25000.98901
Spain,1995,25630.34969
Spain,1996,26255.09645
Spain,1997,27152.1234
Spain,1998,28222.39797
Spain,1999,29336.62063
Spain,2000,30629.76936
Spain,2001,31470.12208
Spain,2002,31848.47768
Spain,2003,32274.68794
Spain,2004,32727.14959
Spain,2005,33376.97185
Spain,2006,34187.36757
Spain,2007,34825.20732
Spain,2008,34656.52727
Spain,2009,33123.28017
Spain,2010,32975.67394
Spain,2011,32530.09314
Spain,2012,31657.14396
Spain,2013,31230.00902
Spain,2014,31801.94262
Sri Lanka,1990,3679.153456
Sri Lanka,1991,3792.229841
Sri Lanka,1992,3922.96406
Sri Lanka,1993,4141.364624
Sri Lanka,1994,4313.393175
Sri Lanka,1995,4489.155146
Sri Lanka,1996,4608.916874
Sri Lanka,1997,4842.861869
Sri Lanka,1998,5012.093487
Sri Lanka,1999,5153.024308
Sri Lanka,2000,5449.052094
Sri Lanka,2001,5451.893844
Sri Lanka,2002,5630.896822
Sri Lanka,2003,5886.981278
Sri Lanka,2004,6123.848324
Sri Lanka,2005,6436.862806
Sri Lanka,2006,6855.774039
Sri Lanka,2007,7255.616209
Sri Lanka,2008,7608.73463
Sri Lanka,2009,7799.413663
Sri Lanka,2010,8341.805311
Sri Lanka,2011,8949.312519
Sri Lanka,2012,10027.64204
Sri Lanka,2013,10289.69446
Sri Lanka,2014,10667.15961
Sub-Saharan Africa (all income levels),1990,2499.754088
Sub-Saharan Africa (all income levels),1991,2435.641846
Sub-Saharan Africa (all income levels),1992,2345.297913
Sub-Saharan Africa (all income levels),1993,2311.615845
