Entity,Year,Coal production per capita,Oil production per capita,Gas production per capita
Austria,1988,854.855276,2060.391999,1825.834445
Austria,1989,826.5660257,2091.364701,1913.246567
Austria,1990,974.6573201,2031.330031,1833.824022
Austria,1991,823.3415855,2261.690824,1878.503555
Austria,1992,621.1801841,2066.563126,2023.218526
Austria,1993,588.5870134,1947.113095,2092.17296
Austria,1994,473.0517614,1950.590431,1875.775382
Austria,1995,446.109206,2041.027966,2040.769177
Austria,1996,379.8330636,1960.620608,2047.30679
Austria,1997,405.9781263,1762.466499,1955.824488
Austria,1998,412.9237786,1884.642072,2145.388907
Austria,1999,365.4467738,1701.061835,2373.275634
Austria,2000,401.3896983,1808.117589,2326.741854
Austria,2001,386.8680253,1840.960437,2224.79071
Austria,2002,450.9083917,1949.249289,2404.015238
Austria,2003,366.0153047,1868.314593,2660.275245
Austria,2004,74.29244798,1898.707064,2507.233465
Austria,2005,,1780.089761,2081.517632
Austria,2006,,1915.645149,2311.077275
Austria,2007,,1963.635022,2469.453418
Austria,2008,,1934.123388,2039.934837
Austria,2009,,1985.780784,2212.070011
Austria,2010,,2013.013197,2283.224146
Austria,2011,,2127.959675,2227.116399
Austria,2012,,2029.57597,2373.950409
Austria,2013,,1696.524792,1693.135923
Austria,2014,,1810.987342,1486.767643
Azerbaijan,1985,,23080.4678,19992.13118
Azerbaijan,1986,,22389.69125,19004.51252
Azerbaijan,1987,,23467.51287,17176.32228
Azerbaijan,1988,,22795.34656,16080.0228
Azerbaijan,1989,,21475.11446,14753.0838
Azerbaijan,1990,,20071.74051,12947.63499
Azerbaijan,1991,,18609.53382,11071.3661
Azerbaijan,1992,,17426.01158,10015.07185
Azerbaijan,1993,,15724.92446,8495.692208
Azerbaijan,1994,,14474.17699,7889.85483
Azerbaijan,1995,,13703.50268,8040.437682
Azerbaijan,1996,,13472.97281,7596.423185
Azerbaijan,1997,,13246.0755,7170.482275
Azerbaijan,1998,,16665.015,6638.363607
Azerbaijan,1999,,20000.57486,7056.119576
Azerbaijan,2000,,20143.75074,6596.474845
Azerbaijan,2001,,21251.65802,6408.488384
Azerbaijan,2002,,21545.74083,5886.013345
Azerbaijan,2003,,21389.60186,5809.097048
Azerbaijan,2004,,21279.52195,5600.689912
Azerbaijan,2005,,30256.82951,6358.969344
Azerbaijan,2006,,43483.62789,7423.426478
Azerbaijan,2007,,56784.92233,11760.93413
Azerbaijan,2008,,58683.20323,17541.08447
Azerbaijan,2009,,65700.37841,17324.97345
Azerbaijan,2010,,65458.18773,17484.77227
Azerbaijan,2011,,58015.60443,16944.5959
Azerbaijan,2012,,54447.21458,17628.22454
Azerbaijan,2013,,53851.22894,18061.18501
Azerbaijan,2014,,51489.07639,19343.98198
Azerbaijan,2015,,50173.077,19466.66876
Azerbaijan,2016,,48880.48778,18722.62549
Bahrain,1950,,151497.5233,
Bahrain,1951,,149615.6033,
Bahrain,1952,,146364.5424,
Bahrain,1953,,141361.8231,
Bahrain,1954,,136292.2518,
Bahrain,1955,,130765.1321,
Bahrain,1956,,125763.1342,
Bahrain,1957,,128154.492,
Bahrain,1958,,156677.0889,
Bahrain,1959,,167057.4144,
Bahrain,1960,,161532.7517,
Bahrain,1961,,155718.7288,
Bahrain,1962,,151064.2602,
Bahrain,1963,,147284.6091,3380.277529
Bahrain,1964,,156497.8937,3292.539322
Bahrain,1965,,176344.6833,3212.716354
Bahrain,1966,,186717.9599,3767.833804
Bahrain,1967,,205772.9934,3685.525403
Bahrain,1968,,218685.9425,16205.48037
Bahrain,1969,,214376.3216,18119.55933
Bahrain,1970,,209236.6146,30578.63173
Bahrain,1971,,197377.2215,43022.84941
Bahrain,1972,,177021.8429,51614.4531
Bahrain,1973,,165617.7817,70014.90437
Bahrain,1974,,155259.9544,82085.10148
Bahrain,1975,,133079.8421,81636.84659
Bahrain,1976,,118942.8104,80374.51718
Bahrain,1977,,111054.1777,81593.17226
Bahrain,1978,,99016.05488,84023.42699
Bahrain,1979,,86716.60946,87904.04261
Bahrain,1980,,93378.64697,67959.72636
Bahrain,1981,,86674.60096,60618.25083
Bahrain,1982,,80962.68667,92780.85244
Bahrain,1983,,77330.46588,94664.22334
Bahrain,1984,,73836.94139,94958.70853
Bahrain,1985,,68877.38917,112548.3871
Bahrain,1986,,71654.65014,124675.5575
Bahrain,1987,,68125.26332,116954.583
Bahrain,1988,,66577.4507,119899.4845
Bahrain,1989,,63675.24328,120605.4377
Bahrain,1990,,57015.96323,122530.6545
Bahrain,1991,,50717.44873,113638.6963
Bahrain,1992,,50289.05058,129398.3601
Bahrain,1993,,60028.90085,135210.1124
Bahrain,1994,,59018.01444,135051.4567
Bahrain,1995,,55248.64617,133857.6794
Bahrain,1996,,47232.24519,134273.936
Bahrain,1997,,53230.76196,140221.5219
Bahrain,1998,,47371.9967,142925.1656
Bahrain,1999,,45912.25043,142583.0381
Bahrain,2000,,44155.2103,138048.6568
Bahrain,2001,,41630.53449,136965.9336
Bahrain,2002,,39612.28732,134659.3611
Bahrain,2003,,37545.18902,129411.2322
Bahrain,2004,,35953.7319,123076.3465
Bahrain,2005,,31512.03636,126072.0171
Bahrain,2006,,30052.46722,123733.4633
Bahrain,2007,,27566.50164,119110.2984
Bahrain,2008,,25706.40677,118795.6221
Bahrain,2009,,24222.00663,112812.1542
Bahrain,2010,,22406.25681,110356.8522
Bahrain,2011,,22211.79504,108811.8199
Bahrain,2012,,25010.96648,110599.9682
Bahrain,2013,,27411.31264,116910.9123
Bahrain,2014,,28085.59606,121165.1651
Bahrain,2015,,,118520.0156
Bahrain,2016,,,113503.428
Bangladesh,1972,,,65.03409077
Bangladesh,1973,,,88.54833411
Bangladesh,1974,,,95.69014095
Bangladesh,1975,,,94.27183209
Bangladesh,1976,,,121.2402021
Bangladesh,1977,,,131.7818075
Bangladesh,1978,,,141.461326
Bangladesh,1979,,,158.2237521
Bangladesh,1980,,,173.2990176
Bangladesh,1981,,,176.8344434
Bangladesh,1982,,,223.4815496
Bangladesh,1983,,1.468297354,242.1112315
Bangladesh,1984,,2.664168734,272.080746
Bangladesh,1985,,4.649563065,300.8133503
Bangladesh,1986,,4.015594371,330.1902867
Bangladesh,1987,,3.70404379,377.6943825
Bangladesh,1988,,4.459629844,432.9561792
Bangladesh,1989,,3.808543783,446.108304
Bangladesh,1990,,5.560377804,468.445091
Bangladesh,1991,,4.734345735,471.1642075
Bangladesh,1992,,5.290510448,502.2754823
Bangladesh,1993,,6.2201154,550.004896
Bangladesh,1994,,8.073913061,570.8339195
Bangladesh,1995,,6.605505742,617.6691235
Bangladesh,1996,,7.238582202,648.9271444
Bangladesh,1997,,10.62835271,624.5665925
Bangladesh,1998,,10.05536509,661.0513984
Bangladesh,1999,,9.049514425,706.3084136
Bangladesh,2000,,14.38766991,748.6328204
Bangladesh,2001,,18.03141374,822.5170173
Bangladesh,2002,,29.45575753,849.5313084
Bangladesh,2003,,29.31715348,897.903793
Bangladesh,2004,,28.14554461,949.6851095
Bangladesh,2005,2.972217316,27.78534699,1005.614752
Bangladesh,2006,17.17674637,27.30688327,1074.506266
Bangladesh,2007,13.58351067,26.94327649,1133.484839
Bangladesh,2008,31.25306221,25.39120738,1196.797182
Bangladesh,2009,32.67686441,22.27251561,1355.006632
Bangladesh,2010,28.01912215,22.41724895,1376.153583
Bangladesh,2011,32.37452868,22.16049534,1383.596973
Bangladesh,2012,35.55258169,20.64022105,1489.96514
Bangladesh,2013,35.36566957,17.90419985,1515.074701
Bangladesh,2014,35.18682282,17.69820874,1570.604939
Bangladesh,2015,,,1744.146096
Bangladesh,2016,,,1767.728082
Barbados,1950,,,114.1583852
Barbados,1951,,,167.4977075
Barbados,1952,,,219.3311251
Barbados,1953,,,216.2076532
Barbados,1954,,,160.3913611
Barbados,1955,,,159.1107617
Barbados,1956,,,210.9612919
Barbados,1957,,,157.6259445
Barbados,1958,,,157.2020972
Barbados,1959,,,156.8479047
Barbados,1960,,,104.2981307
Barbados,1961,,,155.9481608
Barbados,1962,,,155.3393497
Barbados,1963,,,206.2315583
Barbados,1964,,,154.0405889
Barbados,1965,,,153.4993585
Barbados,1966,,,153.0636576
Barbados,1967,,,152.6904121
Barbados,1968,,,152.3183403
Barbados,1969,,,151.8612182
Barbados,1970,,,151.2667387
Barbados,1971,,,200.6916116
Barbados,1972,,48.16911792,199.5229104
Barbados,1973,,95.72961939,148.6968178
Barbados,1974,,380.4710128,98.4976057
Barbados,1975,,803.5881301,97.89909525
Barbados,1976,,940.0106772,194.6824777
Barbados,1977,,794.7054553,193.6338792
Barbados,1978,,1721.019725,481.6684584
Barbados,1979,,1805.778411,575.3673027
Barbados,1980,,,425.8535136
Barbados,1981,,,424.3626561
Barbados,1982,,2322.620834,423.0904424
Barbados,1983,,2316.442825,482.2457744
Barbados,1984,,4620.631401,480.9702069
Barbados,1985,,4607.433414,479.5964036
Barbados,1986,,4257.421495,478.0795447
Barbados,1987,,2791.488407,357.3417789
Barbados,1988,,2637.035482,1103.834551
Barbados,1989,,2162.789033,1182.65991
Barbados,1990,,2485.04999,1178.499293
Barbados,1991,,2368.166641,935.5786241
Barbados,1992,,2773.314436,899.4945458
Barbados,1993,,2536.584262,1245.53185
Barbados,1994,,2429.542011,906.5524648
Barbados,1995,,2493.60426,1072.487109
Barbados,1996,,2621.859364,1186.559197
Barbados,1997,,1793.697477,1182.135387
Barbados,1998,,3536.820276,1179.533838
Barbados,1999,,4256.288098,1175.270495
Barbados,2000,,3342.827172,1171.241822
Barbados,2001,,2768.352875,1167.615834
Barbados,2002,,2171.728077,1164.205173
Barbados,2003,,2165.506229,1160.869807
Barbados,2004,,2163.715208,1157.328846
Barbados,2005,,2151.667993,1153.4515
Barbados,2006,,2215.892695,1149.288105
Barbados,2007,,2366.610675,1098.750628
Barbados,2008,,2340.710918,1250.421709
Barbados,2009,,1621.774403,778.2833375
Barbados,2010,,2110.98502,775.223866
Barbados,2011,,2103.221197,772.3727321
Barbados,2012,,2095.871481,769.6736722
Barbados,2013,,2089.01653,767.1563065
Barbados,2014,,2082.55896,765.5153272
Belarus,1992,,2395.424845,304.5170133
Belarus,1993,,2008.83546,305.0964026
Belarus,1994,,2112.776124,305.9107744
Belarus,1995,,1983.158037,317.335151
Belarus,1996,,1930.081721,318.3784665
Belarus,1997,,1966.548747,213.1016235
Belarus,1998,,1997.947254,235.3463434
Belarus,1999,,2004.058407,225.686398
Belarus,2000,,2058.785777,217.173849
Belarus,2001,,2112.283866,217.4206556
Belarus,2002,,2012.072649,207.9360583
Belarus,2003,,2078.111495,176.3099592
Belarus,2004,,2134.306441,199.8356586
Belarus,2005,,2154.156618,191.8677349
Belarus,2006,,2192.172502,190.5576617
Belarus,2007,,2226.220779,180.0663743
Belarus,2008,,2188.782128,171.5944355
Belarus,2009,,1992.734167,169.7131223
Belarus,2010,,1996.462609,249.2585793
Belarus,2011,,1996.803747,249.378911
Belarus,2012,,1996.122808,234.5630282
Belarus,2013,,1994.612486,237.7822807
Belarus,2014,,1993.361443,210.0177923
Belgium,1900,26012.24002,,
Belgium,1901,24330.6015,,
Belgium,1902,24686.53018,,
Belgium,1903,25334.31638,,
Belgium,1904,23927.04376,,
Belgium,1905,22606.59278,,
Belgium,1906,24190.31211,,
Belgium,1907,24063.628,,
Belgium,1908,23688.89316,,
Belgium,1909,23426.84361,,
Belgium,1910,23760.74867,,
Belgium,1911,22845.49601,,
Belgium,1912,22545.29306,,
Belgium,1913,22195.46077,,
Belgium,1914,16121.04595,,
Belgium,1915,13611.56537,,
Belgium,1916,18102.39259,,
Belgium,1917,14390.12086,,
Belgium,1918,13508.39013,,
Belgium,1919,18049.31117,,
Belgium,1920,22083.68624,,
Belgium,1921,21591.62139,,
Belgium,1922,20866.29398,,
Belgium,1923,22364.60675,,
Belgium,1924,22579.97796,,
Belgium,1925,22117.22601,,
Belgium,1926,23959.54236,,
Belgium,1927,25965.05748,,
Belgium,1928,25781.74419,,
Belgium,1929,24984.61978,,
Belgium,1930,25286.62063,,
Belgium,1931,24789.1048,,
Belgium,1932,19495.19899,,
Belgium,1933,22896.37728,,
Belgium,1934,23792.30922,,
Belgium,1935,23822.8274,,
Belgium,1936,24964.72676,,
Belgium,1937,26649.90907,,
Belgium,1938,26317.06603,,
Belgium,1939,26490.51547,,
Belgium,1940,22794.20034,,
Belgium,1941,24051.78598,,
Belgium,1942,22630.66239,,
Belgium,1943,21453.19956,,
Belgium,1944,12155.07477,,
Belgium,1945,14143.2133,,
Belgium,1946,20344.79413,,
Belgium,1947,21541.31743,,
Belgium,1948,23224.52648,,
Belgium,1949,24086.93591,,
Belgium,1950,23561.68951,,77.31521795
Belgium,1951,25445.45184,,138.0310804
Belgium,1952,25931.62661,,139.5252251
Belgium,1953,25505.23182,,123.0493201
Belgium,1954,24667.01189,,133.4237065
Belgium,1955,25077.94077,,176.8057969
Belgium,1956,24540.98843,,213.0553925
Belgium,1957,24008.96905,,231.3889599
Belgium,1958,22265.66718,,212.6072789
Belgium,1959,18607.68269,,183.2620067
Belgium,1960,18257.364,,154.2634559
Belgium,1961,17391.57261,,155.4219695
Belgium,1962,17013.86708,,156.5644619
Belgium,1963,17079.33821,,151.4054146
Belgium,1964,16893.37165,,146.3555068
Belgium,1965,15606.43416,,170.5437319
Belgium,1966,13737.34934,,130.4086775
Belgium,1967,12847.52053,,154.5920318
Belgium,1968,11529.87527,,133.4677842
Belgium,1969,10242.76809,,112.53363
Belgium,1970,8786.765744,,103.996966
Belgium,1971,8445.479955,,107.7269618
Belgium,1972,8069.318162,,111.4516391
Belgium,1973,6775.620888,,127.2961788
Belgium,1974,6198.71112,,61.46148731
Belgium,1975,5701.345076,,51.25664841
Belgium,1976,5504.563412,,34.09019235
Belgium,1977,5363.274827,,38.01573065
Belgium,1978,4990.336234,,37.93798185
Belgium,1979,4629.944371,,37.87036674
Belgium,1980,4060.688181,477.9221347,43.10953476
Belgium,1981,7063.889552,477.3611903,35.90012441
Belgium,1982,7120.630698,536.5300284,34.1944164
Belgium,1983,6268.163468,595.6592671,20.21501524
Belgium,1984,6609.442775,654.6635839,41.43999836
Belgium,1985,6553.066645,653.9897475,44.54531654
Belgium,1986,5677.06358,360.4200616,29.1906015
Belgium,1987,4219.019069,329.1605042,30.86789964
Belgium,1988,2195.774798,484.8647826,18.51555294
Belgium,1989,2237.333352,627.1995665,14.56230892
Belgium,1990,1232.755162,623.2425229,12.37494913
Belgium,1991,1048.965847,535.7977713,10.60141362
Belgium,1992,593.6383691,607.7396468,6.097245801
Belgium,1993,479.6253665,570.7165672,4.88655895
Belgium,1994,329.9368013,736.7464833,1.332069309
Belgium,1995,316.2775151,701.6866094,
Belgium,1996,257.1918395,661.8053543,2.159567116
Belgium,1997,237.8023161,632.3769835,
Belgium,1998,200.2322929,628.3858824,
Belgium,1999,263.1973539,678.3420457,
Belgium,2000,282.805111,585.9115945,1.72935294
Belgium,2001,163.8147742,703.0224197,
Belgium,2002,117.5544709,742.9285376,
Belgium,2003,87.72182493,625.8663259,
Belgium,2004,122.3651782,601.248133,
Belgium,2005,,485.808486,
Belgium,2006,,650.0505786,
Belgium,2007,,618.5797792,
Belgium,2008,,466.0472177,
Belgium,2009,,684.2090223,
Belgium,2010,,684.5086516,
Belgium,2011,,563.7336782,
Belgium,2012,,617.1015383,
Belgium,2013,,683.921628,
Belgium,2014,,679.7977355,
Belize,2006,,4577.370329,
Belize,2007,,5926.84243,
Belize,2008,,6760.414371,
Belize,2009,,7492.506353,
Belize,2010,,7794.240709,
Belize,2011,,7163.921295,
Belize,2012,,5672.208868,
Belize,2013,,5138.95068,
Belize,2014,,3047.275151,
Benin,1983,,583.7463738,
Benin,1984,,992.8348487,
Benin,1985,,1102.39805,
Benin,1986,,1070.860423,
Benin,1987,,909.9879683,
Benin,1988,,630.8528438,
Benin,1989,,489.2733922,
Benin,1990,,473.6983979,
Benin,1991,,457.9679652,
Benin,1992,,618.5694318,
Benin,1993,,616.9356434,
Benin,1994,,611.8399398,
Benin,1995,,299.502466,
Benin,1996,,193.4858346,
Benin,1997,,123.8913667,
Benin,1998,,91.12090386,
Benin,1999,,88.47054695,
Benin,2000,,59.25001679,
Benin,2001,,58.31836188,
Benin,2002,,64.65190448,
Benin,2003,,31.35813221,
Bhutan,1980,0.626782869,,
Bhutan,1981,1.098063657,,
Bhutan,1982,1.189834126,,
Bhutan,1983,2.321516271,,
Bhutan,1984,4.521535308,,
Bhutan,1985,5.489203259,,
Bhutan,1986,8.495809107,,
Bhutan,1987,18.75512802,,
Bhutan,1988,19.83023858,,
Bhutan,1989,19.3446706,,
Bhutan,1990,19.09180874,,
Bhutan,1991,19.0916666,,
Bhutan,1992,540.3593453,,
Bhutan,1993,476.7722441,,
Bhutan,1994,671.8295963,,
Bhutan,1995,975.4077615,,
Bhutan,1996,881.4623403,,
Bhutan,1997,695.7482478,,
Bhutan,1998,628.2845256,,
Bhutan,1999,610.9472417,,
Bhutan,2000,594.0353217,,
Bhutan,2001,977.4721676,,
Bhutan,2002,995.0055706,,
Bhutan,2003,724.7567858,,
Bhutan,2004,315.2732312,,
Bhutan,2005,884.7640728,,
Bhutan,2006,992.8105658,,
Bhutan,2007,1043.877113,,
Bhutan,2008,1202.288641,,
Bhutan,2009,462.8921504,,
Bhutan,2010,822.164375,,
Bhutan,2011,809.5875127,,
Bhutan,2012,796.189675,,
Bhutan,2013,788.8182744,,
Bhutan,2014,782.2177274,,
Bolivia,1928,,4.963721724,
Bolivia,1929,,14.72151899,
Bolivia,1930,,19.40759282,
Bolivia,1931,,9.591752577,
Bolivia,1932,,23.70566694,
Bolivia,1933,,65.60032313,
Bolivia,1934,,92.63241816,
Bolivia,1935,,96.15354409,
Bolivia,1936,,58.85169366,
Bolivia,1937,,71.59676876,
Bolivia,1938,,79.62723545,
Bolivia,1939,,122.467094,
Bolivia,1940,,164.2899643,
Bolivia,1941,,132.4990827,
Bolivia,1942,,168.9792971,
Bolivia,1943,,183.741474,
Bolivia,1944,,169.2687274,
Bolivia,1945,,204.0350898,
Bolivia,1946,,189.5976431,
Bolivia,1947,,195.4286715,
Bolivia,1948,,236.5423753,
Bolivia,1949,,342.9758747,
Bolivia,1950,,312.4273813,
Bolivia,1951,,251.8329274,
Bolivia,1952,,244.0148724,
Bolivia,1953,,279.2522394,
Bolivia,1954,,777.4826171,
Bolivia,1955,,1212.984655,18.65899844
Bolivia,1956,,1415.146547,21.37727232
Bolivia,1957,,1552.583979,23.98546044
Bolivia,1958,,1465.048547,17.6568871
Bolivia,1959,,1325.396368,20.21541461
Bolivia,1960,,1467.349367,17.00151999
Bolivia,1961,,1204.761045,138.993728
Bolivia,1962,,1102.973698,155.4273769
Bolivia,1963,,1316.526967,144.4137957
Bolivia,1964,,1247.260939,222.9057994
Bolivia,1965,,1251.400915,205.6843431
Bolivia,1966,,2220.883078,234.3820486
Bolivia,1967,,5198.624119,224.7701961
Bolivia,1968,,5255.477306,183.9458896
Bolivia,1969,,4943.340956,263.2083123
Bolivia,1970,,2896.028195,92.92068983
Bolivia,1971,,4322.770748,91.00569905
Bolivia,1972,,5027.695388,2376.458653
Bolivia,1973,,5322.378316,3587.030888
Bolivia,1974,,5010.550483,3674.878136
Bolivia,1975,,4350.868843,3545.238346
Bolivia,1976,,4293.245545,3575.433027
Bolivia,1977,,3582.101108,3690.98628
Bolivia,1978,,3273.593658,3558.348451
Bolivia,1979,,2751.669719,3806.405524
Bolivia,1980,,3375.291436,4567.04669
Bolivia,1981,,2683.834467,4766.761462
Bolivia,1982,,3031.146559,4839.204673
Bolivia,1983,,2769.840578,4548.609387
Bolivia,1984,,2615.820084,4284.689366
Bolivia,1985,,2467.819829,4160.291715
Bolivia,1986,,2171.048935,4152.592983
Bolivia,1987,,2149.759432,4258.213643
Bolivia,1988,,2186.558474,4413.650858
Bolivia,1989,,2232.924418,4565.128663
Bolivia,1990,,2233.417517,4574.824058
Bolivia,1991,,2191.510216,4459.054181
Bolivia,1992,,2356.022405,4305.863061
Bolivia,1993,,2452.032162,4212.13129
Bolivia,1994,,2493.594081,4453.095231
Bolivia,1995,,2755.495309,4362.564973
Bolivia,1996,,2896.996972,4319.446244
Bolivia,1997,,2884.67419,3569.828559
Bolivia,1998,,3255.354771,3656.197077
Bolivia,1999,,3012.37452,2887.596324
Bolivia,2000,,2858.63369,4061.095208
Bolivia,2001,,3112.435295,5804.9074
Bolivia,2002,,3217.238421,7302.471612
Bolivia,2003,,2872.134053,8242.787253
Bolivia,2004,,4032.622434,11393.5022
Bolivia,2005,,4048.649297,13813.62935
Bolivia,2006,,3894.150114,14541.05967
Bolivia,2007,,3860.731989,15314.15054
Bolivia,2008,,3166.404702,15583.25158
Bolivia,2009,,2776.644847,13206.11764
Bolivia,2010,,2845.95456,14998.23873
Bolivia,2011,,2882.539675,16180.06857
Bolivia,2012,,3257.258309,18156.93477
Bolivia,2013,,3617.448022,20415.622
Bolivia,2014,,3752.026225,20822.94513
Bolivia,2015,,,19782.97636
Bolivia,2016,,,18960.82812
Bosnia and Herzegovina,1992,8252.703832,,55.68891647
Bosnia and Herzegovina,1993,7416.803377,,
Bosnia and Herzegovina,1994,826.8854148,,
Bosnia and Herzegovina,1995,956.0820826,,2403.781482
