Entity,Year,Oil consumption per capita (BP & UN (2017 revision)),Coal consumption per capita (BP & UN (2017 revision)),Gas consumption per capita (BP & UN (2017 revision))
Taiwan,1971,5696.675654,1870.792616,780.4991138
Taiwan,1972,6056.397349,1745.114994,889.8769351
Taiwan,1973,7577.066653,1532.206672,1007.459903
Taiwan,1974,6678.483651,1531.3674,1041.219842
Taiwan,1975,7601.601264,1371.297344,1015.20078
Taiwan,1976,9625.580513,1426.246469,1139.091381
Taiwan,1977,10438.09618,1604.212768,1180.912725
Taiwan,1978,12025.13155,1739.219625,1142.948808
Taiwan,1979,11844.46261,2158.089924,1084.479056
Taiwan,1980,12094.49968,2510.798441,1103.168592
Taiwan,1981,10428.5797,2279.576837,924.7998417
Taiwan,1982,9843.373659,2575.706078,773.3808079
Taiwan,1983,9914.499363,3423.559924,710.8219624
Taiwan,1984,9473.176981,3913.395677,704.7473952
Taiwan,1985,11394.98083,4087.460051,622.93285
Taiwan,1986,12432.32974,4910.117367,560.0494869
Taiwan,1987,12756.98818,5245.718007,559.3692228
Taiwan,1988,14482.0795,6006.881757,630.4255973
Taiwan,1989,15946.01058,6215.305114,627.9604557
Taiwan,1990,16314.84865,6065.673971,997.1498807
Taiwan,1991,16757.17273,6566.832218,1433.523238
Taiwan,1992,17037.0779,7514.862394,1407.995858
Taiwan,1993,18098.34269,8305.575289,1460.416348
Taiwan,1994,18930.98447,8584.960861,1759.236222
Taiwan,1995,20314.56287,8796.599195,1951.773252
Taiwan,1996,20245.25695,9883.95426,1978.925132
Taiwan,1997,20934.50996,11253.5359,2308.892747
Taiwan,1998,21522.15315,12152.95108,2721.62308
Taiwan,1999,23046.61655,14728.27108,2754.952297
Taiwan,2000,23586.02125,14641.50604,2954.353273
Taiwan,2001,24030.84626,15284.72334,3161.235213
Taiwan,2002,23936.60534,16479.0553,3510.397131
Taiwan,2003,24719.45683,17421.53649,3596.727815
Taiwan,2004,25684.71619,17965.0551,4344.977135
Taiwan,2005,25326.30422,18168.25402,4353.244081
Taiwan,2006,25124.74624,18952.63696,4644.340151
Taiwan,2007,26051.98984,19745.65876,4904.357099
Taiwan,2008,23256.64597,18791.40842,5308.510888
Taiwan,2009,23289.1871,17797.88757,5164.161162
Taiwan,2010,23770.58309,18946.52079,6388.555602
Taiwan,2011,22342.22524,19526.08289,7007.384578
Taiwan,2012,22292.5044,18973.82561,7330.05996
Taiwan,2013,22469.924,19240.27383,7327.722322
Taiwan,2014,22909.05615,19388.41261,7683.445938
Taiwan,2015,23015.61611,18734.86518,8192.56371
Thailand,1965,840.5609614,16.44575794,0
Thailand,1966,964.4050571,23.05492045,0
Thailand,1967,1040.824366,39.93900973,0
Thailand,1968,1334.789555,42.78814502,0
Thailand,1969,1405.592863,44.14795135,0
Thailand,1970,1593.236508,45.71923485,0
Thailand,1971,1723.442888,34.99881799,0
Thailand,1972,2107.941545,26.7369162,0
Thailand,1973,2171.379157,27.83992423,0
Thailand,1974,2157.747242,40.63921732,0
Thailand,1975,2266.389613,37.8580468,0
Thailand,1976,2331.262375,42.84703166,0
Thailand,1977,2560.558006,40.25619276,0
Thailand,1978,2811.010818,50.69369587,0
Thailand,1979,2781.689564,104.3235071,0
Thailand,1980,2842.624076,110.4868239,0
Thailand,1981,2656.704464,120.4792136,57.0221842
Thailand,1982,2359.871485,154.0875454,285.1580228
Thailand,1983,2594.527631,145.2397843,329.5300367
Thailand,1984,2650.583522,179.5847706,483.1034356
Thailand,1985,2463.371854,354.2370293,623.7204795
Thailand,1986,2522.887186,341.2887685,658.0160644
Thailand,1987,2709.321655,483.917656,895.9769734
Thailand,1988,3010.449326,489.9853429,1039.191928
Thailand,1989,3482.976712,587.3506403,1002.700881
Thailand,1990,4122.099658,801.4980333,1071.924698
Thailand,1991,4358.400958,927.6241498,1311.486158
Thailand,1992,4861.215685,982.8614427,1407.613621
Thailand,1993,5566.212229,1084.884065,1579.870179
Thailand,1994,6155.757803,1243.031411,1732.553326
Thailand,1995,6639.852856,1403.946309,1776.502091
Thailand,1996,7239.68325,1689.448465,2047.149992
Thailand,1997,7195.884569,1721.949014,2537.908977
Thailand,1998,6506.218235,1365.07212,2677.864711
Thailand,1999,6849.953288,1434.782053,2940.95764
Thailand,2000,6425.584793,1456.460931,3366.587509
Thailand,2001,6265.012679,1606.425992,3865.162726
Thailand,2002,6917.398017,1700.273479,4165.433392
Thailand,2003,7621.110973,1723.681735,4402.788329
Thailand,2004,8190.507971,1917.978564,4577.54086
Thailand,2005,8154.503495,2059.780894,4900.108613
Thailand,2006,7806.223569,2184.888547,5015.062899
Thailand,2007,7993.34132,2457.253272,5313.349725
Thailand,2008,7757.892335,2634.632895,5551.32673
Thailand,2009,7981.808339,2629.567752,5700.265998
Thailand,2010,8262.693166,2684.889755,6428.556643
Thailand,2011,8564.159539,2722.979671,6562.709223
Thailand,2012,8964.358383,2834.905611,7168.433163
Thailand,2013,9307.932059,2779.203441,7170.84353
Thailand,2014,9344.965839,3047.76889,7300.071417
Thailand,2015,9704.817416,2976.646442,7422.478518
Trinidad and Tobago,1965,24232.87275,0,13409.17585
Trinidad and Tobago,1966,24204.41993,0,15601.01445
Trinidad and Tobago,1967,25085.02941,0,17107.57753
Trinidad and Tobago,1968,25411.78149,0,17842.01926
Trinidad and Tobago,1969,26455.04935,0,17819.84927
Trinidad and Tobago,1970,26901.76945,0,20211.27006
Trinidad and Tobago,1971,27495.15353,0,19485.218
Trinidad and Tobago,1972,44803.67818,0,19882.24923
Trinidad and Tobago,1973,44396.99285,0,18825.7181
Trinidad and Tobago,1974,43158.18718,0,16949.70077
Trinidad and Tobago,1975,32447.04347,0,15185.27123
Trinidad and Tobago,1976,36069.5573,0,16855.76479
Trinidad and Tobago,1977,34685.49984,0,19544.3953
Trinidad and Tobago,1978,30594.34635,0,23014.78205
Trinidad and Tobago,1979,23092.44652,0,23453.47278
Trinidad and Tobago,1980,17895.47299,0,26105.49263
Trinidad and Tobago,1981,17446.751,0,28306.49872
Trinidad and Tobago,1982,19054.49795,0,33848.72181
Trinidad and Tobago,1983,16178.36856,0,34511.35354
Trinidad and Tobago,1984,13585.33177,0,35628.77749
Trinidad and Tobago,1985,14282.63736,0,35998.79753
Trinidad and Tobago,1986,15303.00637,0,36429.59636
Trinidad and Tobago,1987,9934.540727,0,38229.3367
Trinidad and Tobago,1988,8880.124625,0,43650.55652
Trinidad and Tobago,1989,7915.449925,0,43419.33746
Trinidad and Tobago,1990,12040.22424,0,44712.12865
Trinidad and Tobago,1991,11167.53543,0,48438.5293
Trinidad and Tobago,1992,16061.3162,0,46520.93333
Trinidad and Tobago,1993,13887.88395,0,51923.17162
Trinidad and Tobago,1994,10399.22644,0,59187.56
Trinidad and Tobago,1995,11889.46463,0,63302.76819
Trinidad and Tobago,1996,13798.54319,0,71285.45266
Trinidad and Tobago,1997,7822.965103,0,77215.61761
Trinidad and Tobago,1998,9027.343249,0,77101.61752
Trinidad and Tobago,1999,16312.48246,0,78951.69844
Trinidad and Tobago,2000,15965.12019,0,80104.81113
Trinidad and Tobago,2001,14725.23047,0,91831.7661
Trinidad and Tobago,2002,16731.81344,0,98325.93422
Trinidad and Tobago,2003,15824.54265,0,108843.6419
Trinidad and Tobago,2004,17306.74199,0,119190.9314
Trinidad and Tobago,2005,15090.52752,0,131627.7458
Trinidad and Tobago,2006,16416.17324,0,170191.1396
Trinidad and Tobago,2007,18709.51478,0,175335.0652
Trinidad and Tobago,2008,19836.13221,0,169589.5044
Trinidad and Tobago,2009,18882.33451,0,175507.0844
Trinidad and Tobago,2010,19514.31206,0,182652.1385
Trinidad and Tobago,2011,18203.01918,0,182674.4696
Trinidad and Tobago,2012,17456.70561,0,173336.5255
Trinidad and Tobago,2013,19469.76768,0,174029.8402
Trinidad and Tobago,2014,17697.35658,0,169932.39
Trinidad and Tobago,2015,19196.44651,0,165618.2965
Turkey,1965,1338.241915,1378.043723,0
Turkey,1966,1557.267938,1497.499943,0
Turkey,1967,1787.580199,1296.282116,0
Turkey,1968,2108.382222,1376.096209,0
Turkey,1969,2292.508072,1427.481565,0
Turkey,1970,2366.59818,1543.941042,0
Turkey,1971,2744.33682,1549.773789,0
Turkey,1972,3035.345534,1623.682583,0
Turkey,1973,3625.966307,1620.403158,0
Turkey,1974,3435.632578,1725.848425,0
Turkey,1975,3695.629764,1750.841983,0
Turkey,1976,4081.690618,1795.017859,0
Turkey,1977,4509.044997,1808.088002,0
Turkey,1978,4679.671365,1793.744924,0
Turkey,1979,4074.04444,1797.491887,0
Turkey,1980,4071.670949,1860.232103,0
Turkey,1981,3917.997804,1856.11139,0
Turkey,1982,4099.843267,2037.413637,8.085977475
Turkey,1983,4210.658193,2191.923927,8.647130009
Turkey,1984,4101.455072,2409.67737,8.218380036
Turkey,1985,4209.713081,2824.543503,10.41480886
Turkey,1986,4457.489034,3046.673918,87.23342928
Turkey,1987,4925.709691,3155.294514,106.9213331
Turkey,1988,5153.030416,2994.763255,238.4818187
Turkey,1989,4743.084338,3315.023548,622.7767178
Turkey,1990,4945.398141,3459.125796,654.7492318
Turkey,1991,4739.751699,3633.385497,788.6437861
Turkey,1992,4927.255841,3561.250877,848.8298105
Turkey,1993,5559.656806,3242.637038,914.9015416
Turkey,1994,5221.810345,3200.848924,954.799718
Turkey,1995,5764.056593,3288.576532,1215.707482
Turkey,1996,5928.592075,3640.882027,1392.588936
Turkey,1997,5746.180392,4003.39002,1685.365169
Turkey,1998,5650.249415,4088.826617,1752.931285
Turkey,1999,5527.334566,3740.655362,2080.71854
Turkey,2000,5692.326079,4130.628245,2410.848044
Turkey,2001,5225.860992,3343.25381,2613.347202
Turkey,2002,5510.333458,3440.811817,2792.247444
Turkey,2003,5359.044514,3663.269099,3316.265159
Turkey,2004,5398.464404,3833.28462,3453.392681
Turkey,2005,5261.497487,3794.889317,4141.117089
Turkey,2006,5422.159796,4425.811084,4641.571065
Turkey,2007,5447.43077,4923.559011,5423.343576
Turkey,2008,5305.153183,4886.446957,5572.293039
Turkey,2009,5316.212962,5037.115857,5237.961437
Turkey,2010,5112.240652,5055.157476,5643.998581
Turkey,2011,4927.855002,5367.298313,5828.278524
Turkey,2012,4928.995247,5691.801086,5811.405698
Turkey,2013,5133.093943,4843.707136,5801.295976
Turkey,2014,5182.350973,5454.263984,6056.697993
Turkey,2015,5778.980442,5161.85606,5829.221533
Turkmenistan,1985,17427.71259,1154.389402,27037.94172
Turkmenistan,1986,12377.61974,1126.457983,42738.66583
Turkmenistan,1987,12061.319,1099.063516,41421.14923
Turkmenistan,1988,11751.39934,918.711329,40937.29212
Turkmenistan,1989,11435.4178,1044.338789,41208.80271
Turkmenistan,1990,14541.88812,1161.747964,27024.78407
Turkmenistan,1991,15823.87737,988.3022339,25747.31796
Turkmenistan,1992,14934.71404,411.539644,24290.56703
Turkmenistan,1993,8269.884055,0,23618.64406
Turkmenistan,1994,8082.867508,14.13088725,25089.99728
Turkmenistan,1995,7274.554166,13.8194418,19359.33016
Turkmenistan,1996,8292.525629,124.7812165,23639.88803
Turkmenistan,1997,7976.555838,0,23489.644
Turkmenistan,1998,10095.10869,0,23608.49915
Turkmenistan,1999,10903.12826,0,25664.43762
Turkmenistan,2000,10303.42787,0,28315.81223
Turkmenistan,2001,9693.195562,0,28641.29317
Turkmenistan,2002,10963.98223,0,29178.32454
Turkmenistan,2003,12385.04032,0,31942.71997
Turkmenistan,2004,12219.98649,0,33432.58186
Turkmenistan,2005,12173.89704,0,35461.91778
Turkmenistan,2006,11724.04137,0,39976.19256
Turkmenistan,2007,12157.42596,0,45707.41193
Turkmenistan,2008,12309.16726,0,45396.7307
Turkmenistan,2009,11662.62842,0,41076.10897
Turkmenistan,2010,12681.1376,0,46546.99274
Turkmenistan,2011,12962.77914,0,47630.25855
Turkmenistan,2012,13268.49587,0,52288.99575
Turkmenistan,2013,13391.36425,0,44605.43923
Turkmenistan,2014,13750.70913,0,48963.54019
Turkmenistan,2015,13830.06259,0,55323.76089
Ukraine,1985,14692.05992,17583.85777,17908.43588
Ukraine,1986,14693.37187,17413.27895,18841.28827
Ukraine,1987,15230.12437,17205.78122,19195.77003
Ukraine,1988,13949.59656,16193.82485,20295.58995
Ukraine,1989,13306.57289,14747.92528,20483.39704
Ukraine,1990,14416.89827,16976.02086,25219.46494
Ukraine,1991,13134.93023,14121.0134,23965.16551
Ukraine,1992,9697.320542,14550.08107,20448.96238
Ukraine,1993,5656.50255,12803.89477,18384.45137
Ukraine,1994,4531.656669,10597.15866,16148.60882
Ukraine,1995,4344.372277,9696.830473,15202.4388
Ukraine,1996,3291.636981,7690.878039,16554.35636
Ukraine,1997,3221.377276,8856.670765,15023.176
Ukraine,1998,3362.002931,8661.850275,14032.87761
Ukraine,1999,3019.732263,9118.63234,15047.2076
Ukraine,2000,2872.577176,9328.441727,15205.46467
Ukraine,2001,3232.52743,9569.828173,14873.12717
Ukraine,2002,3213.795386,9477.575566,14767.4325
Ukraine,2003,3335.354503,9887.891687,15189.90106
Ukraine,2004,3534.517917,9675.60734,15186.82356
Ukraine,2005,3389.829654,9305.693849,15412.89498
Ukraine,2006,3552.219104,9935.029712,15036.7174
Ukraine,2007,3620.375798,9968.372643,14253.61823
Ukraine,2008,3568.361811,10524.96891,13597.50042
Ukraine,2009,3415.365657,9070.050057,10643.00429
Ukraine,2010,3201.61823,9714.67206,11925.17869
Ukraine,2011,3338.090666,10587.27071,12325.71511
Ukraine,2012,3214.13305,10910.81869,11440.98723
Ukraine,2013,3068.678645,10730.14135,10037.628
Ukraine,2014,2657.349455,9218.299869,8581.48966
Ukraine,2015,2390.053793,7121.071876,6748.168658
United Arab Emirates,1965,5450.759486,0,0
United Arab Emirates,1966,5472.604142,0,0
United Arab Emirates,1967,5568.618084,0,27933.91002
United Arab Emirates,1968,5792.651986,0,34281.69045
United Arab Emirates,1969,5769.375188,0,30298.94024
United Arab Emirates,1970,5760.892347,0,37334.68083
United Arab Emirates,1971,5673.007948,0,49930.8126
United Arab Emirates,1972,6256.070441,0,43408.04183
United Arab Emirates,1973,8198.925408,0,45591.88164
United Arab Emirates,1974,9573.153656,0,39970.38382
United Arab Emirates,1975,13196.74053,0,31344.88133
United Arab Emirates,1976,16736.45128,0,31387.58747
United Arab Emirates,1977,21655.15554,0,47290.00945
United Arab Emirates,1978,20741.97841,0,49248.55268
United Arab Emirates,1979,25384.58468,0,47935.08676
United Arab Emirates,1980,56700.46739,0,49403.71303
United Arab Emirates,1981,57615.65706,0,57989.17834
United Arab Emirates,1982,60303.59507,0,57370.54084
United Arab Emirates,1983,57451.11966,0,49701.25134
United Arab Emirates,1984,62671.61834,0,64938.55794
United Arab Emirates,1985,74191.77716,0,76148.15262
United Arab Emirates,1986,84771.09368,0,87377.97663
United Arab Emirates,1987,87274.29299,0,94025.53184
United Arab Emirates,1988,98477.71747,0,89635.02107
United Arab Emirates,1989,97395.55353,0,102938.8745
United Arab Emirates,1990,96232.37396,0,95150.76009
United Arab Emirates,1991,112490.7235,0,108175.283
United Arab Emirates,1992,106978.8401,0,94053.76301
United Arab Emirates,1993,104640.2586,0,93128.30224
United Arab Emirates,1994,104164.7135,0,102077.1242
United Arab Emirates,1995,99002.36849,0,105959.9848
United Arab Emirates,1996,91216.30715,0,110531.6372
United Arab Emirates,1997,88361.82829,0,112422.917
United Arab Emirates,1998,83622.72188,0,112077.4767
United Arab Emirates,1999,77447.39743,0,110058.6715
United Arab Emirates,2000,72494.77563,0,104274.3679
United Arab Emirates,2001,67814.20624,64.64273645,119145.1616
United Arab Emirates,2002,66406.32271,312.6396144,108751.7108
United Arab Emirates,2003,68898.59035,344.7415934,105958.6224
United Arab Emirates,2004,68247.7444,357.6370712,102956.2559
United Arab Emirates,2005,63414.95759,369.3208302,96109.04929
United Arab Emirates,2006,59622.79895,624.7903141,86578.85339
United Arab Emirates,2007,55247.66023,260.8620106,85147.20058
United Arab Emirates,2008,50885.5242,579.0069214,90270.94017
United Arab Emirates,2009,43890.15277,835.7257305,80641.58858
United Arab Emirates,2010,43228.52378,1006.889092,76934.85784
United Arab Emirates,2011,44567.60267,1796.402671,76297.44814
United Arab Emirates,2012,45741.3471,2262.740463,77110.8156
United Arab Emirates,2013,45899.24137,1871.604401,77770.08327
United Arab Emirates,2014,49525.6766,1875.02299,76076.84651
United Arab Emirates,2015,51911.9852,1605.895792,84349.53653
United Kingdom,1965,16058.54763,25142.70703,158.2703178
United Kingdom,1966,17089.38273,23785.39953,153.4885264
United Kingdom,1967,18240.7242,22098.43908,256.8281094
United Kingdom,1968,19191.84891,22008.61442,577.1335078
United Kingdom,1969,20544.7172,21361.31925,1119.785491
United Kingdom,1970,21717.92939,20072.98328,2125.950179
United Kingdom,1971,21779.30953,17733.69349,3417.122277
United Kingdom,1972,23029.15062,15493.69062,4836.711929
United Kingdom,1973,23567.69074,16747.56607,5222.49091
United Kingdom,1974,21856.92384,14721.78666,6237.083337
United Kingdom,1975,19074.93935,14794.06415,6528.381235
United Kingdom,1976,18930.79174,15045.46885,6920.220942
United Kingdom,1977,19069.12514,15090.96456,7353.34405
United Kingdom,1978,19492.93506,14701.09153,7627.220881
United Kingdom,1979,19579.04489,15803.05522,8356.705213
United Kingdom,1980,16725.64463,14689.04244,8331.404116
United Kingdom,1981,15444.44443,14606.44269,8442.635059
United Kingdom,1982,15623.25264,13617.92493,8397.503457
United Kingdom,1983,14965.98517,13736.11066,8748.068311
United Kingdom,1984,18497.86719,9750.960811,8941.405832
United Kingdom,1985,15959.13398,12950.82126,9602.667659
United Kingdom,1986,15922.87007,13959.87788,9743.833594
United Kingdom,1987,15424.16709,14267.30329,9983.564398
United Kingdom,1988,16370.14089,13812.12103,9483.919504
United Kingdom,1989,16687.60695,13257.57378,9242.203765
United Kingdom,1990,16879.3983,13208.57559,9596.123213
United Kingdom,1991,16762.65469,13194.92408,10337.90001
United Kingdom,1992,16935.49551,12373.0682,10260.455
United Kingdom,1993,16977.03816,10745.50733,11661.17319
United Kingdom,1994,16738.44689,10005.16703,11974.45524
United Kingdom,1995,16495.90163,9519.304293,12730.38452
United Kingdom,1996,16847.44581,8872.170889,14784.88506
United Kingdom,1997,16283.32707,7886.925104,15153.94682
United Kingdom,1998,16135.21429,7664.048,15699.79827
United Kingdom,1999,15811.71219,6790.457181,16658.2915
United Kingdom,2000,15554.79644,7245.829661,17186.52522
United Kingdom,2001,15470.97218,7650.894736,17042.56153
United Kingdom,2002,15324.64396,6997.738663,16763.52655
United Kingdom,2003,15368.36813,7437.843333,16741.2572
United Kingdom,2004,15732.00272,7111.926397,17021.76443
United Kingdom,2005,16160.87656,7220.532764,16477.30432
United Kingdom,2006,15919.22082,7829.291716,15494.24212
United Kingdom,2007,15281.83702,7269.390916,15509.8354
United Kingdom,2008,14900.88922,6672.501354,15812.77512
United Kingdom,2009,14058.84046,5524.129512,14512.52815
United Kingdom,2010,13763.42096,5681.698158,15577.50691
United Kingdom,2011,13417.20052,5731.716886,12807.64475
United Kingdom,2012,12923.58943,7051.824746,12036.51026
United Kingdom,2013,12647.90081,6628.4696,11827.20494
United Kingdom,2014,12490.41744,5316.501802,10734.14201
United Kingdom,2015,12760.3149,4092.985679,10906.29517
United States,1965,32089.80577,16985.37151,23128.03155
United States,1966,33331.1945,17619.91107,24660.6494
United States,1967,34268.10276,17117.08236,25782.17725
United States,1968,36310.17471,17552.73639,27344.97285
United States,1969,37985.18715,17467.95698,29172.63402
United States,1970,39158.68239,17149.72123,30475.95059
United States,1971,40128.91397,16074.59111,31140.54361
United States,1972,43001.99849,16589.48009,31179.41201
United States,1973,45010.67636,17659.64437,30648.82756
United States,1974,42818.4508,17084.75583,29321.47424
United States,1975,41567.30239,16929.77456,26669.7362
United States,1976,44223.37141,17994.53615,26951.17035
United States,1977,46257.88822,18270.15842,26155.07368
United States,1978,44855.1432,17894.42419,25999.3238
United States,1979,43499.1268,19365.86084,26610.52878
United States,1980,39893.9513,19672.34984,25811.05871
United States,1981,36819.47682,20100.26952,24952.10464
United States,1982,34476.25733,19178.49768,22977.05185
United States,1983,33900.23596,19709.41106,21354.16491
United States,1984,34758.63075,20970.04859,22595.24922
United States,1985,34285.17737,21270.38437,21544.26399
United States,1986,35397.48463,20808.50484,20001.93379
United States,1987,35772.5174,21506.4972,21066.23889
United States,1988,36927.52392,22294.81774,21824.08736
United States,1989,36543.12833,22345.06555,22968.3577
United States,1990,35526.01387,22250.60694,22750.25648
United States,1991,34408.02771,21829.24994,23026.11867
United States,1992,34834.20045,21767.9162,23579.20196
United States,1993,34769.88394,22356.37218,23927.28474
United States,1994,35321.08177,22207.70667,24236.24075
United States,1995,34826.28314,22161.59839,25010.47864
United States,1996,35635.54786,22897.9725,25168.7352
United States,1997,35684.13806,23095.13194,25009.15884
United States,1998,35900.38638,23033.36036,24282.55628
United States,1999,36465.95173,22724.27156,24076.51456
United States,2000,36411.67886,23467.41344,24760.7974
United States,2001,36043.37853,22546.54754,23429.60128
United States,2002,35740.46641,22327.90476,23965.08003
United States,2003,36065.54896,22555.15584,23070.21859
United States,2004,37177.77842,22507.03161,22964.72805
United States,2005,36978.80587,22637.54464,22407.97804
United States,2006,36341.82594,22088.68014,21883.58663
United States,2007,35934.02817,22180.03115,23070.4638
United States,2008,33557.34315,21627.12912,23033.21382
United States,2009,31657.71404,18854.5188,22420.98851
United States,2010,32031.57443,19782.93734,23335.00841
United States,2011,31216.82194,18521.46717,23512.04362
United States,2012,30324.60701,16254.33086,24401.35422
United States,2013,30669.24823,16754.31695,24896.6599
United States,2014,30677.42792,16601.42749,25258.55159
United States,2015,31133.65874,14243.54048,25828.94972
Uzbekistan,1985,7455.531737,1765.764873,18449.63336
Uzbekistan,1986,7456.681058,2163.139804,17347.47547
Uzbekistan,1987,6899.204063,2295.002284,17720.38772
Uzbekistan,1988,8303.403945,1569.488301,17049.08652
Uzbekistan,1989,7745.688183,1908.311056,17589.44199
Uzbekistan,1990,5740.413556,1857.235425,18280.59692
Uzbekistan,1991,5925.077719,1731.027339,17994.00982
Uzbekistan,1992,4704.944208,1098.166058,17669.49688
Uzbekistan,1993,4889.738547,731.6461311,18830.80104
Uzbekistan,1994,4108.126965,730.610406,18727.29723
Uzbekistan,1995,3392.870764,433.0683842,18809.68116
Uzbekistan,1996,3296.984567,394.6210214,18864.26692
Uzbekistan,1997,3436.700654,403.2402875,19451.57933
Uzbekistan,1998,3325.14336,398.2518612,19799.10437
Uzbekistan,1999,3371.259647,391.5166694,20422.35377
Uzbekistan,2000,3320.193393,335.9431329,19250.40877
Uzbekistan,2001,3140.606833,351.2839781,20607.88824
Uzbekistan,2002,3025.127592,353.8266283,20866.78312
Uzbekistan,2003,3270.544511,240.6735177,18555.4543
Uzbekistan,2004,3315.575655,344.5638619,17380.11667
Uzbekistan,2005,2252.551129,402.227051,16863.83874
Uzbekistan,2006,2221.312599,351.6536104,16309.69683
Uzbekistan,2007,1984.896514,417.12065,17596.51146
Uzbekistan,2008,1913.028748,411.246501,18398.08631
Uzbekistan,2009,1765.857206,419.9611361,14824.45329
Uzbekistan,2010,1472.538176,382.3516871,14942.89733
Uzbekistan,2011,1365.118144,435.4487667,17155.3104
Uzbekistan,2012,1194.46316,456.5039076,16719.29577
Uzbekistan,2013,1108.772649,431.6062481,16330.40986
Uzbekistan,2014,1028.40993,464.725322,16735.8198
Uzbekistan,2015,1024.19579,417.4244986,16974.93769
Venezuela,1965,11311.74597,23.67504243,7216.152934
Venezuela,1966,10711.92238,24.00261815,7305.939771
Venezuela,1967,10540.99541,24.3026869,7737.091774
Venezuela,1968,11123.37118,24.58097068,7726.974695
Venezuela,1969,10633.25649,24.84270603,7701.238869
Venezuela,1970,10779.68561,24.08748334,6964.29362
Venezuela,1971,10533.28611,139.0050281,6551.602242
Venezuela,1972,11175.83237,142.2896602,6326.887717
Venezuela,1973,11878.94706,250.7059398,7577.878841
Venezuela,1974,11539.80954,182.601568,7788.522802
Venezuela,1975,12012.3237,219.2693661,7367.443738
Venezuela,1976,11500.85286,139.8632928,8881.337714
Venezuela,1977,12580.83927,210.7747017,9428.114255
Venezuela,1978,12726.723,63.15425841,9252.963545
Venezuela,1979,13257.14844,128.0739919,10081.79422
Venezuela,1980,15728.27998,118.7101761,10099.75224
Venezuela,1981,16245.49791,114.1698057,9885.109561
Venezuela,1982,15593.51917,63.45526481,10271.34182
Venezuela,1983,14841.42427,86.48866913,9851.385414
Venezuela,1984,13566.00683,92.17801373,10615.628
Venezuela,1985,13569.20192,118.9108359,10357.89233
Venezuela,1986,13806.76306,128.838681,11111.20195
Venezuela,1987,12740.62846,164.9399435,10551.51392
Venezuela,1988,12847.61515,116.8864894,10530.78526
Venezuela,1989,12258.8981,313.0693027,10547.67447
Venezuela,1990,12081.84227,270.9804201,11575.5704
Venezuela,1991,11140.33502,0,11275.31326
Venezuela,1992,13110.09484,2.040932109,10878.44772
Venezuela,1993,11486.6071,15.57161274,11483.72256
Venezuela,1994,12661.37594,29.6986825,11887.8236
Venezuela,1995,11853.05991,2.678362788,12973.02492
Venezuela,1996,9320.860436,8.24622335,13739.25557
Venezuela,1997,9896.4888,17.26621491,13963.44113
Venezuela,1998,10910.04217,17.65017976,14359.95335
Venezuela,1999,11522.62008,17.66617396,11939.91358
Venezuela,2000,11349.26449,62.75211631,11935.68694
Venezuela,2001,12592.86579,22.80038789,12415.72511
Venezuela,2002,12893.81163,8.353339604,11705.66066
Venezuela,2003,10820.3542,19.36390918,10206.21115
Venezuela,2004,11500.58865,0,11293.06773
Venezuela,2005,12275.75003,16.16570704,10715.08915
Venezuela,2006,13446.45689,105.6607526,12097.36267
Venezuela,2007,12461.48939,58.25128805,13697.48129
Venezuela,2008,13962.36757,58.22583219,12756.34718
Venezuela,2009,13911.82024,96.52013901,11816.82621
Venezuela,2010,13666.70477,79.8457808,11618.38448
Venezuela,2011,13643.93307,80.97144206,10558.12922
Venezuela,2012,14462.32138,82.07934278,10996.28987
Venezuela,2013,14083.83321,80.64934094,10534.36499
Venezuela,2014,12702.2858,74.57440532,10462.71741
Venezuela,2015,11288.01696,75.03193535,11597.85546
Vietnam,1965,456.4032539,275.7011123,0
Vietnam,1966,969.3251888,281.4302608,0
Vietnam,1967,1380.148707,299.8629368,0
Vietnam,1968,1369.640978,323.6402903,0
Vietnam,1969,1611.79062,335.8518402,0
Vietnam,1970,1628.740402,349.5873947,0
Vietnam,1971,1344.455833,374.6307707,0
Vietnam,1972,1362.08698,275.242202,0
Vietnam,1973,1307.893184,387.2946276,0
Vietnam,1974,778.677486,452.3965149,0
Vietnam,1975,725.1801431,615.0396869,0
Vietnam,1976,185.0774052,568.0964838,0
Vietnam,1977,181.6458516,609.3813802,0
Vietnam,1978,215.7581881,576.4102284,0
Vietnam,1979,243.4847679,583.1440791,0
Vietnam,1980,413.0945746,486.3968585,0
Vietnam,1981,351.8078287,529.3610135,1.881614977
Vietnam,1982,349.153504,571.9823767,3.472750144
Vietnam,1983,390.7953321,562.3680417,11.77420669
Vietnam,1984,373.4361782,549.9837477,9.942988704
Vietnam,1985,370.1577725,534.1663378,6.096049504
Vietnam,1986,403.9743152,575.3594806,6.144615812
Vietnam,1987,460.814541,627.1843541,6.007861738
Vietnam,1988,470.6188337,574.6115348,4.451592306
Vietnam,1989,426.2246472,451.5598135,5.226386731
Vietnam,1990,489.2642624,379.0300501,6.138138463
Vietnam,1991,467.5881659,358.3936663,10.8502973
Vietnam,1992,500.9713984,352.0206986,30.90195636
Vietnam,1993,631.8245619,334.0239439,36.06304577
Vietnam,1994,685.9214576,361.9966225,35.39732293
Vietnam,1995,741.8865552,478.8532057,20.25998306
Vietnam,1996,840.5828788,526.6678118,39.28811281
Vietnam,1997,946.7268259,667.1443547,71.77405595
