Entity,Year,Number of people working in agriculture (GGDC 2017),Number of people working in mining (GGDC 2017),Number of people working in manufacturing (GGDC 2017),Number of people working in utilities (GGDC 2017),Number of people working in construction (GGDC 2017),"Number of people working in trade, restaurants and hotels (GGDC 2017)","Number of people working in transport, storage and communication (GGDC 2017)","Number of people working in finance, insurance, real estate and business services (GGDC 2017)",Number of people working in government services (GGDC 2017),"Number of people working in community, social and personal services (GGDC 2017)",Total number of people in all 10 sectors (GGDC 2017)
France,2009,790.77831705378,29.63263432650,2962.07583296757,178.49416193923,1810.07266617878,4296.44995129501,1601.80187273146,4214.71593625867,7421.53092797811,1649.79720737488,24955.34950810400
France,2010,763.66161968313,28.57238787870,2829.65472122213,177.35793791201,1780.48564414078,4272.31006169024,1611.13859070364,4311.97198362918,7460.76038730685,1682.52030545130,24918.43363961800
France,2011,744.79727150603,28.29498605463,2813.99005414830,178.38943707055,1768.93654807068,4279.29071764458,1596.34767970740,4447.54299119506,7448.42461250146,1693.42748839249,24999.44178629120
Germany,1950,4836.81041848788,620.47974075210,6262.18533938023,153.87154926418,1488.58028957446,2745.17408411292,1005.24481330452,586.72641963569,2149.03414743869,530.93457309025,20379.04137504090
Germany,1951,4658.15255285376,640.39606676566,6638.24148578273,157.96878834151,1588.12076691589,2942.69040213541,1028.51123268161,647.14104530648,2174.93912962781,530.49813364057,21006.65960405140
Germany,1952,4519.64252219360,674.93379783308,6791.06779470257,166.72464002004,1672.55601766672,3119.77018055231,1061.65167712035,717.51154842647,2256.97157322667,546.53713518259,21527.36688692440
Germany,1953,4394.18053789997,691.19340133213,7036.00646023662,169.38033153090,1788.49571329855,3330.68165739817,1086.11461806084,776.19676629992,2326.05152573098,565.74210626893,22164.04311805700
Germany,1954,4274.74072885244,684.52057715749,7326.86474006173,173.29217135473,1921.93396212020,3510.45117066119,1119.59913387728,831.75551947010,2402.68709804044,586.64817782784,22832.49327942340
Germany,1955,4173.36744554319,682.81969050149,7856.71098343177,174.69496791370,2057.40505296321,3745.96904430316,1155.23466674333,880.49443870062,2425.35395745592,600.00536941285,23752.05561696920
Germany,1956,4065.97198698784,695.85191764847,8188.54117163571,181.33263508795,2145.55968202190,3969.00523896827,1201.89176902090,918.20917981131,2497.67203273387,618.57942645217,24482.61504036840
Germany,1957,4006.75393040125,708.14546599123,8436.03112830523,184.62087977021,2104.24135671506,4216.92239563423,1203.11906150058,971.46465376054,2608.84758129549,625.28718104122,25065.43363441500
Germany,1958,3890.32520897677,690.14096749972,8449.11743404111,185.54538519659,2149.58127637332,4376.92902546002,1253.66981456633,1052.57310409269,2690.88002489435,655.13701405480,25393.89925515570
Germany,1959,3737.76343607572,632.20338572795,8506.27242848721,187.23621147247,2257.05517938032,4510.52169672803,1275.16381698619,1087.45645944883,2802.05557345597,691.61051063771,25687.33869840040
Germany,1960,3554.08709106985,637.85806451613,9046.57902540279,133.17427385892,2086.57869771453,4333.63261648746,1513.95877754087,1041.22110552764,2863.57990615512,752.20333904110,25962.87289731440
Germany,1961,3423.07913351017,606.79354838710,9310.71958090343,138.25726141079,2137.61448900388,4392.74551971326,1518.10660980810,1117.34170854271,2959.63290091085,757.51926369863,26361.81001588890
Germany,1962,3282.14633068081,569.51612903226,9351.13966590887,150.45643153527,2229.87149633463,4398.00000000000,1518.10660980810,1174.43216080402,3023.66823074800,769.66994863014,26467.00700348210
Germany,1963,3120.37135278515,535.34516129032,9290.03953741228,150.45643153527,2334.88745148771,4434.78136200717,1523.29140014215,1228.80402010050,3125.72453767596,793.21190068493,26536.91315512140
Germany,1964,2979.43854995579,514.63548387097,9291.91954136602,159.60580912863,2401.62656317378,4392.74551971326,1527.43923240938,1266.86432160804,3210.77146011593,806.50171232877,26551.54819367060
Germany,1965,2854.38549955791,490.81935483871,9455.47988534150,173.83817427386,2408.49676584735,4370.41397849462,1518.10660980810,1318.51758793970,3279.80955009661,822.82919520548,26692.69660140380
Germany,1966,2769.03183023873,450.43548387097,9355.83967579322,196.20331950208,2390.83053040104,4412.44982078853,1494.25657427150,1394.63819095477,3348.84764007728,837.63784246575,26650.17090836390
Germany,1967,2618.17418213970,391.41290322581,8852.93861816744,207.38589211618,2207.29797326434,4324.43727598566,1469.36958066809,1457.16582914573,3435.89566657466,849.78852739726,25813.86644868490
Germany,1968,2504.03846153846,348.95806451613,8918.73875654838,213.48547717842,2242.63044415696,4334.94623655914,1443.44562899787,1506.10050251256,3455.90670714877,866.87542808219,25835.12570723890
Germany,1969,2377.00044208665,329.28387096774,9290.03953741228,224.66804979253,2262.25959465287,4374.35483870968,1435.14996446340,1557.75376884422,3510.93706872757,877.12756849315,26238.57470415010
Germany,1970,2245.00000000000,321.00000000000,9510.00000000000,245.00000000000,2276.00000000000,4398.00000000000,1459.00000000000,1623.00000000000,3625.00000000000,887.00000000000,26589.00000000000
Germany,1971,2111.00000000000,318.00000000000,9449.00000000000,249.00000000000,2309.00000000000,4403.00000000000,1494.00000000000,1689.00000000000,3775.00000000000,913.00000000000,26710.00000000000
Germany,1972,2022.00000000000,298.00000000000,9267.00000000000,255.00000000000,2327.00000000000,4476.00000000000,1539.00000000000,1747.00000000000,3963.00000000000,963.00000000000,26857.00000000000
Germany,1973,1936.00000000000,279.00000000000,9323.00000000000,261.00000000000,2350.00000000000,4554.00000000000,1565.00000000000,1797.00000000000,4112.00000000000,1004.00000000000,27181.00000000000
Germany,1974,1839.00000000000,270.00000000000,9110.00000000000,263.00000000000,2209.00000000000,4526.00000000000,1572.00000000000,1846.00000000000,4281.00000000000,1008.00000000000,26924.00000000000
Germany,1975,1745.00000000000,267.00000000000,8550.00000000000,260.00000000000,2044.00000000000,4473.00000000000,1584.00000000000,1876.00000000000,4412.00000000000,1037.00000000000,26248.00000000000
Germany,1976,1615.00000000000,260.00000000000,8351.00000000000,263.00000000000,2040.00000000000,4499.00000000000,1585.00000000000,1915.00000000000,4530.00000000000,1081.00000000000,26139.00000000000
Germany,1977,1536.00000000000,260.00000000000,8387.00000000000,265.00000000000,2034.00000000000,4519.00000000000,1585.00000000000,1934.00000000000,4577.00000000000,1101.00000000000,26198.00000000000
Germany,1978,1498.00000000000,252.00000000000,8365.00000000000,266.00000000000,2052.00000000000,4595.00000000000,1592.00000000000,1995.00000000000,4710.00000000000,1132.00000000000,26457.00000000000
Germany,1979,1417.00000000000,245.00000000000,8469.00000000000,271.00000000000,2122.00000000000,4705.00000000000,1608.00000000000,2084.00000000000,4879.00000000000,1168.00000000000,26968.00000000000
Germany,1980,1411.00000000000,248.00000000000,8558.00000000000,275.00000000000,2182.00000000000,4779.00000000000,1624.00000000000,2164.00000000000,4977.00000000000,1202.00000000000,27420.00000000000
Germany,1981,1377.00000000000,251.00000000000,8421.00000000000,278.00000000000,2158.00000000000,4810.00000000000,1632.00000000000,2220.00000000000,5072.00000000000,1234.00000000000,27453.00000000000
Germany,1982,1333.00000000000,249.00000000000,8192.00000000000,279.00000000000,2076.00000000000,4802.00000000000,1627.00000000000,2257.00000000000,5167.00000000000,1259.00000000000,27241.00000000000
Germany,1983,1296.00000000000,244.00000000000,7934.00000000000,280.00000000000,2032.00000000000,4787.00000000000,1607.00000000000,2285.00000000000,5233.00000000000,1295.00000000000,26993.00000000000
Germany,1984,1260.00000000000,235.00000000000,7917.00000000000,281.00000000000,2038.00000000000,4863.00000000000,1606.00000000000,2354.00000000000,5315.00000000000,1357.00000000000,27226.00000000000
Germany,1985,1224.00000000000,229.00000000000,8039.00000000000,282.00000000000,1958.00000000000,4934.00000000000,1627.00000000000,2441.00000000000,5449.00000000000,1425.00000000000,27608.00000000000
Germany,1986,1209.00000000000,228.00000000000,8194.00000000000,284.00000000000,1938.00000000000,5015.00000000000,1661.00000000000,2538.00000000000,5578.00000000000,1493.00000000000,28138.00000000000
Germany,1987,1166.00000000000,222.00000000000,8223.00000000000,288.00000000000,1919.00000000000,5123.00000000000,1701.00000000000,2645.00000000000,5691.00000000000,1553.00000000000,28531.00000000000
Germany,1988,1124.00000000000,214.00000000000,8243.00000000000,291.00000000000,1926.00000000000,5253.00000000000,1735.00000000000,2754.00000000000,5788.00000000000,1609.00000000000,28937.00000000000
Germany,1989,1081.00000000000,206.00000000000,8366.00000000000,291.00000000000,1955.00000000000,5381.00000000000,1776.00000000000,2889.00000000000,5878.00000000000,1657.00000000000,29480.00000000000
Germany,1990,1054.00000000000,198.00000000000,8600.00000000000,294.00000000000,2035.00000000000,5586.00000000000,1830.00000000000,3087.00000000000,6002.00000000000,1723.00000000000,30409.00000000000
Germany,1991,1031.00000000000,193.00000000000,8734.00000000000,296.00000000000,2061.00000000000,5849.00000000000,1912.00000000000,3264.00000000000,6129.00000000000,1792.00000000000,31261.00000000000
Ghana,1960,1554.55403284119,47.40446498401,279.68054331146,13.94873506684,87.15182253018,364.84657087124,66.67454073144,7.03278688525,96.73782730231,44.21036065622,2562.24168518014
Ghana,1961,1576.38859869133,46.54911395880,281.32790464132,12.86271729785,89.11084109047,378.01904808972,69.65875801551,7.47069278764,105.65398271767,46.01884725378,2613.06050454409
Ghana,1962,1598.52984302017,44.70193353367,276.74901814968,11.59987592450,89.10607878212,383.03619966224,71.17281467914,7.76098811301,112.84910961640,46.84574324652,2642.35160472745
Ghana,1963,1620.98207329552,45.75036864950,290.14344660936,11.14878044597,94.95930377298,413.63697679415,77.50075892421,8.59263884952,128.45878221449,50.82272317922,2741.99585273492
Ghana,1964,1643.74965748593,38.80537249180,261.55367766616,8.88035548649,87.01399317162,406.88866652003,72.56365631646,8.18007880131,125.73345588368,47.40969024565,2700.77860406913
Ghana,1965,1666.83702491047,35.77619425318,253.27664115193,7.68844238449,85.64991157323,423.48424701167,72.98247749160,8.36516781871,132.19777529268,47.50754035563,2733.76542224359
Ghana,1966,1690.24866710044,36.28100961931,253.94245213618,9.16058357098,67.21680769109,428.13079813368,65.37609648323,9.08176658604,140.05937300508,49.97604656641,2749.47360089243
Ghana,1967,1713.98913867314,38.32537592562,305.55896535244,10.83272043744,71.23313746934,396.67399341317,68.23418988486,10.66488174579,181.56943752405,59.71909185563,2856.80093228147
Ghana,1968,1738.06305821801,33.72144742655,322.45094954725,13.20959607623,63.16329266953,372.20388569850,65.91414416529,10.14123791661,220.16025633395,58.07175438727,2897.09962243918
Ghana,1969,1762.47510919509,30.52151237266,366.28780690951,12.84028433158,62.24053527160,407.13295945677,77.71202651352,9.04063698891,213.76171889923,98.99228493607,3041.00487487494
Ghana,1970,1787.23004084620,31.02819658332,378.41282380453,12.27221392518,75.15707769353,433.31774038420,85.34923864369,9.39722368232,220.03480039121,100.84764404582,3133.04700000000
Ghana,1971,1863.93893697988,33.31507716612,383.17762690820,12.46866207029,96.09985209221,489.32729388013,96.42113328723,10.12584711103,225.34768833762,117.59905293592,3327.82117076864
Ghana,1972,1943.94022111710,36.30932765836,375.68475627014,16.96822525236,75.91857580922,490.72973413042,99.17813309262,10.82095577302,213.14626577921,133.60578994282,3396.30198482528
Ghana,1973,2027.37520436143,34.17068883272,492.61726488416,24.20850556296,91.07432022188,568.48170567923,103.81858214199,11.38041380300,208.27518771272,151.01869769141,3712.42057089151
Ghana,1974,2114.39126296669,31.23445534760,501.29106337959,19.36140230318,115.65436493195,648.11560431780,120.80364874559,12.46682193382,216.33466897042,150.69062941340,3930.34392231004
Ghana,1975,2205.14209865659,30.88131197325,590.13679937872,17.68565311860,93.22168470199,570.99592706732,121.78662123198,11.06300255661,260.30930291642,191.52434590100,4092.74674750246
Ghana,1976,2287.06028809658,31.03777574940,608.81537338871,19.35154558259,96.98750531171,562.69002903245,98.80668204566,12.34294745307,258.44946434945,161.74819549466,4137.28980650430
Ghana,1977,2372.02163278957,31.62276492285,675.59157246837,18.60549135752,112.17339484132,610.45130182400,111.76794044599,14.49702154294,333.99358314722,170.31803545704,4451.04273879682
Ghana,1978,2460.13918203458,28.67410834679,706.30375954730,15.87836856297,94.48872798177,629.15477285434,105.24933058916,16.59148132524,402.45514448361,156.67962409537,4615.61449982112
Ghana,1979,2551.53018476653,26.18213597351,634.05862251436,18.04976834454,86.07049825734,693.19995914488,110.91903468334,17.25053711023,332.25014951396,90.06874821917,4559.57963852786
Ghana,1980,2646.31624556728,26.60712904058,674.30383657457,19.69250211925,91.95530676237,673.91364697662,95.79286857264,18.76250633586,331.61969449406,108.43990890673,4687.40364534995
Ghana,1981,2788.49223837763,25.86697591724,587.35514324674,21.29429715538,79.52056973627,703.22008311261,101.79470238939,20.52641157625,347.00890890932,122.34225510743,4797.42158552827
Ghana,1982,2953.66113825962,25.07214580322,503.89663643321,18.91586874093,70.45278468916,670.55144752533,102.47270482296,22.19891316750,326.07654496560,113.80970385759,4807.10788826512
Ghana,1983,3131.87226214096,22.53010934892,483.00311105448,16.96186755174,61.71228674095,675.92804113634,109.41066450118,23.97747445217,338.67231424597,119.32644148227,4983.39457265499
Ghana,1984,3310.96700000000,26.82800000000,588.41800000000,15.43700000000,64.68600000000,792.14700000000,122.80600000000,27.47500000000,333.49400000000,140.31200000000,5422.57000000000
Ghana,1985,3351.66569243875,29.85105254921,704.58731651592,17.72687081161,68.54964071489,867.55790822900,129.82230126616,29.39830811456,338.31771875084,175.13293386513,5712.60974325609
Ghana,1986,3386.08471205082,30.06734156279,754.06366477477,20.42375471479,69.29345859958,910.55792545291,133.42981309015,32.95832517091,336.35768998288,207.80047572676,5881.03716112637
Ghana,1987,3414.47840401671,33.86532996210,800.50009383693,23.25296606748,82.51298775416,1014.39289211199,144.10102367028,36.29079811108,336.06134090882,240.07705794661,6125.53289438614
Ghana,1988,3441.12656041719,47.53367431872,842.54296590883,24.16487296670,89.27910780178,1060.61588672741,154.65512861963,40.34983434814,352.46609910653,249.84703384198,6302.58116405690
Ghana,1989,3469.05417649545,53.92708869536,876.64995638418,24.83715371147,95.62005234965,1104.33906884980,162.55027761695,43.79860459625,363.58109758435,265.97681483345,6460.33429111690
Ghana,1990,3501.09680584208,61.42903242488,844.57134122587,26.04199911633,106.62502680309,1116.89896047279,175.09254632618,48.81165432369,382.42112102366,278.69319227428,6541.68167983287
Ghana,1991,3535.10229143660,62.95067842561,780.87687823464,24.83365672934,105.36980619201,1042.34557267407,170.23517857501,48.86130027860,338.74327770058,267.92661389120,6377.24525413764
Ghana,1992,3572.83159150170,75.21773719993,780.74035259117,26.07523223523,119.45749085079,1032.11414948483,173.91611285545,52.87451194561,345.84116071211,287.10177502625,6466.17011440306
Ghana,1993,3631.75725031511,74.02740792398,787.52308871642,25.06665605983,122.20087822218,1050.89752813122,175.47639507280,57.71917287144,346.54656816111,274.65816999222,6545.87311546630
Ghana,1994,3692.50599368406,80.90627661982,769.98304126757,25.43965400836,131.62023629573,1068.09251888239,181.29662841685,62.60447664319,353.45282920892,274.54613320051,6640.44778822739
Ghana,1995,3752.22765042501,88.78754375337,755.28770597599,25.98598287933,143.17642139666,1095.61690033140,183.98660089905,67.20868613231,360.12481181221,273.47519426474,6745.87749787007
Ghana,1996,3810.02348826966,96.26568585385,752.84833369203,26.63898994327,157.01158477890,1142.65696634306,188.17052556141,73.03912687410,357.74027359703,268.32842146232,6872.72339637562
Ghana,1997,3866.79890946022,105.71944131545,778.52092917816,28.29497074156,169.46463818788,1205.28340945836,196.48072692962,81.26316160173,362.01036793097,279.44366790244,7073.28022270638
