Entity,Year,affected_all_disasters,affected_drought,affected_earthquake,affected_temperature,affected_flood,affected_fog,affected_glacial_lake,affected_landslide,affected_mass_movement,affected_storm,affected_volcanic,affected_wildfire,affected_rate_per_100k_all_disasters,affected_rate_per_100k_drought,affected_rate_per_100k_earthquake,affected_rate_per_100k_temperature,affected_rate_per_100k_flood,affected_rate_per_100k_fog,affected_rate_per_100k_landslide,affected_rate_per_100k_mass_movement,affected_rate_per_100k_storm,affected_rate_per_100k_volcanic,affected_rate_per_100k_wildfire,deaths_all_disasters,deaths_drought,deaths_earthquake,deaths_temperature,deaths_flood,deaths_fog,deaths_glacial_lake,deaths_landslide,deaths_mass_movement,deaths_storm,deaths_volcanic,deaths_wildfire,deaths_rate_per_100k_all_disasters,deaths_rate_per_100k_drought,deaths_rate_per_100k_earthquake,deaths_rate_per_100k_temperature,deaths_rate_per_100k_flood,deaths_rate_per_100k_fog,deaths_rate_per_100k_landslide,deaths_rate_per_100k_mass_movement,deaths_rate_per_100k_storm,deaths_rate_per_100k_volcanic,deaths_rate_per_100k_wildfire,homeless_all_disasters,homeless_drought,homeless_earthquake,homeless_temperature,homeless_flood,homeless_fog,homeless_glacial_lake,homeless_landslide,homeless_mass_movement,homeless_storm,homeless_volcanic,homeless_wildfire,homeless_rate_per_100k_all_disasters,homeless_rate_per_100k_drought,homeless_rate_per_100k_earthquake,homeless_rate_per_100k_temperature,homeless_rate_per_100k_flood,homeless_rate_per_100k_fog,homeless_rate_per_100k_landslide,homeless_rate_per_100k_mass_movement,homeless_rate_per_100k_storm,homeless_rate_per_100k_volcanic,homeless_rate_per_100k_wildfire,injured_all_disasters,injured_drought,injured_earthquake,injured_temperature,injured_flood,injured_fog,injured_glacial_lake,injured_landslide,injured_mass_movement,injured_storm,injured_volcanic,injured_wildfire,injured_rate_per_100k_all_disasters,injured_rate_per_100k_drought,injured_rate_per_100k_earthquake,injured_rate_per_100k_temperature,injured_rate_per_100k_flood,injured_rate_per_100k_fog,injured_rate_per_100k_landslide,injured_rate_per_100k_mass_movement,injured_rate_per_100k_storm,injured_rate_per_100k_volcanic,injured_rate_per_100k_wildfire,insured_damages_all_disasters,insured_damages_drought,insured_damages_earthquake,insured_damages_temperature,insured_damages_flood,insured_damages_fog,insured_damages_glacial_lake,insured_damages_landslide,insured_damages_mass_movement,insured_damages_storm,insured_damages_volcanic,insured_damages_wildfire,reconstruction_costs_all_disasters,reconstruction_costs_drought,reconstruction_costs_earthquake,reconstruction_costs_temperature,reconstruction_costs_flood,reconstruction_costs_fog,reconstruction_costs_glacial_lake,reconstruction_costs_landslide,reconstruction_costs_mass_movement,reconstruction_costs_storm,reconstruction_costs_volcanic,reconstruction_costs_wildfire,total_affected_all_disasters,total_affected_drought,total_affected_earthquake,total_affected_temperature,total_affected_flood,total_affected_fog,total_affected_glacial_lake,total_affected_landslide,total_affected_mass_movement,total_affected_storm,total_affected_volcanic,total_affected_wildfire,total_affected_rate_per_100k_all_disasters,total_affected_rate_per_100k_drought,total_affected_rate_per_100k_earthquake,total_affected_rate_per_100k_temperature,total_affected_rate_per_100k_flood,total_affected_rate_per_100k_fog,total_affected_rate_per_100k_landslide,total_affected_rate_per_100k_mass_movement,total_affected_rate_per_100k_storm,total_affected_rate_per_100k_volcanic,total_affected_rate_per_100k_wildfire,total_damages_all_disasters,total_damages_drought,total_damages_earthquake,total_damages_temperature,total_damages_flood,total_damages_fog,total_damages_glacial_lake,total_damages_landslide,total_damages_mass_movement,total_damages_storm,total_damages_volcanic,total_damages_wildfire,total_damages_pct_gdp_all_disasters,total_damages_pct_gdp_drought,total_damages_pct_gdp_earthquake,total_damages_pct_gdp_temperature,total_damages_pct_gdp_flood,total_damages_pct_gdp_landslide,total_damages_pct_gdp_mass_movement,total_damages_pct_gdp_storm,total_damages_pct_gdp_volcanic,total_damages_pct_gdp_wildfire,deaths_rate_per_100k_glacial_lake,injured_rate_per_100k_glacial_lake,total_affected_rate_per_100k_glacial_lake,total_damages_pct_gdp_glacial_lake
Albania,1930,2940.0,0.0,2940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.3717876286671,0.0,289.3717876286671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71603312304493,0.0,14.71603312304493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.629984035338792,0.0,10.629984035338792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048.0,0.0,3048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.00177166400584,0.0,300.00177166400584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7387923179121194,0.0,3.7387923179121194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.564352441170538,0.0,9.564352441170538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.564352441170538,0.0,9.564352441170538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4133361272120524,0.0,1.4133361272120524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.564111169508806,0.0,15.564111169508806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.564111169508806,0.0,15.564111169508806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3318112633181125,0.0,1.3318112633181125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.318112633181126,0.0,13.318112633181126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.318112633181126,0.0,13.318112633181126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,1980,3206435.0,3200000.0,690.0,5745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98434.75683531216,98219.76672805402,21.555763823805062,193.43434343434342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,1.0,68.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,4.244596502661019,0.0,0.035842293906810034,2.2895622895622894,0.0,0.0,1.9191919191919191,0.0,0.0,0.0,0.0,6340.0,0.0,5000.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.3293146518953,0.0,179.21146953405017,45.11784511784512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,5.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0546323449549255,0.0,0.17921146953405018,0.0,0.0,0.0,0.8754208754208754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3212806.0,3200000.0,5695.0,7085.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,98660.14078230901,98219.76672805402,200.94644482738929,238.55218855218857,0.0,0.0,0.8754208754208754,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,1990,48600.0,0.0,2100.0,0.0,46500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.2488188385882,0.0,67.50241080038572,0.0,1448.7464080382026,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4673720345522988,0.0,0.0,0.0,0.4673720345522988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48600.0,0.0,2100.0,0.0,46500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.2488188385882,0.0,67.50241080038572,0.0,1448.7464080382026,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0733315595885313,0.0,0.0,0.0,1.0733315595885313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,2000,601634.0,0.0,0.0,150.0,76484.0,0.0,0.0,0.0,0.0,525000.0,0.0,0.0,19419.54191745069,0.0,0.0,4.943968358602505,2458.313561650977,0.0,0.0,0.0,16956.284387441112,0.0,0.0,15.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.4825162501428368,0.0,0.0,0.0966183574879227,0.12917149311054282,0.0,0.0,0.0,0.25672639954437126,0.0,0.0,225.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,7.517392857404179,0.0,5.045408678102927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4719841793012525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601859.0,0.0,150.0,150.0,76484.0,0.0,0.0,0.0,0.0,525000.0,0.0,75.0,19427.059310308094,0.0,5.045408678102927,4.943968358602505,2458.313561650977,0.0,0.0,0.0,16956.284387441112,0.0,2.4719841793012525,17673.0,0.0,0.0,0.0,17673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048853065312167,0.0,0.0,0.0,0.4048853065312167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,2010,519400.0,0.0,206800.0,230000.0,82600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17920.88299231398,0.0,7178.063172509545,7892.93067947838,2849.8891403260545,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,51.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.288412746756724,0.0,1.770218674071503,0.37962983235554215,0.13856424032967912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,0.0,1025.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.64727245942978,0.0,35.57792433182922,0.0,0.06934812760055478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520427.0,0.0,207825.0,230000.0,82602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17956.530264773406,0.0,7213.641096841375,7892.93067947838,2849.958488453655,0.0,0.0,0.0,0.0,0.0,0.0,753900.0,0.0,745000.0,0.0,8900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.941903358962135,0.0,4.873545374701634,0.0,0.06835798426050055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22205588591508768,0.0,0.22205588591508768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.30585301784552,0.0,0.0,0.0,45.30585301784552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.282437319124027,0.0,3.282437319124027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.0,0.0,1250.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34746708425683,0.0,13.07531380753138,0.0,0.27215327672545175,0.0,0.0,0.0,0.0,0.0,0.0,129250.0,0.0,129250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.9874476987447,0.0,1351.9874476987447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.30125523012552,0.0,52.30125523012552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134250.0,0.0,134250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.2887029288702,0.0,1404.2887029288702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,1960,332400.0,0.0,37000.0,0.0,295400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2479.1577137197864,0.0,294.7972273125647,0.0,2184.3604864072217,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,69.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7396089950413383,0.0,0.6067284696409023,0.0,1.1328805254004357,0.0,0.0,0.0,0.0,0.0,0.0,29350.0,0.0,13450.0,0.0,15900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.64769265224393,0.0,108.42053617700559,0.0,123.22715647523832,0.0,0.0,0.0,0.0,0.0,0.0,614.0,0.0,365.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.680011656762195,0.0,2.901616770806747,0.0,1.778394885955448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362364.0,0.0,50815.0,0.0,311549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2715.485418028792,0.0,406.11938026037706,0.0,2309.3660377684155,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2000.0,0.0,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166291637911861,0.0,0.06377024555954572,0.0,0.6528589182316404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algeria,1970,135000.0,0.0,0.0,0.0,135000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.7784905021597,0.0,0.0,0.0,825.7784905021597,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20178849265703902,0.0,0.0,0.0,0.20178849265703902,0.0,0.0,0.0,0.0,0.0,0.0,61000.0,0.0,0.0,0.0,61000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.2877148313176,0.0,0.0,0.0,388.2877148313176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196000.0,0.0,0.0,0.0,196000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.0662053334772,0.0,0.0,0.0,1214.0662053334772,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3419391093239551,0.0,0.0,0.0,0.3419391093239551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
