Entity,Year,Energy imports (World Bank (2014))
Poland,1998,8.27200845
Poland,1999,9.790799198
Poland,2000,10.74056886
Poland,2001,10.57570721
Poland,2002,9.79124241
Poland,2003,12.39913495
Poland,2004,13.74714625
Poland,2005,14.96563741
Poland,2006,20.10305285
Poland,2007,25.04414496
Poland,2008,27.34505142
Poland,2009,28.60192349
Poland,2010,33.21091616
Poland,2011,32.51822675
Poland,2012,26.97654921
Poland,2013,27.33209502
Poland,2014,28.39101101
Portugal,1960,57.57389123
Portugal,1961,59.74273135
Portugal,1962,60.85374486
Portugal,1963,62.91295042
Portugal,1964,63.65155695
Portugal,1965,65.53818226
Portugal,1966,63.9717076
Portugal,1967,66.02253433
Portugal,1968,67.73404235
Portugal,1969,69.78460112
Portugal,1970,75.57166864
Portugal,1971,77.93918961
Portugal,1972,78.12273743
Portugal,1973,79.68052718
Portugal,1974,80.04389505
Portugal,1975,82.73708847
Portugal,1976,85.7727376
Portugal,1977,79.49662815
Portugal,1978,80.20247387
Portugal,1979,81.2384203
Portugal,1980,85.16967115
Portugal,1981,87.42307121
Portugal,1982,86.92866866
Portugal,1983,85.66909821
Portugal,1984,84.38527198
Portugal,1985,82.27966563
Portugal,1986,84.75752128
Portugal,1987,84.34099263
Portugal,1988,82.98731405
Portugal,1989,84.19114513
Portugal,1990,79.77921288
Portugal,1991,79.99073646
Portugal,1992,83.70044394
Portugal,1993,81.59250617
Portugal,1994,80.91031739
Portugal,1995,83.56738232
Portugal,1996,81.02961388
Portugal,1997,82.20593185
Portugal,1998,83.60089972
Portugal,1999,86.20444464
Portugal,2000,84.36172941
Portugal,2001,83.46832255
Portugal,2002,85.88937648
Portugal,2003,82.73042438
Portugal,2004,84.91461778
Portugal,2005,86.34023662
Portugal,2006,82.63821619
Portugal,2007,81.68178029
Portugal,2008,81.87672286
Portugal,2009,79.77448675
Portugal,2010,75.31334141
Portugal,2011,75.78984426
Portugal,2012,78.04271589
Portugal,2013,73.17307897
Portugal,2014,71.66828631
Qatar,1971,-2278.896313
Qatar,1972,-2357.573493
Qatar,1973,-1961.643533
Qatar,1974,-2046.743272
Qatar,1975,-1058.896323
Qatar,1976,-1614.460938
Qatar,1977,-1245.524686
Qatar,1978,-1455.251494
Qatar,1979,-877.0206964
Qatar,1980,-699.4836315
Qatar,1981,-488.3710571
Qatar,1982,-340.4741683
Qatar,1983,-299.968831
Qatar,1984,-364.6980785
Qatar,1985,-275.3218821
Qatar,1986,-274.8734886
Qatar,1987,-241.0562986
Qatar,1988,-252.8740186
Qatar,1989,-295.8330134
Qatar,1990,-324.3262524
Qatar,1991,-287.546806
Qatar,1992,-288.1115104
Qatar,1993,-267.3730065
Qatar,1994,-261.2247371
Qatar,1995,-253.7768982
Qatar,1996,-242.4060749
Qatar,1997,-295.762339
Qatar,1998,-331.7979637
Qatar,1999,-371.8432996
Qatar,2000,-444.5744479
Qatar,2001,-422.2542066
Qatar,2002,-398.5826506
Qatar,2003,-412.1432786
Qatar,2004,-405.5742945
Qatar,2005,-435.982051
Qatar,2006,-407.3817477
Qatar,2007,-404.4210257
Qatar,2008,-491.1471713
Qatar,2009,-487.8744221
Qatar,2010,-545.2081323
Qatar,2011,-524.7925397
Qatar,2012,-444.1276371
Qatar,2013,-455.172287
Qatar,2014,-398.9911867
Romania,1971,-1.613148753
Romania,1972,-0.817080434
Romania,1973,3.327942138
Romania,1974,1.109130977
Romania,1975,3.551132643
Romania,1976,6.813533315
Romania,1977,9.150296486
Romania,1978,15.7519363
Romania,1979,18.5501568
Romania,1980,19.37950045
Romania,1981,15.51773724
Romania,1982,14.84881066
Romania,1983,14.33265668
Romania,1984,13.98286576
Romania,1985,16.35858983
Romania,1986,18.99425847
Romania,1987,24.35509755
Romania,1988,23.49693228
Romania,1989,28.04674297
Romania,1990,34.40863573
Romania,1991,29.92870103
Romania,1992,26.28831592
Romania,1993,26.57329708
Romania,1994,26.06043088
Romania,1995,30.28917494
Romania,1996,30.89731804
Romania,1997,29.5962026
Romania,1998,29.20880062
Romania,1999,22.90754268
Romania,2000,21.81482697
Romania,2001,24.60824053
Romania,2002,23.363786
Romania,2003,25.70599989
Romania,2004,26.68237874
Romania,2005,27.68750599
Romania,2006,30.02243557
Romania,2007,30.28603744
Romania,2008,26.86107711
Romania,2009,18.76108537
Romania,2010,21.57087204
Romania,2011,22.99181082
Romania,2012,22.16430189
Romania,2013,18.75932353
Romania,2014,16.77549802
Russia,1990,-47.07885562
Russia,1991,-39.80518318
Russia,1992,-43.11994933
Russia,1993,-40.77225888
Russia,1994,-50.90907809
Russia,1995,-51.97849531
Russia,1996,-53.15386962
Russia,1997,-55.06124885
Russia,1998,-59.83479804
Russia,1999,-57.98271699
Russia,2000,-57.92622645
Russia,2001,-61.05655674
Russia,2002,-67.9152134
Russia,2003,-73.47216241
Russia,2004,-81.08263408
Russia,2005,-84.6287039
Russia,2006,-82.95042526
Russia,2007,-84.2324743
Russia,2008,-82.13312436
Russia,2009,-84.02162871
Russia,2010,-85.847244
Russia,2011,-80.004299
Russia,2012,-77.85610963
Russia,2013,-83.84123985
Russia,2014,-83.67054072
Saudi Arabia,1971,-3218.026997
Saudi Arabia,1972,-4828.824309
Saudi Arabia,1973,-5271.900048
Saudi Arabia,1974,-5272.406426
Saudi Arabia,1975,-4057.425225
Saudi Arabia,1976,-4266.231535
Saudi Arabia,1977,-4085.869643
Saudi Arabia,1978,-2458.424969
Saudi Arabia,1979,-2115.58315
Saudi Arabia,1980,-1615.857856
Saudi Arabia,1981,-1155.303994
Saudi Arabia,1982,-662.1379419
Saudi Arabia,1983,-447.6566659
Saudi Arabia,1984,-478.3267127
Saudi Arabia,1985,-336.4309716
Saudi Arabia,1986,-522.0956464
Saudi Arabia,1987,-352.5217308
Saudi Arabia,1988,-373.1980718
Saudi Arabia,1989,-376.349102
Saudi Arabia,1990,-535.1882506
Saudi Arabia,1991,-586.6820051
Saudi Arabia,1992,-520.3274797
Saudi Arabia,1993,-490.7358426
Saudi Arabia,1994,-449.6323509
Saudi Arabia,1995,-449.3527198
Saudi Arabia,1996,-418.5361655
Saudi Arabia,1997,-438.4366852
Saudi Arabia,1998,-420.6694386
Saudi Arabia,1999,-372.6679014
Saudi Arabia,2000,-386.2477845
Saudi Arabia,2001,-361.9301976
Saudi Arabia,2002,-290.7740271
Saudi Arabia,2003,-349.8684225
Saudi Arabia,2004,-352.9027355
Saudi Arabia,2005,-365.873214
Saudi Arabia,2006,-316.2796553
Saudi Arabia,2007,-289.4517338
Saudi Arabia,2008,-266.0082562
Saudi Arabia,2009,-211.6089572
Saudi Arabia,2010,-186.5097206
Saudi Arabia,2011,-232.7374709
Saudi Arabia,2012,-211.9563536
Saudi Arabia,2013,-219.7395082
Saudi Arabia,2014,-191.5238831
Senegal,1971,33.56181868
Senegal,1972,33.9611782
Senegal,1973,36.40469663
Senegal,1974,37.59659521
Senegal,1975,38.56564531
Senegal,1976,39.4178637
Senegal,1977,40.466864
Senegal,1978,40.1552723
Senegal,1979,42.32546513
Senegal,1980,43.25864868
Senegal,1981,42.43510746
Senegal,1982,41.46291259
Senegal,1983,41.16530322
Senegal,1984,43.67602858
Senegal,1985,41.10713142
Senegal,1986,43.27239082
Senegal,1987,46.27067538
Senegal,1988,42.45473688
Senegal,1989,41.71450284
Senegal,1990,42.86614769
Senegal,1991,42.0689
Senegal,1992,45.19832604
Senegal,1993,44.06912255
Senegal,1994,42.87631279
Senegal,1995,43.08761901
Senegal,1996,43.13328789
Senegal,1997,45.85621473
Senegal,1998,47.41289691
Senegal,1999,49.40389084
Senegal,2000,50.27849926
Senegal,2001,53.25673854
Senegal,2002,52.15872428
Senegal,2003,50.74400793
Senegal,2004,54.07809065
Senegal,2005,54.65273559
Senegal,2006,54.37488544
Senegal,2007,53.28083684
Senegal,2008,53.14787762
Senegal,2009,44.11558001
Senegal,2010,45.52248915
Senegal,2011,46.65601661
Senegal,2012,44.90764217
Senegal,2013,51.17339498
Senegal,2014,52.69248699
Serbia,1990,30.16372666
Serbia,1991,25.94840244
Serbia,1992,20.07620015
Serbia,1993,9.963319846
Serbia,1994,9.332932019
Serbia,1995,10.07896621
Serbia,1996,24.2436585
Serbia,1997,26.38213405
Serbia,1998,23.98810814
Serbia,1999,13.65520601
Serbia,2000,13.49923978
Serbia,2001,22.86989061
Serbia,2002,25.83369082
Serbia,2003,28.17770522
Serbia,2004,33.22640668
Serbia,2005,35.96809114
Serbia,2006,38.04555043
Serbia,2007,36.54506851
Serbia,2008,36.1351416
Serbia,2009,32.72709254
Serbia,2010,32.39998778
Serbia,2011,30.9848699
Serbia,2012,25.78256553
Serbia,2013,23.67934184
Serbia,2014,28.78146807
Singapore,1971,100
Singapore,1972,100
Singapore,1973,100
Singapore,1974,100
Singapore,1975,100
Singapore,1976,100
Singapore,1977,100
Singapore,1978,100
Singapore,1979,100
Singapore,1980,100
Singapore,1981,100
Singapore,1982,100
Singapore,1983,100
Singapore,1984,100
Singapore,1985,100
Singapore,1986,99.02498083
Singapore,1987,99.08380711
Singapore,1988,99.17365716
Singapore,1989,99.17411865
Singapore,1990,99.39172935
Singapore,1991,98.45369745
Singapore,1992,98.63728412
Singapore,1993,98.88893674
Singapore,1994,99.085392
Singapore,1995,98.92797038
Singapore,1996,98.97307486
Singapore,1997,99.08530818
Singapore,1998,98.98800301
Singapore,1999,98.88756527
Singapore,2000,98.91780933
Singapore,2001,98.16821256
Singapore,2002,98.15622545
Singapore,2003,98.40425241
Singapore,2004,98.71374243
Singapore,2005,98.17220306
Singapore,2006,98.30236585
Singapore,2007,98.1287044
Singapore,2008,98.24676078
Singapore,2009,97.93284225
Singapore,2010,97.68803286
Singapore,2011,97.70144276
Singapore,2012,97.60899516
Singapore,2013,97.55516705
Singapore,2014,97.68200129
Slovakia,1971,81.13442112
Slovakia,1972,82.08499897
Slovakia,1973,83.408038
Slovakia,1974,84.05850504
Slovakia,1975,84.53933211
Slovakia,1976,85.42604397
Slovakia,1977,86.31642485
Slovakia,1978,86.31595941
Slovakia,1979,85.22460506
Slovakia,1980,82.52912475
Slovakia,1981,81.70072149
Slovakia,1982,80.3008091
Slovakia,1983,80.04038991
Slovakia,1984,79.94043569
Slovakia,1985,77.41100194
Slovakia,1986,75.06276191
Slovakia,1987,75.41771022
Slovakia,1988,75.41235313
Slovakia,1989,74.82812037
Slovakia,1990,75.22384039
Slovakia,1991,74.74992507
Slovakia,1992,75.22638763
Slovakia,1993,71.91174042
Slovakia,1994,68.58546924
Slovakia,1995,71.62776133
Slovakia,1996,72.46059536
Slovakia,1997,72.66282462
Slovakia,1998,71.55901293
Slovakia,1999,68.77038331
Slovakia,2000,64.34489353
Slovakia,2001,64.04767474
Slovakia,2002,63.58698214
Slovakia,2003,64.64380308
Slovakia,2004,64.84520276
Slovakia,2005,64.89822996
Slovakia,2006,64.48960849
Slovakia,2007,66.52837757
Slovakia,2008,64.95602406
Slovakia,2009,64.52555843
Slovakia,2010,65.18452801
Slovakia,2011,63.01529066
Slovakia,2012,61.29148323
Slovakia,2013,60.67990345
Slovakia,2014,58.82671105
Slovenia,1990,46.2581486
Slovenia,1991,44.13296297
Slovenia,1992,42.8587958
Slovenia,1993,48.76503388
Slovenia,1994,48.5538164
Slovenia,1995,51.08234511
Slovenia,1996,54.51948667
Slovenia,1997,54.39661348
Slovenia,1998,52.75726359
Slovenia,1999,55.3947934
Slovenia,2000,51.69706328
Slovenia,2001,53.08924013
Slovenia,2002,51.13535907
Slovenia,2003,52.75678572
Slovenia,2004,51.48687154
Slovenia,2005,51.90704531
Slovenia,2006,52.99150201
Slovenia,2007,52.73850901
Slovenia,2008,52.64853434
Slovenia,2009,47.76697338
Slovenia,2010,48.20691468
Slovenia,2011,47.40093841
Slovenia,2012,48.97976162
Slovenia,2013,47.28520685
Slovenia,2014,44.49892058
South Africa,1971,16.85113718
South Africa,1972,17.85901823
South Africa,1973,17.93889462
South Africa,1974,16.11897276
South Africa,1975,16.22431474
South Africa,1976,12.18882612
South Africa,1977,5.145519751
South Africa,1978,2.589235936
South Africa,1979,-6.904374444
South Africa,1980,-11.91021954
South Africa,1981,-12.52778799
South Africa,1982,-11.47536165
South Africa,1983,-14.43913749
South Africa,1984,-19.20988157
South Africa,1985,-26.76734945
South Africa,1986,-25.18586879
South Africa,1987,-20.45958849
South Africa,1988,-20.46949485
South Africa,1989,-23.34410017
South Africa,1990,-25.92306435
South Africa,1991,-23.10965043
South Africa,1992,-29.8634241
South Africa,1993,-29.54125436
South Africa,1994,-30.67541623
South Africa,1995,-30.16514818
South Africa,1996,-27.58069752
South Africa,1997,-31.92549494
South Africa,1998,-34.30133003
South Africa,1999,-32.7114984
South Africa,2000,-33.54984474
South Africa,2001,-29.2433641
South Africa,2002,-30.70734561
South Africa,2003,-30.37521786
South Africa,2004,-22.69248138
South Africa,2005,-23.14122558
South Africa,2006,-23.71788867
South Africa,2007,-16.55626741
South Africa,2008,-10.28570367
South Africa,2009,-11.49211908
South Africa,2010,-15.65048325
South Africa,2011,-15.50466732
South Africa,2012,-19.04595351
South Africa,2013,-18.58888627
South Africa,2014,-14.48355329
South Asia,1971,10.65346459
South Asia,1972,10.27501337
South Asia,1973,10.8577474
South Asia,1974,10.1943457
South Asia,1975,8.773227899
South Asia,1976,9.772265262
South Asia,1977,9.862892695
South Asia,1978,8.89914445
South Asia,1979,11.06684914
South Asia,1980,10.69331813
South Asia,1981,9.445076459
South Asia,1982,8.55773184
South Asia,1983,7.180890802
South Asia,1984,6.537986906
South Asia,1985,8.28521765
South Asia,1986,7.376943954
South Asia,1987,7.993247414
South Asia,1988,8.221582
South Asia,1989,9.397630974
South Asia,1990,10.08038829
South Asia,1991,10.16569921
South Asia,1992,12.25819394
South Asia,1993,13.30994044
South Asia,1994,13.75752598
South Asia,1995,14.69830474
South Asia,1996,16.01997331
South Asia,1997,16.85071776
South Asia,1998,18.70037357
South Asia,1999,21.08123592
South Asia,2000,21.30445398
South Asia,2001,20.83140311
South Asia,2002,20.91957149
South Asia,2003,19.93024255
South Asia,2004,21.3002086
South Asia,2005,21.75470491
South Asia,2006,23.12450846
South Asia,2007,24.5191032
South Asia,2008,25.15093254
South Asia,2009,26.46827102
South Asia,2010,27.33268136
South Asia,2011,28.34256307
South Asia,2012,30.17513514
South Asia,2013,30.88616054
South Asia,2014,32.69210782
South Korea,1971,62.41807773
South Korea,1972,66.45969462
South Korea,1973,68.64767325
South Korea,1974,67.37636985
South Korea,1975,65.60523409
South Korea,1976,71.27265214
South Korea,1977,74.15197144
South Korea,1978,74.82376639
South Korea,1979,77.37422027
South Korea,1980,77.52689969
South Korea,1981,75.99097979
South Korea,1982,76.7703858
South Korea,1983,75.75926938
South Korea,1984,75.03253519
South Korea,1985,72.52665073
South Korea,1986,69.78751603
South Korea,1987,67.47347363
South Korea,1988,71.02436165
South Korea,1989,72.24319163
South Korea,1990,75.65171219
South Korea,1991,77.77377749
South Korea,1992,81.60545666
South Korea,1993,83.86996456
South Korea,1994,85.40998505
South Korea,1995,85.39013117
South Korea,1996,85.70119887
South Korea,1997,86.14202421
South Korea,1998,82.68107923
South Korea,1999,82.27800582
South Korea,2000,81.69380517
South Korea,2001,81.71118635
South Korea,2002,82.43751681
South Korea,2003,81.2600358
South Korea,2004,81.60574079
South Korea,2005,79.56049614
South Korea,2006,79.51943235
South Korea,2007,80.82952764
South Korea,2008,80.29728486
South Korea,2009,80.6620095
South Korea,2010,82.01995071
South Korea,2011,81.95030161
South Korea,2012,82.44682463
South Korea,2013,83.47306852
South Korea,2014,81.70429565
South Sudan,2012,-174.9748809
South Sudan,2013,-672.395038
South Sudan,2014,-1058.120023
Spain,1960,39.10049118
Spain,1961,41.95470714
Spain,1962,50.3985525
Spain,1963,48.76573169
Spain,1964,56.23245376
Spain,1965,56.87308869
Spain,1966,58.89101777
Spain,1967,66.05283126
Spain,1968,69.44510328
Spain,1969,70.46116428
Spain,1970,74.49799684
Spain,1971,75.47320015
Spain,1972,74.16354617
Spain,1973,77.99543125
Spain,1974,76.48367785
Spain,1975,76.76828652
Spain,1976,79.5593305
Spain,1977,76.17039328
Spain,1978,77.55861222
Spain,1979,76.2013549
Spain,1980,76.69856131
Spain,1981,74.23810005
Spain,1982,70.61883365
Spain,1983,67.72881414
Spain,1984,63.92735041
Spain,1985,62.66686336
Spain,1986,60.87364277
Spain,1987,62.3795671
Spain,1988,62.21762475
Spain,1989,60.78804651
Spain,1990,61.5969187
Spain,1991,63.24910656
Spain,1992,64.57754006
Spain,1993,63.93179845
Spain,1994,66.52337281
Spain,1995,68.73312572
Spain,1996,67.07232261
Spain,1997,69.96792552
Spain,1998,70.83482118
Spain,1999,73.62370849
Spain,2000,74.10016865
Spain,2001,73.22307281
Spain,2002,75.41840141
Spain,2003,75.27397504
Spain,2004,76.59245835
Spain,2005,78.75104301
Spain,2006,77.90083445
Spain,2007,78.94003136
Spain,2008,78.17691953
Spain,2009,76.23691935
Spain,2010,73.04963274
Spain,2011,74.55708299
Spain,2012,73.31055967
Spain,2013,70.34306113
Spain,2014,69.35978962
Sri Lanka,1971,26.01175125
Sri Lanka,1972,30.49144408
Sri Lanka,1973,31.10530723
Sri Lanka,1974,26.34564325
Sri Lanka,1975,24.06802711
Sri Lanka,1976,23.53394827
Sri Lanka,1977,25.40010916
Sri Lanka,1978,27.40800523
Sri Lanka,1979,28.8030184
Sri Lanka,1980,29.23335183
Sri Lanka,1981,28.64684178
Sri Lanka,1982,30.10971431
Sri Lanka,1983,30.48243335
Sri Lanka,1984,26.45727191
Sri Lanka,1985,24.43139872
Sri Lanka,1986,24.1379905
Sri Lanka,1987,25.69574701
Sri Lanka,1988,24.56767902
Sri Lanka,1989,23.31428138
Sri Lanka,1990,24.02020093
Sri Lanka,1991,25.00236178
Sri Lanka,1992,24.68206838
Sri Lanka,1993,29.68370235
Sri Lanka,1994,31.28738593
Sri Lanka,1995,33.02701832
Sri Lanka,1996,37.44205087
Sri Lanka,1997,37.59233661
Sri Lanka,1998,39.00010396
Sri Lanka,1999,39.84675414
Sri Lanka,2000,42.9804053
Sri Lanka,2001,43.31077659
Sri Lanka,2002,44.56981265
Sri Lanka,2003,46.38035351
Sri Lanka,2004,45.83868444
Sri Lanka,2005,45.33469753
Sri Lanka,2006,43.24540599
Sri Lanka,2007,45.18158132
Sri Lanka,2008,44.35420077
Sri Lanka,2009,43.55871971
Sri Lanka,2010,43.08770527
Sri Lanka,2011,48.84018447
Sri Lanka,2012,47.31202305
Sri Lanka,2013,45.87417027
Sri Lanka,2014,50.26849245
Sub-Saharan Africa,1971,-45.64426702
Sub-Saharan Africa,1972,-54.48266795
Sub-Saharan Africa,1973,-60.8476832
Sub-Saharan Africa,1974,-67.3191637
Sub-Saharan Africa,1975,-51.12304183
Sub-Saharan Africa,1976,-58.92886557
Sub-Saharan Africa,1977,-58.80774095
Sub-Saharan Africa,1978,-50.94938285
Sub-Saharan Africa,1979,-64.25630731
Sub-Saharan Africa,1980,-57.1540071
Sub-Saharan Africa,1981,-39.92276593
Sub-Saharan Africa,1982,-35.27013963
Sub-Saharan Africa,1983,-36.13191316
Sub-Saharan Africa,1984,-42.70197494
Sub-Saharan Africa,1985,-47.53395659
Sub-Saharan Africa,1986,-45.99802653
Sub-Saharan Africa,1987,-41.70996309
Sub-Saharan Africa,1988,-44.65569038
Sub-Saharan Africa,1989,-50.88159037
Sub-Saharan Africa,1990,-52.63681147
Sub-Saharan Africa,1991,-51.91316469
Sub-Saharan Africa,1992,-55.30082606
Sub-Saharan Africa,1993,-54.22040823
Sub-Saharan Africa,1994,-56.05377518
Sub-Saharan Africa,1995,-55.66760795
Sub-Saharan Africa,1996,-57.66143953
Sub-Saharan Africa,1997,-61.60478839
Sub-Saharan Africa,1998,-60.7087102
Sub-Saharan Africa,1999,-57.08578466
Sub-Saharan Africa,2000,-61.15644024
Sub-Saharan Africa,2001,-59.05236006
Sub-Saharan Africa,2002,-55.41723185
Sub-Saharan Africa,2003,-58.41938136
Sub-Saharan Africa,2004,-58.44694295
Sub-Saharan Africa,2005,-60.94579225
Sub-Saharan Africa,2006,-62.20092898
Sub-Saharan Africa,2007,-61.36835079
Sub-Saharan Africa,2008,-57.50114513
Sub-Saharan Africa,2009,-55.21599799
Sub-Saharan Africa,2010,-58.18464698
Sub-Saharan Africa,2011,-54.57736214
Sub-Saharan Africa,2012,-51.57098105
Sub-Saharan Africa,2013,-48.1273703
Sub-Saharan Africa,2014,-48.8031356
Sudan,1971,19.35498697
Sudan,1972,19.06227168
Sudan,1973,19.74531632
Sudan,1974,18.81488119
Sudan,1975,17.22124749
Sudan,1976,14.95433378
Sudan,1977,15.18985057
Sudan,1978,14.13994991
Sudan,1979,12.57204798
Sudan,1980,15.25625738
Sudan,1981,13.80004156
Sudan,1982,15.30544795
Sudan,1983,14.22006854
Sudan,1984,13.53970177
Sudan,1985,15.16394308
Sudan,1986,14.61413842
Sudan,1987,11.64851471
Sudan,1988,15.42302077
Sudan,1989,14.0047474
Sudan,1990,17.4486057
Sudan,1991,16.08395273
Sudan,1992,14.83784348
Sudan,1993,11.11626836
Sudan,1994,13.75249687
Sudan,1995,13.18437699
Sudan,1996,12.12731093
Sudan,1997,12.14550878
Sudan,1998,10.46429794
Sudan,1999,-2.524603686
Sudan,2000,-50.1909884
Sudan,2001,-59.73631322
Sudan,2002,-61.84865796
Sudan,2003,-73.13985717
Sudan,2004,-83.92173484
Sudan,2005,-80.33301166
Sudan,2006,-81.42306019
Sudan,2007,-124.7692815
Sudan,2008,-115.9720423
Sudan,2009,-115.5433088
Sudan,2010,-109.7325651
Sudan,2011,-108.7502665
Sudan,2012,-11.72142413
Sudan,2013,-9.172112961
Sudan,2014,-8.993080229
Suriname,2000,-17.19582928
Suriname,2001,-16.10142387
Suriname,2002,-56.47375915
Suriname,2003,-39.26340523
Suriname,2004,-21.75405013
Suriname,2005,-10.35274909
Suriname,2006,-29.15436948
Suriname,2007,-53.95170201
Suriname,2008,-59.14214376
Suriname,2009,-57.62900227
Suriname,2010,-29.80889606
Suriname,2011,-36.39190957
Suriname,2012,-25.2452502
Suriname,2013,-39.86648591
Suriname,2014,-43.75983539
Sweden,1960,72.85793552
Sweden,1961,71.22414917
Sweden,1962,72.03824407
Sweden,1963,74.37398714
Sweden,1964,74.1223862
Sweden,1965,74.55132105
Sweden,1966,76.79964804
Sweden,1967,75.74002305
Sweden,1968,78.30701772
Sweden,1969,81.18101639
Sweden,1970,82.75707719
Sweden,1971,79.50665143
Sweden,1972,78.53455518
Sweden,1973,76.18132428
Sweden,1974,75.52847422
Sweden,1975,70.02815423
Sweden,1976,70.69110417
Sweden,1977,68.40646967
Sweden,1978,64.14992466
Sweden,1979,66.14524735
Sweden,1980,60.16205793
Sweden,1981,54.58658506
Sweden,1982,52.97219947
Sweden,1983,49.29255231
Sweden,1984,44.14467997
Sweden,1985,43.12545592
Sweden,1986,40.9247309
Sweden,1987,39.24031166
Sweden,1988,39.57182484
Sweden,1989,39.0010451
Sweden,1990,37.10664062
Sweden,1991,35.45744945
Sweden,1992,36.66767278
Sweden,1993,36.95999738
Sweden,1994,37.10881182
Sweden,1995,36.74289199
Sweden,1996,37.91432176
Sweden,1997,35.33219056
Sweden,1998,33.44056478
Sweden,1999,33.71615755
Sweden,2000,35.82080601
Sweden,2001,32.90849313
Sweden,2002,38.53408654
Sweden,2003,38.90570924
Sweden,2004,34.71302375
Sweden,2005,32.76096596
Sweden,2006,34.61093334
Sweden,2007,32.91254556
Sweden,2008,32.99944538
Sweden,2009,33.16742688
Sweden,2010,34.99593596
Sweden,2011,33.18938491
Sweden,2012,27.86714054
Sweden,2013,28.9998175
Sweden,2014,28.2711851
Switzerland,1960,71.66830095
Switzerland,1961,72.2059278
Switzerland,1962,74.7795838
Switzerland,1963,78.18948584
Switzerland,1964,78.34217496
Switzerland,1965,77.80097099
Switzerland,1966,76.5539457
Switzerland,1967,76.25687734
Switzerland,1968,78.39637119
Switzerland,1969,80.64338615
Switzerland,1970,78.73792279
Switzerland,1971,82.27658462
Switzerland,1972,80.52788566
Switzerland,1973,77.36447669
Switzerland,1974,74.90667734
Switzerland,1975,70.31407136
Switzerland,1976,74.69104351
Switzerland,1977,70.24370768
Switzerland,1978,71.72771254
Switzerland,1979,67.3791997
Switzerland,1980,64.91529315
Switzerland,1981,61.13648268
Switzerland,1982,59.50245196
Switzerland,1983,61.72562163
Switzerland,1984,61.19636562
Switzerland,1985,57.36884073
Switzerland,1986,58.58963978
Switzerland,1987,56.29119487
Switzerland,1988,56.48926472
Switzerland,1989,57.83133947
Switzerland,1990,57.74532219
Switzerland,1991,57.69506049
Switzerland,1992,57.27538271
Switzerland,1993,54.99205308
Switzerland,1994,53.36671079
Switzerland,1995,53.32397788
Switzerland,1996,55.82667678
Switzerland,1997,54.89793601
Switzerland,1998,54.88212523
Switzerland,1999,52.344845
Switzerland,2000,51.92762455
Switzerland,2001,52.64060608
Switzerland,2002,52.96260215
Switzerland,2003,52.74472544
Switzerland,2004,53.72223085
Switzerland,2005,57.56062468
Switzerland,2006,54.6939631
Switzerland,2007,50.84727534
Switzerland,2008,52.18256394
Switzerland,2009,52.59980017
Switzerland,2010,51.78082803
Switzerland,2011,51.36720599
Switzerland,2012,50.27706458
Switzerland,2013,51.51977132
Switzerland,2014,47.05136117
Syria,1971,-123.5025049
Syria,1972,-197.6482576
Syria,1973,-170.5891012
Syria,1974,-144.8603989
Syria,1975,-216.9691479
Syria,1976,-195.4549004
Syria,1977,-143.0158966
Syria,1978,-142.160388
Syria,1979,-64.66536891
Syria,1980,-112.7893831
Syria,1981,-83.89890814
Syria,1982,-46.14204396
Syria,1983,-32.36604994
Syria,1984,-16.72503977
Syria,1985,-23.8752714
Syria,1986,-23.27846496
Syria,1987,-45.14261025
Syria,1988,-64.32789527
Syria,1989,-104.8909628
Syria,1990,-113.2623725
Syria,1991,-133.1309301
Syria,1992,-154.2754325
Syria,1993,-162.1156629
Syria,1994,-171.9806708
Syria,1995,-173.4141878
Syria,1996,-152.3287858
Syria,1997,-138.0258532
Syria,1998,-120.0366567
Syria,1999,-121.3514109
Syria,2000,-111.7274793
Syria,2001,-116.9186493
Syria,2002,-125.1688844
Syria,2003,-119.443627
Syria,2004,-62.23388746
Syria,2005,-27.00838287
Syria,2006,-16.31860415
Syria,2007,-6.23814446
Syria,2008,-4.272946992
Syria,2009,-12.47438812
Syria,2010,-27.74548348
Syria,2011,-26.1520902
Syria,2012,5.455599352
Syria,2013,37.72859641
Syria,2014,47.833735
Tajikistan,1990,61.83554237
Tajikistan,1991,63.8372401
Tajikistan,1992,60.04635571
Tajikistan,1993,47.5495181
Tajikistan,1994,38.20817923
Tajikistan,1995,40.27578347
Tajikistan,1996,37.29914419
Tajikistan,1997,41.88182213
Tajikistan,1998,43.62204256
Tajikistan,1999,38.23733342
Tajikistan,2000,41.15128392
Tajikistan,2001,39.25067027
Tajikistan,2002,36.0184904
Tajikistan,2003,32.36317545
Tajikistan,2004,36.37759865
Tajikistan,2005,33.93342242
Tajikistan,2006,37.03620814
Tajikistan,2007,38.42348582
Tajikistan,2008,39.51319287
Tajikistan,2009,29.79061167
Tajikistan,2010,29.12213283
Tajikistan,2011,29.5034211
Tajikistan,2012,28.73741355
Tajikistan,2013,33.71686366
Tajikistan,2014,36.24549558
Tanzania,1971,9.294238017
Tanzania,1972,9.957106637
Tanzania,1973,10.17919223
Tanzania,1974,9.313036856
Tanzania,1975,8.442047368
Tanzania,1976,9.060246555
Tanzania,1977,8.610537621
Tanzania,1978,8.960998816
Tanzania,1979,8.960124829
Tanzania,1980,8.97168042
Tanzania,1981,8.380166042
Tanzania,1982,7.842965671
Tanzania,1983,7.700593159
