Entity,Year,Cropland (HYDE (2017)),Grazing (HYDE (2017)),Total Irrigated Area (HYDE (2017)),Irrigated Non-rice Crops (HYDE (2017)),Irrigated Rice (HYDE (2017)),Pastureland (HYDE (2017)),Rangeland (HYDE (2017)),Total Rainfed Area (HYDE (2017)),Rainfed Non-rice Crops (HYDE (2017)),Total Rice Area (HYDE (2017)),Built-up Area (HYDE (2017)),Total population (HYDE (2017)),Urban population (HYDE (2017)),Rural Population (HYDE (2017)),Agricultural area (crops & grazing) (HYDE (2017)),Cropland per capita (HYDE (2017)),Grazing land per capita (HYDE (2017)),Agricultural land per capita (HYDE (2017))
Rest of Asia (excl. India & China),1990,176633131,285684997.5,46627086,28901812.8,17725275.2,32177605.3,253509679.9,130005680,112242474,35488420.2,4272608,952329788,348642340,603688112,462318128.5,0.185474752,0.299985363,0.485460115
Rest of Asia (excl. India & China),2000,177071329,309675555.6,53249845,33509508.4,19740329.2,32151302.08,277522517.8,123821807,103951831,39610348.9,5125002,1119866764,455386328,664482606,486746884.6,0.158118211,0.276528928,0.434647139
Rest of Asia (excl. India & China),2001,179264331,309602258.2,53777309,33804427.2,19972879.8,32239164.69,277362511.3,125487370,106407745,39052675,5201340,1134402390,463887232,670516754,488866589.2,0.158025347,0.272921021,0.430946367
Rest of Asia (excl. India & China),2002,180394335,309266511.5,54429520,33751188,20678334.3,32338308.2,276928764.1,125964900,107659756,38983703,5281263,1148935300,472474916,676464798,489660846.5,0.157010003,0.269176612,0.426186615
Rest of Asia (excl. India & China),2003,183012584,308976645.1,55444375,33777285.4,21667052.5,32371458.22,276605268.9,127568662,109429362,39806494,5366812,1163473264,481148724,682324902,491989229.1,0.157298487,0.265564027,0.422862514
Rest of Asia (excl. India & China),2004,185636189,308970986.9,56632264,34556251.5,22075998.9,32505112.44,276466519.3,129003836,111415433,39664334,5454553,1178006226,489909104,688099212,494607175.9,0.157585066,0.262282983,0.419868049
Rest of Asia (excl. India & China),2005,183994701,308968856,57712939,34590149.9,23122823.7,32656214.64,276311536.2,126281654,108697965,40706279.2,5546339,1192542754,498755348,693786404,492963557,0.154287719,0.259084092,0.41337181
Rest of Asia (excl. India & China),2006,185659020,308835355.7,58240891,33405531.2,24835353.1,32681637.02,276153628.1,127418096,111097561,41155856,5658123,1207077520,507688452,699388260,494494375.7,0.153808697,0.255853788,0.409662484
Rest of Asia (excl. India & China),2007,186371902,308682179.4,58597260,31988119.9,26609087.5,32759510.37,275923723,127774618,112894700,41488979.5,5754272,1221611370,516707426,704903366,495054081.4,0.15256235,0.252684435,0.405246786
Rest of Asia (excl. India & China),2008,187758920,308530614.6,59041552,31047371.1,27994152.2,32782833.87,275747606.3,128717304,113800211,42911202.1,5852373,1236144372,525813264,710333400,496289534.6,0.15189077,0.249591085,0.401481854
Rest of Asia (excl. India & China),2009,190601873,308300410.1,59304799,31101339.1,28203473.4,32755353.06,275543540.4,131297401,115890902,43610006.3,5952353,1250680902,535005316,715674766,498902283.1,0.152398484,0.246506051,0.398904535
Rest of Asia (excl. India & China),2010,194398572,308142186.7,59564017,31428301.1,28135695.5,32752781.86,275389528.1,134834964,118921294,44049537.5,6054277,1265214720,544283660,720930152,502540758.7,0.15364868,0.243549322,0.397198002
Rest of Asia (excl. India & China),2011,196728811,307974594.4,59609364,31269252.3,28340122.6,32794894.16,275179052.8,137119613,121104493,44355332.6,6182827,1278862136,556023560,722840036,504703405.4,0.153831133,0.24081923,0.394650362
Rest of Asia (excl. India & China),2012,196890670,307955604.5,60061147,31450862.2,28610283.1,32826229.38,275128814.1,136829493,120074083,45365948.1,6309939,1292509580,567901022,724610304,504846274.5,0.152332078,0.238261758,0.390593836
Rest of Asia (excl. India & China),2013,200593503,307739773.1,60257364,31602808.4,28654536.5,33104296.5,274633532.4,140335731,122944791,46045426.5,6447911,1306156150,579917652,726240550,508333276.1,0.153575438,0.235607185,0.389182623
Rest of Asia (excl. India & China),2014,202584712,307632936.6,60439608,31891968.5,28547608,33230363.2,274401856,142145284,124179164,46513719,6580302,1319806224,592071292,727734872,510217648.6,0.1534958,0.233089473,0.386585272
Rest of Asia (excl. India & China),2015,204309568,307512286.5,60664615,32095405.1,28569229.4,33318480.2,274194028.8,143645497,125066817,47147935.4,6720472,1333454400,604362828,729090402,511821854.5,0.153218264,0.230613275,0.383831539
Rest of Asia (excl. India & China),2016,206478696,307385937.5,60918395,32254447.1,28663941.1,33443294.9,273941519.8,145560198,126371388,47852703.1,6857795,1347099476,616792404,730309611,513864633.5,0.153276502,0.228183548,0.38146005
Russia,-10000,0,0,0,0,0,0,0,0,0,0,0,314261,0,314261,0,0,0,0
Russia,-9000,0,0,0,0,0,0,0,0,0,0,0,366638.1,0,366638.1,0,0,0,0
Russia,-8000,0,0,0,0,0,0,0,0,0,0,0,427744.7,0,427744.7,0,0,0,0
Russia,-7000,0,0,0,0,0,0,0,0,0,0,0,499042.2,0,499042.2,0,0,0,0
Russia,-6000,7419.439,0,0,0,0,0,0,7419.439,7419.439,0,0,582211.8,0,582211.8,7419.439,0.012743539,0,0.012743539
Russia,-5000,125816.4,3302918,0,0,0,1002.415,3301916,125816.4,125816.4,0,0,679254,0,679254,3428734.4,0.185227323,4.862566875,5.047794198
Russia,-4000,213302.7,3853923,0,0,0,2932.033,3850991,213302.7,213302.7,0,0,792467.9,0,792467.9,4067225.7,0.269162574,4.863191304,5.132353878
Russia,-3000,481656.8,4495862,0,0,0,5675.993,4490185,481656.8,481656.8,0,0,924558.4,0,924558.4,4977518.8,0.520958763,4.862712837,5.383671599
Russia,-2000,536784,5475818,0,0,0,13047.17,5462770,536784,536784,0,0,1078684,0,1078684,6012602,0.497628592,5.076387524,5.574016116
Russia,-1000,1719337,6578895,0,0,0,25127.22,6553767,1719337,1719337,0,0,1258540,0,1258540,8298232,1.366136158,5.227402387,6.593538545
Russia,0,1953340,7676802,10565.08,10565.08,0,40717.89,7636083,1942774,1942774,0,0,1468442,0.02,1468442,9630142,1.330212565,5.227855101,6.558067666
Russia,100,2167977,8574797,11335.65,11335.65,0,50803.35,8523991,2156642,2156630,11.70532,0,1638432,0.06,1638432,10742774,1.323202306,5.23353853,6.556740835
Russia,200,2383722,9308780,12161.43,12161.43,0,68678.42,9240102,2371560,2371540,19.51677,0,1810115,0.19,1810115,11692502,1.316889811,5.142645633,6.459535444
Russia,300,2600254,10012820,13046.29,13046.29,0,91452.53,9921368,2587208,2587175,32.22667,0,1983896,0.62,1983895,12613074,1.3106806,5.047048837,6.357729437
Russia,400,2817649,10685830,13994.25,13994.25,0,127731.8,10558100,2803655,2803602,52.80728,0,2160560,2.02,2160558,13503479,1.304129022,4.945861258,6.24999028
Russia,500,2845027,10582780,15009.64,15009.64,0,162667.5,10420110,2830018,2829939,79.45093,0,2190406,6.12,2190400,13427807,1.298858294,4.831423946,6.13028224
Russia,600,2873092,10495630,16096.99,16096.99,0,190449,10305180,2856995,2856875,119.8964,1,2227518,18.58,2227500,13368722,1.289817636,4.711804798,6.001622434
Russia,700,3092515,11161770,17261.11,17248.6,12.51462,250696.2,10911080,3075254,3075057,209.3264,3,2428734,60.88,2428673,14254285,1.273303293,4.595715299,5.869018592
Russia,800,3312308,11873710,18507.04,18486.92,20.11278,309963.4,11563740,3293802,3293478,344.0215,10,2653968,199.96,2653768,15186018,1.248058756,4.473946182,5.722004938
Russia,900,3522904,12321650,19570.03,19538.15,31.88538,350210.9,11971450,3503335,3502814,552.4529,33,2836983,641.91,2836340,15844554,1.241778326,4.343223065,5.585001391
Russia,1000,3730559,12696600,20630.87,20580.47,50.40238,385466.6,12311140,3709930,3709098,883.3103,107,3019982,2051.85,3017928,16427159,1.2352918,4.204197244,5.439489043
Russia,1100,5566108,18362610,31538.21,30935.59,602.6198,734966.1,17627630,5534569,5533846,1324.966,482,4529912,9233.33,4520682,23928718,1.228745282,4.053635038,5.28238032
Russia,1200,8142073,26018340,42147.74,41256.41,891.3291,1127350,24890980,8099931,8098848,1974.848,2146,6669906,41133.34,6628772,34160413,1.220717803,3.900855574,5.121573377
Russia,1300,8642280,26389980,52483.54,51539.4,944.1359,1383599,25006450,8589793,8588674,2065.492,6775,7118888,129869.9,6989014,35032260,1.213992972,3.707036829,4.921029801
Russia,1400,8283038,24230580,42140.19,41221.25,918.9347,1069730,23160810,8240892,8239771,2040.291,6645,6867898,127359.9,6740533,32513618,1.2060514,3.528092584,4.734143984
Russia,1500,10553020,29144610,52657.09,51477.05,1180.038,1765126,27379470,10500360,10498920,2624.73,8542,8810796,163710,8647090,39697630,1.197737412,3.307829395,4.505566807
Russia,1600,13020020,33431040,63139.4,61670.66,1468.748,2845286,30585770,12956890,12955080,3274.612,10644,10949870,204000,10745870,46451060,1.189057039,3.053099261,4.2421563
Russia,1700,14668010,34160910,73793.91,72124.29,1669.621,3954032,30207000,14594220,14592170,3716.268,12088,12464542,231746.9,12232805,48828920,1.176778898,2.740647029,3.917425927
Russia,1710,15847560,36238840,81649.66,79665.05,1984.605,4140058,32099110,15765900,15763760,4124.828,13285,13386872,255193.9,13131672,52086400,1.183813515,2.707043139,3.890856654
Russia,1720,17647660,39852820,89505.39,87134.75,2370.642,5332754,34520080,17558170,17555930,4604.441,14810,14903750,284582.2,14619181,57500480,1.184108697,2.674012916,3.858121614
Russia,1730,19452630,43359830,97361.13,94603.64,2757.477,6716102,36643550,19355290,19352960,5084.853,16329,16427708,314044.1,16113672,62812460,1.184135364,2.639432719,3.823568084
Russia,1740,21264300,46749230,105216.8,102071.7,3145.177,8289051,38459870,21159100,21156680,5566.13,17809,17959762,343194.6,17616610,68013530,1.183996759,2.602998303,3.786995062
Russia,1750,23138950,50021030,113072.6,109538.8,3533.813,9849341,40171530,23025890,23023380,6048.343,19399,19500556,375498.3,19125046,73159980,1.186578988,2.565107887,3.751686875
Russia,1760,24982010,53161600,120928.3,117004.8,3923.465,11424550,41737080,24861100,24858490,6531.57,21025,21050236,410517.1,20639772,78143610,1.186780519,2.525463372,3.712243891
Russia,1770,26835910,56169630,128784,124469.8,4314.215,12995080,43174800,26707110,26704400,7015.898,21997,22610422,436230.5,22174220,83005540,1.186882315,2.484236252,3.671118566
Russia,1780,28704530,59034040,136639.8,131933.6,4706.157,14569700,44463780,28567860,28565060,7501.416,28705,24180740,583122.4,23597610,87738570,1.187082364,2.441366145,3.628448509
Russia,1790,30593530,61745090,144495.6,139396.2,5099.388,16120180,45624450,30449020,30446120,7988.224,36798,25763314,776516.6,24986710,92338620,1.187484265,2.3966284,3.584112665
Russia,1800,32502760,64289560,152351.2,146857.2,5494.017,17607830,46681600,32350380,32347400,8476.431,46157,27358234,1030594,26327646,96792320,1.188043059,2.349916299,3.537959358
Russia,1810,34369150,66658320,209166.6,201046.9,8119.711,19013960,47644340,34159980,34159120,8966.151,56484,28966416,1363763,27602696,101027470,1.186517172,2.301227739,3.487744911
Russia,1820,36516160,69625290,265981.9,256409.6,9572.313,20712160,48913040,36250210,36250210,9572.313,68198,30936926,1820498,29116446,106141450,1.180342223,2.25055618,3.430898403
Russia,1830,38890980,72741360,322129.9,311890.5,10239.43,22438840,50302970,38568860,38568860,10239.43,80918,33102672,2434710,30668044,111632340,1.174859238,2.19744678,3.372306018
Russia,1840,45744220,83395460,377946.7,365847.8,12098.89,28655180,54739600,45366260,45366260,12098.89,104245,38887176,3577539,35309496,129139680,1.176331755,2.144549144,3.320880899
Russia,1850,49432520,87877570,436428.2,423312.6,13115.61,31256110,56620260,48996090,48996090,13115.61,123140,42133836,4845388,37288224,137310090,1.173226193,2.085676937,3.25890313
Russia,1860,56537080,97482020,493243.5,478199.8,15043.83,37259810,60221780,56043760,56043760,15043.83,154289,48151452,6924632,41227024,154019100,1.174151093,2.024487652,3.198638745
Russia,1870,61172620,102178300,550058.8,533743,16315.9,40078850,62100110,60622560,60622560,16315.9,185652,52198332,9383419,42814744,163350920,1.17192672,1.957501247,3.129427967
Russia,1880,70191060,112809100,606874.1,588117.5,18756.58,46796110,66014220,69584080,69584080,18756.58,240953,59796172,13441980,46354848,183000160,1.173838687,1.886560564,3.060399251
Russia,1890,80453370,123783000,663669.1,642138.5,21530.61,54310570,69473860,79789690,79789690,21530.61,320193,68419528,19232646,49187228,204236370,1.175883148,1.809176468,2.985059616
Russia,1900,90172670,132096600,720505.3,696339.6,24165.77,60422800,71673860,89452030,89452030,24165.77,428424,76640584,26935284,49705552,222269270,1.176565539,1.723585509,2.900151048
Russia,1910,111854400,154012500,860588.5,830600.6,29988.12,76222160,77790350,110993800,110993800,29988.12,650772,94525592,41556848,52966376,265866900,1.183323983,1.629320661,2.812644643
Russia,1920,102846600,133208400,1000672,973019.2,27652.86,61153260,72056890,101845900,101845900,27652.86,618337,87746752,39356484,48390144,236055000,1.172084409,1.518100636,2.690185045
Russia,1930,114348700,135645100,1140755,1109966,30789.29,63079030,72566840,113207900,113207900,30789.29,706426,97545208,44669544,52877780,249993800,1.172263634,1.390587019,2.562850653
Russia,1940,141118600,148410800,1280838,1242815,38023.05,69740730,78671060,139837700,139837700,38023.05,896764,120439280,56287260,64153456,289529400,1.171699133,1.232245825,2.403944959
Russia,1950,124920500,112413600,1420921,1386191,34729.88,51071920,61342990,123499400,123499400,34729.88,856567,110477730,52631672,57847176,237334100,1.130730148,1.017522717,2.148252865
Russia,1960,150408200,80181030,1561004,1520318,40686.45,37443680,42739050,148847200,148847200,40686.45,1149733,129825260,69086536,60740472,230589230,1.158543414,0.617607313,1.776150728
Russia,1970,146139600,83538510,1843314,1722635,120680.2,39309980,44230640,144296300,144296300,120680.2,1495256,142788640,87877936,54912156,229678110,1.023467973,0.585050113,1.608518087
Russia,1980,145210400,85436700,2856307,2626670,229637.1,39903270,45535450,142353900,142353900,229637.1,1825077,152982540,104668860,48316092,230647100,0.949195902,0.558473536,1.507669437
Russia,1990,143587600,86898970,3453777,3242070,211707.5,40211680,46688940,140133300,140133300,211707.5,2113420,164455440,117944620,46515592,230486570,0.873109457,0.528404351,1.401513808
Russia,2000,130868600,96371210,3243499,3071436,172063,43945300,52426240,127625300,127625300,172063,2151066,162686510,116241890,46448424,227239810,0.804421952,0.592373701,1.396795653
Russia,2001,129323100,96597690,3227739,3081653,146087,43792370,52805770,126095200,126095200,146087,2153208,162376780,116004970,46375372,225920790,0.796438382,0.594898421,1.391336803
Russia,2002,128904000,96870670,3215739,3082062,133676,43651310,53218660,125688100,125688100,133676,2150872,162066700,115767540,46302124,225774670,0.795376225,0.597721,1.393097225
Russia,2003,127982600,97480620,3249525,3103198,146327,43642060,53839090,124733000,124733000,146327,2152905,161756670,115530880,46229212,225463220,0.791204468,0.602637406,1.393841874
Russia,2004,127083000,97652140,3236419,3108846,127573,43490530,54161480,123846600,123846600,127573,2154827,161447550,115294110,46156016,224735140,0.787147281,0.604853651,1.392000932
Russia,2005,126722000,97829860,3217405,3078391,139014,43370400,54459720,123504600,123504600,139014,2156671,161135310,115057540,46082700,224551860,0.786432223,0.60712863,1.393560853
Russia,2006,126512000,98001080,3201612,3044211,157400,43195980,54805280,123310200,123310200,157400,2158548,160824560,114821460,46009128,224513080,0.78664602,0.60936638,1.3960124
Russia,2007,126525500,97956110,3170796,3012741,158055,42941770,55014640,123354900,123354900,158055,2160207,160515840,114584940,45935252,224481610,0.788243079,0.610258215,1.398501294
Russia,2008,126612400,97900760,3135247,2973509,161737,42640390,55261080,123477200,123477200,161737,2162062,160205300,114348940,45861936,224513160,0.790313429,0.611095638,1.401409067
Russia,2009,126717700,97836860,3110523,2931300,179222,42358420,55478870,123607100,123607100,179222,2163760,159894740,114112620,45787560,224554560,0.792506996,0.611882917,1.404389913
Russia,2010,122705000,99125410,3111312,2908772,202540,42626550,56498820,119593700,119593700,202540,2165538,159585300,113876780,45714592,221830410,0.76889914,0.621143739,1.39004288
Russia,2011,124790500,98789450,3110849,2901886,208964,42261410,56528090,121679800,121679800,208964,2182566,159555070,114484310,45074768,223579950,0.782115542,0.619155819,1.40127136
Russia,2012,124505000,98756460,3074333,2855472,218862.3,41986940,56769590,121430700,121430700,218862.3,2198665,159525120,115092100,44436052,223261460,0.780472693,0.619065261,1.399537954
Russia,2013,123442200,99280000,3063354,2828220,235133.6,41923190,57357280,120379000,120379000,235133.6,2220162,159490480,115699620,43794100,222722200,0.773978484,0.622482295,1.396460779
Russia,2014,122896700,99511370,3054072,2803762,250309.3,42002480,57508940,119842700,119842700,250309.3,2237801,159457620,116307810,43154752,222408070,0.770717009,0.624061553,1.394778562
Russia,2015,122939600,99470810,3041139,2778989,262150.1,41967590,57503910,119898400,119898400,262150.1,2259879,159426240,116915630,42515316,222410410,0.7711378,0.623929975,1.395067776
Russia,2016,122122900,99798350,3022625,2749130,273495.6,42077230,57721230,119100300,119100300,273495.6,2277526,159394910,117524040,41874916,221921250,0.76616562,0.626107509,1.392273128
United States,-10000,0,0,0,0,0,0,0,0,0,0,0,233969.6,0,233969.6,0,0,0,0
United States,-9000,0,0,0,0,0,0,0,0,0,0,0,259964.7,0,259964.7,0,0,0,0
United States,-8000,0,0,0,0,0,0,0,0,0,0,0,288850.2,0,288850.2,0,0,0,0
United States,-7000,0,0,0,0,0,0,0,0,0,0,0,320944.8,0,320944.8,0,0,0,0
United States,-6000,0,0,0,0,0,0,0,0,0,0,0,356604,0,356604,0,0,0,0
United States,-5000,0,0,0,0,0,0,0,0,0,0,0,396229.8,0,396229.8,0,0,0,0
United States,-4000,0,0,0,0,0,0,0,0,0,0,0,440249.6,0,440249.6,0,0,0,0
United States,-3000,0,0,0,0,0,0,0,0,0,0,0,489169.8,0,489169.8,0,0,0,0
United States,-2000,28585.87,0,0,0,0,0,0,28585.87,28585.87,0,0,543529.1,0,543529,28585.87,0.052593081,0,0.052593081
United States,-1000,212737.7,0,0,0,0,0,0,212737.7,212737.7,0,0,603914.9,0,603914.9,212737.7,0.352264367,0,0.352264367
United States,0,424982.2,0,0,0,0,0,0,424982.2,424982.2,0,0,671012.9,0.01,671012.9,424982.2,0.633344307,0,0.633344307
United States,100,445220.3,0,0,0,0,0,0,445220.3,445220.3,0,0,702962.9,0.03,702962.9,445220.3,0.633348218,0,0.633348218
United States,200,466418.9,0,0,0,0,0,0,466418.9,466418.9,0,0,736442.8,0.08,736442.6,466418.9,0.633340295,0,0.633340295
United States,300,488631.8,0,0,0,0,0,0,488631.8,488631.8,0,0,771516.1,0.26,771515.8,488631.8,0.633339732,0,0.633339732
United States,400,511898.9,0,0,0,0,0,0,511898.9,511898.9,0,0,808254.6,0.82,808253.7,511898.9,0.633338678,0,0.633338678
United States,500,536275.4,0,0,0,0,0,0,536275.4,536275.4,0,0,846752.9,2.58,846750.4,536275.4,0.633331637,0,0.633331637
United States,600,561811.2,0,0,0,0,0,0,561811.2,561811.2,0,1,887088.4,8.11,887080.4,561811.2,0.633320422,0,0.633320422
United States,700,588563.7,0,0,0,0,0,0,588563.7,588563.7,0,4,929358.6,25.5,929333.2,588563.7,0.633300967,0,0.633300967
United States,800,616589.9,0,4143.397,4143.397,0,0,0,612446.6,612446.6,0,11,973675.5,80.14,973595.3,616589.9,0.633260157,0,0.633260157
United States,900,696037.1,0,4677.256,4677.256,0,0,0,691359.7,691359.7,0,37,1095492,270.49,1095221,696037.1,0.635364841,0,0.635364841
United States,1000,775901.7,0,5213.946,5213.946,0,0,0,770687.6,770687.6,0,125,1217409,901.78,1216507,775901.7,0.637338561,0,0.637338561
United States,1100,841559.8,0,5655.14,5655.14,0,0,0,835904.1,835904.1,0,404,1311479,2914.4,1308565,841559.8,0.641687591,0,0.641687591
United States,1200,937235.6,0,6298.075,6298.075,0,0,0,930937.4,930937.4,0,1342,1452829,9685.48,1443143,937235.6,0.645110746,0,0.645110746
United States,1300,1021347,0,6863.282,6863.282,0,0,0,1014484,1014484,0,4355,1571686,31433.74,1540253,1021347,0.649841635,0,0.649841635
United States,1400,1142071,0,7674.558,7674.558,0,0,0,1134396,1134396,0,4789,1739206,34570.15,1704635,1142071,0.656662293,0,0.656662293
United States,1500,1255512,0,8436.691,8436.691,0,0,0,1247076,1247076,0,5846,1887029,42196.93,1844832,1255512,0.665337947,0,0.665337947
United States,1600,593611.1,1496911,3988.99,3988.99,0,0,1496911,589622.2,589622.2,0,2713,778503.8,19584.63,758919.8,2090522.1,0.762502508,1.922805001,2.685307509
United States,1700,752546.3,4165784,5057.001,5057.001,0,4005.206,4161780,747489.7,747489.7,0,3623,927085.2,26237.56,900847.3,4918330.3,0.8117337,4.493420885,5.305154586
United States,1710,1041304,4906018,6219.874,6219.874,0,5029.847,4900989,1035086,1035086,0,6020,1372811,43708.5,1329095,5947322,0.758519563,3.573702425,4.332221988
United States,1720,1353232,5715312,7382.745,7382.745,0,7641.755,5707671,1345848,1345848,0,8930,1818513,65137.28,1753375,7068544,0.744142055,3.14284913,3.886991185
United States,1730,1718705,6599037,8545.614,8545.614,0,12758.43,6586280,1710159,1710159,0,12414,2264235,91240.28,2172988,8317742,0.759066528,2.914466475,3.673533003
United States,1740,2108278,7863339,9708.495,9708.495,0,23728.61,7839600,2098569,2098569,0,16511,2709945,122851.3,2587096,9971617,0.777978151,2.901659997,3.679638148
United States,1750,2558661,8959938,10871.36,10871.36,0,40085.58,8919859,2547789,2547789,0,21224,3155674,160939.4,2994728,11518599,0.810812841,2.839310398,3.650123238
United States,1760,3084876,11456300,12034.23,12034.23,0,65176.37,11391130,3072841,3072841,0,28171,3601432,219685,3381745,14541176,0.856569276,3.181040208,4.037609484
United States,1770,3723098,12877500,13197.09,13197.09,0,98705.79,12778800,3709898,3709898,0,36413,4047133,295439.4,3751693,16600598,0.91993468,3.181882088,4.101816768
United States,1780,4520783,14420150,14359.96,14359.96,0,136582.5,14283550,4506428,4506428,0,37792,4492807,323484,4169332,18940933,1.006226842,3.209608158,4.215835
United States,1790,5544168,16094790,15522.85,15522.85,0,180970.2,15913850,5528646,5528646,0,47400,4938626,434592.7,4503988,21638958,1.122613456,3.258961096,4.381574551
United States,1800,7865080,18041850,16685.7,16664.43,21.277,282707.5,17759220,7848399,7848399,21.277,68390,6313536,681862,5631676,25906930,1.245748817,2.857645858,4.103394675
United States,1810,10901990,20236200,330136.3,330081.2,55.10321,437496.4,19798740,10571850,10571850,55.10321,113847,8175416,1250838,6924569,31138190,1.3335089,2.475250189,3.808759089
United States,1820,15063660,22786470,643738.5,643595.7,142.8688,685481.7,22101040,14419920,14419920,142.8688,171626,10598277,2098484,8499902,37850130,1.421331033,2.15001646,3.571347494
United States,1830,21294050,25789730,957259.6,956886.5,373.0892,1136182,24653570,20336780,20336780,373.0892,259997,13838315,3556470,10281854,47083780,1.538774771,1.863646694,3.402421465
United States,1840,30416090,29617550,1270785,1269814,971.3699,1739758,27877990,29145250,29145250,971.3699,331915,18014444,5080146,12934531,60033640,1.688427908,1.644100145,3.332528054
United States,1850,41664030,34955830,1584313,1581747,2565.643,2938342,32017640,40079780,40079780,2565.643,489962,23790396,8350600,15440188,76619860,1.751296195,1.469325269,3.220621464
United States,1860,59144990,47123570,1897836,1890958,6877.837,5191937,41931850,57247280,57247280,6877.837,671613,31888018,12627852,19260326,106268560,1.854771595,1.477782972,3.332554566
United States,1870,67311640,42295610,2211366,2194558,16807.14,5442485,36853010,65099810,65099810,16807.14,867811,38961484,17766904,21195634,109607250,1.727645692,1.085574923,2.813220616
United States,1880,100877500,78764520,2524887,2481249,43637.91,12363140,66402020,98352570,98352570,43637.91,1180489,50580612,25897454,24683142,179642020,1.994390657,1.55720773,3.551598387
United States,1890,125808000,88093920,2838414,2729489,108924.1,15924690,72168780,122970000,122970000,108924.1,1537016,63127016,35477544,27649326,213901920,1.992934372,1.39550268,3.388437052
United States,1900,144411900,153910800,3151938,3005938,146000,30316290,123594900,141260000,141260000,146000,1920509,76214008,45729076,30485744,298322700,1.894820963,2.019455531,3.914276494
United States,1910,167049100,161965800,5182752,4912752,270000,34191820,127774300,161866500,161866500,270000,2442392,91602200,58766700,32836964,329014900,1.823636332,1.768143123,3.591779455
United States,1920,178528700,171717000,7213566,6687557,526000,37261530,134457800,171314800,171314800,526000,2859381,106016980,68663192,37355912,350245700,1.683963267,1.619712239,3.303675506
United States,1930,184420400,196733200,9244380,8853384,391000,43711240,153022600,175176200,175176200,391000,3373855,123200900,80542096,42661172,381153600,1.496907896,1.596848724,3.09375662
United States,1940,178929000,237864600,11275200,10842200,433000,51924270,185940800,167654000,167654000,433000,3682959,132159620,87195912,44968624,416793600,1.353885551,1.799828117,3.153713668
United States,1950,189742500,262363700,13305990,12643980,662000.1,57816960,204548300,176436000,176436000,662000.1,4492007,157806190,105059490,52752564,452106200,1.202376789,1.66256913,2.864945919
United States,1960,184237300,263785800,15336780,14693790,643000,58880780,204909100,168900100,168900100,643000,5670384,186316910,130420530,55904308,448023100,0.988838319,1.415790977,2.404629295
United States,1970,190478500,241868100,17516260,16781890,734373,54083240,187787800,172962200,172962200,734373,6832531,209452320,154169500,55293248,432346600,0.909412223,1.154764483,2.064176706
United States,1980,190225600,236472500,20180030,18839720,1340300,53201880,183271800,170045600,170045600,1340300,7663780,229813490,169205650,60618556,426698100,0.82773905,1.028975714,1.856714765
United States,1990,186815800,237498800,21686450,20544050,1142400,52909080,184591100,165126700,165126700,1142400,8893902,253327550,191913310,61424828,424314600,0.737447625,0.937516666,1.67496429
United States,2000,178067000,236328600,21792830,20562980,1229853,52577100,183753300,156272700,156272700,1229853,10811640,282483100,227680450,54815524,414395600,0.630363374,0.836611465,1.466974838
United States,2001,178098600,236840500,21764730,20423580,1341143,52654570,184188100,156332200,156332200,1341143,10967250,285270530,230409840,54875132,414939100,0.624314751,0.830231219,1.454545971
United States,2002,175704800,237353800,21742270,20444420,1297840,52733350,184622400,153961000,153961000,1297840,11123890,288060380,233149580,54925000,413058600,0.609958232,0.823972391,1.433930622
United States,2003,174362600,239559000,21695360,20482510,1212861,53207920,186352000,152666300,152666300,1212861,11281660,290849760,235897820,54965312,413921600,0.599493704,0.823652046,1.423145751
United States,2004,169785400,241762200,21648190,20302600,1345590,53655820,188109100,148136200,148136200,1345590,11441060,293637150,238656030,54996212,411547600,0.578214984,0.823336557,1.401551541
United States,2005,167842300,243966200,21601510,20240130,1361380,54100450,189867300,146240200,146240200,1361380,11600960,296425950,241423860,55017324,411808500,0.566219995,0.823025784,1.38924578
United States,2006,163039400,246169300,21551660,20410040,1141630,54552480,191619500,141487400,141487400,1141630,11761790,299213340,244200510,55029072,409208700,0.544893486,0.822721674,1.36761516
United States,2007,164479100,248376400,21506580,20394500,1112088,55007980,193369000,142971900,142971900,1112088,11925450,302002910,246987140,55030296,412855500,0.544627534,0.822430486,1.367058019
United States,2008,166357700,248898700,21503480,20299120,1204357,55100280,193798800,144855300,144855300,1204357,12088020,304791580,249782770,55023056,415256400,0.545808057,0.816619344,1.3624274
United States,2009,165448600,249396300,21471410,20215660,1255750,55169630,194228800,143977400,143977400,1255750,12252910,307578560,252588210,55005956,414844900,0.537906803,0.810837725,1.348744529
United States,2010,158524400,249719700,21471560,20008600,1462950,55203020,194517500,137052800,137052800,1462950,12418650,310366690,255401900,54979788,408244100,0.510764863,0.804595686,1.31536055
United States,2011,156524800,250398900,21471480,20412430,1059070,55272990,195126000,135053400,135053400,1059070,12592310,312906180,258357650,54561188,406923700,0.500229174,0.800236352,1.300465526
United States,2012,159718900,250996700,21442020,20166920,1275092,55334920,195663000,138277400,138277400,1275092,12767680,315443040,261327150,54129088,410715600,0.506331983,0.795695793,1.302027777
United States,2013,151898400,251476700,21435730,20148870,1286854,55379090,196098700,130463000,130463000,1286854,12943730,317978820,264311470,53680232,403375100,0.477699741,0.790859907,1.268559648
