Entity,Year,Government spending (%GDP) (World Bank),"Government spending, employee compensation (World Bank)",Government spending on interests (World Bank)
Spain,1991,30.23742505,13.33440237,10.17981952
Spain,1992,31.79735698,12.66538428,10.24088739
Spain,1993,34.72517147,12.11720529,11.47163419
Spain,1994,33.85706829,11.25186475,12.45989216
Spain,1995,24.70081879,19.85104883,16.75215935
Spain,1996,35.14299415,13.36890288,12.05457885
Spain,1997,21.97649257,19.91936688,17.38003847
Spain,1998,21.56659603,19.59527317,16.18572576
Spain,1999,20.61007949,18.59105716,14.12371723
Spain,2000,20.15117988,16.15102859,13.1270781
Spain,2001,19.49128555,15.87787043,12.7065502
Spain,2002,17.98747611,14.006737,12.5643651
Spain,2003,17.3908985,12.89978602,11.57438221
Spain,2004,17.72898238,12.51235914,10.02809044
Spain,2005,16.88843134,12.79731226,9.280469337
Spain,2006,16.99527964,12.56567119,8.233707708
Spain,2007,17.05725444,12.48616807,7.794159127
Spain,2008,17.62280652,12.51353536,7.35459338
Spain,2009,21.41813882,11.19861191,7.132565153
Spain,2010,19.77134145,12.11542691,8.585426113
Spain,2011,19.66119619,12.09326415,10.85072414
Spain,2012,25.47954111,9.744128196,10.24503329
Spain,2013,22.33368112,11.0502299,13.46425207
Spain,2014,21.5785278,10.73277339,14.19879199
Sri Lanka,1990,24.63609129,19.86502681,26.07127089
Sri Lanka,1991,25.51074944,18.93397061,23.23767213
Sri Lanka,1992,23.97979698,20.38889216,25.43586123
Sri Lanka,1993,22.83886982,22.76261011,25.35255708
Sri Lanka,1994,24.30200109,20.82655316,27.02428071
Sri Lanka,1995,26.01950727,20.14461141,22.05814463
Sri Lanka,1996,24.9622669,19.980297,25.50078447
Sri Lanka,1997,22.83167392,21.97929786,27.17943168
Sri Lanka,1998,21.86212327,24.31813976,24.77760276
Sri Lanka,1999,21.2616488,24.94140908,26.47159086
Sri Lanka,2000,22.98868671,23.708295,24.62696376
Sri Lanka,2001,23.81337759,23.2899397,28.1388278
Sri Lanka,2002,22.90697491,24.50698473,32.15430978
Sri Lanka,2003,20.47783555,24.5936517,33.52768742
Sri Lanka,2004,20.71109185,24.52151784,27.66097969
Sri Lanka,2005,20.19596523,27.98008733,24.25675717
Sri Lanka,2006,21.14772619,28.16430236,24.26158233
Sri Lanka,2007,20.04670427,29.85186971,25.46399613
Sri Lanka,2008,19.21179083,28.21408804,25.07461313
Sri Lanka,2009,20.95841969,26.76423252,30.55809102
Sri Lanka,2010,16.84982759,27.81164291,32.62640974
Sri Lanka,2011,16.16552606,27.38643313,30.58219137
Sri Lanka,2012,15.51157051,25.67266279,30.15764738
Sub-Saharan Africa,2003,20.94896926,,
Sub-Saharan Africa,2004,19.8132502,,
Sub-Saharan Africa,2005,20.35104143,,
Sub-Saharan Africa,2006,19.20921312,,
Sub-Saharan Africa,2007,19.12615355,,
Sub-Saharan Africa,2008,20.09489401,,
Sub-Saharan Africa,2009,20.3884201,,
Sub-Saharan Africa,2010,19.82482197,,
Sub-Saharan Africa,2011,20.53133953,,
Sub-Saharan Africa,2012,20.84042689,,
Sudan,1998,6.773109306,38.01083596,7.639419903
Sudan,1999,7.589582421,40.62408424,9.946861508
Suriname,2001,32.63610273,40.37563383,6.09081225
Suriname,2002,29.68880388,51.54280291,7.933645289
Suriname,2003,25.51231507,51.15921303,7.822387072
Suriname,2004,26.4074126,43.41451567,6.364924959
Suriname,2005,26.18237913,39.09982736,7.586131045
Suriname,2006,22.57018243,37.07752559,6.665432941
Suriname,2007,22.56812509,38.06207919,5.341319892
Suriname,2008,20.49252893,38.16841557,3.101624725
Suriname,2009,23.19855913,39.20925195,5.400889112
Suriname,2010,20.85982133,42.97537716,4.140074343
Suriname,2011,20.8940201,40.03086792,4.631071159
Suriname,2012,22.39970668,35.73911351,3.818384947
Sweden,1972,23.33674886,13.53467562,3.709917972
Sweden,1973,23.27769525,12.78132348,3.846153846
Sweden,1974,24.51479097,11.64760695,3.811944091
Sweden,1975,24.87442714,10.92417062,4.431279621
Sweden,1976,27.02702909,10.39336676,3.981874277
Sweden,1977,30.13164022,9.596883199,4.309453765
Sweden,1978,32.33399213,9.286094124,4.599840468
Sweden,1979,33.9551381,8.572396657,4.969505308
Sweden,1980,34.16431145,8.274465247,7.167909895
Sweden,1981,36.95561233,7.398119122,9.931034483
Sweden,1982,37.63151869,7.085255617,10.39720941
Sweden,1983,39.44932191,6.546383522,15.39198467
Sweden,1984,38.22219646,6.589500279,17.74141426
Sweden,1985,39.36003915,6.002152062,19.74385219
Sweden,1986,37.85152237,6.126274745,16.62417516
Sweden,1987,36.25281727,6.457213127,15.38591373
Sweden,1988,35.02811492,5.970592264,12.19462076
Sweden,1989,34.47317855,6.152235368,11.1360067
Sweden,1990,35.67689758,6.33426889,11.68528608
Sweden,1991,37.15189801,6.143816673,10.04708284
Sweden,1992,40.27546058,5.802369618,9.13169782
Sweden,1993,44.84891358,5.453751586,9.972847221
Sweden,1994,42.49632975,6.075648843,12.77990611
Sweden,1995,42.86081371,7.394185629,10.74717271
Sweden,1996,40.37152728,8.046918671,11.71915465
Sweden,1997,38.58862227,8.251230421,12.10657016
Sweden,1998,37.83097607,7.630647214,10.49539574
Sweden,1999,36.61887683,7.870385624,9.647494683
Sweden,2000,34.55551644,8.571202791,8.678552541
Sweden,2001,33.19624071,8.968620768,6.924363578
Sweden,2002,33.647032,9.049632989,7.607955249
Sweden,2003,33.66592641,9.382096702,5.412436612
Sweden,2004,32.46348189,9.454140943,4.532426716
Sweden,2005,32.96649322,9.087466039,4.71353808
Sweden,2006,31.74199061,9.256284881,4.467678482
Sweden,2007,31.06010125,9.12566353,4.520402942
Sweden,2008,31.08514319,9.240009876,4.067841677
Sweden,2009,33.39927,8.882602623,2.949274267
Sweden,2010,32.80684569,8.777285051,2.759354658
Sweden,2011,32.0744237,8.991615124,2.797090105
Sweden,2012,32.58915002,9.198855806,2.031735986
Sweden,2013,33.32915993,9.158370335,1.839505475
Sweden,2014,33.0492147,9.14247367,1.646261508
Switzerland,1972,,8.692312616,2.035460539
Switzerland,1973,,7.953667954,1.853281853
Switzerland,1974,,7.798185839,1.963084977
Switzerland,1975,,7.268679452,2.218490021
Switzerland,1976,,6.710001376,2.011968634
Switzerland,1977,,6.415418124,2.643389875
Switzerland,1978,,6.483991738,2.549703073
Switzerland,1979,,6.508457925,2.446811777
Switzerland,1980,17.19711803,6.451518606,2.575345669
Switzerland,1981,16.51604953,6.784802949,2.928834704
Switzerland,1982,17.27370252,6.599283521,2.627942682
Switzerland,1983,17.70290303,6.565521921,2.428443324
Switzerland,1984,17.79151638,6.401028858,2.211141445
Switzerland,1991,20.63322754,6.145461623,2.66658016
Switzerland,1992,22.31683747,6.206588551,3.036891652
Switzerland,1993,23.60445556,5.945416984,2.852016962
Switzerland,1994,23.54762202,6.332035654,3.564362754
Switzerland,1995,23.7554728,6.172723769,3.508223701
Switzerland,1996,24.72328102,6.035244478,3.107470836
Switzerland,1997,24.72926804,5.788394046,3.228628926
Switzerland,1998,24.95379451,5.914708997,3.286261795
Switzerland,1999,24.51041086,5.905334757,3.493732082
Switzerland,2000,23.47187033,5.019315776,3.402548197
Switzerland,2001,17.01161899,5.889412559,4.556762636
Switzerland,2002,17.85960165,6.624822277,4.568566938
Switzerland,2003,18.27276469,6.55550055,3.802736952
Switzerland,2004,18.12234492,6.465567588,3.585078222
Switzerland,2005,17.73867783,6.278339304,4.025477766
Switzerland,2006,16.83973647,6.244426755,4.50052849
Switzerland,2007,16.22797579,6.16661577,4.295955182
Switzerland,2008,15.75802612,6.330710794,3.939371621
Switzerland,2009,16.71038964,6.609374579,3.344911525
Switzerland,2010,16.56553324,6.622954472,3.110495322
Switzerland,2011,16.49411828,6.616043234,3.225523296
Switzerland,2012,16.33306152,6.812627912,3.000104638
Switzerland,2013,17.1727667,7.111612044,1.968094742
Syria,1998,16.2178472,52.89836419,5.910619145
Syria,1999,16.72229737,50.01350651,6.388213563
Syria,2000,17.4274641,51.93610541,13.14314128
Syria,2001,17.53972044,50.79439934,13.07193946
Syria,2002,16.80134537,56.43182379,7.682300428
Syria,2003,18.6917628,58.85596175,8.406713816
Syria,2004,19.61480476,57.99724746,8.551376671
Syria,2005,18.39066726,56.68377586,10.46765135
Syria,2006,18.60514084,65.24511921,9.299744966
Syria,2007,16.1409854,68.52166277,9.211015146
Syria,2008,,62.53427012,6.794075566
Syria,2009,,62.24433489,6.332262879
Tajikistan,1998,11.35981489,7.833456406,12.09664955
Tajikistan,1999,10.00793271,9.089760925,4.398151588
Tajikistan,2000,8.955033044,21.58932533,4.364238618
Tajikistan,2001,9.481545094,16.83046127,5.685983323
Tajikistan,2003,11.17690965,11.11898829,11.10375629
Tajikistan,2004,13.74766564,9.330350087,5.226066998
Tanzania,2009,15.62456993,19.67428663,5.32673243
Tanzania,2010,17.70152157,20.14488801,4.46853264
Tanzania,2011,16.56201847,21.22608908,5.065564015
Tanzania,2012,17.64298515,20.44836957,6.74762712
Thailand,1972,12.48383313,32.1732988,10.4356016
Thailand,1973,11.92165709,27.95528363,10.62391419
Thailand,1974,10.33488516,32.99254895,10.98942991
Thailand,1975,12.52357462,30.39964195,9.790964617
Thailand,1976,13.04675302,28.63937001,7.879310726
Thailand,1977,12.31053261,29.57743643,8.447244982
Thailand,1978,13.02990546,26.19002704,8.364773942
Thailand,1979,13.97334083,26.69628795,9.472835064
Thailand,1980,15.36373833,26.10382975,9.511504981
Thailand,1981,15.42764155,34.23127744,11.80853331
Thailand,1982,16.33757879,35.30896343,12.08361214
Thailand,1983,16.18347219,36.70629596,14.9696742
Thailand,1984,16.34651359,36.26226666,15.32427329
Thailand,1985,17.0144814,34.99649529,17.09464947
Thailand,1986,16.31220105,36.36103028,18.91368549
Thailand,1987,14.90145899,37.04841358,19.05413358
Thailand,1988,13.10196678,36.72008416,19.65209307
Thailand,1989,12.51459315,38.54644033,18.97545128
Thailand,1990,11.77777441,41.33326593,15.63577825
Thailand,1991,11.66009372,41.43104463,12.08344168
Thailand,1992,11.50328116,44.23426522,9.100623987
Thailand,1993,11.3376717,43.88888589,6.814361159
Thailand,1994,11.22488202,41.86372242,5.151462463
Thailand,1995,10.80688134,48.96268473,3.0726735
Thailand,1996,11.1850869,46.56671138,1.956317266
Thailand,1997,13.23202625,42.08719203,2.465712984
Thailand,1998,16.45600959,36.33488391,1.122673322
Thailand,1999,19.54924829,31.85361832,4.77693742
Thailand,2000,13.50391325,44.60269827,8.510504664
Thailand,2001,15.7434216,35.80194306,7.572301115
Thailand,2002,20.19145549,26.48280501,6.148391323
Thailand,2003,14.85436904,35.17848881,7.204681889
Thailand,2004,15.49158403,33.22439543,7.900231861
Thailand,2005,15.31498505,34.58155642,7.78807013
Thailand,2006,15.06487649,39.95489232,8.910494211
Thailand,2007,16.55113045,37.24212832,6.213908808
Thailand,2008,17.05894303,35.29802524,5.423032792
Thailand,2009,18.42067612,36.02098833,5.485741376
Thailand,2010,17.42067199,40.10860328,6.703926541
Thailand,2011,19.42849147,36.78731929,6.07567298
Thailand,2012,18.63415967,29.59354395,6.071932202
Thailand,2013,19.09666479,28.97741439,5.77928671
Thailand,2014,19.45325306,28.305963,5.72614089
Togo,2004,15.30477204,34.80065152,11.44346885
Togo,2005,16.04513345,30.76892701,6.474434713
Togo,2006,17.34063751,29.7614474,5.254186475
Togo,2007,17.32732826,30.67706976,5.937313858
Togo,2008,13.84586547,35.24573486,5.509860794
Togo,2009,15.67665658,40.29050355,5.46479884
Togo,2010,14.41902289,36.46434315,6.644701129
Togo,2011,15.58278886,37.902817,4.189296835
Togo,2012,18.21856414,33.48072239,5.168498157
Togo,2013,22.76735873,28.45768261,5.598216792
Trinidad and Tobago,1993,27.27113272,42.92210123,21.7018667
Trinidad and Tobago,1994,24.92110659,38.65951155,21.58717556
Trinidad and Tobago,1995,25.28307006,36.41751934,19.67681557
Trinidad and Tobago,2001,23.86162666,36.62914722,18.15305734
Trinidad and Tobago,2002,24.90033754,37.79786536,17.1870095
Trinidad and Tobago,2003,22.09936911,36.95343943,16.47963174
Trinidad and Tobago,2004,22.6183445,32.97112173,12.66489789
Trinidad and Tobago,2005,22.65251289,31.47805498,11.14350857
Trinidad and Tobago,2006,29.50597759,21.73123858,7.170770917
Trinidad and Tobago,2007,24.51236743,26.25624436,8.037163803
Trinidad and Tobago,2008,26.4320498,21.48968316,6.404428904
Trinidad and Tobago,2009,33.0138554,25.56743824,8.741096315
Trinidad and Tobago,2010,32.33245331,24.10206152,7.587280358
Tunisia,1990,30.41227105,31.36533609,10.90809595
Tunisia,1991,29.44183958,32.89001835,11.43583227
Tunisia,1992,27.65690438,34.5644489,11.53643223
Tunisia,1993,28.43688195,34.76269276,12.28625561
Tunisia,1994,28.04449278,36.27139282,12.4760423
Tunisia,1995,28.37471704,36.7104828,13.12624008
Tunisia,1996,28.01644787,36.88900537,14.12846098
Tunisia,1997,25.12356495,40.23802089,13.68273134
Tunisia,1998,24.91350317,40.93833867,12.44866945
Tunisia,1999,24.9366177,40.27730709,12.35504737
Tunisia,2000,25.02131939,39.76319148,12.05496565
Tunisia,2001,24.83265872,40.37039386,11.22597831
Tunisia,2002,25.66881652,40.70144694,10.83548441
Tunisia,2003,25.36969975,41.44482455,10.0767765
Tunisia,2004,25.7753884,39.69812602,9.879330323
Tunisia,2005,26.15103532,38.96088477,9.699809127
Tunisia,2006,25.85116822,38.86498322,9.551183965
Tunisia,2007,26.17616855,37.81052212,9.0562886
Tunisia,2008,27.32766638,34.90935816,7.564521896
Tunisia,2009,27.88425487,34.94441287,7.21257571
Tunisia,2010,28.04668977,34.64520178,6.514105413
Tunisia,2011,34.56526526,34.84539227,5.338710473
Tunisia,2012,35.46340319,35.05276532,5.098576759
Turkey,1972,14.90833622,46.4037123,3.480278422
Turkey,1973,15.13736264,45.37205082,3.629764065
Turkey,1974,12.2831787,53.69458128,3.776683087
Turkey,1975,14.22587651,47.00109051,3.598691385
Turkey,1976,14.07920311,48.66264021,3.537532355
Turkey,1977,15.92350658,44.58977408,3.032104637
Turkey,1978,16.05664075,48.77952756,2.834645669
Turkey,1979,18.72142831,40.79984618,2.864833686
Turkey,1980,18.2407372,41.30594277,2.934702861
Turkey,1981,15.72585749,37.31991952,6.221327968
Turkey,1983,16.75272189,32.28021978,7.786744505
Turkey,1984,17.53731174,25.87292947,9.718225886
Turkey,1985,16.7269308,23.93192968,10.15092668
Turkey,1986,13.66913799,28.97409089,15.52971169
Turkey,1987,14.44355671,30.67129951,17.72063933
Turkey,1988,14.43990884,29.35063961,18.05154368
Turkey,1989,14.98504997,40.30312994,18.13818451
Turkey,1990,15.29564682,47.48499279,20.76891474
Turkey,1991,19.23330417,46.08023777,15.34552938
Turkey,1992,18.86738957,51.5662417,13.09127927
Turkey,1993,22.93519076,41.75384175,15.18595519
Turkey,1994,21.93510539,35.59367576,20.91382415
Turkey,1995,20.95549371,31.69713911,12.98807803
Turkey,1996,25.17318751,26.85742069,13.33524803
Turkey,1997,27.57098489,26.8434533,28.66869669
Turkey,1998,22.39094346,25.25944315,39.29344258
Turkey,2008,31.2702041,21.5600189,15.69484803
Turkey,2009,37.71463592,20.16073944,12.81424353
Turkey,2010,35.42521214,21.69948903,11.48463486
Turkey,2011,33.31121209,22.58398841,9.722120083
Turkey,2012,33.59249771,24.12520118,9.48034007
Turkey,2013,34.62845191,23.50698693,7.841484231
Turkey,2014,34.96147481,24.29471292,7.32645405
Uganda,1999,14.88832069,13.22948414,5.658996654
Uganda,2000,15.52565259,12.31852198,5.194343875
Uganda,2001,21.55769609,10.17945713,5.2347786
Uganda,2002,22.819251,10.24870284,5.907412355
Uganda,2003,21.59937161,10.59492515,6.478380047
Uganda,2004,16.22666905,13.36677658,10.52721209
Uganda,2005,16.65868522,13.07362799,8.892718327
Uganda,2006,16.58407677,12.07544751,8.275285658
Uganda,2007,16.46179664,11.99825069,6.776481449
Uganda,2008,15.34783967,12.5472893,8.229245221
Uganda,2009,12.09611996,14.16875137,8.574506835
Uganda,2010,13.90652332,12.39989244,6.763396552
Uganda,2011,15.73736285,13.29568234,5.716789301
Uganda,2012,12.07830009,16.70668046,8.40611991
Ukraine,1999,25.17065009,13.88050473,9.168186982
Ukraine,2000,26.87205268,14.90242072,9.418769269
Ukraine,2001,27.61535824,16.51474255,6.960725547
Ukraine,2002,28.9949285,17.0801701,4.200449314
Ukraine,2003,29.71382592,17.53208254,3.172000619
Ukraine,2004,32.98438482,15.70953692,2.683043817
Ukraine,2005,36.04543642,12.83105617,2.052182176
Ukraine,2006,36.79404506,13.07488566,1.686779122
Ukraine,2007,34.952014,13.63717201,1.482989957
Ukraine,2008,37.31346039,13.03566759,1.249121914
Ukraine,2009,40.70926101,12.90665275,2.664543753
Ukraine,2010,40.93259644,12.26052957,3.755047125
Ukraine,2011,38.27158034,11.62589937,4.942685534
Ukraine,2012,41.06998873,11.00225101,4.464104016
United Arab Emirates,1997,6.053873636,36.85862679,
United Arab Emirates,1998,6.548788474,36.78571429,
United Arab Emirates,1999,6.200060621,35.99958394,
United Arab Emirates,2011,4.150830844,29.66687011,
United Arab Emirates,2012,4.261616545,31.08602655,
United Arab Emirates,2013,4.041261618,32.22699326,
United Arab Emirates,2014,3.93122396,34.26731693,
United Kingdom,1972,29.51185823,16.58036248,8.778131846
United Kingdom,1973,28.83807924,16.0247077,9.410986102
United Kingdom,1974,33.25357495,16.45068886,8.948301732
United Kingdom,1975,36.48900928,16.08607328,8.715170667
United Kingdom,1976,36.44495944,15.58565433,9.072025096
United Kingdom,1977,34.52816677,14.36993509,9.244536621
United Kingdom,1978,34.4890188,13.76382176,9.908627425
United Kingdom,1979,33.97992214,13.52820921,10.76833527
United Kingdom,1980,35.55987939,14.08641333,10.89478859
United Kingdom,1981,37.484438,13.47543747,10.51801913
United Kingdom,1982,37.67154884,12.89741673,9.890960823
United Kingdom,1983,36.88161956,13.10103418,10.03458465
United Kingdom,1984,36.8195627,12.60646293,10.40361974
United Kingdom,1985,35.93275821,12.5231762,10.63112253
United Kingdom,1986,34.97785826,12.60399392,10.62445129
United Kingdom,1987,33.13741186,15.29435124,11.4411463
United Kingdom,1988,30.97244128,15.74171646,11.29564542
United Kingdom,1989,29.65462338,16.35029197,10.85555099
United Kingdom,1990,32.58304327,15.11178684,9.00974552
United Kingdom,1991,34.78407818,14.0410579,7.262111283
United Kingdom,1992,37.64062663,12.84104518,6.612017754
United Kingdom,1993,37.36898326,11.23592957,6.951560273
United Kingdom,1994,37.07977499,8.799675735,7.784175422
United Kingdom,1995,38.21965896,14.48579579,8.58258128
United Kingdom,1996,37.01509824,14.57838049,8.826897457
United Kingdom,1997,35.62176283,14.51794328,9.330376151
United Kingdom,1998,34.69808847,14.20967972,9.360502307
United Kingdom,1999,34.59200747,13.89970272,7.846312424
United Kingdom,2000,34.73006166,13.76028021,7.348511384
United Kingdom,2001,35.41258403,14.36488214,6.25471406
United Kingdom,2002,36.34805056,14.40098556,5.212694424
United Kingdom,2003,37.63934718,14.68566594,4.943218729
United Kingdom,2004,38.08543813,15.17155391,4.955513762
United Kingdom,2005,39.43106603,14.78732286,5.056633842
United Kingdom,2006,38.53919324,15.26950747,5.200147574
United Kingdom,2007,38.46111868,14.86192955,5.694486291
United Kingdom,2008,41.58030057,13.66457072,5.305189656
United Kingdom,2009,44.18537188,13.61470523,4.241142833
United Kingdom,2010,43.95062062,13.61411084,6.569076152
United Kingdom,2011,42.40212908,13.88959274,7.469702662
United Kingdom,2012,43.12733566,13.89240868,6.6785767
United Kingdom,2013,40.77013215,14.07213777,6.954495781
United Kingdom,2014,39.8430802,14.48589999,6.682761497
United States,1972,17.75197298,18.56276904,6.509707458
United States,1973,17.85658035,17.51538673,6.146850131
United States,1974,17.84126677,16.69742699,8.323381464
United States,1975,19.42421295,14.90885814,7.483387185
United States,1976,19.68856836,13.94757486,7.763681121
United States,1977,19.56421795,13.53834844,8.194070081
United States,1978,19.08323577,13.27744546,7.622690178
United States,1979,18.88651187,12.67701963,9.468538783
United States,1980,20.50686374,11.53983748,10.44615935
United States,1981,20.97911027,11.26879741,11.64882799
United States,1982,22.45506789,11.17398019,12.89540952
United States,1983,22.77704221,10.75350566,12.90999928
United States,1984,21.45399316,10.88027316,14.25555722
United States,1985,22.13523993,10.47019207,15.81753555
United States,1986,22.17964317,10.37050134,15.19526953
United States,1987,21.30849611,10.70468408,15.05535909
United States,1988,20.96550128,10.67069849,15.27641568
United States,1989,20.80370922,10.42387066,15.360957
United States,1990,21.49963819,10.06075032,15.27236522
United States,1991,22.82539982,9.826503459,15.53663296
United States,1992,21.75508415,9.715808046,15.22251042
United States,1993,21.35470592,9.445650916,14.3635163
United States,1994,20.67041514,9.162336588,14.18633129
United States,1995,20.46787212,8.862284611,14.92793258
United States,1996,19.93851758,8.698128862,15.62294899
United States,1997,19.31994078,8.543976527,15.29858823
United States,1998,18.66705511,8.487752552,14.9232619
United States,1999,18.04924816,8.638102393,13.82486365
United States,2000,17.86756915,8.662197166,12.86214928
United States,2001,19.43376204,9.757826201,16.04601254
United States,2002,19.99457254,10.28890974,13.78965031
United States,2003,20.5549981,10.813654,12.36689662
United States,2004,20.33910097,10.94672376,12.259584
United States,2005,20.64585741,10.81510384,12.74100067
United States,2006,20.52976323,10.70315804,13.08966066
United States,2007,20.85471833,10.59557443,13.52035426
United States,2008,22.88219069,10.12202139,11.51934688
United States,2009,25.677828,9.886050174,9.550944936
United States,2010,26.22545069,10.05739877,9.69747793
United States,2011,25.50614045,10.18013029,10.75463413
United States,2012,24.12449695,10.27874153,10.85033153
United States,2013,23.22368626,10.11470877,10.75171844
United States,2014,22.96912945,9.922526182,11.04381483
Uruguay,1990,21.91303257,21.40159463,8.644565674
Uruguay,1991,23.36104697,18.95115487,7.478227944
Uruguay,1992,25.03210263,17.07517178,6.450620449
Uruguay,1993,28.888046,15.49180328,5.070257611
Uruguay,1994,30.17345876,15.89396503,6.068809927
Uruguay,1995,27.10395535,16.51108167,6.043724404
Uruguay,1996,27.8050542,16.80300831,4.382724194
Uruguay,1997,26.31559472,16.12237017,5.045586581
Uruguay,1998,26.08158535,15.4236677,4.941227374
Uruguay,1999,26.44237976,17.61433955,6.563486435
Uruguay,2000,26.55093188,14.97388197,7.238035488
Uruguay,2001,27.27020301,23.62740717,8.087275491
Uruguay,2002,27.89109917,22.22591164,13.12985582
Uruguay,2003,27.912726,20.89937748,18.7710189
Uruguay,2004,26.59172531,21.7979771,17.8489174
Uruguay,2005,26.55718215,22.33561273,15.90000813
Uruguay,2006,26.86393189,22.46705149,15.70087063
Uruguay,2007,26.49277676,22.67346935,14.24447553
Uruguay,2008,25.60302196,23.67473596,11.24240155
Uruguay,2009,29.13316718,24.60457948,9.361860091
Uruguay,2010,29.42013217,23.01656168,8.081682435
Uruguay,2011,29.12060509,23.61706577,8.332331372
Uruguay,2012,30.54391763,23.16527974,7.600987679
Vanuatu,1990,20.99557761,60.26971487,4.944772669
Vanuatu,1995,22.04553255,53.79692095,2.681197025
Vanuatu,1996,23.66105655,51.41181916,2.484184539
Vanuatu,1997,21.66610455,45.73474471,2.272727273
Vanuatu,1998,19.13716814,56.94422746,2.515231995
Vanuatu,1999,18.81648936,57.4742664,3.794745737
Vanuatu,2009,20.38114836,54.5177818,2.394514768
Vanuatu,2010,22.24776181,51.8290544,2.207308275
Vanuatu,2011,22.03194446,51.79798523,2.993973627
Venezuela,1990,19.91545521,24.28663792,16.89940764
Venezuela,1991,19.6347843,23.84039062,17.17122887
Venezuela,1992,19.31787282,27.9644865,17.39343231
Venezuela,1993,17.88798429,25.98578495,20.54445115
Venezuela,1994,18.34097212,25.79023562,25.52518382
Venezuela,1995,18.47550594,21.54418896,26.60005992
Venezuela,1996,16.82419079,16.98794522,22.95620226
Venezuela,1997,20.34545759,20.6664162,12.11492178
Venezuela,1998,20.99029038,20.61954109,12.24402062
Venezuela,1999,19.97293941,19.57909571,13.93342924
Venezuela,2000,21.63864825,21.18271114,11.75473554
Venezuela,2001,24.08262687,20.86835674,12.04927855
Venezuela,2002,23.32152567,19.86394697,19.69787481
Venezuela,2003,25.15521988,19.30471087,18.66048832
Venezuela,2004,24.70705219,18.03343505,14.79870897
Venezuela,2005,25.06617298,15.9319749,11.73044085
World,1990,24.97123267,,
World,1991,27.34830574,,
World,1992,27.64586941,,
World,1993,28.15098218,,
World,1994,27.52405108,,
World,1995,30.19188597,,
World,1996,27.65705141,,
World,1997,26.31202194,,
World,1998,25.65561375,,
World,1999,25.16657697,,
World,2000,24.97764576,,
World,2001,26.08570004,,
World,2002,26.21162122,,
World,2003,26.58944093,,
World,2004,26.10050323,,
World,2005,25.43202384,,
World,2006,25.19488676,,
World,2007,25.00334958,,
World,2008,26.25211121,,
World,2009,28.98772505,,
World,2010,28.73004169,,
World,2011,27.95220703,,
World,2012,28.09195158,,
World,2013,28.65587347,,
Zambia,1998,19.60980883,34.73447902,15.94674098
Zambia,1999,16.03420236,31.13156885,19.89259685
Zambia,2001,14.10393642,38.90357663,6.552300641
Zambia,2002,14.1723814,43.80707995,16.05697292
Zambia,2003,15.74379516,44.69146028,26.02577179
Zambia,2004,17.44586634,38.76828553,25.78557232
Zambia,2005,19.75700454,36.41786794,19.41484202
Zambia,2006,14.23541484,37.62837755,9.554957819
Zambia,2007,18.62214173,30.29893026,6.939231366
Zambia,2008,16.77312665,39.03490035,9.703621707
Zambia,2009,14.62745919,43.76058324,10.11358197
Zambia,2010,13.70549133,42.67628629,10.27349661
Zambia,2011,15.45904731,40.43136165,6.042693684
Zimbabwe,1990,24.52498406,40.920818,17.81310468
Zimbabwe,1991,24.22745918,45.4694924,18.53307138
Zimbabwe,1992,29.21377195,34.22047934,18.28469623
Zimbabwe,1993,25.56272187,33.01317764,21.30984502
Zimbabwe,1994,22.09654785,36.45843407,25.70753957
Zimbabwe,1995,32.10444221,34.07250523,31.30654994
Zimbabwe,1996,33.02330864,36.64860311,28.98404012
Zimbabwe,1997,33.22622148,37.73642625,21.18250999
