Entity,Year,Product complexity index (PCI) SITC classification - OEC (2016)
Miscellaneous Unmilled Cereals,1963,-1.7914
Miscellaneous Unmilled Cereals,1964,-1.54204
Miscellaneous Unmilled Cereals,1965,-1.6880701
Miscellaneous Unmilled Cereals,1966,-1.7495199
Miscellaneous Unmilled Cereals,1967,-1.60495
Miscellaneous Unmilled Cereals,1968,-1.69375
Miscellaneous Unmilled Cereals,1969,-1.10958
Miscellaneous Unmilled Cereals,1970,-1.16882
Miscellaneous Unmilled Cereals,1971,-1.79387
Miscellaneous Unmilled Cereals,1972,-1.17996
Miscellaneous Unmilled Cereals,1973,-1.3558
Miscellaneous Unmilled Cereals,1974,-.99127001
Miscellaneous Unmilled Cereals,1975,-1.25383
Miscellaneous Unmilled Cereals,1976,-1.10233
Miscellaneous Unmilled Cereals,1977,-1.2124
Miscellaneous Unmilled Cereals,1978,-1.37903
Miscellaneous Unmilled Cereals,1979,-1.3699
Miscellaneous Unmilled Cereals,1980,-1.38429
Miscellaneous Unmilled Cereals,1981,-1.31865
Miscellaneous Unmilled Cereals,1982,-1.029
Miscellaneous Unmilled Cereals,1983,-1.41187
Miscellaneous Unmilled Cereals,1984,-.869627
Miscellaneous Unmilled Cereals,1985,-.58413601
Miscellaneous Unmilled Cereals,1986,-1.34144
Miscellaneous Unmilled Cereals,1987,-1.26897
Miscellaneous Unmilled Cereals,1988,-1.0716701
Miscellaneous Unmilled Cereals,1989,-1.43777
Miscellaneous Unmilled Cereals,1990,-1.07611
Miscellaneous Unmilled Cereals,1991,-.94117099
Miscellaneous Unmilled Cereals,1992,-.725021
Miscellaneous Unmilled Cereals,1993,-1.15869
Miscellaneous Unmilled Cereals,1994,-.77238703
Miscellaneous Unmilled Cereals,1995,-1.0477099
Miscellaneous Unmilled Cereals,1996,-.502132
Miscellaneous Unmilled Cereals,1997,-.78845102
Miscellaneous Unmilled Cereals,1998,-.79782999
Miscellaneous Unmilled Cereals,1999,-.812186
Miscellaneous Unmilled Cereals,2000,-1.27503
Miscellaneous Unmilled Cereals,2001,-1.7188801
Miscellaneous Unmilled Cereals,2002,-1.6307499
Miscellaneous Unmilled Cereals,2003,-1.29363
Miscellaneous Unmilled Cereals,2004,-1.5464
Miscellaneous Unmilled Cereals,2005,-1.4094599
Miscellaneous Unmilled Cereals,2006,-1.85076
Miscellaneous Unmilled Cereals,2007,-1.62827
Miscellaneous Unmilled Cereals,2008,-1.61851
Miscellaneous Unmilled Cereals,2009,-1.19794
Miscellaneous Unmilled Cereals,2010,-1.45591
Miscellaneous Unmilled Cereals,2011,-1.99113
Miscellaneous Unmilled Cereals,2012,-1.36406
Miscellaneous Unmilled Cereals,2013,-1.68739
Miscellaneous Unmilled Cereals,2014,-1.9202
Miscellaneous Unmilled Cereals,2016,-1.55677
Miscellaneous Vegetable Oils,1962,.58565003
Miscellaneous Vegetable Oils,1963,.206976
Miscellaneous Vegetable Oils,1964,.93423003
Miscellaneous Vegetable Oils,1965,.85928297
Miscellaneous Vegetable Oils,1966,.77953798
Miscellaneous Vegetable Oils,1967,.55306101
Miscellaneous Vegetable Oils,1968,.784715
Miscellaneous Vegetable Oils,1969,.58398098
Miscellaneous Vegetable Oils,1970,.43410599
Miscellaneous Vegetable Oils,1971,.022023
Miscellaneous Vegetable Oils,1972,.55633402
Miscellaneous Vegetable Oils,1973,.54227
Miscellaneous Vegetable Oils,1974,.79771101
Miscellaneous Vegetable Oils,1975,.745965
Miscellaneous Vegetable Oils,1976,.53839999
Miscellaneous Vegetable Oils,1977,.45872101
Miscellaneous Vegetable Oils,1978,.43315399
Miscellaneous Vegetable Oils,1979,.278366
Miscellaneous Vegetable Oils,1980,.46649301
Miscellaneous Vegetable Oils,1981,.54935998
Miscellaneous Vegetable Oils,1982,.085052997
Miscellaneous Vegetable Oils,1983,.60875398
Miscellaneous Vegetable Oils,1984,.30915001
Miscellaneous Vegetable Oils,1985,.372841
Miscellaneous Vegetable Oils,1986,.47367799
Miscellaneous Vegetable Oils,1987,.39638299
Miscellaneous Vegetable Oils,1988,.098061003
Miscellaneous Vegetable Oils,1989,.153051
Miscellaneous Vegetable Oils,1990,-.089899004
Miscellaneous Vegetable Oils,1991,-.02853
Miscellaneous Vegetable Oils,1992,.21228001
Miscellaneous Vegetable Oils,1993,.48052099
Miscellaneous Vegetable Oils,1994,.48406199
Miscellaneous Vegetable Oils,1995,.78913099
Miscellaneous Vegetable Oils,1996,.51167101
Miscellaneous Vegetable Oils,1997,.208812
Miscellaneous Vegetable Oils,1998,.50725597
Miscellaneous Vegetable Oils,1999,.233279
Miscellaneous Vegetable Oils,2000,.21928
Miscellaneous Vegetable Oils,2001,.23019899
Miscellaneous Vegetable Oils,2002,1.0281301
Miscellaneous Vegetable Oils,2003,.55657297
Miscellaneous Vegetable Oils,2004,.36294001
Miscellaneous Vegetable Oils,2005,.60339397
Miscellaneous Vegetable Oils,2006,.48498201
Miscellaneous Vegetable Oils,2007,.63039702
Miscellaneous Vegetable Oils,2008,.44569099
Miscellaneous Vegetable Oils,2009,.23892801
Miscellaneous Vegetable Oils,2010,.571365
Miscellaneous Vegetable Oils,2011,.136669
Miscellaneous Vegetable Oils,2012,.041314099
Miscellaneous Vegetable Oils,2013,.088941902
Miscellaneous Vegetable Oils,2014,.073026203
Miscellaneous Vegetable Oils,2015,.14250199
Miscellaneous Vegetable Oils,2016,.0225353
Miscellaneous Vegetable Origin Materials,1962,-1.41796
Miscellaneous Vegetable Origin Materials,1963,-1.5089099
Miscellaneous Vegetable Origin Materials,1964,-1.7345099
Miscellaneous Vegetable Origin Materials,1965,-1.7098401
Miscellaneous Vegetable Origin Materials,1966,-1.5675499
Miscellaneous Vegetable Origin Materials,1967,-1.7604899
Miscellaneous Vegetable Origin Materials,1968,-1.78956
Miscellaneous Vegetable Origin Materials,1969,-1.58404
Miscellaneous Vegetable Origin Materials,1970,-1.40263
Miscellaneous Vegetable Origin Materials,1971,-.74454898
Miscellaneous Vegetable Origin Materials,1972,-1.3908499
Miscellaneous Vegetable Origin Materials,1973,-1.21308
Miscellaneous Vegetable Origin Materials,1974,-1.1575
Miscellaneous Vegetable Origin Materials,1975,-1.04032
Miscellaneous Vegetable Origin Materials,1976,-.72863799
Miscellaneous Vegetable Origin Materials,1977,-1.00931
Miscellaneous Vegetable Origin Materials,1978,-1.263
Miscellaneous Vegetable Origin Materials,1979,-1.13485
Miscellaneous Vegetable Origin Materials,1980,-1.14684
Miscellaneous Vegetable Origin Materials,1981,-1.30531
Miscellaneous Vegetable Origin Materials,1982,-1.37415
Miscellaneous Vegetable Origin Materials,1983,-1.41523
Miscellaneous Vegetable Origin Materials,1984,-1.77668
Miscellaneous Vegetable Origin Materials,1985,-1.43305
Miscellaneous Vegetable Origin Materials,1986,-1.33113
Miscellaneous Vegetable Origin Materials,1987,-1.36531
Miscellaneous Vegetable Origin Materials,1988,-1.53649
Miscellaneous Vegetable Origin Materials,1989,-1.5103199
Miscellaneous Vegetable Origin Materials,1990,-1.5104001
Miscellaneous Vegetable Origin Materials,1991,-1.27846
Miscellaneous Vegetable Origin Materials,1992,-1.2954299
Miscellaneous Vegetable Origin Materials,1993,-1.54085
Miscellaneous Vegetable Origin Materials,1994,-1.40053
Miscellaneous Vegetable Origin Materials,1995,-1.11305
Miscellaneous Vegetable Origin Materials,1996,-1.40073
Miscellaneous Vegetable Origin Materials,1997,-1.47588
Miscellaneous Vegetable Origin Materials,1998,-1.0876
Miscellaneous Vegetable Origin Materials,1999,-1.28304
Miscellaneous Vegetable Origin Materials,2000,-1.24482
Miscellaneous Vegetable Origin Materials,2001,-1.25823
Miscellaneous Vegetable Origin Materials,2002,-.814996
Miscellaneous Vegetable Origin Materials,2003,-.83143198
Miscellaneous Vegetable Origin Materials,2004,-.58532602
Miscellaneous Vegetable Origin Materials,2005,-.65013301
Miscellaneous Vegetable Origin Materials,2006,-.65187901
Miscellaneous Vegetable Origin Materials,2007,-.69756901
Miscellaneous Vegetable Origin Materials,2008,-.53926098
Miscellaneous Vegetable Origin Materials,2009,-.89649701
Miscellaneous Vegetable Origin Materials,2010,-.815009
Miscellaneous Vegetable Origin Materials,2011,-.54150897
Miscellaneous Vegetable Origin Materials,2012,-.40851101
Miscellaneous Vegetable Origin Materials,2013,-.374176
Miscellaneous Vegetable Origin Materials,2014,-.48135799
Miscellaneous Vegetable Origin Materials,2015,-.74773198
Miscellaneous Vegetable Origin Materials,2016,-.60101497
Miscellaneous Vegetable Textile Fibres,1962,-1.78716
Miscellaneous Vegetable Textile Fibres,1963,-1.9726
Miscellaneous Vegetable Textile Fibres,1964,-2.2111599
Miscellaneous Vegetable Textile Fibres,1965,-2.63255
Miscellaneous Vegetable Textile Fibres,1966,-2.6651499
Miscellaneous Vegetable Textile Fibres,1967,-2.35955
Miscellaneous Vegetable Textile Fibres,1968,-2.1538899
Miscellaneous Vegetable Textile Fibres,1969,-2.28319
Miscellaneous Vegetable Textile Fibres,1970,-1.88079
Miscellaneous Vegetable Textile Fibres,1971,-1.11721
Miscellaneous Vegetable Textile Fibres,1972,-2.18396
Miscellaneous Vegetable Textile Fibres,1973,-2.0392301
Miscellaneous Vegetable Textile Fibres,1974,-2.2446499
Miscellaneous Vegetable Textile Fibres,1975,-2.2026
Miscellaneous Vegetable Textile Fibres,1976,-1.42969
Miscellaneous Vegetable Textile Fibres,1977,-2.5058999
Miscellaneous Vegetable Textile Fibres,1978,-2.0337601
Miscellaneous Vegetable Textile Fibres,1979,-1.64025
Miscellaneous Vegetable Textile Fibres,1980,-2.4129
Miscellaneous Vegetable Textile Fibres,1981,-1.94199
Miscellaneous Vegetable Textile Fibres,1982,-2.2339001
Miscellaneous Vegetable Textile Fibres,1983,-2.51986
Miscellaneous Vegetable Textile Fibres,1984,-2.3810999
Miscellaneous Vegetable Textile Fibres,1985,-2.3951001
Miscellaneous Vegetable Textile Fibres,1986,-1.55567
Miscellaneous Vegetable Textile Fibres,1987,-1.81686
Miscellaneous Vegetable Textile Fibres,1988,-1.31964
Miscellaneous Vegetable Textile Fibres,1989,-1.31809
Miscellaneous Vegetable Textile Fibres,1990,-1.49871
Miscellaneous Vegetable Textile Fibres,1991,-1.55944
Miscellaneous Vegetable Textile Fibres,1992,-1.58986
Miscellaneous Vegetable Textile Fibres,1993,-1.27957
Miscellaneous Vegetable Textile Fibres,1994,-1.13818
Miscellaneous Vegetable Textile Fibres,1995,-1.24972
Miscellaneous Vegetable Textile Fibres,1996,-1.3891799
Miscellaneous Vegetable Textile Fibres,1997,-1.65091
Miscellaneous Vegetable Textile Fibres,1998,-1.56094
Miscellaneous Vegetable Textile Fibres,1999,-1.86114
Miscellaneous Vegetable Textile Fibres,2000,-1.7898099
Miscellaneous Vegetable Textile Fibres,2001,-.44501099
Miscellaneous Vegetable Textile Fibres,2002,-1.47188
Miscellaneous Vegetable Textile Fibres,2003,-1.8758399
Miscellaneous Vegetable Textile Fibres,2004,-1.39563
Miscellaneous Vegetable Textile Fibres,2005,-1.8866301
Miscellaneous Vegetable Textile Fibres,2006,-1.64255
Miscellaneous Vegetable Textile Fibres,2007,-2.23189
Miscellaneous Vegetable Textile Fibres,2008,-1.3468699
Miscellaneous Vegetable Textile Fibres,2009,-1.64025
Miscellaneous Vegetable Textile Fibres,2010,-2.1285501
Miscellaneous Vegetable Textile Fibres,2014,-.167733
Miscellaneous Vegetable Textile Fibres,2015,-.39585501
Miscellaneous Vegetable Textile Fibres,2016,.0121609
Miscellaneous Vegetables,1962,-.75021899
Miscellaneous Vegetables,1963,-1.20213
Miscellaneous Vegetables,1964,-.71016401
Miscellaneous Vegetables,1965,-.58383799
Miscellaneous Vegetables,1966,-.51570201
Miscellaneous Vegetables,1967,-.671597
Miscellaneous Vegetables,1968,-.79041302
Miscellaneous Vegetables,1969,-.62367499
Miscellaneous Vegetables,1970,-.63452101
Miscellaneous Vegetables,1971,-1.1832401
Miscellaneous Vegetables,1972,-.61478001
Miscellaneous Vegetables,1973,-.60064602
Miscellaneous Vegetables,1974,-.493743
Miscellaneous Vegetables,1975,-.37974101
Miscellaneous Vegetables,1976,-.305435
Miscellaneous Vegetables,1977,-.79117697
Miscellaneous Vegetables,1978,-.432111
Miscellaneous Vegetables,1979,-.84338802
Miscellaneous Vegetables,1980,-.95703399
Miscellaneous Vegetables,1981,-.78259099
Miscellaneous Vegetables,1982,-1.02334
Miscellaneous Vegetables,1983,-.777206
Miscellaneous Vegetables,1984,-1.07248
Miscellaneous Vegetables,1985,-.934816
Miscellaneous Vegetables,1986,-.98834997
Miscellaneous Vegetables,1987,-1.0671999
Miscellaneous Vegetables,1988,-1.13235
Miscellaneous Vegetables,1989,-1.15343
Miscellaneous Vegetables,1990,-1.17374
Miscellaneous Vegetables,1991,-1.1327
Miscellaneous Vegetables,1992,-1.16374
Miscellaneous Vegetables,1993,-1.15832
Miscellaneous Vegetables,1994,-1.12802
Miscellaneous Vegetables,1995,-1.3072
Miscellaneous Vegetables,1996,-1.12688
Miscellaneous Vegetables,1997,-1.22952
Miscellaneous Vegetables,1998,-1.29241
Miscellaneous Vegetables,1999,-1.28188
Miscellaneous Vegetables,2000,-1.40248
Miscellaneous Vegetables,2001,-1.00998
Miscellaneous Vegetables,2002,-1.11888
Miscellaneous Vegetables,2003,-1.22137
Miscellaneous Vegetables,2004,-1.18686
Miscellaneous Vegetables,2005,-1.1706899
Miscellaneous Vegetables,2006,-1.19568
Miscellaneous Vegetables,2007,-1.12138
Miscellaneous Vegetables,2008,-1.04558
Miscellaneous Vegetables,2009,-1.2516
Miscellaneous Vegetables,2010,-1.7380199
Miscellaneous Vegetables,2011,-1.3254499
Miscellaneous Vegetables,2012,-1.1766
Miscellaneous Vegetables,2013,-1.32151
Miscellaneous Vegetables,2014,-1.2453099
Miscellaneous Vegetables,2016,-1.11401
Miscellaneous Wheat,1976,.784316
Miscellaneous Wheat,1977,1.38737
Miscellaneous Wheat,1978,.56221801
Miscellaneous Wheat,1979,1.18118
Miscellaneous Wheat,1980,.54735202
Miscellaneous Wheat,1981,1.04045
Miscellaneous Wheat,1982,1.04444
Miscellaneous Wheat,1983,.94517499
Miscellaneous Wheat,1984,-.073017001
Miscellaneous Wheat,1985,-.020524001
Miscellaneous Wheat,1986,.30893201
Miscellaneous Wheat,1987,.47130701
Miscellaneous Wheat,1988,-.41830099
Miscellaneous Wheat,1989,-.19170199
Miscellaneous Wheat,1990,-.102627
Miscellaneous Wheat,1991,.38327199
Miscellaneous Wheat,1992,.110848
Miscellaneous Wheat,1993,.015232
Miscellaneous Wheat,1994,.30130899
Miscellaneous Wheat,1995,.368512
Miscellaneous Wheat,1996,-.328051
Miscellaneous Wheat,1997,-.352292
Miscellaneous Wheat,1998,-.060621999
Miscellaneous Wheat,1999,-.20611601
Miscellaneous Wheat,2000,-.016698999
Miscellaneous Wheat,2001,-.415023
Miscellaneous Wheat,2002,-.303516
Miscellaneous Wheat,2003,-.41188601
Miscellaneous Wheat,2004,-.74319297
Miscellaneous Wheat,2005,-.50971502
Miscellaneous Wheat,2006,-.65968299
Miscellaneous Wheat,2007,-.64950001
Miscellaneous Wheat,2008,-.68237197
Miscellaneous Wheat,2009,-.118818
Miscellaneous Wheat,2010,.059199002
Miscellaneous Wheat,2011,-.29480201
Miscellaneous Wheat,2012,-.70449698
Miscellaneous Wheat,2013,-.55953997
Miscellaneous Wheat,2014,-.74579501
Miscellaneous Wheat,2016,-.687814
Miscellaneous Wool Woven Fabrics,1976,.31502399
Miscellaneous Wool Woven Fabrics,1977,1.22342
Miscellaneous Wool Woven Fabrics,1978,1.05331
Miscellaneous Wool Woven Fabrics,1979,1.06304
Miscellaneous Wool Woven Fabrics,1980,.802549
Miscellaneous Wool Woven Fabrics,1981,.86074102
Miscellaneous Wool Woven Fabrics,1982,.882824
Miscellaneous Wool Woven Fabrics,1983,.79913998
Miscellaneous Wool Woven Fabrics,1984,.50558698
Miscellaneous Wool Woven Fabrics,1985,.46472499
Miscellaneous Wool Woven Fabrics,1986,.27237299
Miscellaneous Wool Woven Fabrics,1987,.47040299
Miscellaneous Wool Woven Fabrics,1988,.44478899
Miscellaneous Wool Woven Fabrics,1989,-.10408
Miscellaneous Wool Woven Fabrics,1990,.076860003
Miscellaneous Wool Woven Fabrics,1991,-.42775801
Miscellaneous Wool Woven Fabrics,1992,.045804001
Miscellaneous Wool Woven Fabrics,1993,.421639
Miscellaneous Wool Woven Fabrics,1994,.15364499
Miscellaneous Wool Woven Fabrics,1995,.36098799
Miscellaneous Wool Woven Fabrics,1996,.21012001
Miscellaneous Wool Woven Fabrics,1997,.082750998
Miscellaneous Wool Woven Fabrics,1998,.129131
Miscellaneous Wool Woven Fabrics,1999,.050887
Miscellaneous Wool Woven Fabrics,2000,-.40314001
Miscellaneous Wool Woven Fabrics,2001,.138243
Miscellaneous Wool Woven Fabrics,2002,-.27466401
Miscellaneous Wool Woven Fabrics,2003,-.144916
Miscellaneous Wool Woven Fabrics,2004,.109948
Miscellaneous Wool Woven Fabrics,2005,-.050604999
Miscellaneous Wool Woven Fabrics,2006,.30247799
Miscellaneous Wool Woven Fabrics,2007,.27531901
Miscellaneous Wool Woven Fabrics,2008,.17158499
Miscellaneous Wool Woven Fabrics,2009,.345108
Miscellaneous Wool Woven Fabrics,2010,.52505398
Miscellaneous Wool Woven Fabrics,2011,.51377499
Miscellaneous Wool Woven Fabrics,2012,.418769
Miscellaneous Wool Woven Fabrics,2013,.129756
Miscellaneous Wool Woven Fabrics,2014,.234999
Miscellaneous Wool Woven Fabrics,2015,-.26961499
Miscellaneous Wool Woven Fabrics,2016,-.56669199
Miscellaneous Woven Fabrics,1962,.54815501
Miscellaneous Woven Fabrics,1963,-.135628
Miscellaneous Woven Fabrics,1964,.653539
Miscellaneous Woven Fabrics,1965,.45526299
Miscellaneous Woven Fabrics,1966,-.037673999
Miscellaneous Woven Fabrics,1967,-.082373999
Miscellaneous Woven Fabrics,1968,-.073996998
Miscellaneous Woven Fabrics,1969,-.13841
Miscellaneous Woven Fabrics,1970,-.28806999
Miscellaneous Woven Fabrics,1971,-.81944603
Miscellaneous Woven Fabrics,1972,.068818003
Miscellaneous Woven Fabrics,1973,-.16483
Miscellaneous Woven Fabrics,1974,.14077701
Miscellaneous Woven Fabrics,1975,-.208257
Miscellaneous Woven Fabrics,1976,.170691
Miscellaneous Woven Fabrics,1977,.107474
Miscellaneous Woven Fabrics,1978,.116869
Miscellaneous Woven Fabrics,1979,-.21913999
Miscellaneous Woven Fabrics,1980,-.342408
Miscellaneous Woven Fabrics,1981,-.271586
Miscellaneous Woven Fabrics,1982,-.38836801
Miscellaneous Woven Fabrics,1983,-.105578
Miscellaneous Woven Fabrics,1984,-.26004699
Miscellaneous Woven Fabrics,1985,-.32854101
Miscellaneous Woven Fabrics,1986,-.26091999
Miscellaneous Woven Fabrics,1987,-.168147
Miscellaneous Woven Fabrics,1988,.27341899
Miscellaneous Woven Fabrics,1989,-.038196001
Miscellaneous Woven Fabrics,1990,.089233004
Miscellaneous Woven Fabrics,1991,-1.0364799
Miscellaneous Woven Fabrics,1992,-1.14174
Miscellaneous Woven Fabrics,1993,-1.40854
Miscellaneous Woven Fabrics,1994,-.98039299
Miscellaneous Woven Fabrics,1995,-1.2645299
Miscellaneous Woven Fabrics,1996,-1.29098
Miscellaneous Woven Fabrics,1997,-.70630097
Miscellaneous Woven Fabrics,1998,-.45632601
Miscellaneous Woven Fabrics,1999,-.136865
Miscellaneous Woven Fabrics,2000,-.34292901
Miscellaneous Woven Fabrics,2001,-.82153702
Miscellaneous Woven Fabrics,2002,-.80000198
Miscellaneous Woven Fabrics,2003,-.48695099
Miscellaneous Woven Fabrics,2004,-.67354399
Miscellaneous Woven Fabrics,2005,-.92381102
Miscellaneous Woven Fabrics,2006,-.72526699
Miscellaneous Woven Fabrics,2007,-.41516301
Miscellaneous Woven Fabrics,2008,-.70743698
