Entity,Year,0 to 4 (UN Population Division (2015)),5 to 14 (UN Population Division (2015)),15 to 24 (UN Population Division (2015)),25 to 60 (UN Population Division (2015)),70+ (UN Population Division (2015))
Switzerland,1981,352.556,878.296,974.77,3509.828,546.381
Switzerland,1982,353.519,851.168,989.128,3531.95,557.543
Switzerland,1983,357.711,825.031,1000.952,3562.976,567.532
Switzerland,1984,363.187,801.146,1007.451,3602.341,580.797
Switzerland,1985,368.244,780.455,1007.212,3649.026,596.743
Switzerland,1986,377.293,765.023,1005.101,3688.145,615.028
Switzerland,1987,380.385,754.772,997.081,3737.039,635.432
Switzerland,1988,379.952,749.735,983.848,3793.332,1052.132
Switzerland,1989,380.258,749.257,966.72,3853.504,1083.471
Switzerland,1990,384.673,752.066,947.006,3915.149,1117.104
Switzerland,1991,388.367,761.886,932.502,3971.677,1151.587
Switzerland,1992,397.207,774.328,913.97,4030.628,1184.85
Switzerland,1993,409.253,787.755,893.069,4089.106,1215.855
Switzerland,1994,419.767,800.67,872.342,4144.338,1243.157
Switzerland,1995,424.638,812.848,853.882,4194.035,1269.364
Switzerland,1996,427.374,822.881,841.256,4224.106,1295.747
Switzerland,1997,424.877,830.991,832.631,4247.223,1324.132
Switzerland,1998,417.972,837.61,827.783,4266.226,1355.754
Switzerland,1999,409.353,843.387,825.895,4284.698,1386.652
Switzerland,2000,401.141,848.378,826.605,4305.687,1420.819
Switzerland,2001,390.224,851.328,836.841,4327.354,1458.54
Switzerland,2002,381.013,852.167,847.411,4353.787,1500.207
Switzerland,2003,373.701,850.693,857.549,4386.856,1545.962
Switzerland,2004,368.432,846.753,866.759,4428.362,1589.362
Switzerland,2005,365.642,840.598,875.069,4478.517,1636.729
Switzerland,2006,364.293,833.448,893.387,4526.157,1687.472
Switzerland,2007,366.382,823.955,908.973,4582.806,1740.498
Switzerland,2008,371.191,813.368,920.741,4647.132,1794.733
Switzerland,2009,377.456,803.204,928.207,4716.181,1842.533
Switzerland,2010,384.255,794.599,931.568,4786.712,1892.051
Switzerland,2011,395.087,790.414,945.978,4840.989,1941.746
Switzerland,2012,403.264,789.039,955.531,4899.236,1988.861
Switzerland,2013,409.791,791.074,958.786,4959.356,2031.441
Switzerland,2014,416.182,796.089,954.923,5018.809,2061.47
Switzerland,2015,423.175,802.982,944.532,5075.842,2113.251
Switzerland,2016,428.837,812.028,939.544,5115.597,2136.052
Switzerland,2017,436.705,819.678,932.646,5147.95,2158.456
Switzerland,2018,445.588,826.425,924.44,5175.55,2171.278
Switzerland,2019,453.462,832.971,916.104,5202.461,2183.838
Switzerland,2020,458.976,840.205,908.164,5231.071,2197.776
Switzerland,2021,464.557,852.425,902.935,5253.952,2214.9
Switzerland,2022,467.449,864.247,899.595,5277.137,2235.74
Switzerland,2023,468.317,875.805,897.693,5299.381,2248.5
Switzerland,2024,468.512,887.063,896.618,5318.527,2266.097
Switzerland,2025,468.7,897.935,895.826,5333.574,2287.337
Switzerland,2026,466.028,912.147,900.358,5342.835,2309.804
Switzerland,2027,465.773,923.505,905.996,5347.485,2331.802
Switzerland,2028,467.044,932.024,912.42,5348.162,2342.796
Switzerland,2029,468.232,937.957,919.423,5345.596,2355.456
Switzerland,2030,468.045,942.15,926.562,5340.219,2369.719
Switzerland,2031,467.096,949.006,938.442,5328.83,2385.185
Switzerland,2032,466.033,952.552,951.043,5314.598,2401.567
Switzerland,2033,464.788,953.5,963.515,5298.39,2409.431
Switzerland,2034,463.685,952.771,974.896,5281.125,2420.461
Switzerland,2035,462.784,951.263,984.342,5263.867,2433.113
Switzerland,2036,461.469,953.424,996.961,5245.355,2446.048
Switzerland,2037,461.489,953.354,1008.287,5226.098,2459.216
Switzerland,2038,462.506,951.547,1017.67,5208.265,2462.661
Switzerland,2039,464.01,948.612,1024.6,5195.186,2467.018
Switzerland,2040,465.527,945.395,1028.61,5189.047,2472.909
Switzerland,2041,467.33,946.544,1034.828,5187.853,2480.987
Switzerland,2042,469.84,946.206,1038.695,5191.875,2491.188
Switzerland,2043,472.898,945.06,1040.302,5200.565,2489.507
Switzerland,2044,476.352,943.757,1040.006,5212.266,2490.216
Switzerland,2045,479.915,942.915,1037.803,5225.42,2494.006
Switzerland,2046,483.723,947.12,1038.99,5239.272,2500.853
Switzerland,2047,488.145,950.635,1039.221,5254.165,2510.114
Switzerland,2048,492.883,953.749,1038.224,5268.541,2507.725
Switzerland,2049,497.537,956.734,1035.869,5280.569,2509.85
Switzerland,2050,501.714,960.072,1032.022,5289.554,2515.349
Switzerland,2051,505.864,968.606,1031.86,5296.781,2523.313
Switzerland,2052,510.025,976.189,1031.247,5299.626,2534.034
Switzerland,2053,513.994,983.047,1030.098,5299.334,2534.853
Switzerland,2054,517.537,989.447,1028.552,5298.16,2539.402
Switzerland,2055,520.344,995.798,1026.569,5297.763,2548.324
Switzerland,2056,522.512,1006.626,1028.942,5299.267,2561.94
Switzerland,2057,524.667,1015.723,1031.601,5299.688,2579.952
Switzerland,2058,526.63,1023.313,1034.32,5299.381,2587.95
Switzerland,2059,528.205,1029.737,1037.009,5298.834,2601.206
Switzerland,2060,529.087,1035.491,1039.413,5298.524,2618.795
Switzerland,2061,529.097,1044.828,1045.917,5299.477,2639.774
Switzerland,2062,529.469,1051.693,1052.612,5298.783,2663.847
Switzerland,2063,529.994,1056.527,1059.231,5298.124,2676.954
Switzerland,2064,530.371,1059.822,1065.465,5299.069,2693.34
Switzerland,2065,530.183,1062.131,1070.806,5302.13,2713.126
Switzerland,2066,529.571,1067.734,1079.49,5308.661,2736.321
Switzerland,2067,529.445,1071.05,1087.88,5316.357,2762.627
Switzerland,2068,529.558,1072.409,1095.446,5325.056,2776.596
Switzerland,2069,529.658,1072.252,1101.685,5334.417,2793.716
Switzerland,2070,529.475,1071.241,1106.162,5344.543,2813.73
Switzerland,2071,529.494,1074.05,1113.496,5359.691,2836.323
Switzerland,2072,530.099,1075.01,1119.686,5374.885,2861.293
Switzerland,2073,531.035,1074.448,1124.359,5389.675,
Switzerland,2074,532.041,1072.857,1127.34,5403.947,
Switzerland,2075,532.878,1070.906,1128.472,5418.014,
Switzerland,2076,534.259,1073.09,1132.198,5436.278,
Switzerland,2077,535.927,1073.896,1134.506,5452.39,
Switzerland,2078,537.777,1073.827,1135.422,5467.118,
Switzerland,2079,539.652,1073.353,1135.054,5481.021,
Switzerland,2080,541.282,1072.87,1133.259,5493.884,
Switzerland,2081,543.317,1076.443,1134.107,5509.589,
Switzerland,2082,545.467,1079.144,1134.148,5523.176,
Switzerland,2083,547.557,1081.134,1133.241,5534.203,
Switzerland,2084,549.404,1082.616,1131.397,5542.374,
Switzerland,2085,550.797,1083.942,1128.601,5547.895,
Switzerland,2086,552.38,1089.186,1128.959,5556.36,
Switzerland,2087,553.964,1093.317,1128.939,5561.229,
Switzerland,2088,555.42,1096.545,1128.506,5563.355,
Switzerland,2089,556.546,1099.065,1127.657,5563.648,
Switzerland,2090,557.074,1101.124,1126.235,5562.539,
Switzerland,2091,557.6,1106.593,1128.071,5565.751,
Switzerland,2092,558.128,1110.677,1129.89,5567.065,
Switzerland,2093,558.49,1113.497,1131.449,5566.61,
Switzerland,2094,558.494,1115.223,1132.548,5564.553,
Switzerland,2095,557.93,1116.18,1132.969,5561.237,
Switzerland,2096,557.446,1120.284,1136.505,5563.685,
Switzerland,2097,557.082,1122.75,1139.799,5564.43,
Switzerland,2098,556.706,1123.768,1142.604,5563.827,
Switzerland,2099,556.14,1123.592,1144.696,5562.232,
Switzerland,2100,555.14,1122.58,1145.807,5559.884,
Syria,1950,545.959,779.76,683.51,1315.74,88.36
Syria,1951,589.621,797.271,686.037,1336.425,91.296
Syria,1952,644.001,817.63,685.834,1354.591,93.171
Syria,1953,694.515,844.295,686.886,1376.73,94.615
Syria,1954,736.711,877.953,690.744,1404.638,95.939
Syria,1955,772.484,918.026,697.301,1436.913,97.14
Syria,1956,819.974,961.941,699.876,1463.223,99.376
Syria,1957,845.829,1019.845,706.971,1498.915,101.625
Syria,1958,859.976,1088.47,717.1,1538.648,103.615
Syria,1959,872.651,1162.973,729.493,1577.525,105.155
Syria,1960,891.397,1237.024,744.525,1613.615,106.216
Syria,1961,902.555,1316.713,763.519,1650.145,109.664
Syria,1962,926.708,1391.642,784.258,1682.433,112.387
Syria,1963,960.926,1459.882,809.371,1713.194,114.452
Syria,1964,997.709,1521.426,842.784,1746.675,115.985
Syria,1965,1031.934,1578.122,886.512,1784.737,117.028
Syria,1966,1071.161,1632.87,935.906,1819.409,119.937
Syria,1967,1104.713,1685.655,995.25,1859.511,122.349
Syria,1968,1135.006,1737.819,1062.014,1904.133,124.276
Syria,1969,1167.734,1790.51,1131.807,1951.2,125.682
Syria,1970,1207.262,1843.411,1201.679,1999.877,126.573
Syria,1971,1253.412,1903.179,1267.728,2045.095,129.952
Syria,1972,1304.029,1965.825,1334.862,2091.275,132.774
Syria,1973,1358.399,2030.825,1401.507,2140.638,135.105
Syria,1974,1414.082,2097.813,1465.753,2196.979,137.058
Syria,1975,1469.865,2166.565,1526.404,2262.441,138.725
Syria,1976,1533.805,2241.814,1574.672,2329.571,142.748
Syria,1977,1591.393,2324.213,1620.414,2405.688,146.44
Syria,1978,1644.749,2413.629,1666.198,2488.913,149.857
Syria,1979,1697.458,2509.528,1715.578,2576.288,153.052
Syria,1980,1752.542,2610.304,1770.951,2666.251,156.108
Syria,1981,1807.527,2714.086,1828.441,2765.957,161.252
Syria,1982,1860.537,2824.761,1891.046,2870.947,166.226
Syria,1983,1911.143,2939.418,1958.717,2980.516,171.039
Syria,1984,1957.684,3054.492,2031.132,3094.481,175.696
Syria,1985,1999.161,3167.045,2108.052,3212.733,180.254
Syria,1986,2039.276,3280.009,2183.304,3331.012,187.117
Syria,1987,2072.502,3391.292,2263.845,3453.437,193.696
Syria,1988,2099.6,3499.679,2350.603,3580.054,200.281
Syria,1989,2121.056,3604.465,2444.609,3711.306,207.278
Syria,1990,2137.429,3704.795,2546.325,3848.019,168.948
Syria,1991,2147.273,3797.438,2652.394,3995.309,176.062
Syria,1992,2149.81,3885.035,2764.536,4151.109,184.035
Syria,1993,2150.124,3965.926,2881.16,4315.966,192.853
Syria,1994,2157.192,4037.758,2999.13,4489.67,202.372
Syria,1995,2176.924,4099.205,3115.875,4671.902,212.504
Syria,1996,2195.841,4160.231,3231.731,4866.681,222.005
Syria,1997,2243.411,4205.551,3342.88,5065.424,231.483
Syria,1998,2306.48,4237.33,3448.964,5268.798,241.144
Syria,1999,2363.026,4260.949,3550.018,5478.673,251.241
Syria,2000,2398.595,4282.437,3645.1,5695.391,261.883
Syria,2001,2454.877,4312.808,3714.425,5869.096,267.108
Syria,2002,2459.099,4353.045,3788.711,6042.729,273.605
Syria,2003,2433.181,4410.601,3869.263,6226.278,281.937
Syria,2004,2414.081,4490.723,3957.474,6433.142,292.085
Syria,2005,2427.34,4589.633,4053.847,6673.469,304.01
Syria,2006,2421.389,4686.898,4169.32,7043.979,315.166
Syria,2007,2467.355,4792.951,4277.674,7462.881,326.622
Syria,2008,2535.786,4875.903,4359.382,7884.782,337.124
Syria,2009,2570.923,4899.663,4394.941,8247.475,344.965
Syria,2010,2529.623,4849.793,4374.134,8505.769,349.055
Syria,2011,2536.265,4846.526,4173.159,8473.885,350.62
Syria,2012,2467.543,4792.756,3963.586,8280.651,347.94
Syria,2013,2350.595,4717.785,3789.424,7991.913,344.061
Syria,2014,2242.014,4668.697,3692.1,7697.998,342.696
Syria,2015,2191.604,4676.994,3697.661,7461.773,474.381
Syria,2016,2115.993,4579.945,3799.942,7590.806,476.909
Syria,2017,2073.413,4551.236,3951.428,7844.991,485.839
Syria,2018,2066.517,4572.887,4135.009,8206.575,501.413
Syria,2019,2092.614,4619.982,4321.6,8643.651,523.732
Syria,2020,2152.263,4674.571,4488.237,9126.102,552.415
Syria,2021,2218.077,4734.903,4593.493,9720.855,586.33
Syria,2022,2311.861,4822.994,4671.964,10356.401,626.208
Syria,2023,2424.342,4930.632,4725.534,11003.402,670.133
Syria,2024,2530.956,5049.502,4762.895,11632.206,715.75
Syria,2025,2603.829,5174.564,4794.23,12224.276,761.952
Syria,2026,2660.779,5275.104,4864.999,12723.685,811.076
Syria,2027,2694.758,5358.899,4930.479,13179.294,858.568
Syria,2028,2702.567,5427.845,4994.247,13594.539,905.703
Syria,2029,2692.294,5484.215,5056.986,13974.097,954.284
Syria,2030,2672.633,5527.521,5119.347,14322.37,1005.603
Syria,2031,2653.298,5536.345,5193.082,14633.976,1061.979
Syria,2032,2639.513,5526.225,5256.021,14913.013,1118.297
Syria,2033,2628.713,5501.371,5309.788,15173.412,1174.687
Syria,2034,2617.2,5467.616,5356.035,15434.048,1231.191
Syria,2035,2603.951,5430.326,5395.532,15706.493,1288.166
Syria,2036,2601.383,5394.195,5425.866,15982.071,1347.084
Syria,2037,2596.519,5358.742,5449.089,16272.075,1406.51
Syria,2038,2590.275,5324.794,5465.137,16571.209,1466.76
Syria,2039,2583.93,5292.669,5473.786,16870.539,1528.165
Syria,2040,2578.057,5261.909,5475.01,17164.008,1591.467
Syria,2041,2576.747,5235.7,5467.156,17444.135,1659.106
Syria,2042,2571.637,5214.648,5452.952,17722.475,1727.603
Syria,2043,2563.994,5197.573,5433.18,17995.554,1799.356
Syria,2044,2554.971,5182.561,5408.819,18260.114,1877.172
Syria,2045,2545.576,5167.857,5380.828,18514.009,1962.759
Syria,2046,2536.494,5156.847,5349.497,18752.067,2056.755
Syria,2047,2526.892,5146.535,5314.766,18981.067,2156.092
Syria,2048,2516.648,5135.912,5279.174,19198.781,2261.355
Syria,2049,2505.204,5123.982,5245.909,19402.196,2373.674
Syria,2050,2492.17,5110.21,5216.917,19589.337,2493.772
Syria,2051,2479.52,5097.929,5192.389,19755.313,2620.889
Syria,2052,2465.592,5083.513,5172.097,19907.458,2753.048
Syria,2053,2450.359,5066.634,5155.493,20047.97,2888.718
Syria,2054,2433.94,5047.274,5141.099,20180.543,3025.33
Syria,2055,2416.455,5025.502,5127.82,20307.621,3161.147
Syria,2056,2400.01,5004.96,5116.753,20425.335,3293.128
Syria,2057,2382.43,4981.963,5106.623,20538.494,3423.56
Syria,2058,2364.023,4956.375,5096.856,20648.573,3551.25
Syria,2059,2345.219,4928.223,5086.443,20757.998,3674.212
Syria,2060,2326.372,4897.593,5074.562,20867.784,3791.775
Syria,2061,2309.21,4868.669,5062.714,20976.365,3898.073
Syria,2062,2292.379,4837.524,5048.519,21087.612,3997.042
Syria,2063,2275.919,4804.294,5032.187,21196.823,4093.352
Syria,2064,2259.861,4769.276,5013.931,21297.25,4193.681
Syria,2065,2244.309,4732.853,4993.792,21384.782,4302.01
Syria,2066,2231.82,4699.305,4973.494,21458.693,4410.706
Syria,2067,2219.59,4665.168,4950.728,21522.646,4524.783
Syria,2068,2207.52,4630.66,4925.705,21578.701,4642.021
Syria,2069,2195.45,4596.071,4898.576,21630.691,4758.454
Syria,2070,2183.392,4561.634,4869.492,21680.766,4871.692
Syria,2071,2174.728,4531.353,4840.5,21725.978,4975.383
Syria,2072,2164.45,4502.178,4809.421,21769.969,5076.3
Syria,2073,2153.138,4473.977,4776.663,21810.817,5175.758
Syria,2074,2141.701,4446.512,4742.715,21846.784,5274.61
Syria,2075,2130.859,4419.465,4708.018,21876.856,5373.242
Syria,2076,2121.918,4396.645,4675.083,21900.368,5464.854
Syria,2077,2113.287,4374.131,4640.958,21919.048,5556.226
Syria,2078,2104.693,4351.714,4606.428,21930.186,5649.717
Syria,2079,2095.435,4329.26,4572.428,21930.677,5748.216
Syria,2080,2085.075,4306.713,4539.527,21918.483,5853.614
Syria,2081,2076.79,4287.81,4510.05,21892.522,5957.78
Syria,2082,2066.157,4268.711,4481.219,21855.288,6069.352
Syria,2083,2053.862,4249.36,4453.269,21808.283,6186.035
Syria,2084,2041.015,4229.582,4426.135,21753.625,6304.923
Syria,2085,2028.351,4209.011,4399.678,21692.346,6424.826
Syria,2086,2016.61,4191.712,4377.153,21627.611,6534.583
Syria,2087,2005.656,4173.028,4354.828,21557.946,6644.219
Syria,2088,1995.041,4152.634,4332.653,21482.469,6755.416
Syria,2089,1983.966,4130.512,4310.642,21401.287,6868.831
Syria,2090,1971.997,4107.064,4288.896,21315.474,6983.311
Syria,2091,1962.483,4087.059,4270.873,21230.846,7081.506
Syria,2092,1951.464,4065.434,4252.206,21142.196,7182.101
Syria,2093,1939.41,4042.56,4233.029,21051.131,7282.633
Syria,2094,1927.125,4018.887,4213.334,20959.879,7379.757
Syria,2095,1915.184,3994.524,4192.982,20869.313,7472.18
Syria,2096,1905.343,3973.978,4175.66,20786.1,7543.399
Syria,2097,1895.8,3952.404,4156.895,20703.755,7611.116
Syria,2098,1886.638,3929.796,4136.767,20621.104,7676.432
Syria,2099,1877.575,3906.207,4115.333,20536.888,7740.846
Syria,2100,1868.341,3881.838,4092.661,20450.357,7805.162
Tajikistan,1950,172.024,345.718,334.806,643.268,35.686
Tajikistan,1951,190.313,337.135,347.042,663.921,38.043
Tajikistan,1952,208.827,328.526,358.633,688.168,40.388
Tajikistan,1953,229.23,321.209,367.915,713.018,42.745
Tajikistan,1954,250.542,317.802,373.899,736.683,45.278
Tajikistan,1955,272.252,319.335,376.295,758.547,48.075
Tajikistan,1956,298.444,326.807,374.074,774.855,51.257
Tajikistan,1957,320.73,342.14,369.941,790.611,54.676
Tajikistan,1958,340.453,364.637,364.026,807.016,58.002
Tajikistan,1959,360.214,392.409,356.403,825.733,60.78
Tajikistan,1960,382.776,423.347,347.483,847.625,62.804
Tajikistan,1961,405.845,459.949,337.75,871.998,64.871
Tajikistan,1962,431.009,500.172,327.041,899.398,66.336
Tajikistan,1963,456.461,542.759,317.682,927.738,67.553
Tajikistan,1964,478.181,586.564,313.319,954.531,69.003
Tajikistan,1965,493.337,630.746,316.342,978.286,70.937
Tajikistan,1966,507.737,675.422,325.108,993.614,73.454
Tajikistan,1967,510.216,722.127,342.11,1008.63,76.369
Tajikistan,1968,504.997,769.501,366.204,1023.145,79.614
Tajikistan,1969,500.058,814.849,395.104,1036.577,83.053
Tajikistan,1970,501.878,855.056,427.221,1048.836,86.595
Tajikistan,1971,501.284,889.746,467.873,1064.211,90.842
Tajikistan,1972,514.375,916.864,508.581,1077.634,94.587
Tajikistan,1973,537.283,937.742,548.119,1091.531,97.771
Tajikistan,1974,561,955.405,586.667,1109.765,100.307
Tajikistan,1975,577.861,973.571,624.61,1134.664,102.113
Tajikistan,1976,594.135,991.012,662.606,1157.225,106.072
Tajikistan,1977,602.922,1007.509,702.512,1186.264,109.554
Tajikistan,1978,606.687,1024.128,743.42,1220.669,112.72
Tajikistan,1979,612.459,1040.901,782.873,1258.083,115.675
Tajikistan,1980,626.009,1056.802,818.964,1297.45,118.417
Tajikistan,1981,642.666,1076.236,852.591,1337.548,121.063
Tajikistan,1982,668.427,1095.328,881.023,1378.753,123.392
Tajikistan,1983,701.721,1114.898,904.777,1423.137,125.242
Tajikistan,1984,738.898,1136.147,925.592,1473.751,126.355
Tajikistan,1985,777.405,1160.244,944.774,1531.637,126.628
Tajikistan,1986,824.164,1188.694,959.343,1591.635,127.077
Tajikistan,1987,867.938,1223.58,973.113,1657.677,126.945
Tajikistan,1988,906.389,1264.315,985.832,1725.804,126.487
Tajikistan,1989,936.045,1309.531,997.428,1791.311,126.06
Tajikistan,1990,954.707,1356.647,1008.411,1851.626,84.07
Tajikistan,1991,977.51,1407.087,1017.272,1890.719,82.395
Tajikistan,1992,979.31,1463.757,1028.47,1928,81.06
Tajikistan,1993,966.259,1523.406,1042.07,1962.757,80.792
Tajikistan,1994,948.19,1580.853,1057.86,1994.475,82.243
Tajikistan,1995,932.786,1631.004,1076.219,2023.771,85.472
Tajikistan,1996,908.154,1679.071,1097.204,2053.028,90.052
Tajikistan,1997,895.75,1714.876,1118.779,2078.492,95.308
Tajikistan,1998,892.482,1739.027,1144.56,2104.049,100.636
Tajikistan,1999,891.3,1754.694,1179.479,2134.761,105.036
Tajikistan,2000,887.575,1765.863,1225.948,2173.2,107.781
Tajikistan,2001,884.6,1764.237,1276.184,2227.551,111.074
Tajikistan,2002,875.37,1761.481,1336.384,2292.076,113.082
Tajikistan,2003,863.771,1758.074,1401.744,2364.884,114.601
Tajikistan,2004,857.382,1754.09,1464.598,2442.364,116.498
Tajikistan,2005,861.055,1749.017,1520.143,2522.692,119.124
Tajikistan,2006,863.131,1745.688,1573.776,2607.287,122.35
Tajikistan,2007,880.503,1738.896,1619.454,2693.151,126.022
Tajikistan,2008,909.805,1729.701,1657.211,2783.806,129.466
Tajikistan,2009,944.907,1719.923,1687.733,2884.536,131.644
Tajikistan,2010,981.477,1712.078,1711.18,2997.537,132.026
Tajikistan,2011,1029.367,1711.382,1724.094,3109.859,129.286
Tajikistan,2012,1073.744,1716.913,1728.956,3233.529,126.527
Tajikistan,2013,1113.004,1729.717,1727.024,3365.795,124.654
Tajikistan,2014,1146.468,1750.868,1721.445,3501.731,123.608
Tajikistan,2015,1175.607,1779.263,1715.357,3637.67,173.958
Tajikistan,2016,1216.627,1818.188,1701.057,3759.807,173.785
Tajikistan,2017,1233.571,1875.262,1690.792,3885.435,173.055
Tajikistan,2018,1234.591,1945.908,1683.239,4010.295,172.69
Tajikistan,2019,1230.066,2022.603,1676.765,4130.647,173.974
Tajikistan,2020,1226.996,2097.506,1671.548,4245.338,177.744
Tajikistan,2021,1209.354,2172.356,1670.778,4362.516,186.479
Tajikistan,2022,1202.579,2238.934,1670.278,4471.79,197.34
Tajikistan,2023,1203.044,2294.449,1675.097,4574.682,209.893
Tajikistan,2024,1203.147,2337.826,1692.211,4673.179,223.686
Tajikistan,2025,1197.4,2370.631,1725.255,4767.619,238.619
Tajikistan,2026,1190.757,2394.055,1770.862,4853.379,256.42
Tajikistan,2027,1181.362,2405.627,1830.689,4935.669,274.687
Tajikistan,2028,1169.862,2407.6,1900.466,5015.65,294.213
Tajikistan,2029,1159.599,2403.312,1972.788,5093.884,315.972
Tajikistan,2030,1152.935,2394.946,2042.503,5171.384,340.267
Tajikistan,2031,1149.969,2384.1,2109.004,5246.651,367.698
Tajikistan,2032,1150.196,2370.635,2172.323,5321.817,396.958
Tajikistan,2033,1153.645,2355.491,2229.765,5400.823,426.598
Tajikistan,2034,1159.784,2339.663,2278.052,5489.244,454.76
Tajikistan,2035,1168.598,2323.97,2315.086,5589.9,480.583
Tajikistan,2036,1184.086,2310.379,2339.065,5697.814,505.101
