Entity,Year,Colonial Regimes (Minner and Wim (2006))
Kyrgyzstan,1859,Russia
Kyrgyzstan,1860,Russia
Kyrgyzstan,1861,Russia
Kyrgyzstan,1862,Russia
Kyrgyzstan,1863,Russia
Kyrgyzstan,1864,Russia
Kyrgyzstan,1865,Russia
Kyrgyzstan,1866,Russia
Kyrgyzstan,1867,Russia
Kyrgyzstan,1868,Russia
Kyrgyzstan,1869,Russia
Kyrgyzstan,1870,Russia
Kyrgyzstan,1871,Russia
Kyrgyzstan,1872,Russia
Kyrgyzstan,1873,Russia
Kyrgyzstan,1874,Russia
Kyrgyzstan,1875,Russia
Kyrgyzstan,1876,Russia
Kyrgyzstan,1877,Russia
Kyrgyzstan,1878,Russia
Kyrgyzstan,1879,Russia
Kyrgyzstan,1880,Russia
Kyrgyzstan,1881,Russia
Kyrgyzstan,1882,Russia
Kyrgyzstan,1883,Russia
Kyrgyzstan,1884,Russia
Kyrgyzstan,1885,Russia
Kyrgyzstan,1886,Russia
Kyrgyzstan,1887,Russia
Kyrgyzstan,1888,Russia
Kyrgyzstan,1889,Russia
Kyrgyzstan,1890,Russia
Kyrgyzstan,1891,Russia
Kyrgyzstan,1892,Russia
Kyrgyzstan,1893,Russia
Kyrgyzstan,1894,Russia
Kyrgyzstan,1895,Russia
Kyrgyzstan,1896,Russia
Kyrgyzstan,1897,Russia
Kyrgyzstan,1898,Russia
Kyrgyzstan,1899,Russia
Kyrgyzstan,1900,Russia
Kyrgyzstan,1901,Russia
Kyrgyzstan,1902,Russia
Kyrgyzstan,1903,Russia
Kyrgyzstan,1904,Russia
Kyrgyzstan,1905,Russia
Kyrgyzstan,1906,Russia
Kyrgyzstan,1907,Russia
Kyrgyzstan,1908,Russia
Kyrgyzstan,1909,Russia
Kyrgyzstan,1910,Russia
Kyrgyzstan,1911,Russia
Kyrgyzstan,1912,Russia
Kyrgyzstan,1913,Russia
Kyrgyzstan,1914,Russia
Kyrgyzstan,1915,Russia
Kyrgyzstan,1916,Russia
Kyrgyzstan,1917,Russia
Kyrgyzstan,1918,Russia
Kyrgyzstan,1919,Russia
Kyrgyzstan,1920,Russia
Kyrgyzstan,1921,Russia
Kyrgyzstan,1922,Russia
Kyrgyzstan,1923,Russia
Kyrgyzstan,1924,Russia
Kyrgyzstan,1925,Russia
Kyrgyzstan,1926,Russia
Kyrgyzstan,1927,Russia
Kyrgyzstan,1928,Russia
Kyrgyzstan,1929,Russia
Kyrgyzstan,1930,Russia
Kyrgyzstan,1931,Russia
Kyrgyzstan,1932,Russia
Kyrgyzstan,1933,Russia
Kyrgyzstan,1934,Russia
Kyrgyzstan,1935,Russia
Kyrgyzstan,1936,Russia
Kyrgyzstan,1937,Russia
Kyrgyzstan,1938,Russia
Kyrgyzstan,1939,Russia
Kyrgyzstan,1940,Russia
Kyrgyzstan,1941,Russia
Kyrgyzstan,1942,Russia
Kyrgyzstan,1943,Russia
Kyrgyzstan,1944,Russia
Kyrgyzstan,1945,Russia
Kyrgyzstan,1946,Russia
Kyrgyzstan,1947,Russia
Kyrgyzstan,1948,Russia
Kyrgyzstan,1949,Russia
Kyrgyzstan,1950,Russia
Kyrgyzstan,1951,Russia
Kyrgyzstan,1952,Russia
Kyrgyzstan,1953,Russia
Kyrgyzstan,1954,Russia
Kyrgyzstan,1955,Russia
Kyrgyzstan,1956,Russia
Kyrgyzstan,1957,Russia
Kyrgyzstan,1958,Russia
Kyrgyzstan,1959,Russia
Kyrgyzstan,1960,Russia
Kyrgyzstan,1961,Russia
Kyrgyzstan,1962,Russia
Kyrgyzstan,1963,Russia
Kyrgyzstan,1964,Russia
Kyrgyzstan,1965,Russia
Kyrgyzstan,1966,Russia
Kyrgyzstan,1967,Russia
Kyrgyzstan,1968,Russia
Kyrgyzstan,1969,Russia
Kyrgyzstan,1970,Russia
Kyrgyzstan,1971,Russia
Kyrgyzstan,1972,Russia
Kyrgyzstan,1973,Russia
Kyrgyzstan,1974,Russia
Kyrgyzstan,1975,Russia
Kyrgyzstan,1976,Russia
Kyrgyzstan,1977,Russia
Kyrgyzstan,1978,Russia
Kyrgyzstan,1979,Russia
Kyrgyzstan,1980,Russia
Kyrgyzstan,1981,Russia
Kyrgyzstan,1982,Russia
Kyrgyzstan,1983,Russia
Kyrgyzstan,1984,Russia
Kyrgyzstan,1985,Russia
Kyrgyzstan,1986,Russia
Kyrgyzstan,1987,Russia
Kyrgyzstan,1988,Russia
Kyrgyzstan,1989,Russia
Kyrgyzstan,1990,Russia
Laos,1816,Thailand
Laos,1817,Thailand
Laos,1818,Thailand
Laos,1819,Thailand
Laos,1820,Thailand
Laos,1821,Thailand
Laos,1822,Thailand
Laos,1823,Thailand
Laos,1824,Thailand
Laos,1825,Thailand
Laos,1826,Thailand
Laos,1827,Thailand
Laos,1828,Thailand
Laos,1829,Thailand
Laos,1830,Thailand
Laos,1831,Thailand
Laos,1832,Thailand
Laos,1833,Thailand
Laos,1834,Thailand
Laos,1835,Thailand
Laos,1836,Thailand
Laos,1837,Thailand
Laos,1838,Thailand
Laos,1839,Thailand
Laos,1840,Thailand
Laos,1841,Thailand
Laos,1842,Thailand
Laos,1843,Thailand
Laos,1844,Thailand
Laos,1845,Thailand
Laos,1846,Thailand
Laos,1847,Thailand
Laos,1848,Thailand
Laos,1849,Thailand
Laos,1850,Thailand
Laos,1851,Thailand
Laos,1852,Thailand
Laos,1853,Thailand
Laos,1854,Thailand
Laos,1855,Thailand
Laos,1856,Thailand
Laos,1857,Thailand
Laos,1858,Thailand
Laos,1859,Thailand
Laos,1860,Thailand
Laos,1861,Thailand
Laos,1862,Thailand
Laos,1863,Thailand
Laos,1864,Thailand
Laos,1865,Thailand
Laos,1866,Thailand
Laos,1867,Thailand
Laos,1868,Thailand
Laos,1869,Thailand
Laos,1870,Thailand
Laos,1871,Thailand
Laos,1872,Thailand
Laos,1873,Thailand
Laos,1874,Thailand
Laos,1875,Thailand
Laos,1876,Thailand
Laos,1877,Thailand
Laos,1878,Thailand
Laos,1879,Thailand
Laos,1880,Thailand
Laos,1881,Thailand
Laos,1882,Thailand
Laos,1883,Thailand
Laos,1884,Thailand
Laos,1885,Thailand
Laos,1886,Thailand
Laos,1887,Thailand
Laos,1888,Thailand
Laos,1889,Thailand
Laos,1890,France
Laos,1891,France
Laos,1892,France
Laos,1893,France
Laos,1894,France
Laos,1895,France
Laos,1896,France
Laos,1897,France
Laos,1898,France
Laos,1899,France
Laos,1900,France
Laos,1901,France
Laos,1902,France
Laos,1903,France
Laos,1904,France
Laos,1905,France
Laos,1906,France
Laos,1907,France
Laos,1908,France
Laos,1909,France
Laos,1910,France
Laos,1911,France
Laos,1912,France
Laos,1913,France
Laos,1914,France
Laos,1915,France
Laos,1916,France
Laos,1917,France
Laos,1918,France
Laos,1919,France
Laos,1920,France
Laos,1921,France
Laos,1922,France
Laos,1923,France
Laos,1924,France
Laos,1925,France
Laos,1926,France
Laos,1927,France
Laos,1928,France
Laos,1929,France
Laos,1930,France
Laos,1931,France
Laos,1932,France
Laos,1933,France
Laos,1934,France
Laos,1935,France
Laos,1936,France
Laos,1937,France
Laos,1938,France
Laos,1939,France
Laos,1940,France
Laos,1941,France
Laos,1942,France
Laos,1943,France
Laos,1944,France
Laos,1945,France
Laos,1946,France
Laos,1947,France
Laos,1948,France
Laos,1949,France
Laos,1950,France
Laos,1951,France
Laos,1952,France
Latvia,1816,Russia
Latvia,1817,Russia
Latvia,1818,Russia
Latvia,1819,Russia
Latvia,1820,Russia
Latvia,1821,Russia
Latvia,1822,Russia
Latvia,1823,Russia
Latvia,1824,Russia
Latvia,1825,Russia
Latvia,1826,Russia
Latvia,1827,Russia
Latvia,1828,Russia
Latvia,1829,Russia
Latvia,1830,Russia
Latvia,1831,Russia
Latvia,1832,Russia
Latvia,1833,Russia
Latvia,1834,Russia
Latvia,1835,Russia
Latvia,1836,Russia
Latvia,1837,Russia
Latvia,1838,Russia
Latvia,1839,Russia
Latvia,1840,Russia
Latvia,1841,Russia
Latvia,1842,Russia
Latvia,1843,Russia
Latvia,1844,Russia
Latvia,1845,Russia
Latvia,1846,Russia
Latvia,1847,Russia
Latvia,1848,Russia
Latvia,1849,Russia
Latvia,1850,Russia
Latvia,1851,Russia
Latvia,1852,Russia
Latvia,1853,Russia
Latvia,1854,Russia
Latvia,1855,Russia
Latvia,1856,Russia
Latvia,1857,Russia
Latvia,1858,Russia
Latvia,1859,Russia
Latvia,1860,Russia
Latvia,1861,Russia
Latvia,1862,Russia
Latvia,1863,Russia
Latvia,1864,Russia
Latvia,1865,Russia
Latvia,1866,Russia
Latvia,1867,Russia
Latvia,1868,Russia
Latvia,1869,Russia
Latvia,1870,Russia
Latvia,1871,Russia
Latvia,1872,Russia
Latvia,1873,Russia
Latvia,1874,Russia
Latvia,1875,Russia
Latvia,1876,Russia
Latvia,1877,Russia
Latvia,1878,Russia
Latvia,1879,Russia
Latvia,1880,Russia
Latvia,1881,Russia
Latvia,1882,Russia
Latvia,1883,Russia
Latvia,1884,Russia
Latvia,1885,Russia
Latvia,1886,Russia
Latvia,1887,Russia
Latvia,1888,Russia
Latvia,1889,Russia
Latvia,1890,Russia
Latvia,1891,Russia
Latvia,1892,Russia
Latvia,1893,Russia
Latvia,1894,Russia
Latvia,1895,Russia
Latvia,1896,Russia
Latvia,1897,Russia
Latvia,1898,Russia
Latvia,1899,Russia
Latvia,1900,Russia
Latvia,1901,Russia
Latvia,1902,Russia
Latvia,1903,Russia
Latvia,1904,Russia
Latvia,1905,Russia
Latvia,1906,Russia
Latvia,1907,Russia
Latvia,1908,Russia
Latvia,1909,Russia
Latvia,1910,Russia
Latvia,1911,Russia
Latvia,1912,Russia
Latvia,1913,Russia
Latvia,1914,Russia
Latvia,1915,Russia
Latvia,1916,Russia
Latvia,1917,Russia
Latvia,1918,Russia
Latvia,1919,Russia
Latvia,1920,Russia
Latvia,1921,Russia
Latvia,1922,Russia
Latvia,1923,Russia
Latvia,1924,Russia
Latvia,1925,Russia
Latvia,1926,Russia
Latvia,1927,Russia
Latvia,1928,Russia
Latvia,1929,Russia
Latvia,1930,Russia
Latvia,1931,Russia
Latvia,1932,Russia
Latvia,1933,Russia
Latvia,1934,Russia
Latvia,1935,Russia
Latvia,1936,Russia
Latvia,1937,Russia
Latvia,1938,Russia
Latvia,1939,Russia
Latvia,1940,Russia
Latvia,1941,Russia
Latvia,1942,Russia
Latvia,1943,Russia
Latvia,1944,Russia
Latvia,1945,Russia
Latvia,1946,Russia
Latvia,1947,Russia
Latvia,1948,Russia
Latvia,1949,Russia
Latvia,1950,Russia
Latvia,1951,Russia
Latvia,1952,Russia
Latvia,1953,Russia
Latvia,1954,Russia
Latvia,1955,Russia
Latvia,1956,Russia
Latvia,1957,Russia
Latvia,1958,Russia
Latvia,1959,Russia
Latvia,1960,Russia
Latvia,1961,Russia
Latvia,1962,Russia
Latvia,1963,Russia
Latvia,1964,Russia
Latvia,1965,Russia
Latvia,1966,Russia
Latvia,1967,Russia
Latvia,1968,Russia
Latvia,1969,Russia
Latvia,1970,Russia
Latvia,1971,Russia
Latvia,1972,Russia
Latvia,1973,Russia
Latvia,1974,Russia
Latvia,1975,Russia
Latvia,1976,Russia
Latvia,1977,Russia
Latvia,1978,Russia
Latvia,1979,Russia
Latvia,1980,Russia
Latvia,1981,Russia
Latvia,1982,Russia
Latvia,1983,Russia
Latvia,1984,Russia
Latvia,1985,Russia
Latvia,1986,Russia
Latvia,1987,Russia
Latvia,1988,Russia
Latvia,1989,Russia
Latvia,1990,Russia
Lebanon,1816,Turkey
Lebanon,1817,Turkey
Lebanon,1818,Turkey
Lebanon,1819,Turkey
Lebanon,1820,Turkey
Lebanon,1821,Turkey
Lebanon,1822,Turkey
Lebanon,1823,Turkey
Lebanon,1824,Turkey
Lebanon,1825,Turkey
Lebanon,1826,Turkey
Lebanon,1827,Turkey
Lebanon,1828,Turkey
Lebanon,1829,Turkey
Lebanon,1830,Turkey
Lebanon,1831,Turkey
Lebanon,1832,Turkey
Lebanon,1833,Turkey
Lebanon,1834,Turkey
Lebanon,1835,Turkey
Lebanon,1836,Turkey
Lebanon,1837,Turkey
Lebanon,1838,Turkey
Lebanon,1839,Turkey
Lebanon,1840,Turkey
Lebanon,1841,Turkey
Lebanon,1842,Turkey
Lebanon,1843,Turkey
Lebanon,1844,Turkey
Lebanon,1845,Turkey
Lebanon,1846,Turkey
Lebanon,1847,Turkey
Lebanon,1848,Turkey
Lebanon,1849,Turkey
Lebanon,1850,Turkey
Lebanon,1851,Turkey
Lebanon,1852,Turkey
Lebanon,1853,Turkey
Lebanon,1854,Turkey
Lebanon,1855,Turkey
Lebanon,1856,Turkey
Lebanon,1857,Turkey
Lebanon,1858,Turkey
Lebanon,1859,Turkey
Lebanon,1860,Turkey
Lebanon,1861,Turkey
Lebanon,1862,Turkey
Lebanon,1863,Turkey
Lebanon,1864,Turkey
Lebanon,1865,Turkey
Lebanon,1866,Turkey
Lebanon,1867,Turkey
Lebanon,1868,Turkey
Lebanon,1869,Turkey
Lebanon,1870,Turkey
Lebanon,1871,Turkey
Lebanon,1872,Turkey
Lebanon,1873,Turkey
Lebanon,1874,Turkey
Lebanon,1875,Turkey
Lebanon,1876,Turkey
Lebanon,1877,Turkey
Lebanon,1878,Turkey
Lebanon,1879,Turkey
Lebanon,1880,Turkey
Lebanon,1881,Turkey
Lebanon,1882,Turkey
Lebanon,1883,Turkey
Lebanon,1884,Turkey
Lebanon,1885,Turkey
Lebanon,1886,Turkey
Lebanon,1887,Turkey
Lebanon,1888,Turkey
Lebanon,1889,Turkey
Lebanon,1890,Turkey
Lebanon,1891,Turkey
Lebanon,1892,Turkey
Lebanon,1893,Turkey
Lebanon,1894,Turkey
Lebanon,1895,Turkey
Lebanon,1896,Turkey
Lebanon,1897,Turkey
Lebanon,1898,Turkey
Lebanon,1899,Turkey
Lebanon,1900,Turkey
Lebanon,1901,Turkey
Lebanon,1902,Turkey
Lebanon,1903,Turkey
Lebanon,1904,Turkey
Lebanon,1905,Turkey
Lebanon,1906,Turkey
Lebanon,1907,Turkey
Lebanon,1908,Turkey
Lebanon,1909,Turkey
Lebanon,1910,Turkey
Lebanon,1911,Turkey
Lebanon,1912,Turkey
Lebanon,1913,Turkey
Lebanon,1914,Turkey
Lebanon,1915,Turkey
Lebanon,1916,Turkey
Lebanon,1917,Turkey
Lebanon,1918,Turkey
Lebanon,1919,France
Lebanon,1920,France
Lebanon,1921,France
Lebanon,1922,France
Lebanon,1923,France
Lebanon,1924,France
Lebanon,1925,France
Lebanon,1926,France
Lebanon,1927,France
Lebanon,1928,France
Lebanon,1929,France
Lebanon,1930,France
Lebanon,1931,France
Lebanon,1932,France
Lebanon,1933,France
Lebanon,1934,France
Lebanon,1935,France
Lebanon,1936,France
Lebanon,1937,France
Lebanon,1938,France
Lebanon,1939,France
Lebanon,1940,France
Lebanon,1941,France
Lebanon,1942,France
Lebanon,1943,France
Lebanon,1944,France
Lebanon,1945,France
Lesotho,1816,United Kingdom
Lesotho,1817,United Kingdom
Lesotho,1818,United Kingdom
Lesotho,1819,United Kingdom
Lesotho,1820,United Kingdom
Lesotho,1821,United Kingdom
Lesotho,1822,United Kingdom
Lesotho,1823,United Kingdom
Lesotho,1824,United Kingdom
Lesotho,1825,United Kingdom
Lesotho,1826,United Kingdom
Lesotho,1827,United Kingdom
Lesotho,1828,United Kingdom
Lesotho,1829,United Kingdom
Lesotho,1830,United Kingdom
Lesotho,1831,United Kingdom
Lesotho,1832,United Kingdom
Lesotho,1833,United Kingdom
Lesotho,1834,United Kingdom
Lesotho,1835,United Kingdom
Lesotho,1836,United Kingdom
Lesotho,1837,United Kingdom
Lesotho,1838,United Kingdom
Lesotho,1839,United Kingdom
Lesotho,1840,United Kingdom
Lesotho,1841,United Kingdom
Lesotho,1842,United Kingdom
Lesotho,1843,United Kingdom
Lesotho,1844,United Kingdom
Lesotho,1845,United Kingdom
Lesotho,1846,United Kingdom
Lesotho,1847,United Kingdom
Lesotho,1848,United Kingdom
Lesotho,1849,United Kingdom
Lesotho,1850,United Kingdom
Lesotho,1851,United Kingdom
Lesotho,1852,United Kingdom
Lesotho,1853,United Kingdom
Lesotho,1854,United Kingdom
Lesotho,1855,United Kingdom
Lesotho,1856,United Kingdom
Lesotho,1857,United Kingdom
Lesotho,1858,United Kingdom
Lesotho,1859,United Kingdom
Lesotho,1860,United Kingdom
Lesotho,1861,United Kingdom
Lesotho,1862,United Kingdom
Lesotho,1863,United Kingdom
Lesotho,1864,United Kingdom
Lesotho,1865,United Kingdom
Lesotho,1866,United Kingdom
Lesotho,1867,United Kingdom
Lesotho,1868,United Kingdom
Lesotho,1869,United Kingdom
Lesotho,1870,United Kingdom
Lesotho,1871,United Kingdom
Lesotho,1872,United Kingdom
Lesotho,1873,United Kingdom
Lesotho,1874,United Kingdom
Lesotho,1875,United Kingdom
Lesotho,1876,United Kingdom
Lesotho,1877,United Kingdom
Lesotho,1878,United Kingdom
Lesotho,1879,United Kingdom
Lesotho,1880,United Kingdom
Lesotho,1881,United Kingdom
Lesotho,1882,United Kingdom
Lesotho,1883,United Kingdom
Lesotho,1884,United Kingdom
Lesotho,1885,United Kingdom
Lesotho,1886,United Kingdom
Lesotho,1887,United Kingdom
Lesotho,1888,United Kingdom
Lesotho,1889,United Kingdom
Lesotho,1890,United Kingdom
Lesotho,1891,United Kingdom
Lesotho,1892,United Kingdom
Lesotho,1893,United Kingdom
Lesotho,1894,United Kingdom
Lesotho,1895,United Kingdom
Lesotho,1896,United Kingdom
Lesotho,1897,United Kingdom
Lesotho,1898,United Kingdom
Lesotho,1899,United Kingdom
Lesotho,1900,United Kingdom
Lesotho,1901,United Kingdom
Lesotho,1902,United Kingdom
Lesotho,1903,United Kingdom
Lesotho,1904,United Kingdom
Lesotho,1905,United Kingdom
Lesotho,1906,United Kingdom
Lesotho,1907,United Kingdom
Lesotho,1908,United Kingdom
Lesotho,1909,United Kingdom
Lesotho,1910,United Kingdom
Lesotho,1911,United Kingdom
Lesotho,1912,United Kingdom
Lesotho,1913,United Kingdom
Lesotho,1914,United Kingdom
Lesotho,1915,United Kingdom
Lesotho,1916,United Kingdom
Lesotho,1917,United Kingdom
Lesotho,1918,United Kingdom
Lesotho,1919,United Kingdom
Lesotho,1920,United Kingdom
Lesotho,1921,United Kingdom
Lesotho,1922,United Kingdom
Lesotho,1923,United Kingdom
Lesotho,1924,United Kingdom
Lesotho,1925,United Kingdom
Lesotho,1926,United Kingdom
Lesotho,1927,United Kingdom
Lesotho,1928,United Kingdom
Lesotho,1929,United Kingdom
Lesotho,1930,United Kingdom
Lesotho,1931,United Kingdom
Lesotho,1932,United Kingdom
Lesotho,1933,United Kingdom
Lesotho,1934,United Kingdom
Lesotho,1935,United Kingdom
Lesotho,1936,United Kingdom
Lesotho,1937,United Kingdom
Lesotho,1938,United Kingdom
Lesotho,1939,United Kingdom
Lesotho,1940,United Kingdom
Lesotho,1941,United Kingdom
Lesotho,1942,United Kingdom
Lesotho,1943,United Kingdom
Lesotho,1944,United Kingdom
Lesotho,1945,United Kingdom
Lesotho,1946,United Kingdom
Lesotho,1947,United Kingdom
Lesotho,1948,United Kingdom
Lesotho,1949,United Kingdom
Lesotho,1950,United Kingdom
Lesotho,1951,United Kingdom
Lesotho,1952,United Kingdom
Lesotho,1953,United Kingdom
Lesotho,1954,United Kingdom
Lesotho,1955,United Kingdom
Lesotho,1956,United Kingdom
Lesotho,1957,United Kingdom
Lesotho,1958,United Kingdom
Lesotho,1959,United Kingdom
Lesotho,1960,United Kingdom
Lesotho,1961,United Kingdom
Lesotho,1962,United Kingdom
Lesotho,1963,United Kingdom
Lesotho,1964,United Kingdom
Lesotho,1965,United Kingdom
Lithuania,1816,Russia
Lithuania,1817,Russia
Lithuania,1818,Russia
Lithuania,1819,Russia
Lithuania,1820,Russia
Lithuania,1821,Russia
Lithuania,1822,Russia
Lithuania,1823,Russia
Lithuania,1824,Russia
Lithuania,1825,Russia
Lithuania,1826,Russia
Lithuania,1827,Russia
Lithuania,1828,Russia
Lithuania,1829,Russia
Lithuania,1830,Russia
Lithuania,1831,Russia
Lithuania,1832,Russia
Lithuania,1833,Russia
Lithuania,1834,Russia
Lithuania,1835,Russia
Lithuania,1836,Russia
Lithuania,1837,Russia
Lithuania,1838,Russia
Lithuania,1839,Russia
Lithuania,1840,Russia
Lithuania,1841,Russia
Lithuania,1842,Russia
Lithuania,1843,Russia
Lithuania,1844,Russia
Lithuania,1845,Russia
Lithuania,1846,Russia
Lithuania,1847,Russia
Lithuania,1848,Russia
Lithuania,1849,Russia
Lithuania,1850,Russia
Lithuania,1851,Russia
Lithuania,1852,Russia
Lithuania,1853,Russia
Lithuania,1854,Russia
Lithuania,1855,Russia
Lithuania,1856,Russia
Lithuania,1857,Russia
Lithuania,1858,Russia
Lithuania,1859,Russia
Lithuania,1860,Russia
Lithuania,1861,Russia
Lithuania,1862,Russia
Lithuania,1863,Russia
Lithuania,1864,Russia
Lithuania,1865,Russia
Lithuania,1866,Russia
Lithuania,1867,Russia
Lithuania,1868,Russia
Lithuania,1869,Russia
Lithuania,1870,Russia
Lithuania,1871,Russia
Lithuania,1872,Russia
Lithuania,1873,Russia
Lithuania,1874,Russia
Lithuania,1875,Russia
Lithuania,1876,Russia
Lithuania,1877,Russia
Lithuania,1878,Russia
Lithuania,1879,Russia
Lithuania,1880,Russia
Lithuania,1881,Russia
Lithuania,1882,Russia
Lithuania,1883,Russia
Lithuania,1884,Russia
Lithuania,1885,Russia
Lithuania,1886,Russia
Lithuania,1887,Russia
Lithuania,1888,Russia
Lithuania,1889,Russia
Lithuania,1890,Russia
Lithuania,1891,Russia
Lithuania,1892,Russia
Lithuania,1893,Russia
Lithuania,1894,Russia
Lithuania,1895,Russia
Lithuania,1896,Russia
Lithuania,1897,Russia
Lithuania,1898,Russia
Lithuania,1899,Russia
Lithuania,1900,Russia
Lithuania,1901,Russia
Lithuania,1902,Russia
Lithuania,1903,Russia
Lithuania,1904,Russia
Lithuania,1905,Russia
Lithuania,1906,Russia
Lithuania,1907,Russia
Lithuania,1908,Russia
Lithuania,1909,Russia
Lithuania,1910,Russia
Lithuania,1911,Russia
Lithuania,1912,Russia
Lithuania,1913,Russia
Lithuania,1914,Russia
Lithuania,1915,Russia
Lithuania,1916,Russia
Lithuania,1917,Russia
Lithuania,1918,Russia
Lithuania,1919,Russia
Lithuania,1920,Russia
Lithuania,1921,Russia
Lithuania,1922,Russia
Lithuania,1923,Russia
Lithuania,1924,Russia
Lithuania,1925,Russia
Lithuania,1926,Russia
Lithuania,1927,Russia
Lithuania,1928,Russia
Lithuania,1929,Russia
Lithuania,1930,Russia
Lithuania,1931,Russia
Lithuania,1932,Russia
Lithuania,1933,Russia
Lithuania,1934,Russia
Lithuania,1935,Russia
Lithuania,1936,Russia
Lithuania,1937,Russia
Lithuania,1938,Russia
Lithuania,1939,Russia
Lithuania,1940,Russia
Lithuania,1941,Russia
Lithuania,1942,Russia
Lithuania,1943,Russia
Lithuania,1944,Russia
Lithuania,1945,Russia
Lithuania,1946,Russia
Lithuania,1947,Russia
Lithuania,1948,Russia
Lithuania,1949,Russia
Lithuania,1950,Russia
Lithuania,1951,Russia
Lithuania,1952,Russia
Lithuania,1953,Russia
Lithuania,1954,Russia
Lithuania,1955,Russia
Lithuania,1956,Russia
Lithuania,1957,Russia
Lithuania,1958,Russia
Lithuania,1959,Russia
Lithuania,1960,Russia
Lithuania,1961,Russia
Lithuania,1962,Russia
Lithuania,1963,Russia
Lithuania,1964,Russia
Lithuania,1965,Russia
Lithuania,1966,Russia
Lithuania,1967,Russia
Lithuania,1968,Russia
Lithuania,1969,Russia
Lithuania,1970,Russia
Lithuania,1971,Russia
Lithuania,1972,Russia
Lithuania,1973,Russia
Lithuania,1974,Russia
Lithuania,1975,Russia
Lithuania,1976,Russia
Lithuania,1977,Russia
Lithuania,1978,Russia
Lithuania,1979,Russia
Lithuania,1980,Russia
Lithuania,1981,Russia
Lithuania,1982,Russia
Lithuania,1983,Russia
Lithuania,1984,Russia
Lithuania,1985,Russia
Lithuania,1986,Russia
Lithuania,1987,Russia
Lithuania,1988,Russia
Lithuania,1989,Russia
Lithuania,1990,Russia
Macedonia,1816,Turkey
Macedonia,1817,Turkey
Macedonia,1818,Turkey
Macedonia,1819,Turkey
Macedonia,1820,Turkey
Macedonia,1821,Turkey
Macedonia,1822,Turkey
Macedonia,1823,Turkey
Macedonia,1824,Turkey
Macedonia,1825,Turkey
Macedonia,1826,Turkey
Macedonia,1827,Turkey
Macedonia,1828,Turkey
Macedonia,1829,Turkey
Macedonia,1830,Turkey
Macedonia,1831,Turkey
Macedonia,1832,Turkey
Macedonia,1833,Turkey
Macedonia,1834,Turkey
Macedonia,1835,Turkey
Macedonia,1836,Turkey
Macedonia,1837,Turkey
Macedonia,1838,Turkey
Macedonia,1839,Turkey
Macedonia,1840,Turkey
Macedonia,1841,Turkey
Macedonia,1842,Turkey
Macedonia,1843,Turkey
Macedonia,1844,Turkey
Macedonia,1845,Turkey
Macedonia,1846,Turkey
Macedonia,1847,Turkey
Macedonia,1848,Turkey
Macedonia,1849,Turkey
Macedonia,1850,Turkey
Macedonia,1851,Turkey
Macedonia,1852,Turkey
Macedonia,1853,Turkey
Macedonia,1854,Turkey
Macedonia,1855,Turkey
Macedonia,1856,Turkey
Macedonia,1857,Turkey
Macedonia,1858,Turkey
Macedonia,1859,Turkey
Macedonia,1860,Turkey
Macedonia,1861,Turkey
Macedonia,1862,Turkey
Macedonia,1863,Turkey
Macedonia,1864,Turkey
Macedonia,1865,Turkey
Macedonia,1866,Turkey
Macedonia,1867,Turkey
Macedonia,1868,Turkey
Macedonia,1869,Turkey
Macedonia,1870,Turkey
Macedonia,1871,Turkey
Macedonia,1872,Turkey
Macedonia,1873,Turkey
Macedonia,1874,Turkey
Macedonia,1875,Turkey
Macedonia,1876,Turkey
Macedonia,1877,Turkey
Macedonia,1878,Turkey
Macedonia,1879,Turkey
Macedonia,1880,Turkey
Macedonia,1881,Turkey
Macedonia,1882,Turkey
Macedonia,1883,Turkey
Macedonia,1884,Turkey
Macedonia,1885,Turkey
Macedonia,1886,Turkey
Macedonia,1887,Turkey
Macedonia,1888,Turkey
Macedonia,1889,Turkey
Macedonia,1890,Turkey
Macedonia,1891,Turkey
Macedonia,1892,Turkey
Macedonia,1893,Turkey
Macedonia,1894,Turkey
Macedonia,1895,Turkey
Macedonia,1896,Turkey
Macedonia,1897,Turkey
Macedonia,1898,Turkey
Macedonia,1899,Turkey
Macedonia,1900,Turkey
Macedonia,1901,Turkey
Macedonia,1902,Turkey
Macedonia,1903,Turkey
Macedonia,1904,Turkey
Macedonia,1905,Turkey
Macedonia,1906,Turkey
Macedonia,1907,Turkey
Macedonia,1908,Turkey
Macedonia,1909,Turkey
Macedonia,1910,Turkey
Macedonia,1911,Turkey
Macedonia,1912,Turkey
Macedonia,1913,Turkey
Macedonia,1914,Yugoslavia
Macedonia,1915,Yugoslavia
Macedonia,1916,Yugoslavia
Macedonia,1917,Yugoslavia
Macedonia,1918,Yugoslavia
Macedonia,1919,Yugoslavia
Macedonia,1920,Yugoslavia
Macedonia,1921,Yugoslavia
Macedonia,1922,Yugoslavia
Macedonia,1923,Yugoslavia
Macedonia,1924,Yugoslavia
Macedonia,1925,Yugoslavia
Macedonia,1926,Yugoslavia
Macedonia,1927,Yugoslavia
Macedonia,1928,Yugoslavia
Macedonia,1929,Yugoslavia
Macedonia,1930,Yugoslavia
Macedonia,1931,Yugoslavia
Macedonia,1932,Yugoslavia
Macedonia,1933,Yugoslavia
Macedonia,1934,Yugoslavia
Macedonia,1935,Yugoslavia
