Entity,Year,Mean male height (cm),Mean female height (cm),Male-to-female height ratio,Change in male height (cm),Change in female height (cm),Change in male height (%),Change in female height (%)
Sierra Leone,1976,167.4359091,158.0676865,1.059267158,,,,
Sierra Leone,1977,167.3806952,157.9995252,1.059374672,,,,
Sierra Leone,1978,167.3154958,157.927745,1.059443328,,,,
Sierra Leone,1979,167.2393028,157.8524625,1.05946591,,,,
Sierra Leone,1980,167.1520542,157.7761214,1.05942555,,,,
Sierra Leone,1981,167.0540477,157.6999126,1.059316045,,,,
Sierra Leone,1982,166.9446527,157.6249074,1.059126095,,,,
Sierra Leone,1983,166.822154,157.5511663,1.058844297,,,,
Sierra Leone,1984,166.6870119,157.479032,1.058471149,,,,
Sierra Leone,1985,166.5386848,157.4076613,1.058008762,,,,
Sierra Leone,1986,166.3777467,157.3365178,1.057464275,,,,
Sierra Leone,1987,166.2043443,157.2642166,1.056847819,,,,
Sierra Leone,1988,166.0207462,157.1906035,1.056174749,,,,
Sierra Leone,1989,165.8289673,157.116536,1.055452033,,,,
Sierra Leone,1990,165.6310038,157.0419044,1.054693042,,,,
Sierra Leone,1991,165.4294,156.9682647,1.053903477,,,,
Sierra Leone,1992,165.2257737,156.8950772,1.053097246,,,,
Sierra Leone,1993,165.0212533,156.8216444,1.052286207,,,,
Sierra Leone,1994,164.8161551,156.7472155,1.051477403,,,,
Sierra Leone,1995,164.6109997,156.6728024,1.05066736,,,,
Sierra Leone,1996,164.4056705,156.5981756,1.04985687,3.8478657,4.1782987,2.39656098,2.741308276
Singapore,1896,162.858471,147.0540052,1.107473889,,,,
Singapore,1897,162.8983605,147.2310368,1.106413186,,,,
Singapore,1898,162.9386639,147.4084399,1.105355053,,,,
Singapore,1899,162.9796256,147.5860664,1.104302253,,,,
Singapore,1900,163.0207202,147.764,1.10325059,,,,
Singapore,1901,163.0621181,147.9412553,1.102208561,,,,
Singapore,1902,163.1040137,148.1178914,1.101176989,,,,
Singapore,1903,163.1453861,148.2929986,1.100155689,,,,
Singapore,1904,163.18635,148.4660792,1.099149051,,,,
Singapore,1905,163.226778,148.6379275,1.098150255,,,,
Singapore,1906,163.2663592,148.8080777,1.097160596,,,,
Singapore,1907,163.3052392,148.9761642,1.096183675,,,,
Singapore,1908,163.3433483,149.1423549,1.095217709,,,,
Singapore,1909,163.3817503,149.3070333,1.094266939,,,,
Singapore,1910,163.4207854,149.4706764,1.093330072,,,,
Singapore,1911,163.4614826,149.6338449,1.092409827,,,,
Singapore,1912,163.5037971,149.797009,1.091502415,,,,
Singapore,1913,163.5482775,149.960765,1.090607116,,,,
Singapore,1914,163.5955379,150.1254054,1.089725869,,,,
Singapore,1915,163.6459121,150.2911839,1.088859026,,,,
Singapore,1916,163.6999171,150.4584712,1.088007314,,,,
Singapore,1917,163.7580649,150.6280494,1.087168463,,,,
Singapore,1918,163.8205645,150.7999084,1.086343926,,,,
Singapore,1919,163.8861872,150.9739865,1.085525997,,,,
Singapore,1920,163.9546099,151.1497467,1.084716405,,,,
Singapore,1921,164.025044,151.3266709,1.083913649,,,,
Singapore,1922,164.0967989,151.503918,1.083119176,,,,
Singapore,1923,164.1705624,151.6811495,1.082339915,,,,
Singapore,1924,164.2470857,151.8586751,1.081578551,,,,
Singapore,1925,164.3289372,152.0385412,1.080837371,,,,
Singapore,1926,164.4178659,152.2210477,1.080125701,,,,
Singapore,1927,164.5148155,152.4062103,1.079449552,,,,
Singapore,1928,164.619793,152.5932371,1.078814475,,,,
Singapore,1929,164.732138,152.7819636,1.07821718,,,,
Singapore,1930,164.8503613,152.9713249,1.077655315,,,,
Singapore,1931,164.9734608,153.1594715,1.077135219,,,,
Singapore,1932,165.1004046,153.3457662,1.07665447,,,,
Singapore,1933,165.2314294,153.5307862,1.076210404,,,,
Singapore,1934,165.366767,153.7151082,1.075800349,,,,
Singapore,1935,165.5065584,153.8994346,1.075420185,,,,
Singapore,1936,165.6503128,154.0834672,1.0750687,,,,
Singapore,1937,165.7976157,154.266975,1.074744713,,,,
Singapore,1938,165.9479291,154.4494649,1.074448068,,,,
Singapore,1939,166.1006187,154.6295874,1.074183935,,,,
Singapore,1940,166.2551855,154.8062636,1.073956451,,,,
Singapore,1941,166.4120332,154.9792234,1.073769952,,,,
Singapore,1942,166.5719248,155.1483952,1.073629699,,,,
Singapore,1943,166.735471,155.3145069,1.073534432,,,,
Singapore,1944,166.9018682,155.4778967,1.073476499,,,,
Singapore,1945,167.0705846,155.6385576,1.073452409,,,,
Singapore,1946,167.2413067,155.7967252,1.073458421,,,,
Singapore,1947,167.4132161,155.9521507,1.07349091,,,,
Singapore,1948,167.5867337,156.1044689,1.073555004,,,,
Singapore,1949,167.761191,156.2540892,1.073643524,,,,
Singapore,1950,167.9364943,156.4017516,1.073750726,,,,
Singapore,1951,168.1116211,156.5477681,1.073867888,,,,
Singapore,1952,168.2859074,156.6915019,1.073995114,,,,
Singapore,1953,168.4604755,156.8331718,1.074138038,,,,
Singapore,1954,168.6347825,156.9722057,1.074297082,,,,
Singapore,1955,168.8082586,157.1090698,1.074465394,,,,
Singapore,1956,168.9803355,157.2438624,1.074638672,,,,
Singapore,1957,169.1517718,157.3769305,1.074819361,,,,
Singapore,1958,169.3242236,157.5089536,1.075013323,,,,
Singapore,1959,169.4972252,157.6407029,1.075212316,,,,
Singapore,1960,169.6718029,157.7733377,1.07541493,,,,
Singapore,1961,169.847036,157.9064228,1.075618287,,,,
Singapore,1962,170.0208623,158.0391833,1.07581461,,,,
Singapore,1963,170.1909427,158.1703957,1.075997452,,,,
Singapore,1964,170.3554926,158.2980683,1.076169118,,,,
Singapore,1965,170.5143293,158.4211158,1.076335869,,,,
Singapore,1966,170.6676606,158.5394873,1.076499385,,,,
Singapore,1967,170.8160491,158.6533675,1.076661982,,,,
Singapore,1968,170.9599778,158.7624658,1.076828688,,,,
Singapore,1969,171.0998771,158.8663958,1.077004839,,,,
Singapore,1970,171.2363281,158.965084,1.077194588,,,,
Singapore,1971,171.3685576,159.0589425,1.077390274,,,,
Singapore,1972,171.4960883,159.1475551,1.077591724,,,,
Singapore,1973,171.6191146,159.2315142,1.07779616,,,,
Singapore,1974,171.7369523,159.3116444,1.077993721,,,,
Singapore,1975,171.8481164,159.3869149,1.078182086,,,,
Singapore,1976,171.9510284,159.4570275,1.078353404,,,,
Singapore,1977,172.0440852,159.5209451,1.078504676,,,,
Singapore,1978,172.1274913,159.5791389,1.07863404,,,,
Singapore,1979,172.2017416,159.6324454,1.078738982,,,,
Singapore,1980,172.2672021,159.682718,1.078809305,,,,
Singapore,1981,172.3255732,159.7312007,1.078847291,,,,
Singapore,1982,172.3771803,159.7791141,1.078846765,,,,
Singapore,1983,172.4218959,159.8269612,1.078803567,,,,
Singapore,1984,172.4597275,159.8741998,1.078721443,,,,
Singapore,1985,172.4898705,159.9202778,1.078599117,,,,
Singapore,1986,172.5134665,159.964666,1.078447327,,,,
Singapore,1987,172.531157,160.0067998,1.078273906,,,,
Singapore,1988,172.5433422,160.0463063,1.078083876,,,,
Singapore,1989,172.5513996,160.0835205,1.077883589,,,,
Singapore,1990,172.5563731,160.1186472,1.077678185,,,,
Singapore,1991,172.5595323,160.1527833,1.077468207,,,,
Singapore,1992,172.5618117,160.1865966,1.077254997,,,,
Singapore,1993,172.563285,160.2203367,1.077037338,,,,
Singapore,1994,172.5643299,160.253498,1.076820987,,,,
Singapore,1995,172.5651989,160.2865917,1.076604082,,,,
Singapore,1996,172.5660422,160.3199341,1.076385436,9.7075712,13.2659289,5.960740722,9.021127226
Slovakia,1896,168.3394197,155.5800129,1.082011864,,,,
Slovakia,1897,168.4715813,155.7690463,1.081547235,,,,
Slovakia,1898,168.6042285,155.9585189,1.081083802,,,,
Slovakia,1899,168.737022,156.14795,1.080622717,,,,
Slovakia,1900,168.8701219,156.3377185,1.080162379,,,,
Slovakia,1901,169.0032772,156.5269656,1.079707107,,,,
Slovakia,1902,169.1368618,156.7157006,1.079259201,,,,
Slovakia,1903,169.2709824,156.9036315,1.078821317,,,,
Slovakia,1904,169.405113,157.0904513,1.078392172,,,,
Slovakia,1905,169.5392728,157.2760994,1.077972263,,,,
Slovakia,1906,169.6732552,157.4604939,1.077560796,,,,
Slovakia,1907,169.8076491,157.6438166,1.077160226,,,,
Slovakia,1908,169.9430733,157.8260241,1.076774722,,,,
Slovakia,1909,170.078605,158.0072414,1.076397534,,,,
Slovakia,1910,170.2148103,158.1880468,1.07602827,,,,
Slovakia,1911,170.3525292,158.3687054,1.075670403,,,,
Slovakia,1912,170.4920101,158.550365,1.075317676,,,,
Slovakia,1913,170.6326965,158.7331267,1.074965888,,,,
Slovakia,1914,170.7742354,158.9169195,1.074613301,,,,
Slovakia,1915,170.9168246,159.1019413,1.074259831,,,,
Slovakia,1916,171.059641,159.2879089,1.073902233,,,,
Slovakia,1917,171.2023881,159.4750275,1.073537285,,,,
Slovakia,1918,171.3443718,159.6623036,1.073167353,,,,
Slovakia,1919,171.4845734,159.8480777,1.07279722,,,,
Slovakia,1920,171.6215767,160.031534,1.072423493,,,,
Slovakia,1921,171.7545593,160.2116556,1.07204784,,,,
Slovakia,1922,171.8823615,160.3876565,1.071668265,,,,
Slovakia,1923,172.0050969,160.5582702,1.071293909,,,,
Slovakia,1924,172.124367,160.7235375,1.070934411,,,,
Slovakia,1925,172.243193,160.8849678,1.070598424,,,,
Slovakia,1926,172.3629535,161.042578,1.070294301,,,,
Slovakia,1927,172.4857856,161.1958395,1.070038694,,,,
Slovakia,1928,172.6126369,161.3456958,1.069831061,,,,
Slovakia,1929,172.7440125,161.4921361,1.069674454,,,,
Slovakia,1930,172.879147,161.6355537,1.069561387,,,,
Slovakia,1931,173.0163354,161.7744139,1.069491344,,,,
Slovakia,1932,173.1545913,161.9091444,1.069455292,,,,
Slovakia,1933,173.29429,162.0403113,1.069451722,,,,
Slovakia,1934,173.434997,162.168846,1.069471734,,,,
Slovakia,1935,173.5766691,162.2947925,1.069514717,,,,
Slovakia,1936,173.7188417,162.4179451,1.069579113,,,,
Slovakia,1937,173.8602665,162.5385118,1.069655828,,,,
Slovakia,1938,174.0007584,162.655643,1.069749289,,,,
Slovakia,1939,174.1407019,162.7691528,1.069863048,,,,
Slovakia,1940,174.2807599,162.878573,1.070004217,,,,
Slovakia,1941,174.4215264,162.9830475,1.070182016,,,,
Slovakia,1942,174.5655287,163.0828179,1.070410304,,,,
Slovakia,1943,174.7141251,163.1788352,1.070691091,,,,
Slovakia,1944,174.866461,163.2725185,1.071009761,,,,
Slovakia,1945,175.0227941,163.3645483,1.071363377,,,,
Slovakia,1946,175.18394,163.4557372,1.071751552,,,,
Slovakia,1947,175.3485863,163.546202,1.072165444,,,,
Slovakia,1948,175.5167533,163.6356985,1.072606741,,,,
Slovakia,1949,175.6869329,163.7249064,1.07306174,,,,
Slovakia,1950,175.8579627,163.8153868,1.073513094,,,,
Slovakia,1951,176.0295553,163.908097,1.073952773,,,,
Slovakia,1952,176.1999028,164.002864,1.074370889,,,,
Slovakia,1953,176.3686999,164.0994728,1.074767011,,,,
Slovakia,1954,176.5356691,164.1978858,1.075139721,,,,
Slovakia,1955,176.7005807,164.2989919,1.075481831,,,,
Slovakia,1956,176.8636761,164.4026211,1.075795963,,,,
Slovakia,1957,177.0258226,164.5095597,1.076082283,,,,
Slovakia,1958,177.1874024,164.6200722,1.076341421,,,,
Slovakia,1959,177.3477977,164.7343241,1.076568582,,,,
Slovakia,1960,177.5069099,164.8521347,1.0767644,,,,
Slovakia,1961,177.6635364,164.9729977,1.076924945,,,,
Slovakia,1962,177.816581,165.0955381,1.077052615,,,,
Slovakia,1963,177.9635412,165.2169805,1.077150428,,,,
Slovakia,1964,178.102424,165.3353006,1.077219586,,,,
Slovakia,1965,178.2335941,165.4497108,1.077267487,,,,
Slovakia,1966,178.3578994,165.560024,1.077300517,,,,
Slovakia,1967,178.4757489,165.6669587,1.077316505,,,,
Slovakia,1968,178.5872711,165.7704539,1.077316656,,,,
Slovakia,1969,178.6933633,165.870691,1.077305232,,,,
Slovakia,1970,178.7938741,165.9674542,1.077282742,,,,
Slovakia,1971,178.8886631,166.0607626,1.077248233,,,,
Slovakia,1972,178.9772457,166.1498374,1.077203857,,,,
Slovakia,1973,179.05953,166.2352995,1.07714505,,,,
Slovakia,1974,179.1348277,166.3169133,1.077069218,,,,
Slovakia,1975,179.203226,166.3943907,1.076978769,,,,
Slovakia,1976,179.2638187,166.4671881,1.076871789,,,,
Slovakia,1977,179.3155933,166.5348794,1.076744967,,,,
Slovakia,1978,179.3581947,166.5970814,1.076598661,,,,
Slovakia,1979,179.3921062,166.6548171,1.076429169,,,,
Slovakia,1980,179.4199418,166.7103222,1.076237748,,,,
Slovakia,1981,179.4437191,166.7647405,1.076029133,,,,
Slovakia,1982,179.4642836,166.818992,1.07580247,,,,
Slovakia,1983,179.4815748,166.8733934,1.075555373,,,,
Slovakia,1984,179.4966542,166.9273198,1.075298246,,,,
Slovakia,1985,179.5076799,166.980223,1.075023597,,,,
Slovakia,1986,179.5147259,167.031265,1.074737271,,,,
Slovakia,1987,179.51862,167.0794549,1.074450597,,,,
Slovakia,1988,179.5191617,167.1247082,1.074162903,,,,
Slovakia,1989,179.5177615,167.168203,1.073875045,,,,
Slovakia,1990,179.5159613,167.2101219,1.073595063,,,,
Slovakia,1991,179.5138922,167.2520555,1.073313519,,,,
Slovakia,1992,179.5114769,167.2941901,1.073028757,,,,
Slovakia,1993,179.5091106,167.336712,1.072741949,,,,
Slovakia,1994,179.506477,167.379686,1.072450793,,,,
Slovakia,1995,179.5037881,167.4229011,1.072157912,,,,
Slovakia,1996,179.5012393,167.4661191,1.071866001,11.1618196,11.8861062,6.630544183,7.639867087
Slovenia,1896,167.3780695,152.5080303,1.097503319,,,,
Slovenia,1897,167.5044612,152.7269349,1.096757827,,,,
Slovenia,1898,167.631224,152.9463163,1.096013478,,,,
Slovenia,1899,167.7585396,153.1657187,1.09527472,,,,
Slovenia,1900,167.8860427,153.3849798,1.094540306,,,,
Slovenia,1901,168.0135427,153.6036123,1.093812445,,,,
Slovenia,1902,168.1414332,153.8215531,1.093094107,,,,
Slovenia,1903,168.2697827,154.0384147,1.092388435,,,,
Slovenia,1904,168.398398,154.2539423,1.091695911,,,,
Slovenia,1905,168.52703,154.4683939,1.091013027,,,,
Slovenia,1906,168.6557428,154.6816082,1.090341281,,,,
Slovenia,1907,168.7850314,154.8939242,1.089681421,,,,
Slovenia,1908,168.9148169,155.1051417,1.089034284,,,,
Slovenia,1909,169.0453883,155.3155084,1.088399929,,,,
Slovenia,1910,169.1766715,155.525574,1.087773973,,,,
Slovenia,1911,169.3095658,155.7358801,1.087158372,,,,
Slovenia,1912,169.4445908,155.9473406,1.08655005,,,,
Slovenia,1913,169.581233,156.1600788,1.085944848,,,,
Slovenia,1914,169.719053,156.3738897,1.085341378,,,,
Slovenia,1915,169.8581667,156.589164,1.084737681,,,,
Slovenia,1916,169.9981916,156.8057526,1.084132366,,,,
Slovenia,1917,170.1386931,157.0239586,1.083520595,,,,
Slovenia,1918,170.2788361,157.2425165,1.082905819,,,,
Slovenia,1919,170.4172259,157.4597824,1.082290495,,,,
Slovenia,1920,170.5531585,157.6758319,1.081669628,,,,
Slovenia,1921,170.6855339,157.8887755,1.081049197,,,,
Slovenia,1922,170.8135359,158.0981898,1.080426892,,,,
Slovenia,1923,170.9373435,158.302655,1.079813497,,,,
Slovenia,1924,171.0583586,158.5026772,1.079214318,,,,
Slovenia,1925,171.1796265,158.6989754,1.078643552,,,,
Slovenia,1926,171.3025067,158.891856,1.078107532,,,,
Slovenia,1927,171.4295734,159.0810804,1.077623894,,,,
Slovenia,1928,171.561481,159.26754,1.0771905,,,,
Slovenia,1929,171.6985235,159.4515161,1.076807093,,,,
Slovenia,1930,171.8399422,159.6329847,1.076468892,,,,
Slovenia,1931,171.9844656,159.8108066,1.076175443,,,,
Slovenia,1932,172.1312283,159.9851932,1.075919745,,,,
Slovenia,1933,172.2803757,160.1567784,1.075698309,,,,
Slovenia,1934,172.4319374,160.326634,1.075504008,,,,
Slovenia,1935,172.5854733,160.4945651,1.075335312,,,,
Slovenia,1936,172.740242,160.660373,1.075188852,,,,
Slovenia,1937,172.895905,160.8238235,1.075064013,,,,
Slovenia,1938,173.0517231,160.9843645,1.074959818,,,,
Slovenia,1939,173.2080434,161.1416013,1.074880987,,,,
Slovenia,1940,173.3654631,161.2949633,1.074834946,,,,
Slovenia,1941,173.5247632,161.4433163,1.074833986,,,,
Slovenia,1942,173.6874794,161.587185,1.074883998,,,,
Slovenia,1943,173.8554503,161.7268991,1.074994026,,,,
Slovenia,1944,174.027583,161.8636123,1.075149507,,,,
Slovenia,1945,174.2041788,161.9979425,1.075348095,,,,
Slovenia,1946,174.3855422,162.1303777,1.07558833,,,,
Slovenia,1947,174.5708971,162.2604233,1.075868616,,,,
Slovenia,1948,174.7600693,162.3876848,1.076190411,,,,
Slovenia,1949,174.9516643,162.512775,1.076540994,,,,
Slovenia,1950,175.144574,162.6367052,1.076906801,,,,
Slovenia,1951,175.3375843,162.7600564,1.077276502,,,,
Slovenia,1952,175.5292625,162.8825703,1.077643005,,,,
Slovenia,1953,175.7186494,163.0046265,1.077997927,,,,
Slovenia,1954,175.9059832,163.1260218,1.0783441,,,,
Slovenia,1955,176.092084,163.2474572,1.078681941,,,,
Slovenia,1956,176.2760124,163.3689418,1.079005657,,,,
Slovenia,1957,176.4586834,163.4915864,1.079313543,,,,
Slovenia,1958,176.6410521,163.6157847,1.079608868,,,,
Slovenia,1959,176.8220798,163.7417242,1.079884071,,,,
Slovenia,1960,177.0017542,163.8692534,1.080140115,,,,
Slovenia,1961,177.1786054,163.9980095,1.080370463,,,,
Slovenia,1962,177.3512835,164.1266422,1.080575835,,,,
Slovenia,1963,177.5174211,164.2524866,1.080759414,,,,
Slovenia,1964,177.6752737,164.3740246,1.080920627,,,,
Slovenia,1965,177.8249297,164.4899932,1.081068375,,,,
Slovenia,1966,177.9672626,164.6003503,1.081208286,,,,
Slovenia,1967,178.1029193,164.7055259,1.081341493,,,,
Slovenia,1968,178.2321511,164.805589,1.081469094,,,,
Slovenia,1969,178.3563679,164.9007003,1.081598608,,,,
Slovenia,1970,178.4749724,164.9903608,1.081729693,,,,
Slovenia,1971,178.5883187,165.0750149,1.081861594,,,,
Slovenia,1972,178.6959589,165.1541145,1.081995198,,,,
Slovenia,1973,178.7979164,165.2282541,1.082126767,,,,
Slovenia,1974,178.893544,165.2973876,1.0822527,,,,
Slovenia,1975,178.9829381,165.361278,1.08237515,,,,
Slovenia,1976,179.0650027,165.4192075,1.082492205,,,,
Slovenia,1977,179.1388212,165.4710478,1.082599183,,,,
Slovenia,1978,179.2042517,165.5165504,1.082696874,,,,
Slovenia,1979,179.2616677,165.5569466,1.082779499,,,,
Slovenia,1980,179.3131036,165.5942435,1.082846238,,,,
Slovenia,1981,179.360991,165.6299183,1.082902128,,,,
Slovenia,1982,179.4056962,165.664896,1.082943342,,,,
Slovenia,1983,179.4473442,165.6998041,1.082966544,,,,
Slovenia,1984,179.4867784,165.7341117,1.082980302,,,,
Slovenia,1985,179.5225004,165.7674089,1.082978262,,,,
Slovenia,1986,179.5546885,165.7990323,1.082965841,,,,
Slovenia,1987,179.583298,165.8281422,1.08294826,,,,
Slovenia,1988,179.6092258,165.8543284,1.082933605,,,,
Slovenia,1989,179.6337203,165.8788113,1.082921435,,,,
Slovenia,1990,179.6576285,165.9020103,1.082914114,,,,
Slovenia,1991,179.6815421,165.9251542,1.082907188,,,,
Slovenia,1992,179.7052638,165.9488902,1.082895243,,,,
Slovenia,1993,179.7295932,165.9732722,1.082882749,,,,
Slovenia,1994,179.7538172,165.9986129,1.082863369,,,,
Slovenia,1995,179.7781707,166.0247066,1.082839864,,,,
Slovenia,1996,179.8026954,166.0512293,1.0828146,12.4246259,13.543199,7.423090693,8.880318612
Solomon Islands,1896,160.8480129,148.4451309,1.083551962,,,,
Solomon Islands,1897,160.9067426,148.6008693,1.082811584,,,,
Solomon Islands,1898,160.9654709,148.7569234,1.082070449,,,,
Solomon Islands,1899,161.0246727,148.9129304,1.08133439,,,,
Solomon Islands,1900,161.0842706,149.0682329,1.080607635,,,,
Solomon Islands,1901,161.1449256,149.2225947,1.079896285,,,,
Solomon Islands,1902,161.2067147,149.3759315,1.079201402,,,,
Solomon Islands,1903,161.2694756,149.52729,1.078528713,,,,
Solomon Islands,1904,161.3333227,149.6763852,1.077880939,,,,
Solomon Islands,1905,161.3982486,149.823182,1.077258182,,,,
Solomon Islands,1906,161.4643494,149.9672543,1.076664037,,,,
Solomon Islands,1907,161.5319147,150.1084538,1.076101383,,,,
Solomon Islands,1908,161.6014194,150.2467346,1.075573588,,,,
Solomon Islands,1909,161.672265,150.382265,1.075075342,,,,
Solomon Islands,1910,161.7453473,150.5157881,1.074607185,,,,
Solomon Islands,1911,161.8213137,150.6476851,1.074170596,,,,
Solomon Islands,1912,161.9003477,150.7783149,1.07376414,,,,
Solomon Islands,1913,161.9821123,150.9073488,1.073387834,,,,
Solomon Islands,1914,162.0662287,151.0350478,1.073037226,,,,
Solomon Islands,1915,162.1525112,151.1613508,1.072711446,,,,
Solomon Islands,1916,162.2404352,151.2867798,1.072403256,,,,
Solomon Islands,1917,162.3301965,151.4112757,1.072114317,,,,
Solomon Islands,1918,162.4214522,151.5345631,1.071844264,,,,
Solomon Islands,1919,162.5121862,151.6560706,1.071583785,,,,
Solomon Islands,1920,162.6018055,151.7761147,1.071326709,,,,
Solomon Islands,1921,162.6897273,151.8939053,1.071074754,,,,
Solomon Islands,1922,162.774886,152.0093323,1.070821663,,,,
Solomon Islands,1923,162.8572103,152.1219191,1.070570311,,,,
Solomon Islands,1924,162.9369471,152.2321765,1.070318712,,,,
Solomon Islands,1925,163.0154059,152.3409685,1.070069381,,,,
Solomon Islands,1926,163.0933078,152.4489691,1.069822307,,,,
Solomon Islands,1927,163.1716781,152.5558743,1.069586333,,,,
Solomon Islands,1928,163.2511554,152.6622509,1.069361643,,,,
Solomon Islands,1929,163.3318071,152.76769,1.069151514,,,,
Solomon Islands,1930,163.4132257,152.8724329,1.06895156,,,,
Solomon Islands,1931,163.4945889,152.9749156,1.068767309,,,,
Solomon Islands,1932,163.5755815,153.0756566,1.068593042,,,,
Solomon Islands,1933,163.6573891,153.1753824,1.068431405,,,,
Solomon Islands,1934,163.7412819,153.2749872,1.068284427,,,,
Solomon Islands,1935,163.8283274,153.3753059,1.068153223,,,,
Solomon Islands,1936,163.9189485,153.4764855,1.068039498,,,,
Solomon Islands,1937,164.0129689,153.5782966,1.067943665,,,,
Solomon Islands,1938,164.1105756,153.6806657,1.067867417,,,,
Solomon Islands,1939,164.2113876,153.7831823,1.067811091,,,,
Solomon Islands,1940,164.3163044,153.8854358,1.067783339,,,,
Solomon Islands,1941,164.426367,153.9872403,1.067792154,,,,
