Entity,Year,regime_fh,polrights_fh,civlibs_fh,electdem_fh,polprocess_fh,polrights_score_fh,civlibs_score_fh,country_fh,number_notfree_fh,number_partlyfree_fh,number_free_fh,number_nonelectdem_fh,number_electdem_fh,pop_notfree_fh,pop_partlyfree_fh,pop_free_fh,pop_missreg_fh,pop_nonelectdem_fh,pop_electdem_fh,pop_missdem_fh,region
Uruguay,1984,1,5,4,,,,,1,,,,,,,,,,,,,South America
Uruguay,1985,2,2,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,1986,2,2,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,1987,2,2,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,1988,2,2,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,1989,2,1,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,1990,2,1,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,1991,2,1,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,1992,2,1,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,1993,2,2,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,1994,2,2,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,1995,2,2,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,1996,2,1,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,1997,2,1,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,1998,2,1,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,1999,2,1,2,,,,,1,,,,,,,,,,,,,South America
Uruguay,2000,2,1,1,,,,,1,,,,,,,,,,,,,South America
Uruguay,2001,2,1,1,,,,,1,,,,,,,,,,,,,South America
Uruguay,2002,2,1,1,,,,,1,,,,,,,,,,,,,South America
Uruguay,2003,2,1,1,,,,,1,,,,,,,,,,,,,South America
Uruguay,2004,2,1,1,,,,,1,,,,,,,,,,,,,South America
Uruguay,2005,2,1,1,1,12,39,58,1,,,,,,,,,,,,,South America
Uruguay,2006,2,1,1,1,12,39,58,1,,,,,,,,,,,,,South America
Uruguay,2007,2,1,1,1,12,39,58,1,,,,,,,,,,,,,South America
Uruguay,2008,2,1,1,1,12,39,58,1,,,,,,,,,,,,,South America
Uruguay,2009,2,1,1,1,12,39,58,1,,,,,,,,,,,,,South America
Uruguay,2010,2,1,1,1,12,39,58,1,,,,,,,,,,,,,South America
Uruguay,2011,2,1,1,1,12,39,58,1,,,,,,,,,,,,,South America
Uruguay,2012,2,1,1,1,12,39,58,1,,,,,,,,,,,,,South America
Uruguay,2013,2,1,1,1,12,40,58,1,,,,,,,,,,,,,South America
Uruguay,2014,2,1,1,1,12,40,58,1,,,,,,,,,,,,,South America
Uruguay,2015,2,1,1,1,12,40,58,1,,,,,,,,,,,,,South America
Uruguay,2016,2,1,1,1,12,40,58,1,,,,,,,,,,,,,South America
Uruguay,2017,2,1,1,1,12,40,58,1,,,,,,,,,,,,,South America
Uruguay,2018,2,1,1,1,12,40,58,1,,,,,,,,,,,,,South America
Uruguay,2019,2,1,1,1,12,40,58,1,,,,,,,,,,,,,South America
Uruguay,2020,2,1,1,1,12,40,58,1,,,,,,,,,,,,,South America
Uruguay,2021,2,1,1,1,12,40,57,1,,,,,,,,,,,,,South America
USSR,1972,0,6,6,,,,,1,,,,,,,,,,,,,Europe
USSR,1973,0,6,6,,,,,1,,,,,,,,,,,,,Europe
USSR,1974,0,6,6,,,,,1,,,,,,,,,,,,,Europe
USSR,1975,0,7,6,,,,,1,,,,,,,,,,,,,Europe
USSR,1976,0,7,6,,,,,1,,,,,,,,,,,,,Europe
USSR,1977,0,7,6,,,,,1,,,,,,,,,,,,,Europe
USSR,1978,0,6,6,,,,,1,,,,,,,,,,,,,Europe
USSR,1979,0,6,6,,,,,1,,,,,,,,,,,,,Europe
USSR,1980,0,6,7,,,,,1,,,,,,,,,,,,,Europe
USSR,1982,0,6,7,,,,,1,,,,,,,,,,,,,Europe
USSR,1983,0,6,7,,,,,1,,,,,,,,,,,,,Europe
USSR,1984,0,7,7,,,,,1,,,,,,,,,,,,,Europe
USSR,1985,0,7,7,,,,,1,,,,,,,,,,,,,Europe
USSR,1986,0,7,7,,,,,1,,,,,,,,,,,,,Europe
USSR,1987,0,7,6,,,,,1,,,,,,,,,,,,,Europe
USSR,1988,0,6,5,,,,,1,,,,,,,,,,,,,Europe
USSR,1989,0,6,5,,,,,1,,,,,,,,,,,,,Europe
USSR,1990,1,5,4,,,,,1,,,,,,,,,,,,,Europe
USSR,1991,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,1992,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,1993,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,1994,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,1995,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,1996,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,1997,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,1998,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,1999,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2000,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2001,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2002,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2003,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2004,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2005,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2006,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2007,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2008,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2009,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2010,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2011,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2012,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2013,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2014,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2015,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2016,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2017,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2018,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2019,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2020,,,,,,,,1,,,,,,,,,,,,,Europe
USSR,2021,,,,,,,,1,,,,,,,,,,,,,Europe
Uzbekistan,1972,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1973,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1974,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1975,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1976,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1977,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1978,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1979,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1980,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1982,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1983,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1984,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1985,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1986,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1987,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1988,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1989,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1990,,,,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1991,1,6,5,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1992,0,6,6,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1993,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1994,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1995,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1996,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1997,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1998,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,1999,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,2000,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,2001,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,2002,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,2003,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,2004,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Uzbekistan,2005,0,7,7,0,0,0,3,1,,,,,,,,,,,,,Asia
Uzbekistan,2006,0,7,7,0,0,0,3,1,,,,,,,,,,,,,Asia
Uzbekistan,2007,0,7,7,0,0,0,3,1,,,,,,,,,,,,,Asia
Uzbekistan,2008,0,7,7,0,0,0,3,1,,,,,,,,,,,,,Asia
Uzbekistan,2009,0,7,7,0,0,0,4,1,,,,,,,,,,,,,Asia
Uzbekistan,2010,0,7,7,0,0,0,4,1,,,,,,,,,,,,,Asia
Uzbekistan,2011,0,7,7,0,0,0,4,1,,,,,,,,,,,,,Asia
Uzbekistan,2012,0,7,7,0,0,0,4,1,,,,,,,,,,,,,Asia
Uzbekistan,2013,0,7,7,0,0,0,4,1,,,,,,,,,,,,,Asia
Uzbekistan,2014,0,7,7,0,0,0,4,1,,,,,,,,,,,,,Asia
Uzbekistan,2015,0,7,7,0,0,0,3,1,,,,,,,,,,,,,Asia
Uzbekistan,2016,0,7,7,0,0,0,3,1,,,,,,,,,,,,,Asia
Uzbekistan,2017,0,7,7,0,0,1,6,1,,,,,,,,,,,,,Asia
Uzbekistan,2018,0,7,6,0,0,1,8,1,,,,,,,,,,,,,Asia
Uzbekistan,2019,0,7,6,0,1,2,8,1,,,,,,,,,,,,,Asia
Uzbekistan,2020,0,7,6,0,1,2,9,1,,,,,,,,,,,,,Asia
Uzbekistan,2021,0,7,6,0,1,2,9,1,,,,,,,,,,,,,Asia
Vanuatu,1972,,,,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1973,,,,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1974,,,,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1975,,,,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1976,,,,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1977,,,,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1978,,,,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1979,,,,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1980,2,2,3,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1982,2,2,2,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1983,1,2,4,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1984,1,2,4,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1985,1,2,4,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1986,1,2,4,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1987,1,2,4,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1988,1,2,4,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1989,2,2,3,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1990,2,2,3,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1991,2,2,3,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1992,2,2,3,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1993,2,1,2,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1994,2,1,3,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1995,2,1,3,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1996,2,1,3,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1997,2,1,3,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1998,2,1,3,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,1999,2,1,3,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,2000,2,1,3,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,2001,2,1,3,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,2002,2,1,2,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,2003,2,2,2,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,2004,2,2,2,,,,,1,,,,,,,,,,,,,Oceania
Vanuatu,2005,2,2,2,1,9,32,48,1,,,,,,,,,,,,,Oceania
Vanuatu,2006,2,2,2,1,9,32,48,1,,,,,,,,,,,,,Oceania
Vanuatu,2007,2,2,2,1,9,32,48,1,,,,,,,,,,,,,Oceania
Vanuatu,2008,2,2,2,1,9,32,48,1,,,,,,,,,,,,,Oceania
Vanuatu,2009,2,2,2,1,9,32,48,1,,,,,,,,,,,,,Oceania
Vanuatu,2010,2,2,2,1,9,32,48,1,,,,,,,,,,,,,Oceania
Vanuatu,2011,2,2,2,1,9,32,48,1,,,,,,,,,,,,,Oceania
Vanuatu,2012,2,2,2,1,9,32,47,1,,,,,,,,,,,,,Oceania
Vanuatu,2013,2,2,2,1,9,32,47,1,,,,,,,,,,,,,Oceania
Vanuatu,2014,2,2,2,1,9,32,47,1,,,,,,,,,,,,,Oceania
Vanuatu,2015,2,2,2,1,9,31,47,1,,,,,,,,,,,,,Oceania
Vanuatu,2016,2,2,2,1,10,32,48,1,,,,,,,,,,,,,Oceania
Vanuatu,2017,2,2,2,1,10,33,48,1,,,,,,,,,,,,,Oceania
Vanuatu,2018,2,2,2,1,10,33,49,1,,,,,,,,,,,,,Oceania
Vanuatu,2019,2,2,2,1,10,33,49,1,,,,,,,,,,,,,Oceania
Vanuatu,2020,2,2,2,1,10,33,49,1,,,,,,,,,,,,,Oceania
Vanuatu,2021,2,2,2,1,10,33,49,1,,,,,,,,,,,,,Oceania
Venezuela,1972,2,2,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1973,2,2,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1974,2,2,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1975,2,2,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1976,2,1,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1977,2,1,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1978,2,1,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1979,2,1,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1980,2,1,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1982,2,1,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1983,2,1,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1984,2,1,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1985,2,1,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1986,2,1,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1987,2,1,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1988,2,1,2,,,,,1,,,,,,,,,,,,,South America
Venezuela,1989,2,1,3,,,,,1,,,,,,,,,,,,,South America
Venezuela,1990,2,1,3,,,,,1,,,,,,,,,,,,,South America
Venezuela,1991,2,1,3,,,,,1,,,,,,,,,,,,,South America
Venezuela,1992,1,3,3,,,,,1,,,,,,,,,,,,,South America
Venezuela,1993,1,3,3,,,,,1,,,,,,,,,,,,,South America
Venezuela,1994,1,3,3,,,,,1,,,,,,,,,,,,,South America
Venezuela,1995,1,3,3,,,,,1,,,,,,,,,,,,,South America
Venezuela,1996,2,2,3,,,,,1,,,,,,,,,,,,,South America
Venezuela,1997,2,2,3,,,,,1,,,,,,,,,,,,,South America
Venezuela,1998,2,2,3,,,,,1,,,,,,,,,,,,,South America
Venezuela,1999,1,4,4,,,,,1,,,,,,,,,,,,,South America
Venezuela,2000,1,3,5,,,,,1,,,,,,,,,,,,,South America
Venezuela,2001,1,3,5,,,,,1,,,,,,,,,,,,,South America
Venezuela,2002,1,3,4,,,,,1,,,,,,,,,,,,,South America
Venezuela,2003,1,3,4,,,,,1,,,,,,,,,,,,,South America
Venezuela,2004,1,3,4,,,,,1,,,,,,,,,,,,,South America
Venezuela,2005,1,4,4,1,10,23,31,1,,,,,,,,,,,,,South America
Venezuela,2006,1,4,4,1,8,20,31,1,,,,,,,,,,,,,South America
Venezuela,2007,1,4,4,0,8,19,28,1,,,,,,,,,,,,,South America
Venezuela,2008,1,4,4,0,7,18,28,1,,,,,,,,,,,,,South America
Venezuela,2009,1,5,4,0,6,16,27,1,,,,,,,,,,,,,South America
Venezuela,2010,1,5,5,0,6,17,25,1,,,,,,,,,,,,,South America
Venezuela,2011,1,5,5,0,6,17,24,1,,,,,,,,,,,,,South America
Venezuela,2012,1,5,5,0,5,15,24,1,,,,,,,,,,,,,South America
Venezuela,2013,1,5,5,0,5,14,24,1,,,,,,,,,,,,,South America
Venezuela,2014,1,5,5,0,5,13,22,1,,,,,,,,,,,,,South America
Venezuela,2015,1,5,5,0,5,15,20,1,,,,,,,,,,,,,South America
Venezuela,2016,0,6,5,0,5,11,19,1,,,,,,,,,,,,,South America
Venezuela,2017,0,6,5,0,2,8,18,1,,,,,,,,,,,,,South America
Venezuela,2018,0,7,6,0,0,3,16,1,,,,,,,,,,,,,South America
Venezuela,2019,0,7,6,0,0,2,14,1,,,,,,,,,,,,,South America
Venezuela,2020,0,7,6,0,0,1,13,1,,,,,,,,,,,,,South America
Venezuela,2021,0,7,6,0,0,1,13,1,,,,,,,,,,,,,South America
Vietnam,1976,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1977,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1978,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1979,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1980,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1982,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1983,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1984,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1985,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1986,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1987,0,6,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1988,0,6,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1989,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1990,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1991,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1992,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1993,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1994,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1995,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1996,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1997,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1998,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,1999,0,7,7,,,,,1,,,,,,,,,,,,,Asia
Vietnam,2000,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Vietnam,2001,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Vietnam,2002,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Vietnam,2003,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Vietnam,2004,0,7,6,,,,,1,,,,,,,,,,,,,Asia
Vietnam,2005,0,7,5,0,0,2,17,1,,,,,,,,,,,,,Asia
Vietnam,2006,0,7,5,0,0,2,19,1,,,,,,,,,,,,,Asia
Vietnam,2007,0,7,5,0,0,2,19,1,,,,,,,,,,,,,Asia
Vietnam,2008,0,7,5,0,0,2,20,1,,,,,,,,,,,,,Asia
Vietnam,2009,0,7,5,0,0,2,19,1,,,,,,,,,,,,,Asia
Vietnam,2010,0,7,5,0,0,2,18,1,,,,,,,,,,,,,Asia
Vietnam,2011,0,7,5,0,0,2,17,1,,,,,,,,,,,,,Asia
Vietnam,2012,0,7,5,0,0,2,17,1,,,,,,,,,,,,,Asia
Vietnam,2013,0,7,5,0,0,3,17,1,,,,,,,,,,,,,Asia
Vietnam,2014,0,7,5,0,0,3,17,1,,,,,,,,,,,,,Asia
Vietnam,2015,0,7,5,0,0,3,17,1,,,,,,,,,,,,,Asia
Vietnam,2016,0,7,5,0,0,3,17,1,,,,,,,,,,,,,Asia
Vietnam,2017,0,7,5,0,0,3,17,1,,,,,,,,,,,,,Asia
Vietnam,2018,0,7,5,0,0,3,17,1,,,,,,,,,,,,,Asia
Vietnam,2019,0,7,5,0,0,3,17,1,,,,,,,,,,,,,Asia
Vietnam,2020,0,7,6,0,0,3,16,1,,,,,,,,,,,,,Asia
Vietnam,2021,0,7,6,0,0,3,16,1,,,,,,,,,,,,,Asia
West Bank,1972,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1973,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1974,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1975,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1976,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1977,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1978,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1979,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1980,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1982,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1983,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1984,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1985,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1986,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1987,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1988,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1989,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1990,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1991,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1992,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1993,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1994,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1995,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1996,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1997,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1998,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,1999,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,2000,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,2001,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,2002,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,2003,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,2004,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,2005,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,2006,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,2007,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,2008,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,2009,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank,2010,0,6,5,0,2,7,25,0,,,,,,,,,,,,,Asia
West Bank,2011,0,6,5,0,2,7,24,0,,,,,,,,,,,,,Asia
West Bank,2012,0,6,5,0,2,6,24,0,,,,,,,,,,,,,Asia
West Bank,2013,0,6,5,0,2,7,24,0,,,,,,,,,,,,,Asia
West Bank,2014,0,6,5,0,2,6,25,0,,,,,,,,,,,,,Asia
West Bank,2015,0,6,5,0,2,6,24,0,,,,,,,,,,,,,Asia
West Bank,2016,0,7,5,0,2,5,23,0,,,,,,,,,,,,,Asia
West Bank,2017,0,7,5,0,2,5,23,0,,,,,,,,,,,,,Asia
West Bank,2018,0,7,5,0,1,4,21,0,,,,,,,,,,,,,Asia
West Bank,2019,0,7,5,0,1,4,21,0,,,,,,,,,,,,,Asia
West Bank,2020,0,7,5,0,1,4,21,0,,,,,,,,,,,,,Asia
West Bank,2021,0,7,5,0,1,4,19,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1972,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1973,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1974,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1975,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1976,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1977,1,5,4,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1978,1,5,4,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1979,1,5,4,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1980,1,5,4,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1982,1,5,5,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1983,1,5,5,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1984,1,5,5,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1985,1,5,5,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1986,1,5,5,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1987,1,5,5,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1988,1,5,5,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1989,0,6,6,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1990,0,6,6,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1991,0,6,6,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1992,0,6,6,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1993,0,6,5,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1994,0,6,5,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1995,0,6,5,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1996,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1997,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1998,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,1999,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,2000,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,2001,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,2002,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,2003,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,2004,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,2005,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,2006,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,2007,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,2008,,,,,,,,0,,,,,,,,,,,,,Asia
West Bank and Gaza Strip,2009,,,,,,,,0,,,,,,,,,,,,,Asia
