Entity,Year,ghg_kg,ghg_1000kcal,ghg_100gprotein,ghg_100gfat,land_use_kg,land_use_1000kcal,land_use_100gprotein,land_use_100gfat,eutrophication_kg,eutrophication_1000kcal,eutrophication_100gprotein,eutrophication_100gfat,water_scarcity_kg,water_scarcity_1000kcal,water_scarcity_100gprotein,water_scarcity_100gfat,water_kg,water_1000kcal,water_100gprotein,water_100gfat,biodiversity_kg,biodiversity_1000kcal,biodiversity_100gprotein,biodiversity_100gfat
Tortilla wraps,2022,0.9485836666666667,0.393647572438285,1.2604508709664528,1.6583477999695155,2.2561128055555555,0.9792290052923316,2.9794433012002814,4.106023939031603,5.00320215,2.124035012791975,6.6189194534142075,9.129647528346668,8711.003174444446,3648.956959475358,11466.413928557118,15621.267627193001,231.8360277777778,98.88137842310465,308.72614637628226,423.5342445829333,40.10366478888889,16.155724407419655,52.84335397847393,68.3346897558126
Tuna,2022,13.075354910344828,9.969608076991575,4.972585726854677,105.11363223609631,5.521839813793104,4.194251005822715,2.1671080284019824,44.058028905015775,61.55072598965517,46.884637285645375,23.42506274017152,492.8476816293921,38556.18244137931,29350.90941626319,14961.74997707318,308293.4990531358,3771.402305517241,2878.04145623316,1433.4455642557632,30475.465797382985,121.05973260344828,92.00106212105031,47.359935550184424,960.1692540173561
Vegan pizza,2022,1.9481036491476877,1.1761882005003825,3.8011890881383597,3.19755560291185,2.0462173942128974,1.2699055577276819,4.094788790908353,3.6474153270028093,9.80242409989759,5.923387217159888,19.131763405123298,16.04053089075449,10612.184940256873,6462.250008039561,20877.315111290514,17948.043625846374,293.8913807509125,179.75286660377193,580.679489045067,505.2176014460517,54.187524004405475,33.405497854933714,107.74602509093758,94.45872329161132
Vegetable lasagne,2022,3.3761406499999995,2.679670932386439,7.518774745747063,4.711538665129949,4.149298441666667,3.312006556474597,9.243875094749333,5.829421921076109,11.851330391666666,9.44721346794942,26.53631947215333,16.668599344534865,11075.302178333333,8836.892469389537,25652.575365642435,15649.103255519267,382.99411375,304.57562370161565,867.2360163392872,537.642842661631,187.72874500833336,147.714135207209,408.00775630893804,256.8337154889563
Vegetarian chilli con carne,2022,1.4292908166666665,1.0559605494155355,2.6502166672223453,4.426812726445366,3.4693256,2.5628326785060804,6.433700274663018,10.73781474380892,6.719541133333333,4.963710985761222,12.461868335315913,20.79228359156487,5549.590148333333,4099.408320734007,10292.63593168631,17168.463243082588,152.48299683333335,112.63419412082254,282.819083743446,471.63461493221604,165.98371983333334,122.6599222869945,307.66627707638816,514.9501951225762
Vegetarian curry,2022,1.3091650341463414,1.3337696510024175,4.65726594328478,3.362612832442123,2.275063980487805,2.292283373588192,7.545032782875747,6.004388858694777,7.350095031707317,7.390412551718451,24.927767276809373,20.283812812594185,13161.39969902439,13735.8014485609,51474.00792502677,37437.47197817478,374.79712731707315,375.37567243233497,1274.4440641849114,1125.6641049081002,43.36592469268293,44.009613061940826,152.354757951849,100.63010032732747
Vegetarian pizza,2022,5.232975720133187,1.8916348058491657,3.773106005144713,3.9194683067632297,6.520732042668087,2.381732503887132,4.769522184685295,4.998370743419852,20.053620596838286,7.520708908477009,15.259355590779315,16.169051479347214,14237.87038094407,5440.2529592198,11389.414304523942,12249.088674829054,579.2531132803676,215.28213829382184,444.06572619477885,466.7403809626995,307.7756231667772,108.18094014135404,210.15069128246157,214.38992937118445
Walnuts,2022,2.4163077789473686,0.40958023592855775,1.7255081185670078,0.4924563290884677,11.875851828947368,1.924057074048142,7.828816188305411,2.0923204023515396,18.742979681578944,3.04781676580356,12.350294251758259,3.3328940332561583,160556.43612526316,26311.929414925515,103323.51368120994,28606.84318900863,3458.072291255263,563.9028450983708,2236.2561406004056,612.1172095486586,260.9751143210526,42.379568941013325,171.37241598832156,46.08916873644609
Watermelon,2022,0.96940275,2.4640874080440978,16.335798717612445,22.110016719702365,1.0098785000000001,2.6167709902281424,17.23233367625365,22.87431074239355,13.1226165,34.74647366117093,227.41616435029783,294.6830624766612,13528.7474105,35695.620909027675,233327.95886416335,304187.0312338707,743.3134685,1971.2602764364858,12903.761529370766,16688.28530645829,33.58731275,87.81930400030443,576.6438452306669,757.9832293904144
Wine,2022,1.7228808271791285,14.623111188688092,249.88903547514266,332.39040198694966,4.333115946277149,15.575566885365125,252.02449698261003,271.1970302647177,4.642553932935244,36.80411820818636,645.6532119334673,624.5172530740055,1925.6693236056371,10997.467365858092,177750.39778125056,228692.3722792749,93.53537938491966,688.7747275268032,12616.807046593327,7647.301257760141,87.03381754736712,372.04589551521053,6062.1079868313245,5642.790159608825
Yoghurt,2022,3.1118107311672683,3.9866624753644926,8.365670482227817,33.62035615522439,3.2097209967509026,4.120987197815017,8.586252660346494,34.33354059151906,9.961395655054151,12.64963317999759,27.76340324675494,104.63804652661457,6595.917073498616,8260.594267928987,19312.441311443345,67305.92412856438,311.7499471739471,388.01509083269553,925.5760559119184,3137.980451907352,152.69602295108302,193.28090041116695,402.30074590491347,1608.093205869487
