Entity,Year,Food exports (% of merchandise exports) (World Bank (2016))
Mexico,2014,6.392958266
Mexico,2015,6.931980487
Moldova,1994,66.8250278
Moldova,1995,71.69522809
Moldova,1996,84.94240925
Moldova,1997,66.67901493
Moldova,1998,75.3768836
Moldova,1999,67.97193417
Moldova,2000,61.57934824
Moldova,2001,63.13512012
Moldova,2002,63.65845757
Moldova,2003,59.17191488
Moldova,2004,52.98657646
Moldova,2005,71.30092175
Moldova,2006,62.86891403
Moldova,2007,57.36373892
Moldova,2008,58.9536336
Moldova,2009,74.19694142
Moldova,2010,71.95941041
Moldova,2011,70.12737332
Moldova,2012,58.35110238
Moldova,2013,57.60387389
Moldova,2014,64.10481607
Moldova,2015,62.69205663
Mongolia,1996,2.206556166
Mongolia,1997,2.862918122
Mongolia,1998,4.527888942
Mongolia,1999,5.19172112
Mongolia,2000,3.840420567
Mongolia,2001,4.293914839
Mongolia,2002,5.819618077
Mongolia,2003,3.129773636
Mongolia,2004,2.334082788
Mongolia,2005,1.577729377
Mongolia,2006,2.193914327
Mongolia,2007,1.712671692
Mongolia,2013,0.886996139
Mongolia,2014,0.758915358
Morocco,1962,46.89801976
Morocco,1963,50.81359516
Morocco,1964,49.85058773
Morocco,1965,48.78213001
Morocco,1966,50.95157981
Morocco,1967,50.10632317
Morocco,1968,51.97773055
Morocco,1969,52.60016108
Morocco,1970,51.7916618
Morocco,1971,48.93758089
Morocco,1972,51.13176019
Morocco,1973,52.30256933
Morocco,1974,24.51068368
Morocco,1975,25.05011495
Morocco,1976,33.82286253
Morocco,1977,30.60785517
Morocco,1978,32.56700033
Morocco,1979,30.46115251
Morocco,1980,28.46152323
Morocco,1981,25.78601216
Morocco,1982,24.63389686
Morocco,1983,25.90394633
Morocco,1984,22.74945279
Morocco,1985,25.88089971
Morocco,1986,29.94175464
Morocco,1987,27.59891695
Morocco,1988,25.54989712
Morocco,1989,26.15690088
Morocco,1990,26.12457733
Morocco,1991,28.63491561
Morocco,1992,27.08074424
Morocco,1993,26.6978238
Morocco,1994,28.38906123
Morocco,1995,31.39912554
Morocco,1996,32.85585353
Morocco,1997,30.88927647
Morocco,1998,21.22718897
Morocco,1999,20.90605781
Morocco,2000,21.47599627
Morocco,2001,21.04272338
Morocco,2002,21.45885962
Morocco,2003,21.50216228
Morocco,2004,19.03718174
Morocco,2005,21.20737851
Morocco,2006,19.27290281
Morocco,2007,19.10271811
Morocco,2008,17.44364046
Morocco,2009,23.01757584
Morocco,2010,19.00526354
Morocco,2011,17.34645441
Morocco,2012,17.23007879
Morocco,2013,18.85546884
Morocco,2014,18.87470138
Mozambique,1994,66.57684445
Mozambique,1995,66.22270413
Mozambique,1996,68.89273126
Mozambique,1997,71.69391021
Mozambique,1999,52.0218154
Mozambique,2000,41.72276227
Mozambique,2001,22.73484347
Mozambique,2002,26.69201405
Mozambique,2003,17.02200139
Mozambique,2004,16.02661728
Mozambique,2005,14.00579076
Mozambique,2006,15.30720306
Mozambique,2007,11.06913516
Mozambique,2008,14.67069454
Mozambique,2009,23.26697135
Mozambique,2010,15.74176603
Mozambique,2011,20.49091535
Mozambique,2012,16.48609743
Mozambique,2013,16.70812371
Mozambique,2014,15.03738892
Mozambique,2015,20.00827735
Myanmar,1962,77.09869346
Myanmar,1963,78.21006265
Myanmar,1964,77.0998537
Myanmar,1965,74.96340026
Myanmar,1966,72.01613521
Myanmar,1967,68.85670763
Myanmar,1968,58.25509744
Myanmar,1969,61.97737248
Myanmar,1970,65.81096213
Myanmar,1971,64.33497078
Myanmar,1972,53.63095321
Myanmar,1973,32.73648
Myanmar,1974,52.65739626
Myanmar,1975,58.86731415
Myanmar,1976,64.20011525
Myanmar,1991,51.28675047
Myanmar,1992,53.39322883
Myanmar,2010,19.62704182
Namibia,2000,29.06274793
Namibia,2001,36.3167872
Namibia,2002,37.47692659
Namibia,2003,48.26673638
Namibia,2004,29.71943673
Namibia,2005,31.20845085
Namibia,2006,25.90984433
Namibia,2007,23.88269027
Namibia,2008,22.54509784
Namibia,2009,24.04974385
Namibia,2010,25.25448632
Namibia,2011,24.73392871
Namibia,2012,27.69838001
Namibia,2013,24.13171121
Namibia,2014,19.66944938
Nepal,1974,25.71232385
Nepal,1975,22.56554402
Nepal,1976,29.64115205
Nepal,1977,21.97724458
Nepal,1978,34.32968465
Nepal,1979,37.03455443
Nepal,1980,21.39534404
Nepal,1981,12.21429796
Nepal,1982,39.1465091
Nepal,1983,32.30150257
Nepal,1984,36.99041772
Nepal,1985,35.08165766
Nepal,1986,29.75064714
Nepal,1987,23.13913695
Nepal,1990,13.23692992
Nepal,1991,15.74790865
Nepal,1992,14.90307165
Nepal,1993,11.25356194
Nepal,1994,7.080006451
Nepal,1995,7.808097265
Nepal,1996,9.764798818
Nepal,1997,9.957215008
Nepal,1998,8.169255635
Nepal,1999,20.9866315
Nepal,2000,9.91083459
Nepal,2003,20.5941202
Nepal,2009,25.1145431
Nepal,2010,20.20452355
Nepal,2011,18.62530007
Nepal,2012,23.98129343
Nepal,2013,20.52934772
Nepal,2014,25.15874472
Nepal,2015,26.89584235
Netherlands,1962,51.52427706
Netherlands,1963,26.99794269
Netherlands,1964,25.09842499
Netherlands,1965,25.85822627
Netherlands,1966,24.42422654
Netherlands,1967,25.45740901
Netherlands,1968,24.84304375
Netherlands,1969,24.38931395
Netherlands,1970,24.51358294
Netherlands,1971,23.15953364
Netherlands,1972,22.83135003
Netherlands,1973,23.13582145
Netherlands,1974,20.2035389
Netherlands,1975,22.56520803
Netherlands,1976,21.50503538
Netherlands,1977,21.67467333
Netherlands,1978,22.28793283
Netherlands,1979,20.74620543
Netherlands,1980,19.86154329
Netherlands,1981,21.03210064
Netherlands,1982,21.09339511
Netherlands,1983,20.55114419
Netherlands,1984,20.28258153
Netherlands,1985,19.3720431
Netherlands,1986,20.64093579
Netherlands,1987,21.37641989
Netherlands,1988,20.72751102
Netherlands,1989,20.31813712
Netherlands,1990,19.94582583
Netherlands,1991,20.29299961
Netherlands,1992,21.1837149
Netherlands,1993,21.43314754
Netherlands,1994,21.0899713
Netherlands,1995,19.8300273
Netherlands,1996,19.01566996
Netherlands,1997,15.99243712
Netherlands,1998,17.03571413
Netherlands,1999,17.15499345
Netherlands,2000,12.66833706
Netherlands,2001,12.75786693
Netherlands,2002,14.04318543
Netherlands,2003,14.31881691
Netherlands,2004,13.42100316
Netherlands,2005,12.60651956
Netherlands,2006,12.16769702
Netherlands,2007,12.52046188
Netherlands,2008,12.96289471
Netherlands,2009,14.66849282
Netherlands,2010,13.50099049
Netherlands,2011,15.78614126
Netherlands,2012,14.68409763
Netherlands,2013,15.58479901
Netherlands,2014,15.63484421
Netherlands,2015,15.7838157
New Caledonia,1962,2.473804225
New Caledonia,1975,0.380357934
New Caledonia,1976,0.293400667
New Caledonia,1977,0.363291298
New Caledonia,1978,0.48844749
New Caledonia,1979,0.334292154
New Caledonia,1980,0.350538383
New Caledonia,1981,0.480618345
New Caledonia,1982,0.799160599
New Caledonia,1983,1.277812343
New Caledonia,1999,6.115743298
New Caledonia,2000,4.01014004
New Caledonia,2001,6.146066507
New Caledonia,2002,5.946829647
New Caledonia,2003,3.860418079
New Caledonia,2004,3.223093633
New Caledonia,2005,3.008745958
New Caledonia,2006,2.586517566
New Caledonia,2007,1.49527576
New Caledonia,2008,1.981239874
New Caledonia,2009,1.312847287
New Caledonia,2010,1.726133508
New Caledonia,2011,1.45946714
New Caledonia,2012,1.850622913
New Caledonia,2013,2.055838145
New Caledonia,2014,1.631565734
New Zealand,1964,52.43560924
New Zealand,1965,56.60882965
New Zealand,1966,52.83912994
New Zealand,1967,63.49854661
New Zealand,1968,58.88818422
New Zealand,1969,58.06811632
New Zealand,1970,59.10220352
New Zealand,1971,60.9667135
New Zealand,1972,56.93558246
New Zealand,1973,53.9811095
New Zealand,1974,52.79177935
New Zealand,1975,53.91742437
New Zealand,1976,49.40055995
New Zealand,1977,47.63920631
New Zealand,1978,47.1297376
New Zealand,1979,46.7815356
New Zealand,1980,47.90233757
New Zealand,1981,51.15255763
New Zealand,1982,53.85714889
New Zealand,1983,51.71401152
New Zealand,1984,48.01897977
New Zealand,1985,48.30079501
New Zealand,1986,48.16415582
New Zealand,1987,47.26707651
New Zealand,1988,44.69021499
New Zealand,1989,45.6029182
New Zealand,1990,46.98181239
New Zealand,1991,47.84828287
New Zealand,1992,49.41610168
New Zealand,1993,47.70994959
New Zealand,1994,44.83458401
New Zealand,1995,44.51001758
New Zealand,1996,46.73485518
New Zealand,1997,46.72039592
New Zealand,1998,46.53305748
New Zealand,1999,45.83412938
New Zealand,2000,45.84340224
New Zealand,2001,49.40176954
New Zealand,2002,48.8186657
New Zealand,2003,49.42431972
New Zealand,2004,50.84131595
New Zealand,2005,52.20944765
New Zealand,2006,51.93882125
New Zealand,2007,52.40194428
New Zealand,2008,52.67783011
New Zealand,2009,55.70134094
New Zealand,2010,55.71414197
New Zealand,2011,56.04870013
New Zealand,2012,56.53522459
New Zealand,2013,58.74970607
New Zealand,2014,60.96331377
New Zealand,2015,60.6443743
Nicaragua,1965,39.79658755
Nicaragua,1966,41.91704868
Nicaragua,1967,44.61333705
Nicaragua,1968,45.83175246
Nicaragua,1969,51.49959794
Nicaragua,1970,56.81280268
Nicaragua,1971,55.43009473
Nicaragua,1972,53.48370664
Nicaragua,1973,53.48119698
Nicaragua,1974,37.5724961
Nicaragua,1975,51.40593537
Nicaragua,1976,54.80081002
Nicaragua,1977,56.03056698
Nicaragua,1978,57.11996287
Nicaragua,1979,61.11660338
Nicaragua,1980,74.59832408
Nicaragua,1981,61.45105635
Nicaragua,1982,67.6524321
Nicaragua,1983,65.1818662
Nicaragua,1984,56.01589121
Nicaragua,1985,56.61027849
Nicaragua,1986,74.37387365
Nicaragua,1988,66.57130553
Nicaragua,1989,70.37102696
Nicaragua,1990,76.87902104
Nicaragua,1991,68.91382932
Nicaragua,1992,76.95051026
Nicaragua,1993,79.58580105
Nicaragua,1994,81.05716413
Nicaragua,1995,74.67717537
Nicaragua,1996,59.90904141
Nicaragua,1997,69.45266449
Nicaragua,1998,87.83212698
Nicaragua,1999,87.65310272
Nicaragua,2000,87.97502204
Nicaragua,2001,82.18544066
Nicaragua,2002,72.21413058
Nicaragua,2003,83.3493566
Nicaragua,2004,85.23033288
Nicaragua,2005,84.79641471
Nicaragua,2006,85.93843998
Nicaragua,2007,85.12344453
Nicaragua,2008,49.87406954
Nicaragua,2009,87.19412117
Nicaragua,2010,88.2060458
Nicaragua,2011,89.59570805
Nicaragua,2012,53.899992
Nicaragua,2013,49.25278737
Nicaragua,2014,51.47546862
Niger,1962,92.00536756
Niger,1963,93.96074565
Niger,1964,87.72237572
Niger,1965,88.23698132
Niger,1966,87.8736444
Niger,1967,89.54174721
Niger,1968,89.21524069
Niger,1969,85.31444759
Niger,1970,91.26056018
Niger,1971,67.49400666
Niger,1972,72.16736812
Niger,1973,48.72528855
Niger,1974,34.00808838
Niger,1975,30.15618799
Niger,1976,30.6876189
Niger,1977,20.27939459
Niger,1978,12.26173538
Niger,1979,8.62534778
Niger,1981,16.33823309
Niger,1995,17.44072332
Niger,1996,31.89588053
Niger,1997,25.35727769
Niger,1998,28.75639984
Niger,1999,36.48130222
Niger,2000,43.53073684
Niger,2001,44.99150815
Niger,2002,37.43427622
Niger,2003,35.16300598
Niger,2004,44.86775066
Niger,2005,34.27611859
Niger,2006,35.97013036
Niger,2007,28.57969994
Niger,2008,43.01739423
Niger,2009,30.81267725
Niger,2010,21.13732202
Niger,2011,12.3093368
Niger,2012,10.47043949
Niger,2013,8.034446219
Niger,2014,11.38394459
Nigeria,1962,64.52359401
Nigeria,1963,62.31214505
Nigeria,1964,61.00378578
Nigeria,1965,54.37502796
Nigeria,1966,46.87277923
Nigeria,1967,51.12190462
Nigeria,1968,63.28508431
Nigeria,1969,42.09687302
Nigeria,1970,31.34822038
Nigeria,1971,19.44626393
Nigeria,1972,12.7975551
Nigeria,1973,11.76422632
Nigeria,1974,5.065676683
Nigeria,1975,5.166175442
Nigeria,1976,4.473770565
Nigeria,1977,5.664494782
Nigeria,1978,7.53231775
Nigeria,1979,3.584469019
Nigeria,1981,2.180091418
Nigeria,1983,3.773634729
Nigeria,1984,2.733751328
Nigeria,1985,2.178107653
Nigeria,1986,5.116928958
Nigeria,1987,3.137822521
Nigeria,1991,1.460457122
Nigeria,1996,1.652210601
Nigeria,1997,0.152212197
Nigeria,1998,0.415105802
Nigeria,1999,0.302261482
Nigeria,2000,0.138493406
Nigeria,2001,0.015658211
Nigeria,2002,0.638004323
Nigeria,2003,0.023576731
Nigeria,2006,0.055380979
Nigeria,2007,1.623111016
Nigeria,2008,1.288099022
Nigeria,2009,4.53384536
Nigeria,2010,3.339066237
Nigeria,2011,1.795874516
Nigeria,2012,5.338675665
Nigeria,2013,5.051333412
Nigeria,2014,1.872455437
Norway,1962,18.70904516
Norway,1963,16.49893777
Norway,1964,15.54168436
Norway,1965,18.33090624
Norway,1966,17.99393629
Norway,1967,16.63869137
Norway,1968,13.28960134
Norway,1969,12.35724717
Norway,1970,12.99828947
Norway,1971,14.14372287
Norway,1972,13.57444071
Norway,1973,13.68843153
Norway,1974,10.79092055
Norway,1975,8.448533754
Norway,1976,10.53969172
Norway,1977,11.77208033
Norway,1978,9.359114635
Norway,1979,8.254166585
Norway,1980,6.633997154
Norway,1981,6.969571406
Norway,1982,6.4005273
Norway,1983,6.711463081
Norway,1984,5.930559961
Norway,1985,5.66067979
Norway,1988,8.377550282
Norway,1989,6.774687843
Norway,1990,6.94208107
Norway,1991,7.561915349
Norway,1992,7.952130025
Norway,1993,8.047107162
Norway,1994,8.846064733
Norway,1995,8.341228397
Norway,1996,7.790365007
Norway,1997,7.796758743
Norway,1998,9.968146774
Norway,1999,9.05019085
Norway,2000,6.390601186
Norway,2001,6.198653721
Norway,2002,6.561533727
Norway,2003,5.924202671
Norway,2004,5.587201088
Norway,2005,5.219362519
Norway,2006,4.921091709
Norway,2007,5.00389617
Norway,2008,4.359586466
Norway,2009,6.628248755
Norway,2010,7.237670962
Norway,2011,6.335730265
Norway,2012,6.01651647
Norway,2013,7.217176202
Norway,2014,8.145660568
Norway,2015,9.360581489
Oman,1975,0.209373546
Oman,1979,1.87971978
Oman,1980,0.824994855
Oman,1981,0.95621475
Oman,1982,0.768599813
Oman,1983,0.927046486
Oman,1984,1.106298014
Oman,1985,1.248632447
Oman,1986,1.978559391
Oman,1987,1.820346618
Oman,1988,2.750621222
Oman,1989,2.205812884
Oman,1990,1.46302552
Oman,1991,2.305354244
Oman,1992,3.102941666
Oman,1993,4.430393762
Oman,1994,4.597480324
Oman,1995,4.815314952
Oman,1996,3.748004523
Oman,1997,4.151216245
Oman,1998,5.992860651
Oman,1999,4.464928118
Oman,2000,3.564921862
Oman,2001,6.062727884
Oman,2002,6.231885365
Oman,2003,0.929234002
Oman,2004,3.26574003
Oman,2005,2.537811186
Oman,2006,1.935951367
Oman,2007,2.065233085
Oman,2008,2.495439408
Oman,2009,3.058244358
Oman,2010,2.491924111
Oman,2011,2.24291357
Oman,2012,2.070419835
Oman,2013,2.432768444
Oman,2014,2.288286043
Pakistan,1962,14.1952391
Pakistan,1963,11.8573108
Pakistan,1964,10.37632631
Pakistan,1965,9.33836124
Pakistan,1966,12.35894026
Pakistan,1967,9.487870665
Pakistan,1968,8.036110087
Pakistan,1969,9.267342929
Pakistan,1970,10.62981481
Pakistan,1971,13.28718666
Pakistan,1972,15.11077461
Pakistan,1973,25.33059548
Pakistan,1974,32.11699126
Pakistan,1975,24.73155909
Pakistan,1976,31.93080518
Pakistan,1977,29.88908773
Pakistan,1978,26.28074595
Pakistan,1979,29.97801944
Pakistan,1980,23.5349278
Pakistan,1981,26.75081414
Pakistan,1982,20.27284508
Pakistan,1983,21.37699725
Pakistan,1984,22.39247853
Pakistan,1985,17.30912348
Pakistan,1986,15.64357739
Pakistan,1987,13.69463872
Pakistan,1988,13.95899133
Pakistan,1989,11.62168417
Pakistan,1990,9.304076129
Pakistan,1991,10.34722815
Pakistan,1992,9.882158961
Pakistan,1993,9.46817617
Pakistan,1995,11.78042188
Pakistan,1996,8.98101845
Pakistan,1997,10.08615159
Pakistan,1998,13.53777108
Pakistan,1999,13.04844252
Pakistan,2000,10.54265371
Pakistan,2001,10.89986874
Pakistan,2002,10.77429351
Pakistan,2003,10.79897529
Pakistan,2004,10.15904797
Pakistan,2005,12.08866169
Pakistan,2006,11.89258188
Pakistan,2007,12.2801235
Pakistan,2008,18.19679625
Pakistan,2009,16.67072161
Pakistan,2010,16.79432453
Pakistan,2011,19.48937346
Pakistan,2012,17.10068819
Pakistan,2013,19.95128577
Pakistan,2014,19.04033937
Pakistan,2015,19.91761363
Palau,2012,86.0744505
Palau,2014,47.48937601
Panama,1962,60.61612763
Panama,1963,48.31565869
Panama,1964,55.90385947
Panama,1965,62.82247278
Panama,1966,64.25417824
Panama,1967,70.3728044
Panama,1968,76.5179648
Panama,1969,73.80272717
Panama,1970,74.71895695
Panama,1971,74.40377312
Panama,1972,78.00672494
Panama,1973,75.46178925
Panama,1974,50.61779109
Panama,1975,49.87620621
Panama,1976,61.97631644
Panama,1977,62.68647784
Panama,1978,65.75912902
Panama,1979,63.36079523
Panama,1980,66.88660519
Panama,1981,70.7053479
Panama,1982,63.79842888
Panama,1983,76.53713562
Panama,1984,82.84906102
Panama,1985,77.99801372
Panama,1986,82.9435701
Panama,1987,82.03946611
Panama,1988,77.0542192
Panama,1989,76.57887141
Panama,1990,75.41054049
Panama,1991,81.43612655
Panama,1992,81.13845295
Panama,1993,80.72401934
Panama,1994,77.61010086
Panama,1995,74.86771663
Panama,1996,72.56972409
Panama,1997,76.34874672
Panama,1998,76.84216507
Panama,1999,71.91498748
Panama,2000,73.73096105
Panama,2001,76.99910519
Panama,2002,79.20261824
Panama,2003,85.253304
Panama,2004,84.2983585
Panama,2005,85.42301805
Panama,2006,85.22034672
Panama,2007,84.48582292
Panama,2008,85.06786583
Panama,2009,84.78643122
Panama,2010,72.59318987
Panama,2011,5.518603961
Panama,2012,65.24271904
Panama,2013,67.14239122
Panama,2014,67.51696219
Panama,2015,69.65368742
Papua New Guinea,1971,81.36919121
Papua New Guinea,1972,61.49434001
Papua New Guinea,1973,29.25956868
Papua New Guinea,1974,24.7313894
Papua New Guinea,1975,35.22874361
Papua New Guinea,1976,33.48020979
Papua New Guinea,1981,33.08663846
Papua New Guinea,1982,29.95203876
Papua New Guinea,1983,33.01289678
Papua New Guinea,1984,48.82627997
Papua New Guinea,1985,45.91756149
Papua New Guinea,1986,42.9936007
Papua New Guinea,1987,28.71393055
Papua New Guinea,1988,21.99152527
Papua New Guinea,1989,23.84390508
Papua New Guinea,1990,21.70588881
Papua New Guinea,1991,18.98677708
Papua New Guinea,1992,22.05635715
Papua New Guinea,1993,12.56850082
Papua New Guinea,1998,32.64414359
Papua New Guinea,2000,15.3451376
Papua New Guinea,2001,14.20465783
Papua New Guinea,2002,24.03769583
Papua New Guinea,2003,20.59752888
Papua New Guinea,2004,23.21831434
Papua New Guinea,2011,28.82109135
Papua New Guinea,2012,27.13774049
Paraguay,1962,54.99146495
Paraguay,1963,63.48453967
Paraguay,1964,61.58746609
Paraguay,1965,62.32467809
Paraguay,1966,57.6756866
Paraguay,1967,66.50511432
Paraguay,1968,66.83533211
Paraguay,1969,58.04710511
Paraguay,1970,62.95217694
Paraguay,1971,70.95307558
Paraguay,1972,71.86886592
Paraguay,1973,68.63115621
Paraguay,1974,63.93706667
Paraguay,1975,61.24624356
Paraguay,1976,60.82827779
Paraguay,1977,53.777681
Paraguay,1978,41.89577257
Paraguay,1979,45.86826823
Paraguay,1980,37.82059655
Paraguay,1981,35.51587444
Paraguay,1982,44.11288968
Paraguay,1983,53.63661669
Paraguay,1984,49.10963975
Paraguay,1985,45.02130436
Paraguay,1986,49.27641604
Paraguay,1987,54.47114552
Paraguay,1988,48.30269013
Paraguay,1989,59.03593013
Paraguay,1990,52.38306805
Paraguay,1991,40.84172023
Paraguay,1992,47.08966907
Paraguay,1993,54.93178289
Paraguay,1994,53.03329062
Paraguay,1995,43.89491304
Paraguay,1996,57.62160605
Paraguay,1997,71.51705832
Paraguay,1998,73.18166643
Paraguay,1999,70.16424497
Paraguay,2000,64.88395347
Paraguay,2001,68.80114271
Paraguay,2002,75.13736551
Paraguay,2003,78.53107404
Paraguay,2004,75.538154
Paraguay,2005,76.02032364
Paraguay,2006,75.98636757
Paraguay,2007,80.92258617
Paraguay,2008,86.76661423
Paraguay,2009,84.78093779
Paraguay,2010,59.37978159
Paraguay,2011,60.30841051
Paraguay,2012,56.80046009
Paraguay,2013,65.27938708
Paraguay,2014,65.34892338
Paraguay,2015,62.15464088
Peru,1962,36.6169138
Peru,1963,40.1864026
Peru,1964,40.80459648
Peru,1965,38.59499962
Peru,1966,37.35715732
Peru,1967,37.75561649
Peru,1968,38.63607454
Peru,1969,34.06285852
Peru,1970,43.51958065
Peru,1971,50.26153562
Peru,1972,43.74300533
Peru,1973,31.29627503
Peru,1974,30.35541121
Peru,1975,44.01025208
Peru,1976,31.43891018
Peru,1977,31.57201124
Peru,1978,27.5869055
Peru,1979,20.00645891
Peru,1980,15.78478571
Peru,1982,12.30189219
Peru,1983,13.08598439
Peru,1984,17.55837626
Peru,1985,16.86912525
Peru,1986,27.87539681
Peru,1987,23.0208056
Peru,1988,25.61564795
Peru,1989,26.35122647
Peru,1990,21.20319057
Peru,1991,26.47385894
Peru,1992,24.64082544
Peru,1993,30.54654642
Peru,1994,35.16460644
Peru,1995,31.4646202
Peru,1996,31.6587766
Peru,1997,34.82177619
Peru,1998,25.99695949
Peru,1999,30.34897128
Peru,2000,30.32758198
Peru,2001,30.72315691
Peru,2002,28.91886146
Peru,2003,26.20672134
Peru,2004,23.7358498
Peru,2005,20.71746219
Peru,2006,17.66023675
Peru,2007,16.08891898
Peru,2008,19.06693522
Peru,2009,22.83114607
Peru,2010,19.8202992
Peru,2011,20.66923301
Peru,2012,19.88724096
Peru,2013,19.61858736
Peru,2014,23.59616416
Peru,2015,26.1633671
Philippines,1962,60.02591525
Philippines,1963,59.60161472
Philippines,1964,61.16692097
Philippines,1965,59.03642589
Philippines,1966,51.89345938
Philippines,1967,50.16147654
Philippines,1968,48.52880102
Philippines,1969,39.79309428
Philippines,1970,44.01075968
Philippines,1971,49.38438511
Philippines,1972,51.52389374
Philippines,1973,43.59612673
Philippines,1974,57.70832925
Philippines,1975,57.37395857
Philippines,1976,49.70340114
Philippines,1977,51.05387428
Philippines,1978,43.12652781
Philippines,1979,37.85196571
Philippines,1980,35.85898479
Philippines,1981,34.5904659
Philippines,1982,30.09750361
Philippines,1983,30.71354893
Philippines,1984,30.22558534
Philippines,1985,26.89927444
Philippines,1986,26.80763523
Philippines,1987,24.1796218
Philippines,1988,22.07244719
Philippines,1989,19.86940776
Philippines,1990,18.91918623
Philippines,1991,18.66903302
Philippines,1992,17.29314154
Philippines,1993,15.61520274
Philippines,1994,14.31725756
Philippines,1995,13.17444856
Philippines,1996,10.06857975
Philippines,1997,8.352750233
Philippines,1998,6.940468434
Philippines,1999,4.570692925
Philippines,2000,4.779775816
Philippines,2001,5.579344412
Philippines,2002,5.203758785
Philippines,2003,6.012740142
Philippines,2004,5.856452157
Philippines,2005,6.072874572
Philippines,2006,5.491684793
Philippines,2007,5.929233433
Philippines,2008,7.493534375
Philippines,2009,7.695974892
Philippines,2010,7.354158303
Philippines,2011,10.33407837
Philippines,2012,8.987849023
Philippines,2013,10.47912593
Philippines,2014,10.24941653
Philippines,2015,7.788612542
Poland,1984,8.59256099
Poland,1987,11.43742411
Poland,1988,10.55003818
Poland,1989,12.30940526
Poland,1990,11.98873836
Poland,1991,14.09145169
Poland,1992,13.68883869
Poland,1993,11.01638392
Poland,1994,11.55392871
Poland,1995,10.41962484
Poland,1996,10.80243203
Poland,1997,12.32029838
Poland,1998,10.58145141
Poland,1999,8.969082218
Poland,2000,7.865896016
Poland,2001,7.949175665
Poland,2002,7.532289168
Poland,2003,7.90768574
Poland,2004,8.381778913
Poland,2005,9.402184692
Poland,2006,9.275782823
Poland,2007,9.462792203
Poland,2008,9.470030352
Poland,2009,11.03851649
Poland,2010,10.79307667
Poland,2011,10.75344603
Poland,2012,12.02252595
Poland,2013,12.84970095
Poland,2014,12.75786448
Poland,2015,12.86253573
Portugal,1962,29.05437606
Portugal,1963,26.5139955
Portugal,1964,23.98976971
Portugal,1965,25.55948502
Portugal,1966,24.76923245
Portugal,1967,24.74923337
Portugal,1968,24.13997188
Portugal,1969,21.31632606
Portugal,1970,20.02145577
Portugal,1971,18.65551184
Portugal,1972,18.60426422
Portugal,1973,18.02804639
Portugal,1974,15.39717859
Portugal,1975,16.08224449
Portugal,1976,16.4719476
Portugal,1977,15.6406748
Portugal,1978,15.10086557
Portugal,1979,13.67873471
Portugal,1980,11.90126706
Portugal,1981,11.26450884
Portugal,1982,11.14158263
Portugal,1983,11.29588625
Portugal,1984,10.98930138
Portugal,1985,9.421167206
Portugal,1986,8.884372643
Portugal,1987,8.046448868
Portugal,1988,8.094251896
Portugal,1989,7.496287036
Portugal,1990,7.135521298
Portugal,1991,7.81370375
Portugal,1992,7.457703398
Portugal,1993,7.111251846
Portugal,1994,7.08556723
Portugal,1995,7.185785065
Portugal,1996,7.321319859
Portugal,1997,7.241668251
Portugal,1998,7.077163606
Portugal,1999,6.894168747
Portugal,2000,6.840268151
Portugal,2001,7.095087896
Portugal,2002,7.660768395
Portugal,2003,7.568492088
Portugal,2004,6.369271678
Portugal,2005,8.323439348
Portugal,2006,8.424545276
Portugal,2007,9.193180255
Portugal,2008,10.40475963
Portugal,2009,12.24285799
Portugal,2010,11.37120289
Portugal,2011,11.19751755
Portugal,2012,11.35811431
Portugal,2013,11.56076354
Portugal,2014,12.21503395
Portugal,2015,12.4235536
Qatar,1972,0.665168669
Qatar,1973,0.544054375
Qatar,1974,0.095449231
Qatar,1975,0.104179226
Qatar,1978,0.068391307
Qatar,1989,0.026306519
Qatar,1990,0.039141804
Qatar,1991,0.279243268
Qatar,1992,0.188181214
Qatar,1993,0.235225804
Qatar,1994,0.396031286
Qatar,1995,0.348846515
Qatar,1996,0.105990136
Qatar,1998,0.071780057
Qatar,1999,0.053487008
Qatar,2000,0.047523202
Qatar,2001,0.035294571
Qatar,2002,0.041963668
Qatar,2003,0.035527494
Qatar,2004,0.04957877
Qatar,2005,0.052626956
Qatar,2006,0.019029903
Qatar,2007,0.02328203
Qatar,2008,0.000576438
Qatar,2009,0.035020129
Qatar,2010,0.004711049
Qatar,2011,0.003390345
Qatar,2013,0.00617462
Qatar,2014,0.005778924
Romania,1989,4.928666584
Romania,1990,1.074613636
Romania,1991,5.480883457
Romania,1992,6.183746478
Romania,1993,6.524610501
Romania,1994,6.288846613
Romania,1995,6.548113895
Romania,1996,8.537911953
Romania,1997,6.906684162
Romania,1998,5.062624524
Romania,1999,5.523503508
Romania,2000,3.129911657
Romania,2001,3.711218607
Romania,2002,3.068679245
Romania,2003,3.152489793
Romania,2004,3.028394355
Romania,2005,2.949348973
Romania,2006,3.269856525
Romania,2007,3.723807945
Romania,2008,6.180939293
Romania,2009,7.4245642
Romania,2010,8.065213559
Romania,2011,8.549950773
Romania,2012,8.504275504
Romania,2013,10.1516946
Romania,2014,10.15775931
Romania,2015,10.40556394
Russia,1996,1.766570971
Russia,1997,1.532207394
Russia,1998,1.633959023
Russia,1999,1.012737062
Russia,2000,1.247004471
Russia,2001,1.440859596
Russia,2002,2.028484976
Russia,2003,1.99982904
Russia,2004,1.354490927
Russia,2005,1.598134362
Russia,2006,1.594062365
Russia,2007,2.328447385
Russia,2008,1.778301992
