Entity,Year,below 1.25$ a day (World Bank (2017)),1.25 - 1.9$ a day (World Bank (2017)),1.9 - 3.10$ a day (World Bank (2017)),3.10 - 10$ a day (World Bank (2017)),above 10$ a day (World Bank (2017))
Tunisia,1996,0.2074240,0.7019081,1.6158700,5.2217140,1.5130842
Tunisia,1999,0.1027200,0.4972800,1.4870399,5.6198401,1.8931199
Tunisia,2002,0.0739500,0.3589040,1.2936319,5.9495239,2.1839898
Tunisia,2005,0.0646400,0.2595700,1.0574701,6.2175598,2.5007601
Tunisia,2008,0.0478860,0.2113230,0.8432100,6.3011732,3.0064080
Tunisia,2010,0.0414960,0.1840720,0.7107520,6.2775998,3.4260805
Tunisia,2011,0.0290520,0.1560200,0.5950280,6.0826278,3.8972723
Tunisia,2012,0.0196020,0.1241460,0.5172750,5.8675318,4.3614450
Tunisia,2013,0.0154140,0.0968880,0.4481070,5.5545449,4.8950462
Turkey,1981,0.3464230,1.3856920,6.2176180,27.4259030,9.6143627
Turkey,1984,0.2790380,1.0728531,5.6000042,29.2364480,11.9216570
Turkey,1987,0.1890700,0.6336401,4.1595397,30.0723500,16.0454010
Turkey,1990,0.2264640,0.7764481,4.2758560,30.6265580,18.0146730
Turkey,1993,0.2266000,0.7987650,4.3393903,30.8402610,20.4449830
Turkey,1996,0.1901440,0.9507200,4.8189621,32.3125950,21.1475770
Turkey,1999,0.0809770,0.8471440,4.4911089,33.2441710,23.6265980
Turkey,2002,0.0000000,1.1138941,5.3610220,35.6120380,23.0530470
Turkey,2005,0.3530800,1.4123200,4.5764604,31.4988080,30.0593320
Turkey,2008,0.1831440,0.2535840,3.3388560,26.5065730,40.1578450
Turkey,2010,0.0000000,0.5641740,2.5098510,28.2665630,40.9894140
Turkey,2011,0.0000000,0.2055480,2.7235110,26.3468480,44.1340940
Turkey,2012,0.0000000,0.1938820,2.1177881,26.1516990,46.1066320
Turkey,2013,0.0303160,0.2197910,1.7355909,25.4351220,48.3691790
Turkmenistan,1981,0.1295050,0.7982700,1.1372250,0.8850000,0.0000000
Turkmenistan,1984,0.2887870,0.9348331,1.1744848,0.7718952,-0.0000001
Turkmenistan,1987,0.4913810,1.0755141,1.1798599,0.6632452,-0.0000001
Turkmenistan,1990,0.0000000,0.8592800,1.4329921,1.3877280,-0.0000001
Turkmenistan,1993,0.3556870,0.6239560,1.0349809,1.7479591,0.2474170
Turkmenistan,1996,0.7704840,0.8511359,1.1668799,1.3556404,0.1458598
Turkmenistan,1999,0.7008960,0.8479590,1.2149460,1.5318689,0.1743300
Turkmenistan,2002,0.6126690,0.8274951,1.2414730,1.7195299,0.2088331
Turkmenistan,2005,0.3795250,0.7125001,1.2074499,2.1360748,0.3144503
Turkmenistan,2008,0.1042340,0.4495400,1.0097361,2.7491102,0.6273798
Turkmenistan,2010,0.0554810,0.3415390,0.9202720,2.9557631,0.8169449
Turkmenistan,2011,0.0274010,0.2300650,0.8054859,3.0637422,1.0433058
Turkmenistan,2012,0.0168640,0.1617890,0.7193550,3.1256371,1.2463551
Turkmenistan,2013,0.0112770,0.1116960,0.6352710,3.1564858,1.4552702
Tuvalu,1981,0.0004610,0.0012970,0.0025630,0.0050210,0.0006580
Tuvalu,1984,0.0003260,0.0010630,0.0022950,0.0055180,0.0007980
Tuvalu,1987,0.0002350,0.0007930,0.0021600,0.0057400,0.0010720
Tuvalu,1990,0.0000580,0.0007870,0.0018580,0.0060210,0.0012760
Tuvalu,1993,0.0000280,0.0005900,0.0018440,0.0059920,0.0015460
Tuvalu,1996,0.0000280,0.0006680,0.0018350,0.0059850,0.0014840
Tuvalu,1999,0.0000000,0.0002710,0.0011730,0.0063220,0.0022340
Tuvalu,2002,0.0000000,0.0002350,0.0010810,0.0063080,0.0023760
Tuvalu,2005,0.0000140,0.0003490,0.0014210,0.0063150,0.0019010
Tuvalu,2008,0.0000000,0.0002350,0.0010480,0.0063350,0.0023820
Tuvalu,2010,0.0000140,0.0003120,0.0013580,0.0061780,0.0021380
Tuvalu,2011,0.0000000,0.0002710,0.0011180,0.0062710,0.0023400
Tuvalu,2012,0.0000000,0.0002710,0.0011180,0.0062920,0.0023190
Tuvalu,2013,0.0000000,0.0002710,0.0011180,0.0062920,0.0023190
Uganda,1981,9.4039888,1.8386459,1.0693111,0.5921946,0.0258595
Uganda,1984,10.2080680,2.0560665,1.2044506,0.6716585,0.0297565
Uganda,1987,11.9147300,2.0221605,1.1272593,0.6154404,0.0204098
Uganda,1990,10.2128640,3.4705601,2.3125448,1.3289270,0.1151041
Uganda,1993,7.8488879,4.9838805,3.9601107,2.2673283,0.2197926
Uganda,1996,7.1613598,5.5183601,5.0201607,3.2414799,0.2586395
Uganda,1999,8.7332306,5.8337889,4.9518576,3.4323235,0.3187995
Uganda,2002,9.4083757,6.6614809,5.1980114,3.9454479,0.5066841
Uganda,2005,8.5534382,7.1635399,6.4785805,5.7080002,0.6364413
Uganda,2008,6.1958623,7.6332259,8.6811733,7.9846497,1.1650888
Uganda,2010,5.5730557,8.0865288,9.5484791,9.3212185,1.3907183
Uganda,2011,5.1336670,7.7794533,10.3164600,10.3796200,1.4808005
Uganda,2012,4.9526839,7.8538527,10.9184180,11.1072290,1.4778161
Uganda,2013,4.9603548,8.0056601,11.4076900,11.6742950,1.5019996
Ukraine,1981,0.1506600,0.5172660,5.5894861,41.7930830,2.1695049
Ukraine,1984,0.1319500,0.3857000,4.3695750,42.8888240,2.9739494
Ukraine,1987,0.1128380,0.2923530,3.3441081,43.4887920,4.0519094
Ukraine,1990,0.1608590,0.4566320,3.2119908,38.8396640,9.2208529
Ukraine,1993,0.1617580,0.5270180,3.6421638,39.5785290,8.2705307
Ukraine,1996,0.7863240,1.9555979,8.1695995,34.0008540,6.1476235
Ukraine,1999,0.7102810,3.3924608,13.1079140,30.9593120,1.5000323
Ukraine,2002,0.1205000,0.6844400,4.2946205,36.3813590,6.7190809
Ukraine,2005,0.0047110,0.1177750,0.9422001,28.4073300,17.6379850
Ukraine,2008,0.0000000,0.0046260,0.1804140,22.2510600,23.8239000
Ukraine,2010,0.0000000,0.0000000,0.1146750,21.7423800,24.0129450
Ukraine,2011,0.0000000,0.0000000,0.0777070,20.0666890,25.5656030
Ukraine,2012,0.0000000,0.0000000,0.0911800,18.4821850,27.0166340
Ukraine,2013,0.0000000,0.0000000,0.0363920,15.5894220,29.8641850
United Kingdom,1981,0.2591180,0.1520910,0.4112090,9.0972948,46.4102860
United Kingdom,1984,0.2595320,0.1297660,0.3272360,7.6054158,48.0980490
United Kingdom,1987,0.2215200,0.0852000,0.2840000,5.3164802,50.8927990
United Kingdom,1990,0.2118250,0.0687000,0.2576250,3.9788749,52.7329750
United Kingdom,1993,0.2020200,0.0750360,0.2135640,3.6248159,53.6045650
United Kingdom,1996,0.2035950,0.0639870,0.1919610,2.8968661,54.8135910
United Kingdom,1999,0.1701720,0.0880200,0.1467000,2.0127242,56.2623830
United Kingdom,2002,0.1662360,0.0534330,0.1365510,1.6564231,57.3573570
United Kingdom,2005,0.2476400,0.0664400,0.1147600,1.3348401,58.6363180
United Kingdom,2008,0.1421630,0.0370860,0.1298010,0.9951410,60.5058100
United Kingdom,2010,0.0753240,0.0125540,0.1067090,1.1235830,61.4518320
United Kingdom,2011,0.1644760,0.0695860,0.0822380,0.9552259,61.9884760
United Kingdom,2012,0.0955500,0.0127400,0.0509600,0.7134401,62.8273090
United Kingdom,2013,0.0000000,0.1539120,0.0000000,0.9683630,63.0077250
United States,1981,0.7572510,0.7801980,0.2065231,7.6642981,220.0617400
United States,1984,0.8018220,0.7782390,0.0000000,8.3012161,225.9487300
United States,1987,0.8237860,0.7995570,0.0000000,8.8920441,231.7746100
United States,1990,0.8237460,0.8487080,0.0000000,8.1625738,239.7849700
United States,1993,1.4555520,0.2859119,0.5718241,8.6813288,248.9253800
United States,1996,1.8049129,0.0000000,0.8889870,8.0816994,258.6144100
United States,1999,1.8695680,0.0000000,0.9208320,6.8364797,269.4131200
United States,2002,2.3873289,0.0000000,0.9779420,6.7017794,277.5629600
United States,2005,2.9552000,0.0000000,1.0047679,6.8856163,284.6744100
United States,2008,3.0409000,0.0000000,1.0339057,7.4197965,292.5954000
United States,2010,3.0934999,0.0000000,1.0517900,8.2287102,296.9760100
United States,2011,3.1166000,0.0000000,1.0596437,7.9473295,299.5364400
United States,2012,3.1399999,0.0000000,1.0990005,7.6301994,302.1308000
United States,2013,3.1619999,0.0000000,1.1067002,7.3358397,304.5954600
Uruguay,1981,0.0000000,0.0000000,0.1152480,0.9854880,1.8392640
Uruguay,1984,0.0035880,0.0394680,0.1743170,1.2235080,1.5491190
Uruguay,1987,0.0039650,0.0064050,0.0707600,0.8463750,2.1224949
Uruguay,1990,0.0071530,0.0161720,0.0733960,0.8795080,2.1337709
Uruguay,1993,0.0054060,0.0149460,0.0712320,0.8220300,2.2663860
Uruguay,1996,0.0058500,0.0143000,0.0773500,0.8687251,2.2837749
Uruguay,1999,0.0056270,0.0139020,0.0774540,0.9459980,2.2670190
Uruguay,2002,0.0123210,0.0382950,0.1841490,1.3210109,1.7742240
Uruguay,2005,0.0089910,0.0263070,0.1448550,1.3210109,1.8288361
Uruguay,2008,0.0020100,0.0090450,0.0743700,1.1055000,2.1590750
Uruguay,2010,0.0023590,0.0053920,0.0465060,0.9981940,2.3175490
Uruguay,2011,0.0033900,0.0074580,0.0437310,0.8366520,2.4987690
Uruguay,2012,0.0037400,0.0098600,0.0431800,0.7626200,2.5806000
Uruguay,2013,0.0044330,0.0071610,0.0416020,0.7355370,2.6212671
Uzbekistan,1981,0.0000000,0.0000000,0.0000000,13.8242010,2.5357993
Uzbekistan,1984,0.0000000,0.0000000,0.5863120,14.8026110,2.2710764
Uzbekistan,1987,0.0000000,0.0000000,1.3987050,15.6255320,2.0057633
Uzbekistan,1990,0.0000000,0.0000000,0.7404110,17.1709710,2.5986173
Uzbekistan,1993,5.5793419,3.9031267,5.2107496,6.5863876,0.6603941
Uzbekistan,1996,6.7970982,4.4996510,5.4520817,5.9027424,0.5784268
Uzbekistan,1999,8.1754522,5.5742836,5.3238897,4.8255348,0.4108396
Uzbekistan,2002,7.8665514,8.7029886,5.6655331,2.9186859,0.1162410
Uzbekistan,2005,7.3668551,8.1205502,6.5739040,3.9281178,0.1805724
Uzbekistan,2008,4.6082401,7.3600798,8.8342810,6.1315784,0.3658207
Uzbekistan,2010,3.5471520,6.4802642,9.9103184,8.0567780,0.5654874
Uzbekistan,2011,3.2127299,5.9501519,10.3540860,9.1482124,0.6748198
Uzbekistan,2012,2.7924261,5.2067728,10.6904070,10.2855340,0.7948604
Uzbekistan,2013,2.3889601,4.6176481,10.6112170,11.6877590,0.9344161
Vanuatu,1981,0.0041520,0.0109920,0.0285000,0.0671760,0.0091800
Vanuatu,1984,0.0044980,0.0119470,0.0308360,0.0727740,0.0099450
Vanuatu,1987,0.0048440,0.0128660,0.0332080,0.0783720,0.0107100
Vanuatu,1990,0.0051900,0.0137850,0.0355800,0.0839700,0.0114750
Vanuatu,1993,0.0055360,0.0147040,0.0379520,0.0895840,0.0122240
Vanuatu,1996,0.0058820,0.0156230,0.0403240,0.0952170,0.0129540
Vanuatu,1999,0.0062280,0.0165420,0.0426960,0.1008180,0.0137160
Vanuatu,2002,0.0065740,0.0175180,0.0450110,0.1064190,0.0144780
Vanuatu,2005,0.0074340,0.0191940,0.0498330,0.1175370,0.0160020
Vanuatu,2008,0.0088780,0.0217810,0.0554070,0.1269600,0.0169740
Vanuatu,2010,0.0092160,0.0223200,0.0578640,0.1327920,0.0178080
Vanuatu,2011,0.0089040,0.0222960,0.0576000,0.1330320,0.0181680
Vanuatu,2012,0.0088500,0.0229000,0.0593750,0.1398750,0.0190000
Vanuatu,2013,0.0081500,0.0224500,0.0591500,0.1406750,0.0195750
Venezuela,1981,0.0000000,0.2001520,1.3002000,5.5695839,8.6900644
Venezuela,1984,0.0000000,0.3002560,1.5695200,6.3804398,8.8097849
Venezuela,1987,0.0000000,0.1512080,1.7370479,6.9555683,9.5961752
Venezuela,1990,0.9890280,0.3634380,1.1737262,9.2348995,8.0989084
Venezuela,1993,0.7398480,0.3486639,1.2394581,9.7753487,9.1566820
Venezuela,1996,1.4314799,0.8946750,2.2650001,11.0441400,7.0147052
Venezuela,1999,1.5018750,0.9371699,2.4798961,11.8900430,7.2210155
Venezuela,2002,2.7442801,1.3289430,2.9983797,12.1383560,6.2000408
Venezuela,2005,3.7358103,0.8194680,1.8638878,11.5073640,8.8534689
Venezuela,2008,1.8853800,0.4249139,1.1199720,10.3949170,14.3148180
Venezuela,2010,2.0117791,0.5022190,1.3063502,11.6990910,13.5105610
Venezuela,2011,2.0150640,0.4949279,1.2903478,11.6337540,14.0259070
Venezuela,2012,2.0115969,0.4483502,1.1836438,11.1788610,15.0675490
Venezuela,2013,2.0132480,0.4426720,1.1248722,10.8848800,15.8543270
Vietnam,1981,23.6609270,14.8072320,9.9535675,6.0684509,0.2298228
Vietnam,1984,22.9202370,16.1301250,11.1572460,7.2170181,0.2653746
Vietnam,1987,22.9216000,17.5863990,12.6587520,8.2683220,0.3149262
Vietnam,1990,19.7003690,19.7663900,15.0987700,10.8866960,0.5677753
Vietnam,1993,13.6424750,20.4114840,19.4156300,15.1118850,1.0585257
Vietnam,1996,9.4010601,20.2214240,23.4916780,18.5460550,1.4997827
Vietnam,1999,7.9127798,19.1576610,26.0440010,21.6394960,1.8460633
Vietnam,2002,9.8231897,20.4179190,24.7926180,22.3984640,2.1078100
Vietnam,2005,5.7261047,13.4295710,25.2937300,34.5955620,3.3450325
Vietnam,2008,3.3452158,9.2184954,25.4508800,42.3812520,4.7241564
Vietnam,2010,0.7475981,2.8947692,10.5272230,55.1570850,17.6033250
Vietnam,2011,0.5623040,2.4776521,9.5328093,56.7839160,18.5033190
Vietnam,2012,0.3285970,2.1580830,8.4369507,58.1439060,19.7424640
Vietnam,2013,0.4218720,2.1093602,7.8629761,58.3799020,20.9858910
World,1981,1205.0699000,696.1800500,642.1699200,894.8901400,1069.7300000
World,1984,1002.5700000,864.1100500,805.4400600,977.4099100,1102.6301000
World,1987,867.3800000,893.0799600,968.1899400,1118.2700000,1161.9702000
World,1990,921.0800200,943.5199600,992.9100300,1217.1101000,1209.8999000
World,1993,910.3300200,972.0499900,1079.1500000,1308.5701000,1270.6001000
World,1996,751.6900000,946.6299400,1226.7501000,1536.5500000,1330.5601000
World,1999,769.3700000,959.0100100,1258.8400000,1678.6799000,1371.7500000
World,2002,696.3400300,923.3999600,1280.3899000,1884.1299000,1492.1504000
World,2005,512.9299900,841.6200600,1316.5701000,2156.3198000,1689.1299000
World,2008,446.7500000,771.5000000,1284.8101000,2313.6499000,1946.5601000
World,2010,391.3800000,696.2700200,1271.9899000,2469.1599000,2101.3804000
World,2011,342.7099900,617.4300500,1255.4601000,2600.5200000,2196.2397000
World,2012,315.7099900,574.8399700,1226.8201000,2677.6201000,2301.9199000
World,2013,285.2900100,483.2200000,1177.6400000,2821.1099000,2415.1104000
Yemen,1981,0.3001080,0.8615460,2.0695651,4.6820221,0.5167586
Yemen,1984,0.2964110,0.9072260,2.2415490,5.3903246,0.6344898
Yemen,1987,0.2891360,0.9375660,2.3896241,6.2355576,0.7781161
Yemen,1990,0.2966760,0.9551520,2.5916939,7.2299700,0.9865080
Yemen,1993,0.3154500,1.0290680,2.8979342,8.5409851,1.2365632
Yemen,1996,0.3003210,1.0264940,3.1080837,9.9105930,1.5445076
Yemen,1999,0.2815560,1.0671320,3.4186459,10.8068840,1.8057822
Yemen,2002,0.2875840,1.4208920,4.3553839,11.2063160,1.6498240
Yemen,2005,0.3045840,1.6813860,5.4783955,11.8458500,1.2697850
Yemen,2008,0.4136600,2.0034559,5.9947157,12.5461970,1.4019712
Yemen,2010,0.4226190,1.8722731,5.9402761,13.6442180,1.7306131
Yemen,2011,0.9506000,3.2543497,7.4205003,11.4411510,1.1833992
Yemen,2012,1.0238010,3.4450531,7.6224594,11.6005870,1.2180997
Yemen,2013,0.9566920,3.3023779,7.7072539,12.2425880,1.3710881
Zambia,1981,2.3172450,0.5681970,0.8032711,1.8574500,0.5438369
Zambia,1984,2.7627261,0.6854579,0.9200101,1.9027019,0.4691041
Zambia,1987,3.1067560,0.7508242,1.0353389,2.0263376,0.4707433
Zambia,1990,3.4537029,0.8343167,1.1306243,2.1335711,0.4777849
Zambia,1993,3.3457530,1.3828652,1.5892105,2.0088391,0.3433322
Zambia,1996,2.1465540,1.7718928,2.0244844,2.9428263,0.5042425
Zambia,1999,2.5518081,1.9558399,2.3203840,2.9388804,0.4730876
Zambia,2002,2.8411598,2.6599045,2.7021599,2.6109762,0.3057996
Zambia,2005,4.9139900,2.0147600,2.0605497,2.5666504,0.4940499
Zambia,2008,5.9958720,2.1961312,2.0038567,2.3923321,0.4918080
Zambia,2010,6.4679499,2.4542208,2.0013237,2.4182110,0.5082947
Zambia,2011,6.4640579,2.4627018,2.1632423,2.6110058,0.5589922
Zambia,2012,6.3092399,2.4945903,2.3358297,2.9311800,0.6291601
Zambia,2013,6.3675451,2.5406551,2.4088497,3.1466551,0.6862949
Zimbabwe,1981,0.0044580,0.4324260,1.2943059,4.1986933,1.5001169
Zimbabwe,1984,0.0250200,0.6905520,1.5820979,4.6120200,1.4303101
Zimbabwe,1987,0.0315860,0.7905790,1.7743900,5.1252928,1.5681520
Zimbabwe,1990,0.0071260,0.5975660,1.7764099,5.7506819,2.0482166
Zimbabwe,1993,0.0370940,0.9251680,2.0827188,6.0201378,1.8448812
Zimbabwe,1996,0.0046080,0.5725440,1.9399681,6.5410557,2.4618239
Zimbabwe,1999,0.0048240,0.5981760,2.0309041,6.8476682,2.5784278
Zimbabwe,2002,0.0500000,1.0962501,2.4087498,6.8737502,2.0712500
Zimbabwe,2005,0.8786261,1.9215899,3.1263039,5.8902888,1.1231914
Zimbabwe,2008,2.3716440,2.5831800,3.4944119,4.4910717,0.6196924
Zimbabwe,2010,1.4991760,2.3389399,3.5549071,5.7444930,0.9524840
Zimbabwe,2011,0.9540570,2.1254029,3.4679902,6.5791073,1.2634426
Zimbabwe,2012,0.5751610,1.9652560,3.3318150,7.2490888,1.5886793
Zimbabwe,2013,0.4921350,1.9414499,3.3516352,7.5490799,1.7156999
