Entity,Year,"GDP per capita in current USD, 1960-2014 (World Bank EdStats (2015))"
Gambia,1997,713.0819449
Gambia,1998,724.8393729
Gambia,1999,682.8385666
Gambia,2000,637.1042712
Gambia,2001,542.6821778
Gambia,2002,442.5269096
Gambia,2003,361.1578374
Gambia,2004,415.8139682
Gambia,2005,434.495444
Gambia,2006,441.9196562
Gambia,2007,522.3399173
Gambia,2008,612.0285783
Gambia,2009,553.1065282
Gambia,2010,566.3481084
Gambia,2011,521.195244
Gambia,2012,509.3875908
Gambia,2013,481.9406186
Gambia,2014,422.7810037
Georgia,1990,1618.496611
Georgia,1991,1314.67067
Georgia,1992,757.2235485
Georgia,1993,550.0155426
Georgia,1994,517.0870879
Georgia,1995,569.0181381
Georgia,1996,670.4611048
Georgia,1997,774.6802033
Georgia,1998,805.2726845
Georgia,1999,628.8656516
Georgia,2000,691.9977101
Georgia,2001,733.9704142
Georgia,2002,779.3845935
Georgia,2003,922.0297416
Georgia,2004,1186.873047
Georgia,2005,1469.92732
Georgia,2006,1761.1201
Georgia,2007,2318.127263
Georgia,2008,2918.710815
Georgia,2009,2440.961318
Georgia,2010,2613.756925
Georgia,2011,3219.605871
Georgia,2012,3528.731511
Georgia,2013,3596.90832
Georgia,2014,3669.981392
Germany,1970,2750.719698
Germany,1971,3180.055724
Germany,1972,3795.566332
Germany,1973,5027.660274
Germany,1974,5617.741467
Germany,1975,6212.763557
Germany,1976,6609.753695
Germany,1977,7653.884995
Germany,1978,9446.166762
Germany,1979,11238.34103
Germany,1980,12092.38235
Germany,1981,10170.44677
Germany,1982,9876.22807
Germany,1983,9827.022238
Germany,1984,9277.932238
Germany,1985,9393.891746
Germany,1986,13410.89658
Germany,1987,16614.40953
Germany,1988,17863.43736
Germany,1989,17697.16304
Germany,1990,22219.57218
Germany,1991,23269.3818
Germany,1992,26333.53744
Germany,1993,25488.51952
Germany,1994,27087.55845
Germany,1995,31715.99782
Germany,1996,30538.7025
Germany,1997,27012.17132
Germany,1998,27300.30325
Germany,1999,26756.15168
Germany,2000,23685.35075
Germany,2001,23654.28277
Germany,2002,25170.82421
Germany,2003,30318.51641
Germany,2004,34120.19126
Germany,2005,34650.77818
Germany,2006,36401.42251
Germany,2007,41762.90891
Germany,2008,45632.83678
Germany,2009,41671.3027
Germany,2010,41725.85007
Germany,2011,45867.76648
Germany,2012,43931.69171
Germany,2013,46254.97659
Germany,2014,47627.39208
Ghana,1960,182.9769848
Ghana,1961,189.7109649
Ghana,1962,195.1179087
Ghana,1963,210.9669954
Ghana,1964,230.4295756
Ghana,1965,266.3172798
Ghana,1966,269.4583644
Ghana,1967,216.8394569
Ghana,1968,202.7479319
Ghana,1969,233.6356279
Ghana,1970,257.6350781
Ghana,1971,273.8162705
Ghana,1972,232.5313162
Ghana,1973,263.6810209
Ghana,1974,301.3605572
Ghana,1975,285.8228664
Ghana,1976,275.8705622
Ghana,1977,312.9897299
Ghana,1978,353.6967138
Ghana,1979,381.0213162
Ghana,1980,411.5000648
Ghana,1981,379.7797922
Ghana,1982,351.3017461
Ghana,1983,341.0695299
Ghana,1984,358.377983
Ghana,1985,354.2016382
Ghana,1986,437.0675582
Ghana,1987,376.4432209
Ghana,1988,375.2095557
Ghana,1989,368.9849511
Ghana,1990,402.5769894
Ghana,1991,438.9487684
Ghana,1992,414.6978697
Ghana,1993,375.2314089
Ghana,1994,333.329909
Ghana,1995,385.6821405
Ghana,1996,403.8047387
Ghana,1997,392.2616654
Ghana,1998,416.3917405
Ghana,1999,419.8207172
Ghana,2000,264.6926968
Ghana,2001,275.4762702
Ghana,2002,311.6396215
Ghana,2003,375.9648657
Ghana,2004,426.2635128
Ghana,2005,501.8642947
Ghana,2006,929.9008164
Ghana,2007,1099.13853
Ghana,2008,1234.388552
Ghana,2009,1096.503456
Ghana,2010,1326.089282
Ghana,2011,1594.084086
Ghana,2012,1653.35351
Ghana,2013,1875.525649
Ghana,2014,1461.610088
Greece,1960,533.6863812
Greece,1961,597.287321
Greece,1962,630.6139413
Greece,1963,701.6204178
Greece,1964,784.9543484
Greece,1965,888.9219979
Greece,1966,981.6523945
Greece,1967,1052.120993
Greece,1968,1134.356151
Greece,1969,1284.212316
Greece,1970,1499.934874
Greece,1971,1658.407297
Greece,1972,1906.675279
Greece,1973,2512.057757
Greece,1974,2839.126949
Greece,1975,3164.882949
Greece,1976,3403.048914
Greece,1977,3900.733755
Greece,1978,4711.919707
Greece,1979,5726.972679
Greece,1980,5915.389068
Greece,1981,5400.089461
Greece,1982,5599.807442
Greece,1983,5038.381987
Greece,1984,4870.459495
Greece,1985,4831.446527
Greece,1986,5677.353384
Greece,1987,6589.08958
Greece,1988,7626.036361
Greece,1989,7875.612202
Greece,1990,9673.415639
Greece,1991,10289.36709
Greece,1992,11249.23129
Greece,1993,10435.22758
Greece,1994,11089.85246
Greece,1995,12918.73958
Greece,1996,13685.32056
Greece,1997,13298.44494
Greece,1998,13375.14922
Greece,1999,13140.06078
Greece,2000,11960.66447
Greece,2001,12418.67912
Greece,2002,13903.69055
Greece,2003,18292.00986
Greece,2004,21676.43092
Greece,2005,22327.00809
Greece,2006,24557.87761
Greece,2007,28548.30445
Greece,2008,31700.49412
Greece,2009,29485.50983
Greece,2010,26863.01161
Greece,2011,25962.36894
Greece,2012,22494.37819
Greece,2013,21965.96289
Greece,2014,21682.59827
Greenland,1970,1498.276493
Greenland,1971,1876.504224
Greenland,1972,2196.714337
Greenland,1973,2860.280688
Greenland,1974,3432.705941
Greenland,1975,4257.912574
Greenland,1976,4844.656251
Greenland,1977,5713.963017
Greenland,1978,7235.516837
Greenland,1979,8480.761995
Greenland,1980,9483.102968
Greenland,1981,8544.098311
Greenland,1982,7813.651595
Greenland,1983,7988.178239
Greenland,1984,7198.70804
Greenland,1985,7760.834508
Greenland,1986,11271.33304
Greenland,1987,14554.35208
Greenland,1988,16397.95019
Greenland,1989,16813.74145
Greenland,1990,18326.92852
Greenland,1991,18315.31561
Greenland,1992,18768.8265
Greenland,1993,16797.35739
Greenland,1994,18124.10076
Greenland,1995,21665.83081
Greenland,1996,21422.46222
Greenland,1997,19145.61441
Greenland,1998,20496.5798
Greenland,1999,20170.32276
Greenland,2000,19004.00345
Greenland,2001,19275.43281
Greenland,2002,20652.84127
Greenland,2003,25129.07655
Greenland,2004,28903.93583
Greenland,2005,29903.28404
Greenland,2006,30620.21553
Greenland,2007,37516.75092
Greenland,2008,30883.03497
Greenland,2009,22507.88872
Grenada,1977,591.2406586
Grenada,1978,758.3714714
Grenada,1979,884.2037849
Grenada,1980,939.4500622
Grenada,1981,970.3437741
Grenada,1982,1022.97352
Grenada,1983,1054.49109
Grenada,1984,1118.447766
Grenada,1985,1283.304562
Grenada,1986,1438.011589
Grenada,1987,1682.712256
Grenada,1988,1881.783446
Grenada,1989,2199.488628
Grenada,1990,2295.976222
Grenada,1991,2504.487752
Grenada,1992,2581.401533
Grenada,1993,2545.820582
Grenada,1994,2633.499725
Grenada,1995,2755.990259
Grenada,1996,2923.249401
Grenada,1997,3015.483168
Grenada,1998,3364.344325
Grenada,1999,3742.366506
Grenada,2000,5117.539472
Grenada,2001,5109.958625
Grenada,2002,5292.28412
Grenada,2003,5773.411843
Grenada,2004,5836.233812
Grenada,2005,6754.381175
Grenada,2006,6764.657355
Grenada,2007,7322.596862
Grenada,2008,7946.791421
Grenada,2009,7393.486913
Grenada,2010,7366.576336
Grenada,2011,7409.240331
Grenada,2012,7584.160481
Grenada,2013,7890.266538
Grenada,2014,8299.128173
Guatemala,1960,252.0385516
Guatemala,1961,253.1447126
Guatemala,1962,261.7440955
Guatemala,1963,281.3581927
Guatemala,1964,281.7702181
Guatemala,1965,281.1256047
Guatemala,1966,285.8878465
Guatemala,1967,290.9211583
Guatemala,1968,313.8418175
Guatemala,1969,325.4256391
Guatemala,1970,351.5758872
Guatemala,1971,356.651209
Guatemala,1972,367.4041384
Guatemala,1973,437.1768606
Guatemala,1974,523.8131444
Guatemala,1975,588.5973015
Guatemala,1976,687.2243932
Guatemala,1977,841.8900057
Guatemala,1978,910.2748473
Guatemala,1979,1010.306691
Guatemala,1980,1125.35157
Guatemala,1981,1199.400195
Guatemala,1982,1184.740361
Guatemala,1983,1199.733381
Guatemala,1984,1224.905299
Guatemala,1985,1227.500874
Guatemala,1986,891.8547081
Guatemala,1987,853.637798
Guatemala,1988,923.45479
Guatemala,1989,968.0584814
Guatemala,1990,860.4997155
Guatemala,1991,1033.794651
Guatemala,1992,1121.114311
Guatemala,1993,1195.896462
Guatemala,1994,1330.740619
Guatemala,1995,1468.061094
Guatemala,1996,1544.998768
Guatemala,1997,1702.323142
Guatemala,1998,1814.003272
Guatemala,1999,1674.029896
Guatemala,2000,1721.72898
Guatemala,2001,1629.309766
Guatemala,2002,1765.85072
Guatemala,2003,1816.949788
Guatemala,2004,1937.715706
Guatemala,2005,2146.178914
Guatemala,2006,2326.307552
Guatemala,2007,2561.440922
Guatemala,2008,2867.499092
Guatemala,2009,2697.382767
Guatemala,2010,2882.386026
Guatemala,2011,3240.375913
Guatemala,2012,3340.782704
Guatemala,2013,3481.409796
Guatemala,2014,3702.981802
Guinea,1986,368.8963851
Guinea,1987,380.6660062
Guinea,1988,430.6956432
Guinea,1989,422.898307
Guinea,1990,442.9511833
Guinea,1991,474.6543586
Guinea,1992,487.7498131
Guinea,1993,459.5029109
Guinea,1994,450.2522038
Guinea,1995,471.3119615
Guinea,1996,477.9680401
Guinea,1997,456.0716669
Guinea,1998,424.2972939
Guinea,1999,402.4320435
Guinea,2000,342.4785195
Guinea,2001,318.5306699
Guinea,2002,326.0799482
Guinea,2003,374.4268445
Guinea,2004,390.8845623
Guinea,2005,306.701151
Guinea,2006,299.1770766
Guinea,2007,411.4847069
Guinea,2008,437.8056827
Guinea,2009,435.1756629
Guinea,2010,435.448888
Guinea,2011,454.0022776
Guinea,2012,494.8995398
Guinea,2013,530.5768611
Guinea,2014,549.9937011
Guinea-Bissau,1970,115.2818666
Guinea-Bissau,1971,112.4197817
Guinea-Bissau,1972,122.0065583
Guinea-Bissau,1973,120.6081229
Guinea-Bissau,1974,129.6922833
Guinea-Bissau,1975,140.0672162
Guinea-Bissau,1976,142.3601287
Guinea-Bissau,1977,144.3043947
Guinea-Bissau,1978,152.9464278
Guinea-Bissau,1979,146.6218189
Guinea-Bissau,1980,135.2273441
Guinea-Bissau,1981,185.9444129
Guinea-Bissau,1982,194.8946475
Guinea-Bissau,1983,188.2564539
Guinea-Bissau,1984,155.6656314
Guinea-Bissau,1985,158.0254469
Guinea-Bissau,1986,139.8822066
Guinea-Bissau,1987,182.63652
Guinea-Bissau,1988,169.0187533
Guinea-Bissau,1989,214.2537076
Guinea-Bissau,1990,239.7931909
Guinea-Bissau,1991,247.0898171
Guinea-Bissau,1992,212.5626052
Guinea-Bissau,1993,217.4744787
Guinea-Bissau,1994,211.4608088
Guinea-Bissau,1995,222.8430936
Guinea-Bissau,1996,232.0273706
Guinea-Bissau,1997,225.3564831
Guinea-Bissau,1998,169.4586332
Guinea-Bissau,1999,180.2017231
Guinea-Bissau,2000,290.7173198
Guinea-Bissau,2001,301.347238
Guinea-Bissau,2002,312.4648099
Guinea-Bissau,2003,350.1415589
Guinea-Bissau,2004,381.8757432
Guinea-Bissau,2005,412.7932776
Guinea-Bissau,2006,407.4114417
Guinea-Bissau,2007,468.6309874
Guinea-Bissau,2008,569.646236
Guinea-Bissau,2009,532.4613388
Guinea-Bissau,2010,534.1475781
Guinea-Bissau,2011,679.4932985
Guinea-Bissau,2012,576.3898489
Guinea-Bissau,2013,555.4507722
Guinea-Bissau,2014,585.6187208
Guyana,1960,303.796991
Guyana,1961,322.6688836
Guyana,1962,329.4930578
Guyana,1963,289.3000678
Guyana,1964,312.2417184
Guyana,1965,332.8987343
Guyana,1966,347.5905254
Guyana,1967,370.187025
Guyana,1968,331.505185
Guyana,1969,351.941679
Guyana,1970,371.5233846
Guyana,1971,386.4376219
Guyana,1972,387.8006747
Guyana,1973,414.9062457
Guyana,1974,583.2847696
Guyana,1975,660.7115014
Guyana,1976,601.7152141
Guyana,1977,589.9686446
Guyana,1978,658.8560581
Guyana,1979,684.5994801
Guyana,1980,776.3921192
Guyana,1981,735.3165642
Guyana,1982,624.6792363
Guyana,1983,639.2235959
Guyana,1984,576.9089757
Guyana,1985,603.2676422
Guyana,1986,677.2631425
Guyana,1987,479.9701129
Guyana,1988,564.485422
Guyana,1989,521.4013787
Guyana,1990,546.9775769
Guyana,1991,465.5433397
Guyana,1992,509.3738705
Guyana,1993,610.8631098
Guyana,1994,745.1720316
Guyana,1995,853.7234609
Guyana,1996,965.1659774
Guyana,1997,1020.541952
Guyana,1998,972.8886799
Guyana,1999,937.5328711
Guyana,2000,957.2809758
Guyana,2001,931.2846249
Guyana,2002,962.4740209
Guyana,2003,984.4977824
Guyana,2004,1038.285476
Guyana,2005,1084.179401
Guyana,2006,1905.552333
Guyana,2007,2258.981009
Guyana,2008,2478.408487
Guyana,2009,2593.37062
Guyana,2010,2873.952008
Guyana,2011,3257.884864
Guyana,2012,3584.693489
Guyana,2013,3739.317062
Guyana,2014,4017.00296
Haiti,1991,478.7791511
Haiti,1992,305.0232388
Haiti,1993,248.9407951
Haiti,1994,281.8318571
Haiti,1995,358.9223979
Haiti,1996,364.0299118
Haiti,1997,410.3656182
Haiti,1998,449.4379736
Haiti,1999,492.536345
Haiti,2000,460.9153345
Haiti,2001,412.4250191
Haiti,2002,391.9116419
Haiti,2003,329.0607788
Haiti,2004,387.4859783
Haiti,2005,465.4370555
Haiti,2006,506.7069073
Haiti,2007,618.6145238
Haiti,2008,679.4312869
Haiti,2009,674.3000008
Haiti,2010,669.1867911
Haiti,2011,749.2207107
Haiti,2012,775.5445639
Haiti,2013,819.2641753
Haiti,2014,832.873589
Honduras,1960,167.6294522
Honduras,1961,172.1533915
Honduras,1962,181.2586789
Honduras,1963,185.5148285
Honduras,1964,200.1959029
Honduras,1965,216.2041998
Honduras,1966,227.2301009
Honduras,1967,240.5594139
Honduras,1968,253.428421
Honduras,1969,254.9604819
Honduras,1970,268.6425082
Honduras,1971,264.2380383
Honduras,1972,282.2236582
Honduras,1973,311.6258359
Honduras,1974,343.0486798
Honduras,1975,361.6781997
Honduras,1976,420.608552
Honduras,1977,504.8405021
Honduras,1978,565.26851
Honduras,1979,639.0353895
Honduras,1980,705.7473666
Honduras,1981,751.6962822
Honduras,1982,750.5854054
Honduras,1983,771.4865315
Honduras,1984,807.2628851
Honduras,1985,858.8753926
Honduras,1986,872.2102685
Honduras,1987,923.1975178
Honduras,1988,857.2432479
Honduras,1989,747.5304119
Honduras,1990,621.7549833
Honduras,1991,608.6067721
Honduras,1992,660.0176686
Honduras,1993,654.5291037
Honduras,1994,628.9605471
Honduras,1995,699.4096284
Honduras,1996,704.8028644
Honduras,1997,796.7568435
Honduras,1998,869.9136171
Honduras,1999,879.6798555
Honduras,2000,1139.517302
Honduras,2001,1188.761983
Honduras,2002,1197.151816
Honduras,2003,1228.135798
Honduras,2004,1297.196832
Honduras,2005,1401.978767
Honduras,2006,1540.583058
Honduras,2007,1710.050946
Honduras,2008,1883.232362
Honduras,2009,1952.850106
Honduras,2010,2078.32576
Honduras,2011,2277.366515
Honduras,2012,2334.797279
Honduras,2013,2284.16413
Honduras,2014,2346.677037
Hong Kong,1960,429.4438835
Hong Kong,1961,483.1775611
Hong Kong,1962,521.8597584
Hong Kong,1963,577.3467107
Hong Kong,1964,649.0642598
Hong Kong,1965,676.8055071
Hong Kong,1966,685.9266141
Hong Kong,1967,723.2392256
Hong Kong,1968,714.4829696
Hong Kong,1969,825.5234491
Hong Kong,1970,960.0319615
Hong Kong,1971,1106.469717
Hong Kong,1972,1384.738437
Hong Kong,1973,1893.181242
Hong Kong,1974,2166.181451
Hong Kong,1975,2252.111881
Hong Kong,1976,2850.01461
Hong Kong,1977,3429.420276
Hong Kong,1978,3923.943731
Hong Kong,1979,4569.453707
Hong Kong,1980,5700.412634
Hong Kong,1981,5991.320261
Hong Kong,1982,6133.784079
Hong Kong,1983,5595.235139
Hong Kong,1984,6208.226159
Hong Kong,1985,6542.931537
Hong Kong,1986,7435.030698
Hong Kong,1987,9055.106267
Hong Kong,1988,10609.74564
Hong Kong,1989,12097.77516
Hong Kong,1990,13485.54489
Hong Kong,1991,15465.85886
Hong Kong,1992,17976.42938
Hong Kong,1993,20395.51737
Hong Kong,1994,22502.57974
Hong Kong,1995,23497.49231
Hong Kong,1996,24818.15455
Hong Kong,1997,27330.03335
Hong Kong,1998,25808.97095
Hong Kong,1999,25091.6666
Hong Kong,2000,25756.66378
Hong Kong,2001,25230.21633
Hong Kong,2002,24665.89
Hong Kong,2003,23977.01945
Hong Kong,2004,24928.10037
Hong Kong,2005,26649.63659
Hong Kong,2006,28224.09396
Hong Kong,2007,30593.95247
Hong Kong,2008,31515.52787
Hong Kong,2009,30697.53839
Hong Kong,2010,32550.13787
Hong Kong,2011,35142.48793
Hong Kong,2012,36707.69534
Hong Kong,2013,38364.1949
Hong Kong,2014,40169.63
Hungary,1991,3331.539529
Hungary,1992,3714.235212
Hungary,1993,3852.344109
Hungary,1994,4150.056582
Hungary,1995,4469.595669
Hungary,1996,4504.675741
Hungary,1997,4574.145115
Hungary,1998,4728.791656
Hungary,1999,4782.97693
Hungary,2000,4613.705812
Hungary,2001,5254.772407
Hungary,2002,6631.448498
Hungary,2003,8365.464605
Hungary,2004,10206.32509
Hungary,2005,11092.4308
Hungary,2006,11342.89055
Hungary,2007,13781.14079
Hungary,2008,15598.32289
Hungary,2009,12906.7504
Hungary,2010,12958.2707
Hungary,2011,13983.49764
Hungary,2012,12784.29561
Hungary,2013,13486.58574
Hungary,2014,13902.70467
Iceland,1960,1414.982269
Iceland,1961,1418.12587
Iceland,1962,1562.23073
Iceland,1963,1831.705656
Iceland,1964,2297.920643
Iceland,1965,2723.52095
Iceland,1966,3215.694178
Iceland,1967,3125.649492
Iceland,1968,2354.480027
Iceland,1969,2039.196295
Iceland,1970,2605.813365
Iceland,1971,3289.476586
Iceland,1972,4060.474993
Iceland,1973,5499.544231
Iceland,1974,7120.827814
Iceland,1975,6527.999571
Iceland,1976,7670.029084
Iceland,1977,10071.14913
Iceland,1978,11365.25718
Iceland,1979,12785.1087
Iceland,1980,14991.29931
Iceland,1981,15310.31172
Iceland,1982,13868.47769
Iceland,1983,11805.24324
Iceland,1984,12096.26184
Iceland,1985,12502.49707
Iceland,1986,16593.60313
Iceland,1987,22709.87196
Iceland,1988,24731.50027
Iceland,1989,22690.81171
Iceland,1990,25675.11149
Iceland,1991,27109.39742
Iceland,1992,27434.35291
Iceland,1993,23849.3552
Iceland,1994,24293.20645
Iceland,1995,26938.06206
Iceland,1996,27987.43538
Iceland,1997,28107.57571
Iceland,1998,30979.93478
Iceland,1999,32271.02622
Iceland,2000,31819.70622
Iceland,2001,28589.74345
Iceland,2002,31945.12952
Iceland,2003,39114.24315
Iceland,2004,47032.53387
Iceland,2005,56611.30377
Iceland,2006,56293.79023
Iceland,2007,68835.30643
Iceland,2008,55446.76303
Iceland,2009,40263.28263
Iceland,2010,41695.89459
Iceland,2011,46042.37062
Iceland,2012,44377.3739
Iceland,2013,47548.68774
Iceland,2014,52111.0431
India,1960,83.80705637
India,1961,87.04345721
India,1962,91.67593046
India,1963,103.1604811
India,1964,117.8628141
India,1965,121.696918
India,1966,91.75116176
India,1967,98.1565745
India,1968,101.6949916
India,1969,109.5299325
India,1970,114.4041941
India,1971,120.6968307
India,1972,125.201015
India,1973,146.442233
India,1974,166.5642458
India,1975,161.0323114
India,1976,164.1086371
India,1977,189.6167729
India,1978,209.3518951
India,1979,227.9164288
India,1980,271.2495839
India,1981,275.3210064
India,1982,279.2208778
India,1983,296.9175881
India,1984,282.2862435
India,1985,302.645585
India,1986,317.1100126
India,1987,347.809584
India,1988,361.9319056
India,1989,353.8203909
India,1990,375.890793
India,1991,310.0837677
India,1992,324.4951264
India,1993,308.5347869
India,1994,354.8548761
India,1995,383.5509262
India,1996,410.8183568
India,1997,427.2361968
India,1998,425.4452943
India,1999,455.4735407
India,2000,457.2835418
India,2001,466.2141765
India,2002,486.640454
India,2003,565.335483
India,2004,649.7106479
India,2005,740.1142606
India,2006,830.1632213
India,2007,1068.677635
India,2008,1042.084209
India,2009,1147.237879
India,2010,1417.073614
India,2011,1503.341072
India,2012,1481.200912
India,2013,1486.896207
India,2014,1630.818512
Indonesia,1967,56.63365366
Indonesia,1968,68.90979235
Indonesia,1969,79.13590479
Indonesia,1970,84.65857417
Indonesia,1971,84.18336907
Indonesia,1972,96.72963819
Indonesia,1973,139.600737
Indonesia,1974,215.954891
Indonesia,1975,248.8037197
Indonesia,1976,297.0771012
Indonesia,1977,356.9004018
Indonesia,1978,391.0344043
Indonesia,1979,387.7612411
Indonesia,1980,536.1936828
Indonesia,1981,621.1620283
Indonesia,1982,621.9773388
Indonesia,1983,548.2990562
Indonesia,1984,550.6831332
Indonesia,1985,537.6060648
Indonesia,1986,482.9562316
Indonesia,1987,449.1837977
Indonesia,1988,515.4126965
Indonesia,1989,578.2220606
Indonesia,1990,640.5666643
Indonesia,1991,705.0475168
Indonesia,1992,752.3179827
Indonesia,1993,840.3757932
Indonesia,1994,925.7216696
Indonesia,1995,1041.31354
Indonesia,1996,1153.587564
Indonesia,1997,1078.472261
Indonesia,1998,470.1961402
Indonesia,1999,679.7936722
Indonesia,2000,789.8058801
Indonesia,2001,756.931013
Indonesia,2002,909.8873302
Indonesia,2003,1076.219005
Indonesia,2004,1160.614924
Indonesia,2005,1273.465217
Indonesia,2006,1601.031146
Indonesia,2007,1871.288406
Indonesia,2008,2178.197726
Indonesia,2009,2272.041528
